date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250816,02,1R,1,1,3,50,0.18,0.17,0,0,18.0,6.0,3.0,3.0,33.3,50.0,66.6,6,3,0.0199999999999999,10,0,6,4,3,0.1633333333333333,45.833333333333336,2.333333333333333,2,0,0.17,差し
20250816,02,1R,2,2,3,58,0.15,0.18,1,0,14.0,1.0,3.0,3.0,7.1,28.5,50.0,1,0,-0.01,18,0,1,5,4,0.1633333333333333,45.833333333333336,2.333333333333333,6,0,0.17,差し
20250816,02,1R,3,3,1,37,0.16,0.14,0,0,14.0,4.0,5.0,1.0,28.5,64.2,71.4,4,1,0.0,-3,-2,2,2,1,0.1633333333333333,45.833333333333336,2.333333333333333,5,0,0.19,差し
20250816,02,1R,4,4,3,43,0.17,0.14,0,0,23.0,3.0,5.0,4.0,13.0,34.7,52.1,3,3,0.01,3,0,5,3,5,0.1633333333333333,45.833333333333336,2.333333333333333,1,1,0.12,差し
20250816,02,1R,5,5,3,62,0.16,0.16,0,0,14.0,0.0,1.0,1.0,0.0,7.1,14.2,0,2,0.0,22,0,3,6,6,0.1633333333333333,45.833333333333336,2.333333333333333,3,0,0.14,差し
20250816,02,1R,6,6,1,25,0.16,0.17,0,0,19.0,2.0,5.0,1.0,10.5,36.8,42.1,2,4,0.0,-15,-2,4,1,2,0.1633333333333333,45.833333333333336,2.333333333333333,4,0,0.15,差し
20250816,02,2R,1,1,3,25,0.26,0.13,0,0,7.0,1.0,2.0,1.0,14.2,42.8,57.1,1,4,0.1,-15,0,6,1,3,0.1833333333333333,37.0,2.5,5,0,0.19,抜き
20250816,02,2R,2,2,3,25,0.2,0.17,0,0,24.0,0.0,4.0,6.0,0.0,16.6,41.6,0,2,0.04,-15,0,5,2,4,0.1833333333333333,37.0,2.5,2,0,0.22,抜き
20250816,02,2R,3,3,1,36,0.14,0.13,0,0,17.0,3.0,5.0,4.0,17.6,47.0,70.5,3,0,-0.0199999999999999,-4,-2,1,3,1,0.1833333333333333,37.0,2.5,1,1,0.19,抜き
20250816,02,2R,4,4,2,44,0.17,0.15,0,0,23.0,5.0,6.0,5.0,21.7,47.8,69.5,5,1,0.01,4,-1,3,5,2,0.1833333333333333,37.0,2.5,3,0,0.17,抜き
20250816,02,2R,5,5,3,56,0.16,0.16,0,0,19.0,1.0,3.0,4.0,5.2,21.0,42.1,1,4,0.0,16,0,2,6,5,0.1833333333333333,37.0,2.5,6,0,0.14,抜き
20250816,02,2R,6,6,3,36,0.17,0.2,0,0,14.0,0.0,2.0,3.0,0.0,14.2,35.7,0,4,0.01,-4,0,4,4,6,0.1833333333333333,37.0,2.5,4,0,0.22,抜き
20250816,02,3R,1,1,3,32,0.18,0.1,0,0,9.0,3.0,0.0,0.0,33.3,33.3,33.3,3,3,0.0199999999999999,-8,0,4,4,4,0.168,33.5,2.1666666666666665,2,0,0.09,差し
