date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250814,02,1R,1,1,3,62,0.16,0.12,0,0,19,8,4,2,42.1,63.1,73.6,8,5,0.0,22,0,2,6,3,0.16,39.66666666666666,2.333333333333333,4,0,0.18,まくり差し
20250814,02,1R,2,2,3,52,0.16,0.17,1,0,17,1,2,6,5.8,17.6,52.9,1,4,0.0,12,0,3,5,4,0.16,39.66666666666666,2.333333333333333,5,0,0.15,まくり差し
20250814,02,1R,3,3,3,43,0.17,0.16,0,0,19,2,4,1,10.5,31.5,36.8,2,4,0.01,3,0,5,4,5,0.16,39.66666666666666,2.333333333333333,2,0,0.26,まくり差し
20250814,02,1R,4,4,1,24,0.13,0.12,1,0,21,5,5,3,23.8,47.6,61.9,5,2,-0.03,-16,-2,1,1,1,0.16,39.66666666666666,2.333333333333333,1,1,0.21,まくり差し
20250814,02,1R,5,5,1,25,0.16,0.15,0,0,20,3,2,3,15.0,25.0,40.0,3,1,0.0,-15,-2,4,2,2,0.16,39.66666666666666,2.333333333333333,6,0,0.12,まくり差し
20250814,02,1R,6,6,3,32,0.18,0.21,0,0,16,0,0,1,0.0,0.0,6.2,0,2,0.0199999999999999,-8,0,6,3,6,0.16,39.66666666666666,2.333333333333333,3,0,0.17,まくり差し
20250814,02,2R,1,1,3,36,0.17,0.21,0,0,9,2,3,0,22.2,55.5,55.5,2,5,0.01,-4,0,3,2,4,0.1666666666666666,40.0,2.333333333333333,1,1,0.17,抜き
20250814,02,2R,2,2,3,55,0.18,0.17,0,0,26,4,10,3,15.3,53.8,65.3,4,5,0.0199999999999999,15,0,4,6,5,0.1666666666666666,40.0,2.333333333333333,6,0,0.18,抜き
20250814,02,2R,3,3,2,44,0.13,0.12,0,0,27,8,5,8,29.6,48.1,77.7,8,1,-0.03,4,-1,1,4,2,0.1666666666666666,40.0,2.333333333333333,2,0,0.15,抜き
20250814,02,2R,4,4,3,25,0.2,0.15,0,0,12,1,0,2,8.3,8.3,25.0,1,0,0.04,-15,0,6,1,6,0.1666666666666666,40.0,2.333333333333333,5,0,0.22,抜き
20250814,02,2R,5,5,2,44,0.18,0.12,0,0,13,1,2,2,7.6,23.0,38.4,1,2,0.0199999999999999,4,-1,5,5,3,0.1666666666666666,40.0,2.333333333333333,4,0,0.22,抜き
20250814,02,2R,6,6,1,36,0.14,0.16,0,0,13,0,2,3,0.0,15.3,38.4,0,2,-0.0199999999999999,-4,-2,2,3,1,0.1666666666666666,40.0,2.333333333333333,3,0,0.21,抜き
20250814,02,3R,1,1,3,56,0.16,0.15,0,0,25,8,5,2,32.0,52.0,60.0,8,5,0.0,16,0,1,5,3,0.1679999999999999,44.333333333333336,2.5,5,0,0.08,差し
20250814,02,3R,2,2,1,47,0.16,0.14,0,0,22,2,8,4,9.0,45.4,63.6,2,3,0.0,7,-2,2,4,1,0.1679999999999999,44.333333333333336,2.5,1,1,0.09,差し
20250814,02,3R,3,3,1,43,0.16,0.17,1,0,16,2,4,3,12.5,37.5,56.2,2,1,0.0,3,-2,3,3,2,0.1679999999999999,44.333333333333336,2.5,3,0,0.12,差し
20250814,02,3R,4,4,3,56,0.18,0.18,1,0,22,0,3,4,0.0,13.6,31.8,0,4,0.0199999999999999,16,0,4,6,4,0.1679999999999999,44.333333333333336,2.5,2,0,0.11,差し
20250814,02,3R,5,5,3,41,0.18,0.21,0,0,25,2,2,5,8.0,16.0,36.0,2,6,0.0199999999999999,1,0,5,2,5,0.1679999999999999,44.333333333333336,2.5,4,0,0.09,差し
20250814,02,3R,6,6,4,23,,0.2,0,0,36,0,0,3,0.0,0.0,8.3,0,11,0.0,-17,1,6,1,6,0.1679999999999999,44.333333333333336,2.5,6,0,0.11,差し
20250814,02,4R,1,1,3,58,0.15,0.16,1,0,16,3,3,2,18.7,37.5,50.0,3,3,-0.01,18,0,1,6,3,0.168,41.16666666666666,2.5,5,0,0.17,まくり
