date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250814,01,1R,1,1,4,24,0.18,0.15,0,0,8.0,0.0,0.0,1.0,0.0,0.0,12.5,0,2,0.0199999999999999,-16,1,3,1,6,0.1833333333333333,39.5,2.6666666666666665,6,0,0.16,抜き
20250814,01,1R,2,2,3,51,0.21,0.19,0,0,20.0,0.0,4.0,1.0,0.0,20.0,25.0,0,2,0.0499999999999999,11,0,6,4,3,0.1833333333333333,39.5,2.6666666666666665,2,0,0.17,抜き
20250814,01,1R,3,3,3,26,0.19,0.2,0,0,19.0,6.0,4.0,3.0,31.5,52.6,68.4,6,4,0.03,-14,0,4,2,4,0.1833333333333333,39.5,2.6666666666666665,1,1,0.16,抜き
20250814,01,1R,4,4,2,30,0.15,0.17,1,0,21.0,3.0,4.0,6.0,14.2,33.3,61.9,3,1,-0.01,-10,-1,1,3,2,0.1833333333333333,39.5,2.6666666666666665,4,0,0.18,抜き
20250814,01,1R,5,5,3,55,0.2,0.17,0,0,16.0,1.0,0.0,4.0,6.2,6.2,31.2,1,1,0.04,15,0,5,6,5,0.1833333333333333,39.5,2.6666666666666665,3,0,0.19,抜き
20250814,01,1R,6,6,1,51,0.17,0.16,1,0,16.0,0.0,5.0,1.0,0.0,31.2,37.5,0,3,0.01,11,-2,2,5,1,0.1833333333333333,39.5,2.6666666666666665,5,0,0.23,抜き
20250814,01,2R,1,1,3,28,0.19,0.16,0,0,9.0,2.0,1.0,1.0,22.2,33.3,44.4,2,4,0.03,-12,0,4,3,3,0.19,36.66666666666666,2.6666666666666665,5,0,0.28,まくり
20250814,01,2R,2,2,3,48,0.2,0.21,0,0,26.0,1.0,6.0,5.0,3.8,26.9,46.1,1,3,0.04,8,0,5,5,4,0.19,36.66666666666666,2.6666666666666665,4,0,0.34,まくり
20250814,01,2R,3,3,2,57,0.18,0.16,0,0,17.0,3.0,5.0,5.0,17.6,47.0,76.4,3,0,0.0199999999999999,17,-1,2,6,2,0.19,36.66666666666666,2.6666666666666665,3,0,0.24,まくり
20250814,01,2R,4,4,1,39,0.16,0.14,1,0,20.0,1.0,4.0,6.0,5.0,25.0,55.0,1,2,0.0,-1,-2,1,4,1,0.19,36.66666666666666,2.6666666666666665,2,0,0.16,まくり
20250814,01,2R,5,5,3,27,0.18,0.19,0,0,12.0,1.0,4.0,0.0,8.3,41.6,41.6,1,1,0.0199999999999999,-13,0,3,2,5,0.19,36.66666666666666,2.6666666666666665,1,1,0.1,まくり
20250814,01,2R,6,6,4,21,0.23,0.25,0,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.07,-19,1,6,1,6,0.19,36.66666666666666,2.6666666666666665,6,0,0.19,まくり
20250814,01,3R,1,1,3,22,0.22,0.21,1,0,8.0,1.0,1.0,1.0,12.5,25.0,37.5,1,5,0.06,-18,0,6,1,3,0.1716666666666666,33.5,2.6666666666666665,5,0,0.35,まくり
20250814,01,3R,2,2,1,24,0.12,0.09,0,0,12.0,3.0,4.0,3.0,25.0,58.3,83.3,3,1,-0.04,-16,-2,1,2,1,0.1716666666666666,33.5,2.6666666666666665,2,0,0.16,まくり
20250814,01,3R,3,3,3,36,0.16,0.18,0,0,21.0,4.0,3.0,3.0,19.0,33.3,47.6,4,2,0.0,-4,0,3,4,4,0.1716666666666666,33.5,2.6666666666666665,3,0,0.15,まくり
20250814,01,3R,4,4,3,56,0.19,0.2,1,0,20.0,0.0,4.0,6.0,0.0,20.0,50.0,0,2,0.03,16,0,4,6,5,0.1716666666666666,33.5,2.6666666666666665,4,0,0.18,まくり
20250814,01,3R,5,5,4,25,0.2,0.32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.04,-15,1,5,3,6,0.1716666666666666,33.5,2.6666666666666665,6,0,0.2,まくり
20250814,01,3R,6,6,2,38,0.14,0.19,0,0,15.0,0.0,0.0,2.0,0.0,0.0,13.3,0,2,-0.0199999999999999,-2,-1,2,5,2,0.1716666666666666,33.5,2.6666666666666665,1,1,0.05,まくり
20250814,01,4R,1,1,3,49,0.17,0.17,0,0,16.0,8.0,1.0,3.0,50.0,56.2,75.0,8,4,0.01,9,0,3,5,4,0.1783333333333333,41.0,2.5,4,0,0.19,まくり
20250814,01,4R,2,2,1,53,0.16,0.14,0,0,49.0,14.0,12.0,12.0,28.5,53.0,77.5,14,5,0.0,13,-2,2,6,1,0.1783333333333333,41.0,2.5,3,0,0.24,まくり
20250814,01,4R,3,3,2,46,0.17,0.17,0,0,19.0,4.0,4.0,2.0,21.0,42.1,52.6,4,2,0.01,6,-1,4,4,2,0.1783333333333333,41.0,2.5,2,0,0.23,まくり
20250814,01,4R,4,4,3,29,0.18,0.16,0,0,18.0,0.0,3.0,3.0,0.0,16.6,33.3,0,0,0.0199999999999999,-11,0,5,2,5,0.1783333333333333,41.0,2.5,1,1,0.07,まくり
20250814,01,4R,5,5,2,45,0.15,0.09,0,0,17.0,1.0,5.0,2.0,5.8,35.2,47.0,1,4,-0.01,5,-1,1,3,3,0.1783333333333333,41.0,2.5,5,0,0.1,まくり
20250814,01,4R,6,6,4,24,0.24,0.22,0,0,52.0,0.0,0.0,2.0,0.0,0.0,3.8,0,5,0.0799999999999999,-16,1,6,1,6,0.1783333333333333,41.0,2.5,6,0,0.17,まくり
20250814,01,5R,1,1,3,35,0.16,0.16,0,0,15.0,6.0,4.0,4.0,40.0,66.6,93.3,6,6,0.0,-5,0,2,4,4,0.175,36.333333333333336,2.5,4,0,0.09,まくり
20250814,01,5R,2,2,1,34,0.13,0.15,1,0,15.0,3.0,5.0,4.0,20.0,53.3,80.0,3,1,-0.03,-6,-2,1,3,1,0.175,36.333333333333336,2.5,2,0,0.12,まくり
20250814,01,5R,3,3,2,55,0.18,0.18,1,0,21.0,2.0,5.0,7.0,9.5,33.3,66.6,2,7,0.0199999999999999,15,-1,5,6,2,0.175,36.333333333333336,2.5,6,0,0.08,まくり
20250814,01,5R,4,4,2,25,0.16,0.13,0,0,18.0,4.0,4.0,4.0,22.2,44.4,66.6,4,1,0.0,-15,-1,3,2,3,0.175,36.333333333333336,2.5,1,1,0.02,まくり
20250814,01,5R,5,5,4,23,0.26,0.2,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1,-17,1,6,1,6,0.175,36.333333333333336,2.5,5,0,0.19,まくり
20250814,01,5R,6,6,3,46,0.16,0.18,0,0,6.0,0.0,1.0,1.0,0.0,16.6,33.3,0,1,0.0,6,0,4,5,5,0.175,36.333333333333336,2.5,3,0,0.18,まくり
20250814,01,6R,1,1,1,30,0.14,0.12,0,0,17.0,9.0,4.0,2.0,52.9,76.4,88.2,9,4,-0.0199999999999999,-10,-2,1,3,1,0.1733333333333333,36.0,2.833333333333333,2,0,0.19,まくり差し
20250814,01,6R,2,2,3,31,0.18,0.19,0,0,18.0,1.0,2.0,5.0,5.5,16.6,44.4,1,6,0.0199999999999999,-9,0,3,4,2,0.1733333333333333,36.0,2.833333333333333,6,0,0.18,まくり差し
20250814,01,6R,3,3,3,51,0.19,0.17,0,0,23.0,2.0,3.0,3.0,8.7,21.7,34.7,2,3,0.03,11,0,5,5,3,0.1733333333333333,36.0,2.833333333333333,5,0,0.18,まくり差し
20250814,01,6R,4,4,3,57,0.18,0.17,0,0,17.0,1.0,3.0,3.0,5.8,23.5,41.1,1,3,0.0199999999999999,17,0,4,6,4,0.1733333333333333,36.0,2.833333333333333,1,1,0.12,まくり差し
