date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250815,19,1R,1,1,3,26,0.18,0.2,0,0,8.0,2.0,2.0,0.0,25.0,50.0,50.0,2,0,0.0199999999999999,-14,0,4,1,2,0.1733333333333333,38.833333333333336,2.6666666666666665,6,0,0.18,まくり
20250815,19,1R,2,2,1,41,0.16,0.18,0,0,21.0,7.0,4.0,5.0,33.3,52.3,76.1,7,2,0.0,1,-2,2,3,1,0.1733333333333333,38.833333333333336,2.6666666666666665,3,0,0.15,まくり
20250815,19,1R,3,3,3,26,0.17,0.14,0,0,22.0,3.0,5.0,2.0,13.6,36.3,45.4,3,1,0.01,-14,0,3,2,3,0.1733333333333333,38.833333333333336,2.6666666666666665,1,1,0.15,まくり
20250815,19,1R,4,4,3,53,0.19,0.18,0,0,10.0,1.0,0.0,2.0,10.0,10.0,30.0,1,2,0.03,13,0,5,6,4,0.1733333333333333,38.833333333333336,2.6666666666666665,5,0,0.22,まくり
20250815,19,1R,5,5,3,43,0.15,0.14,1,0,19.0,0.0,3.0,3.0,0.0,15.7,31.5,0,6,-0.01,3,0,1,4,5,0.1733333333333333,38.833333333333336,2.6666666666666665,4,0,0.28,まくり
20250815,19,1R,6,6,3,44,0.19,0.18,0,0,21.0,1.0,0.0,0.0,4.7,4.7,4.7,1,3,0.03,4,0,6,5,6,0.1733333333333333,38.833333333333336,2.6666666666666665,2,0,0.19,まくり
20250815,19,2R,1,1,3,26,0.15,0.16,1,0,12.0,3.0,2.0,2.0,25.0,41.6,58.3,3,7,-0.01,-14,0,2,3,1,0.18,36.16666666666666,3.333333333333333,1.0,1.0,0.17,逃げ
20250815,19,2R,2,2,3,46,0.12,0.14,1,0,21.0,2.0,3.0,1.0,9.5,23.8,28.5,2,2,-0.04,6,0,1,4,2,0.18,36.16666666666666,3.333333333333333,4.0,0.0,0.15,逃げ
20250815,19,2R,3,3,3,48,0.21,0.18,0,0,20.0,3.0,1.0,3.0,15.0,20.0,35.0,3,1,0.0499999999999999,8,0,4,5,3,0.18,36.16666666666666,3.333333333333333,3.0,0.0,0.17,逃げ
20250815,19,2R,4,4,4,21,0.23,0.27,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.07,-19,1,5,1,5,0.18,36.16666666666666,3.333333333333333,5.0,0.0,0.23,逃げ
