date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250817,15,1R,1,1,3,57,0.19,0.16,1,0,12,4,2,1,33.3,50.0,58.3,4,2,0.03,17,0,5,6,1,0.1766666666666666,44.66666666666666,3.1666666666666665,1,1,0.23,逃げ
20250817,15,1R,2,2,3,25,0.16,0.16,1,0,16,2,1,3,12.5,18.7,37.5,2,1,0.0,-15,0,1,1,2,0.1766666666666666,44.66666666666666,3.1666666666666665,2,0,0.21,逃げ
20250817,15,1R,3,3,3,45,0.17,0.17,1,0,13,1,0,3,7.6,7.6,30.7,1,3,0.01,5,0,2,3,3,0.1766666666666666,44.66666666666666,3.1666666666666665,5,0,0.15,逃げ
20250817,15,1R,4,4,3,51,0.17,0.17,0,0,26,1,8,5,3.8,34.6,53.8,1,5,0.01,11,0,3,4,4,0.1766666666666666,44.66666666666666,3.1666666666666665,3,0,0.22,逃げ
20250817,15,1R,5,5,3,54,0.18,0.17,0,0,13,1,0,2,7.6,7.6,23.0,1,2,0.0199999999999999,14,0,4,5,5,0.1766666666666666,44.66666666666666,3.1666666666666665,4,0,0.19,逃げ
20250817,15,1R,6,6,4,36,0.19,0.18,0,0,12,0,0,0,0.0,0.0,0.0,0,2,0.03,-4,1,6,2,6,0.1766666666666666,44.66666666666666,3.1666666666666665,6,0,0.21,逃げ
20250817,15,2R,1,1,3,24,0.23,0.13,1,0,6,0,1,2,0.0,16.6,50.0,0,3,0.07,-16,0,6,1,3,0.17,40.5,2.5,1,1,0.09,逃げ
20250817,15,2R,2,2,3,50,0.17,0.14,0,0,23,1,5,6,4.3,26.0,52.1,1,3,0.01,10,0,4,4,4,0.17,40.5,2.5,2,0,0.11,逃げ
20250817,15,2R,3,3,3,52,0.16,0.18,0,0,19,1,1,4,5.2,10.5,31.5,1,2,0.0,12,0,3,5,5,0.17,40.5,2.5,6,0,0.17,逃げ
20250817,15,2R,4,4,3,55,0.17,0.15,0,0,20,1,6,5,5.0,35.0,60.0,1,3,0.01,15,0,5,6,6,0.17,40.5,2.5,4,0,0.17,逃げ
20250817,15,2R,5,5,1,37,0.14,0.17,0,0,23,2,7,8,8.7,39.1,73.9,2,2,-0.0199999999999999,-3,-2,1,3,1,0.17,40.5,2.5,5,0,0.18,逃げ
20250817,15,2R,6,6,2,25,0.15,0.17,0,0,14,0,2,5,0.0,14.2,50.0,0,1,-0.01,-15,-1,2,2,2,0.17,40.5,2.5,3,0,0.18,逃げ
20250817,15,3R,1,1,3,25,0.16,0.15,0,0,16,8,2,1,50.0,62.5,68.7,8,5,0.0,-15,0,3,3,3,0.17,29.83333333333333,2.5,1,1,0.09,逃げ
20250817,15,3R,2,2,3,23,0.17,0.2,0,0,13,1,3,0,7.6,30.7,30.7,1,3,0.01,-17,0,4,2,4,0.17,29.83333333333333,2.5,5,0,0.14,逃げ
20250817,15,3R,3,3,2,50,0.15,0.16,1,0,19,2,7,4,10.5,47.3,68.4,2,2,-0.01,10,-1,1,6,2,0.17,29.83333333333333,2.5,2,0,0.07,逃げ
20250817,15,3R,4,4,1,33,0.15,0.14,0,0,24,4,5,5,16.6,37.5,58.3,4,1,-0.01,-7,-2,2,5,1,0.17,29.83333333333333,2.5,3,0,0.05,逃げ
20250817,15,3R,5,5,3,21,0.2,0.16,0,0,21,0,2,1,0.0,9.5,14.2,0,5,0.04,-19,0,6,1,5,0.17,29.83333333333333,2.5,4,0,0.11,逃げ
20250817,15,3R,6,6,3,27,0.19,0.22,1,0,23,0,1,3,0.0,4.3,17.3,0,3,0.03,-13,0,5,4,6,0.17,29.83333333333333,2.5,6,0,0.14,逃げ
20250817,15,4R,1,1,3,34,0.18,0.18,1,0,12,5,3,1,41.6,66.6,75.0,5,1,0.0199999999999999,-6,0,5,3,4,0.1633333333333333,34.666666666666664,2.1666666666666665,2,0,0.22,差し
20250817,15,4R,2,2,1,39,0.15,0.15,0,0,14,4,7,1,28.5,78.5,85.7,4,1,-0.01,-1,-2,2,5,1,0.1633333333333333,34.666666666666664,2.1666666666666665,5,0,0.14,差し
