date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,winK_逃げ,loseK_逃げ,winK_差し,loseK_差し,winK_まくり,loseK_まくり,winK_まくり差し,loseK_まくり差し,winK_抜き,loseK_抜き,winK_恵まれ,loseK_恵まれ,winK_total,loseK_total,rank,win,st,decision
20250810,15,1R,1,1,3,60,0.16,0.19,1,0,10,4,0,1,40.0,40.0,50.0,0.0,20,0,1,6,1,0.1833333333333333,36.66666666666666,3.1666666666666665,4,0,0,0,0,4,0,2,0,0,0,0,4,6,5,0,0.26,まくり
20250810,15,1R,2,2,3,23,0.19,0.21,0,0,18,0,3,4,0.0,16.6,38.8,0.03,-17,0,4,1,2,0.1833333333333333,36.66666666666666,3.1666666666666665,0,9,0,0,0,4,0,4,0,1,0,0,0,18,3,0,0.27,まくり
20250810,15,1R,3,3,3,23,0.18,0.15,0,0,22,6,3,4,27.2,40.9,59.0,0.0199999999999999,-17,0,3,2,3,0.1833333333333333,36.66666666666666,3.1666666666666665,0,13,0,1,4,1,0,0,2,1,0,0,6,16,1,1,0.24,まくり
20250810,15,1R,4,4,3,24,0.17,0.14,0,0,18,2,1,0,11.1,16.6,16.6,0.01,-16,0,2,3,4,0.1833333333333333,36.66666666666666,3.1666666666666665,0,9,0,3,2,4,0,1,0,0,0,0,2,17,2,0,0.21,まくり
20250810,15,1R,5,5,4,36,0.21,0.24,1,0,17,1,1,3,5.8,11.7,29.4,0.0499999999999999,-4,1,6,4,6,0.1833333333333333,36.66666666666666,3.1666666666666665,0,12,0,1,0,2,1,0,0,1,0,0,1,16,4,0,0.28,まくり
20250810,15,1R,6,6,3,54,0.19,0.23,0,0,20,0,0,3,0.0,0.0,15.0,0.03,14,0,5,5,5,0.1833333333333333,36.66666666666666,3.1666666666666665,0,7,0,4,0,7,0,2,0,0,0,0,0,20,6,0,0.29,まくり
20250810,15,2R,1,1,3,54,0.16,0.15,0,0,23,9,8,4,39.1,73.9,91.3,0.0,14,0,1,5,2,0.175,43.0,2.833333333333333,9,0,0,5,0,2,0,5,0,2,0,0,9,14,2,0,0.17,差し
20250810,15,2R,2,2,3,40,0.18,0.2,0,0,16,5,1,5,31.2,37.5,68.7,0.0199999999999999,0,0,3,3,3,0.175,43.0,2.833333333333333,0,6,2,0,3,2,0,1,0,2,0,0,5,11,1,1,0.18,差し
20250810,15,2R,3,3,3,45,0.18,0.19,0,0,24,2,4,8,8.3,25.0,58.3,0.0199999999999999,5,0,4,4,4,0.175,43.0,2.833333333333333,0,15,0,3,1,1,1,1,0,2,0,0,2,22,6,0,0.16,差し
20250810,15,2R,4,4,3,39,0.19,0.19,0,0,27,1,3,7,3.7,14.8,40.7,0.03,-1,0,6,2,5,0.175,43.0,2.833333333333333,0,17,0,4,0,4,1,0,0,1,0,0,1,26,3,0,0.14,差し
