date,pid,race,L1_startCourse,L1_class,L1_age,L1_avgST_rc,L1_ec_avgST,L1_flying,L1_late,L1_ss_starts,L1_ss_first,L1_ss_second,L1_ss_third,L1_ms_winRate,L1_ms_top2Rate,L1_ms_top3Rate,L1_win_k,L1_lose_k,L1_d_avgST_rc,L1_d_age,L1_d_class,L1_rank_avgST,L1_rank_age,L1_rank_class,L2_startCourse,L2_class,L2_age,L2_avgST_rc,L2_ec_avgST,L2_flying,L2_late,L2_ss_starts,L2_ss_first,L2_ss_second,L2_ss_third,L2_ms_winRate,L2_ms_top2Rate,L2_ms_top3Rate,L2_win_k,L2_lose_k,L2_d_avgST_rc,L2_d_age,L2_d_class,L2_rank_avgST,L2_rank_age,L2_rank_class,L3_startCourse,L3_class,L3_age,L3_avgST_rc,L3_ec_avgST,L3_flying,L3_late,L3_ss_starts,L3_ss_first,L3_ss_second,L3_ss_third,L3_ms_winRate,L3_ms_top2Rate,L3_ms_top3Rate,L3_win_k,L3_lose_k,L3_d_avgST_rc,L3_d_age,L3_d_class,L3_rank_avgST,L3_rank_age,L3_rank_class,L4_startCourse,L4_class,L4_age,L4_avgST_rc,L4_ec_avgST,L4_flying,L4_late,L4_ss_starts,L4_ss_first,L4_ss_second,L4_ss_third,L4_ms_winRate,L4_ms_top2Rate,L4_ms_top3Rate,L4_win_k,L4_lose_k,L4_d_avgST_rc,L4_d_age,L4_d_class,L4_rank_avgST,L4_rank_age,L4_rank_class,L5_startCourse,L5_class,L5_age,L5_avgST_rc,L5_ec_avgST,L5_flying,L5_late,L5_ss_starts,L5_ss_first,L5_ss_second,L5_ss_third,L5_ms_winRate,L5_ms_top2Rate,L5_ms_top3Rate,L5_win_k,L5_lose_k,L5_d_avgST_rc,L5_d_age,L5_d_class,L5_rank_avgST,L5_rank_age,L5_rank_class,L6_startCourse,L6_class,L6_age,L6_avgST_rc,L6_ec_avgST,L6_flying,L6_late,L6_ss_starts,L6_ss_first,L6_ss_second,L6_ss_third,L6_ms_winRate,L6_ms_top2Rate,L6_ms_top3Rate,L6_win_k,L6_lose_k,L6_d_avgST_rc,L6_d_age,L6_d_class,L6_rank_avgST,L6_rank_age,L6_rank_class,mean_avgST_rc,mean_age,mean_class
20250816,02,1R,1,3,50,0.18,0.17,0,0,18,6,3,3,33.3,50.0,66.6,6,3,0.01999999999999999,10,0,6,4,3,2,3,58,0.15,0.18,1,0,14,1,3,3,7.1,28.5,50.0,1,0,-0.010000000000000009,18,0,1,5,4,3,1,37,0.16,0.14,0,0,14,4,5,1,28.5,64.2,71.4,4,1,0.0,-3,-2,2,2,1,4,3,43,0.17,0.14,0,0,23,3,5,4,13.0,34.7,52.1,3,3,0.010000000000000009,3,0,5,3,5,5,3,62,0.16,0.16,0,0,14.0,0.0,1.0,1.0,0.0,7.1,14.2,0,2,0.0,22,0,3,6,6,6,1,25,0.16,0.17,0,0,19,2,5,1,10.5,36.8,42.1,2,4,0.0,-15,-2,4,1,2,0.16333333333333336,45.833333333333336,2.3333333333333335
20250816,02,2R,1,3,25,0.26,0.13,0,0,7,1,2,1,14.2,42.8,57.1,1,4,0.1,-15,0,6,1,3,2,3,25,0.2,0.17,0,0,24,0,4,6,0.0,16.6,41.6,0,2,0.04000000000000001,-15,0,5,2,4,3,1,36,0.14,0.13,0,0,17,3,5,4,17.6,47.0,70.5,3,0,-0.01999999999999999,-4,-2,1,3,1,4,2,44,0.17,0.15,0,0,23,5,6,5,21.7,47.8,69.5,5,1,0.010000000000000009,4,-1,3,5,2,5,3,56,0.16,0.16,0,0,19.0,1.0,3.0,4.0,5.2,21.0,42.1,1,4,0.0,16,0,2,6,5,6,3,36,0.17,0.2,0,0,14,0,2,3,0.0,14.2,35.7,0,4,0.010000000000000009,-4,0,4,4,6,0.18333333333333335,37.0,2.5
20250816,02,3R,1,3,32,0.18,0.1,0,0,9,3,0,0,33.3,33.3,33.3,3,3,0.01999999999999999,-8,0,4,4,4,2,1,38,0.16,0.16,0,0,24,3,7,5,12.5,41.6,62.5,3,3,0.0,-2,-2,1,5,1,3,3,57,0.18,0.16,0,0,21,2,3,7,9.5,23.8,57.1,2,1,0.01999999999999999,17,0,5,6,5,4,1,25,0.16,0.15,0,0,24,3,8,5,12.5,45.8,66.6,3,1,0.0,-15,-2,2,2,2,5,4,19,,,0,0,,,,,,,,0,0,0.0,-21,1,6,1,6,6,1,30,0.16,0.2,0,0,17,0,1,4,0.0,5.8,29.4,0,1,0.0,-10,-2,3,3,3,0.168,33.5,2.1666666666666665
20250816,02,4R,1,3,46,0.19,0.15,0,0,13,6,2,2,46.1,61.5,76.9,6,4,0.03,6,0,6,3,4,2,1,43,0.16,0.2,1,0,18,6,4,5,33.3,55.5,83.3,6,2,0.0,3,-2,1,1,1,3,3,50,0.18,0.19,0,0,18,0,0,5,0.0,0.0,27.7,0,2,0.01999999999999999,10,0,3,5,5,4,1,47,0.16,0.14,0,0,30,6,7,3,20.0,43.3,53.3,6,2,0.0,7,-2,2,4,2,5,3,56,0.18,0.18,1,0,11.0,0.0,0.0,3.0,0.0,0.0,27.2,0,0,0.01999999999999999,16,0,4,6,6,6,2,44,0.18,0.22,0,0,15,0,3,3,0.0,20.0,40.0,0,2,0.01999999999999999,4,-1,5,2,3,0.17500000000000002,47.666666666666664,2.1666666666666665
20250816,02,5R,1,2,44,0.13,0.1,0,0,27,22,3,1,81.4,92.5,96.3,22,1,-0.03,4,-1,1,2,2,2,3,53,0.19,0.2,0,0,21,1,4,4,4.7,23.8,42.8,1,3,0.03,13,0,5,6,3,3,3,52,0.16,0.14,1,0,18,3,6,1,16.6,50.0,55.5,3,2,0.0,12,0,4,4,4,4,1,49,0.13,0.12,0,0,15,4,3,2,26.6,46.6,60.0,4,1,-0.03,9,-2,2,3,1,5,3,52,0.15,0.16,1,0,17.0,0.0,1.0,3.0,0.0,5.8,23.5,0,4,-0.010000000000000009,12,0,3,5,5,6,4,23,,0.2,0,0,36,0,0,3,0.0,0.0,8.3,0,11,0.0,-17,1,6,1,6,0.152,45.5,2.6666666666666665
20250816,02,6R,1,3,52,0.19,0.17,0,0,16,2,4,3,12.5,37.5,56.2,2,3,0.03,12,0,6,4,4,2,1,25,0.16,0.14,0,0,22,7,8,1,31.8,68.1,72.7,7,1,0.0,-15,-2,3,2,1,3,3,55,0.18,0.17,0,0,19,2,6,1,10.5,42.1,47.3,2,1,0.01999999999999999,15,0,5,5,5,4,3,55,0.17,0.14,0,0,20,3,1,7,15.0,20.0,55.0,3,4,0.010000000000000009,15,0,4,6,6,5,2,39,0.13,0.13,1,0,28.0,2.0,6.0,6.0,7.1,28.5,50.0,2,6,-0.03,-1,-1,1,3,3,6,1,24,0.13,0.12,1,0,19,1,1,4,5.2,10.5,31.5,1,3,-0.03,-16,-2,2,1,2,0.16,41.666666666666664,2.1666666666666665
20250816,02,7R,1,1,36,0.15,0.15,0,0,19,11,4,2,57.8,78.9,89.4,11,2,-0.010000000000000009,-4,-2,1,5,1,2,3,27,0.19,0.17,1,0,16,1,3,4,6.2,25.0,50.0,1,3,0.03,-13,0,4,4,2,3,3,23,0.18,0.17,1,0,15,1,3,4,6.6,26.6,53.3,1,1,0.01999999999999999,-17,0,3,2,3,4,3,25,0.26,0.17,0,0,13,0,2,1,0.0,15.3,23.0,0,3,0.1,-15,0,5,3,4,5,3,58,0.15,0.12,1,0,13.0,1.0,1.0,6.0,7.6,15.3,61.5,1,1,-0.010000000000000009,18,0,2,6,5,6,4,19,,0.22,0,0,56,0,0,1,0.0,0.0,1.7,0,14,0.0,-21,1,6,1,6,0.186,31.333333333333332,2.8333333333333335
20250816,02,8R,1,3,57,0.18,0.15,0,0,14,10,1,0,71.4,78.5,78.5,10,3,0.01999999999999999,17,0,6,6,5,2,2,46,0.15,0.17,1,0,18,3,4,4,16.6,38.8,61.1,3,5,-0.010000000000000009,6,-1,1,5,4,3,1,30,0.16,0.15,0,0,26,8,9,4,30.7,65.3,80.7,8,2,0.0,-10,-2,3,2,1,4,3,45,0.17,0.17,1,0,16,1,1,2,6.2,12.5,25.0,1,3,0.010000000000000009,5,0,5,4,6,5,1,37,0.16,0.14,0,0,21.0,3.0,2.0,1.0,14.2,23.8,28.5,3,2,0.0,-3,-2,4,3,2,6,1,26,0.15,0.1,0,0,21,2,4,3,9.5,28.5,42.8,2,2,-0.010000000000000009,-14,-2,2,1,3,0.16166666666666668,40.166666666666664,1.8333333333333333
20250816,02,9R,1,1,38,0.16,0.14,0,0,26,18,5,2,69.2,88.4,96.1,18,2,0.0,-2,-2,3,2,1,2,3,62,0.16,0.14,0,0,18,1,2,6,5.5,16.6,50.0,1,1,0.0,22,0,4,6,5,3,2,44,0.17,0.15,0,0,25,4,4,4,16.0,32.0,48.0,4,1,0.010000000000000009,4,-1,5,4,4,4,1,45,0.12,0.12,0,0,22,4,6,3,18.1,45.4,59.0,4,4,-0.04000000000000001,5,-2,1,5,2,5,4,23,,0.31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,-17,1,6,1,6,6,1,38,0.14,0.14,0,0,12,1,1,2,8.3,16.6,33.3,1,2,-0.01999999999999999,-2,-2,2,3,3,0.15,41.666666666666664,2.0
20250816,02,10R,1,1,25,0.16,0.16,0,0,23,11,7,0,47.8,78.2,78.2,11,3,0.0,-15,-2,2,1,1,2,1,49,0.13,0.15,0,0,22,6,5,6,27.2,50.0,77.2,6,3,-0.03,9,-2,1,4,2,3,3,56,0.16,0.14,0,0,21,4,4,4,19.0,38.1,57.1,4,1,0.0,16,0,3,5,5,4,1,43,0.16,0.14,1,0,22,6,6,5,27.2,54.5,77.2,6,1,0.0,3,-2,4,3,3,5,2,59,0.2,0.17,0,0,22.0,0.0,2.0,4.0,0.0,9.0,27.2,0,2,0.04000000000000001,19,-1,6,6,4,6,3,41,0.18,0.2,0,0,27,0,1,6,0.0,3.7,25.9,0,8,0.01999999999999999,1,0,5,2,6,0.165,45.5,1.8333333333333333
