date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250813,13,1R,1,1,3,38,0.16,0.16,0,0,15.0,3.0,2.0,2.0,20.0,33.3,46.6,3,5,0.0,-2,0,1,6,2,0.1733333333333333,28.33333333333333,2.833333333333333,3,0,0.12,抜き
20250813,13,1R,2,2,3,28,0.17,0.19,0,0,13.0,0.0,2.0,5.0,0.0,15.3,53.8,0,2,0.01,-12,0,3,4,3,0.1733333333333333,28.33333333333333,2.833333333333333,4,0,0.1,抜き
20250813,13,1R,3,3,1,37,0.19,0.16,0,0,15.0,4.0,6.0,3.0,26.6,66.6,86.6,4,0,0.03,-3,-2,6,5,1,0.1733333333333333,28.33333333333333,2.833333333333333,5,0,0.07,抜き
20250813,13,1R,4,4,3,25,0.16,0.13,1,0,23.0,3.0,3.0,2.0,13.0,26.0,34.7,3,3,0.0,-15,0,2,3,4,0.1733333333333333,28.33333333333333,2.833333333333333,2,0,0.01,抜き
20250813,13,1R,5,5,3,23,0.18,0.17,0,0,20.0,2.0,2.0,3.0,10.0,20.0,35.0,2,5,0.0199999999999999,-17,0,4,2,5,0.1733333333333333,28.33333333333333,2.833333333333333,1,1,0.04,抜き
20250813,13,1R,6,6,4,19,0.18,0.17,0,0,66.0,0.0,2.0,1.0,0.0,3.0,4.5,0,15,0.0199999999999999,-21,1,5,1,6,0.1733333333333333,28.33333333333333,2.833333333333333,6,0,0.06,抜き
20250813,13,2R,1,1,4,22,0.21,0.2,1,0,3.0,1.0,0.0,0.0,33.3,33.3,33.3,1,2,0.0499999999999999,-18,1,5,2,5,0.18,25.5,3.1666666666666665,2,0,0.26,まくり差し
20250813,13,2R,2,2,3,23,0.18,0.18,0,0,19.0,2.0,6.0,2.0,10.5,42.1,52.6,2,4,0.0199999999999999,-17,0,3,3,2,0.18,25.5,3.1666666666666665,3,0,0.18,まくり差し
20250813,13,2R,3,3,3,38,0.16,0.13,0,0,15.0,1.0,3.0,4.0,6.6,26.6,53.3,1,2,0.0,-2,0,2,6,3,0.18,25.5,3.1666666666666665,4,0,0.16,まくり差し
20250813,13,2R,4,4,3,21,0.18,0.21,1,0,11.0,1.0,0.0,4.0,9.0,9.0,45.4,1,2,0.0199999999999999,-19,0,4,1,4,0.18,25.5,3.1666666666666665,5,0,0.18,まくり差し
20250813,13,2R,5,5,2,26,0.13,0.14,0,0,14.0,1.0,2.0,3.0,7.1,21.4,42.8,1,3,-0.03,-14,-1,1,5,1,0.18,25.5,3.1666666666666665,1,1,0.15,まくり差し
20250813,13,2R,6,6,4,23,0.22,0.22,0,0,36.0,0.0,0.0,1.0,0.0,0.0,2.7,0,9,0.06,-17,1,6,4,6,0.18,25.5,3.1666666666666665,6,0,0.3,まくり差し
