date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250809,13,1R,1,1,3,29,0.19,0.19,0,0,14,7,3,0,50.0,71.4,71.4,7,4,0.03,-11,0,2,6,2,0.1933333333333333,25.0,3.1666666666666665,2.0,0.0,0.32,まくり
20250809,13,1R,2,2,4,22,0.21,0.21,1,0,5,0,0,1,0.0,0.0,20.0,0,1,0.0499999999999999,-18,1,5,1,5,0.1933333333333333,25.0,3.1666666666666665,3.0,0.0,0.45,まくり
20250809,13,1R,3,3,2,24,0.19,0.18,0,0,23,5,6,4,21.7,47.8,65.2,5,2,0.03,-16,-1,3,3,1,0.1933333333333333,25.0,3.1666666666666665,4.0,0.0,0.39,まくり
20250809,13,1R,4,4,3,25,0.16,0.13,1,0,23,3,3,2,13.0,26.0,34.7,3,3,0.0,-15,0,1,4,3,0.1933333333333333,25.0,3.1666666666666665,1.0,1.0,0.25,まくり
20250809,13,1R,5,5,3,27,0.19,0.2,0,0,11,1,1,1,9.0,18.1,27.2,1,2,0.03,-13,0,4,5,4,0.1933333333333333,25.0,3.1666666666666665,,,0.26,まくり
20250809,13,1R,6,6,4,23,0.22,0.22,0,0,36,0,0,1,0.0,0.0,2.7,0,9,0.06,-17,1,6,2,6,0.1933333333333333,25.0,3.1666666666666665,5.0,0.0,0.28,まくり
20250809,13,2R,1,1,3,36,0.16,0.1,0,0,14,9,2,2,64.2,78.5,92.8,9,2,0.0,-4,0,4,3,4,0.1566666666666666,39.5,2.1666666666666665,2,0,0.13,抜き
20250809,13,2R,2,2,1,30,0.14,0.11,0,0,22,3,10,2,13.6,59.0,68.1,3,1,-0.0199999999999999,-10,-2,1,1,1,0.1566666666666666,39.5,2.1666666666666665,6,0,0.09,抜き
20250809,13,2R,3,3,3,51,0.18,0.18,0,0,26,2,4,6,7.6,23.0,46.1,2,5,0.0199999999999999,11,0,6,6,5,0.1566666666666666,39.5,2.1666666666666665,5,0,0.14,抜き
20250809,13,2R,4,4,3,34,0.17,0.16,0,0,13,3,3,4,23.0,46.1,76.9,3,2,0.01,-6,0,5,2,6,0.1566666666666666,39.5,2.1666666666666665,1,1,0.04,抜き
20250809,13,2R,5,5,2,47,0.15,0.14,0,0,21,2,1,8,9.5,14.2,52.3,2,2,-0.01,7,-1,3,5,3,0.1566666666666666,39.5,2.1666666666666665,3,0,0.08,抜き
20250809,13,2R,6,6,1,39,0.14,0.2,1,0,11,0,1,3,0.0,9.0,36.3,0,1,-0.0199999999999999,-1,-2,2,4,2,0.1566666666666666,39.5,2.1666666666666665,4,0,0.08,抜き
20250809,13,3R,1,1,3,40,0.2,0.19,0,0,19,3,5,5,15.7,42.1,68.4,3,3,0.04,0,0,5,5,4,0.152,35.333333333333336,2.333333333333333,1,1,0.12,逃げ
20250809,13,3R,2,2,2,26,0.13,0.14,0,0,20,1,10,1,5.0,55.0,60.0,1,1,-0.03,-14,-1,1,2,3,0.152,35.333333333333336,2.333333333333333,2,0,0.1,逃げ
20250809,13,3R,3,3,1,38,0.13,0.14,1,0,23,8,7,2,34.7,65.2,73.9,8,3,-0.03,-2,-2,2,3,1,0.152,35.333333333333336,2.333333333333333,4,0,0.1,逃げ
20250809,13,3R,4,4,3,38,0.16,0.15,0,0,23,4,0,5,17.3,17.3,39.1,4,2,0.0,-2,0,4,4,5,0.152,35.333333333333336,2.333333333333333,5,0,0.11,逃げ
20250809,13,3R,5,5,1,47,0.14,0.14,0,0,20,6,3,5,30.0,45.0,70.0,6,1,-0.0199999999999999,7,-2,3,6,2,0.152,35.333333333333336,2.333333333333333,3,0,0.17,逃げ
20250809,13,3R,6,6,4,23,,0.22,0,0,43,0,0,0,0.0,0.0,0.0,0,8,0.0,-17,1,6,1,6,0.152,35.333333333333336,2.333333333333333,6,0,0.23,逃げ
20250809,13,4R,1,1,3,38,0.2,0.19,1,0,17,6,7,1,35.2,76.4,82.3,6,4,0.04,-2,0,6,3,4,0.1633333333333333,36.66666666666666,2.1666666666666665,1,1,0.14,逃げ
