date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,winK_逃げ,loseK_逃げ,winK_差し,loseK_差し,winK_まくり,loseK_まくり,winK_まくり差し,loseK_まくり差し,winK_抜き,loseK_抜き,winK_恵まれ,loseK_恵まれ,winK_total,loseK_total,rank,win,st,decision
20250810,05,1R,1,1,3,39,0.18,0.15,0,0,17.0,5.0,4.0,0.0,29.4,52.9,52.9,0.0199999999999999,-1,0,4,4,2,0.1699999999999999,31.666666666666668,3.1666666666666665,5,0,0,3,0,5,0,3,0,1,0,0,5,12,1,1,0.04,逃げ
20250810,05,1R,2,2,4,44,0.16,0.17,1,0,11.0,2.0,0.0,3.0,18.1,18.1,45.4,0.0,4,1,2,6,5,0.1699999999999999,31.666666666666668,3.1666666666666665,0,6,2,1,0,0,0,1,0,1,0,0,2,9,3,0,0.16,逃げ
20250810,05,1R,3,3,3,19,0.21,0.16,0,0,14.0,0.0,0.0,2.0,0.0,0.0,14.2,0.0499999999999999,-21,0,5,1,3,0.1699999999999999,31.666666666666668,3.1666666666666665,0,8,0,4,0,1,0,1,0,0,0,0,0,14,6,0,0.17,逃げ
20250810,05,1R,4,4,2,39,0.17,0.18,0,0,19.0,1.0,2.0,5.0,5.2,15.7,42.1,0.01,-1,-1,3,5,1,0.1699999999999999,31.666666666666668,3.1666666666666665,0,9,0,2,1,3,0,1,0,3,0,0,1,18,5,0,0.28,逃げ
20250810,05,1R,5,5,4,20,,,0,0,,,,,,,,0.0,-20,1,6,2,6,0.1699999999999999,31.666666666666668,3.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.18,逃げ
20250810,05,1R,6,6,3,29,0.13,0.14,1,0,11.0,0.0,0.0,2.0,0.0,0.0,18.1,-0.03,-11,0,1,3,4,0.1699999999999999,31.666666666666668,3.1666666666666665,0,7,0,1,0,0,0,3,0,0,0,0,0,11,2,0,0.11,逃げ
20250810,05,2R,1,1,3,43,0.15,0.15,0,0,16.0,10.0,1.0,0.0,62.5,68.7,68.7,-0.01,3,0,1,4,3,0.1683333333333333,41.5,2.5,10,0,0,4,0,2,0,0,0,0,0,0,10,6,1,1,0.1,逃げ
20250810,05,2R,2,2,3,57,0.18,0.15,0,0,14.0,1.0,1.0,4.0,7.1,14.2,42.8,0.0199999999999999,17,0,5,6,4,0.1683333333333333,41.5,2.5,0,10,1,0,0,2,0,1,0,0,0,0,1,13,4,0,0.22,逃げ
20250810,05,2R,3,3,3,35,0.2,0.18,0,0,20.0,1.0,4.0,6.0,5.0,25.0,55.0,0.04,-5,0,6,2,5,0.1683333333333333,41.5,2.5,0,15,0,0,1,3,0,1,0,0,0,0,1,19,3,0,0.2,逃げ
20250810,05,2R,4,4,2,30,0.16,0.14,0,0,24.0,2.0,6.0,8.0,8.3,33.3,66.6,0.0,-10,-1,2,1,2,0.1683333333333333,41.5,2.5,0,11,0,3,1,2,1,4,0,2,0,0,2,22,2,0,0.19,逃げ
20250810,05,2R,5,5,1,45,0.16,0.17,0,0,22.0,0.0,2.0,6.0,0.0,9.0,36.3,0.0,5,-2,3,5,1,0.1683333333333333,41.5,2.5,0,10,0,4,0,4,0,1,0,3,0,0,0,22,5,0,0.31,逃げ
20250810,05,2R,6,6,3,39,0.16,0.19,1,0,18.0,0.0,1.0,3.0,0.0,5.5,22.2,0.0,-1,0,4,3,6,0.1683333333333333,41.5,2.5,0,10,0,2,0,2,0,2,0,1,0,1,0,18,6,0,0.19,逃げ
20250810,05,3R,1,1,3,59,0.2,0.18,0,0,13.0,3.0,2.0,5.0,23.0,38.4,76.9,0.04,19,0,5,5,3,0.1916666666666666,44.66666666666666,2.333333333333333,3,0,0,2,0,5,0,1,0,2,0,0,3,10,3,0,0.21,抜き
20250810,05,3R,2,2,3,43,0.26,0.28,0,0,19.0,1.0,1.0,5.0,5.2,10.5,36.8,0.1,3,0,6,4,4,0.1916666666666666,44.66666666666666,2.333333333333333,0,9,0,2,0,4,0,1,1,2,0,0,1,18,1,1,0.21,抜き
20250810,05,3R,3,3,1,42,0.14,0.11,1,0,17.0,4.0,3.0,3.0,23.5,41.1,58.8,-0.0199999999999999,2,-2,1,3,1,0.1916666666666666,44.66666666666666,2.333333333333333,0,8,1,2,3,2,0,0,0,1,0,0,4,13,2,0,0.13,抜き
20250810,05,3R,4,4,3,60,0.19,0.17,1,0,25.0,2.0,2.0,5.0,8.0,16.0,36.0,0.03,20,0,3,6,5,0.1916666666666666,44.66666666666666,2.333333333333333,0,12,1,1,0,5,1,3,0,2,0,0,2,23,5,0,0.17,抜き
20250810,05,3R,5,5,1,30,0.17,0.16,0,0,20.0,5.0,2.0,3.0,25.0,35.0,50.0,0.01,-10,-2,2,1,2,0.1916666666666666,44.66666666666666,2.333333333333333,0,6,0,1,0,5,3,1,1,1,1,1,5,15,4,0,0.15,抜き
20250810,05,3R,6,6,3,34,0.19,0.2,0,0,20.0,0.0,1.0,3.0,0.0,5.0,20.0,0.03,-6,0,4,2,6,0.1916666666666666,44.66666666666666,2.333333333333333,0,11,0,4,0,4,0,0,0,1,0,0,0,20,6,0,0.2,抜き
20250810,05,4R,1,1,3,41,0.16,0.13,0,0,14.0,10.0,1.0,1.0,71.4,78.5,85.7,0.0,1,0,4,4,3,0.165,40.333333333333336,2.6666666666666665,10,0,0,1,0,3,0,0,0,0,0,0,10,4,1,1,0.1,逃げ
20250810,05,4R,2,2,3,30,0.15,0.14,0,0,20.0,3.0,7.0,7.0,15.0,50.0,85.0,-0.01,-10,0,2,2,4,0.165,40.333333333333336,2.6666666666666665,0,11,0,3,3,1,0,2,0,0,0,0,3,17,3,0,0.18,逃げ
20250810,05,4R,3,3,2,57,0.14,0.14,0,0,29.0,5.0,3.0,8.0,17.2,27.5,55.1,-0.0199999999999999,17,-1,1,6,1,0.165,40.333333333333336,2.6666666666666665,0,8,0,6,0,4,4,3,1,3,0,0,5,24,5,0,0.1,逃げ
20250810,05,4R,4,4,3,23,0.21,0.19,0,0,17.0,0.0,0.0,1.0,0.0,0.0,5.8,0.0499999999999999,-17,0,6,1,5,0.165,40.333333333333336,2.6666666666666665,0,9,0,2,0,3,0,1,0,1,0,1,0,17,4,0,0.21,逃げ
20250810,05,4R,5,5,3,37,0.18,0.2,0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199999999999999,-3,0,5,3,6,0.165,40.333333333333336,2.6666666666666665,0,12,0,3,0,1,0,0,0,2,0,0,0,18,6,0,0.21,逃げ
20250810,05,4R,6,6,2,54,0.15,0.15,0,0,14.0,1.0,2.0,3.0,7.1,21.4,42.8,-0.01,14,-1,3,5,2,0.165,40.333333333333336,2.6666666666666665,0,8,1,1,0,1,0,2,0,1,0,0,1,13,2,0,0.12,逃げ
20250810,05,5R,1,1,3,25,0.17,0.16,1,0,10.0,3.0,2.0,2.0,30.0,50.0,70.0,0.01,-15,0,4,2,3,0.1566666666666666,30.5,2.6666666666666665,3,0,0,2,0,3,0,2,0,0,0,0,3,7,1,1,0.17,逃げ
20250810,05,5R,2,2,3,31,0.18,0.18,0,0,24.0,0.0,10.0,5.0,0.0,41.6,62.5,0.0199999999999999,-9,0,6,4,4,0.1566666666666666,30.5,2.6666666666666665,0,17,0,1,0,4,0,1,0,1,0,0,0,24,5,0,0.18,逃げ
20250810,05,5R,3,3,1,44,0.13,0.14,0,0,24.0,3.0,6.0,3.0,12.5,37.5,50.0,-0.03,4,-2,1,6,1,0.1566666666666666,30.5,2.6666666666666665,0,14,0,2,0,0,3,2,0,1,0,2,3,21,3,0,0.14,逃げ
20250810,05,5R,4,4,2,36,0.14,0.1,1,0,18.0,3.0,4.0,5.0,16.6,38.8,66.6,-0.0199999999999999,-4,-1,2,5,2,0.1566666666666666,30.5,2.6666666666666665,0,6,0,0,3,2,0,4,0,2,0,1,3,15,4,0,0.17,逃げ
20250810,05,5R,5,5,4,21,0.15,0.12,0,0,9.0,1.0,0.0,1.0,11.1,11.1,22.2,-0.01,-19,1,3,1,6,0.1566666666666666,30.5,2.6666666666666665,0,4,0,2,1,0,0,0,0,1,0,1,1,8,6,0,0.15,逃げ
20250810,05,5R,6,6,3,26,0.17,0.16,0,0,13.0,0.0,1.0,3.0,0.0,7.6,30.7,0.01,-14,0,5,3,5,0.1566666666666666,30.5,2.6666666666666665,0,8,0,2,0,0,0,2,0,1,0,0,0,13,2,0,0.19,逃げ
20250810,05,6R,1,1,3,37,0.13,0.11,0,0,16.0,8.0,4.0,1.0,50.0,75.0,81.2,-0.03,-3,0,1,2,3,0.1466666666666667,45.333333333333336,2.5,8,0,0,0,0,4,0,3,0,1,0,0,8,8,2,0,0.04,まくり
20250810,05,6R,2,2,3,46,0.15,0.14,1,0,23.0,3.0,11.0,3.0,13.0,60.8,73.9,-0.01,6,0,3,4,4,0.1466666666666667,45.333333333333336,2.5,0,8,1,2,2,2,0,3,0,4,0,1,3,20,3,0,0.16,まくり
20250810,05,6R,3,3,1,35,0.13,0.15,0,0,14.0,5.0,3.0,3.0,35.7,57.1,78.5,-0.03,-5,-2,2,1,1,0.1466666666666667,45.333333333333336,2.5,0,6,0,0,5,2,0,1,0,0,0,0,5,9,1,1,0.09,まくり
20250810,05,6R,4,4,3,52,0.16,0.15,0,0,23.0,3.0,4.0,2.0,13.0,30.4,39.1,0.0,12,0,5,5,5,0.1466666666666667,45.333333333333336,2.5,0,9,0,2,1,4,2,1,0,4,0,0,3,20,5,0,0.12,まくり
20250810,05,6R,5,5,1,58,0.15,0.14,0,0,22.0,4.0,4.0,4.0,18.1,36.3,54.5,-0.01,18,-2,4,6,2,0.1466666666666667,45.333333333333336,2.5,0,6,0,2,3,4,1,3,0,3,0,0,4,18,4,0,0.11,まくり
20250810,05,6R,6,6,4,44,0.16,0.19,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,6,3,6,0.1466666666666667,45.333333333333336,2.5,0,2,0,1,0,1,0,2,0,0,0,0,0,6,6,0,0.12,まくり
20250810,05,7R,1,1,2,39,0.17,0.15,0,0,28.0,13.0,8.0,3.0,46.4,75.0,85.7,0.01,-1,-1,2,2,2,0.1899999999999999,42.833333333333336,2.5,13,0,0,3,0,5,0,7,0,0,0,0,13,15,1,1,0.18,逃げ
20250810,05,7R,2,2,3,42,0.2,0.18,0,0,16.0,2.0,2.0,2.0,12.5,25.0,37.5,0.04,2,0,5,4,3,0.1899999999999999,42.833333333333336,2.5,0,6,1,1,1,3,0,2,0,2,0,0,2,14,3,0,0.18,逃げ
20250810,05,7R,3,3,1,39,0.14,0.15,0,0,28.0,5.0,10.0,3.0,17.8,53.5,64.2,-0.0199999999999999,-1,-2,1,3,1,0.1899999999999999,42.833333333333336,2.5,0,13,0,3,2,4,3,2,0,1,0,0,5,23,2,0,0.18,逃げ
20250810,05,7R,4,4,3,57,0.18,0.16,0,0,17.0,0.0,1.0,4.0,0.0,5.8,29.4,0.0199999999999999,17,0,3,6,4,0.1899999999999999,42.833333333333336,2.5,0,10,0,1,0,1,0,2,0,3,0,0,0,17,4,0,0.15,逃げ
20250810,05,7R,5,5,3,37,0.19,0.19,0,0,25.0,0.0,3.0,4.0,0.0,12.0,28.0,0.03,-3,0,4,1,5,0.1899999999999999,42.833333333333336,2.5,0,13,0,3,0,6,0,2,0,1,0,0,0,25,6,0,0.12,逃げ
