date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,winK_逃げ,loseK_逃げ,winK_差し,loseK_差し,winK_まくり,loseK_まくり,winK_まくり差し,loseK_まくり差し,winK_抜き,loseK_抜き,winK_恵まれ,loseK_恵まれ,winK_total,loseK_total,rank,win,st,decision
20250818,15,1R,1,1,3,55,0.17,0.15,0,0,17,7,5,2,41.1,70.5,82.3,0.01,15,0,3,6,1,0.1716666666666666,45.0,3.1666666666666665,7,0,0,3,0,4,0,0,0,3,0,0,7,10,1,1,0.13,逃げ
20250818,15,1R,2,2,3,52,0.16,0.17,0,0,20,0,2,5,0.0,10.0,35.0,0.0,12,0,2,4,2,0.1716666666666666,45.0,3.1666666666666665,0,9,0,1,0,6,0,4,0,0,0,0,0,20,2,0,0.18,逃げ
20250818,15,1R,3,3,3,52,0.18,0.21,0,0,17,0,5,3,0.0,29.4,47.0,0.0199999999999999,12,0,4,5,3,0.1716666666666666,45.0,3.1666666666666665,0,12,0,1,0,2,0,2,0,0,0,0,0,17,4,0,0.16,逃げ
20250818,15,1R,4,4,3,32,0.15,0.19,0,0,15,0,3,7,0.0,20.0,66.6,-0.01,-8,0,1,1,4,0.1716666666666666,45.0,3.1666666666666665,0,11,0,0,0,1,0,1,0,2,0,0,0,15,3,0,0.12,逃げ
20250818,15,1R,5,5,4,45,0.19,0.19,0,0,15,0,1,0,0.0,6.6,6.6,0.03,5,1,6,3,6,0.1716666666666666,45.0,3.1666666666666665,0,7,0,3,0,2,0,0,0,2,0,1,0,15,5,0,0.25,逃げ
20250818,15,1R,6,6,3,34,0.18,0.26,1,0,12,0,0,1,0.0,0.0,8.3,0.0199999999999999,-6,0,5,2,5,0.1716666666666666,45.0,3.1666666666666665,0,3,0,2,0,3,0,3,0,1,0,0,0,12,6,0,0.33,逃げ
20250818,15,2R,1,1,3,51,0.17,0.12,0,0,14,5,3,2,35.7,57.1,71.4,0.01,11,0,1,5,3,0.185,36.66666666666666,2.5,5,0,0,3,0,4,0,2,0,0,0,0,5,9,1,1,0.11,逃げ
20250818,15,2R,2,2,3,24,0.23,0.2,1,0,11,0,2,0,0.0,18.1,18.1,0.07,-16,0,6,2,4,0.185,36.66666666666666,2.5,0,6,0,0,0,4,0,1,0,0,0,0,0,11,5,0,0.12,逃げ
20250818,15,2R,3,3,3,57,0.19,0.15,1,0,12,1,2,5,8.3,25.0,66.6,0.03,17,0,5,6,5,0.185,36.66666666666666,2.5,0,4,0,5,1,0,0,1,0,1,0,0,1,11,6,0,0.12,逃げ
20250818,15,2R,4,4,3,20,0.18,0.17,0,0,19,2,0,3,10.5,10.5,26.3,0.0199999999999999,-20,0,4,1,6,0.185,36.66666666666666,2.5,0,11,1,1,0,1,1,0,0,4,0,0,2,17,2,0,0.05,逃げ
