date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250817,02,1R,1,1,3,55,0.17,0.16,0,0,17,6,1,2,35.2,41.1,52.9,6,4,0.01,15,0,3,5,3,0.1683333333333333,40.333333333333336,2.333333333333333,6,0,0.28,まくり
20250817,02,1R,2,2,3,23,0.18,0.17,1,0,19,2,3,6,10.5,26.3,57.8,2,5,0.0199999999999999,-17,0,5,1,4,0.1683333333333333,40.333333333333336,2.333333333333333,1,1,0.08,まくり
20250817,02,1R,3,3,1,47,0.16,0.13,0,0,26,5,8,6,19.2,50.0,73.0,5,3,0.0,7,-2,2,4,1,0.1683333333333333,40.333333333333336,2.333333333333333,2,0,0.06,まくり
20250817,02,1R,4,4,3,36,0.17,0.16,0,0,9,0,0,0,0.0,0.0,0.0,0,3,0.01,-4,0,4,3,5,0.1683333333333333,40.333333333333336,2.333333333333333,3,0,0.15,まくり
20250817,02,1R,5,5,1,26,0.15,0.14,0,0,24,1,8,5,4.1,37.5,58.3,1,6,-0.01,-14,-2,1,2,2,0.1683333333333333,40.333333333333336,2.333333333333333,4,0,0.11,まくり
20250817,02,1R,6,6,3,55,0.18,0.2,0,0,18,0,1,2,0.0,5.5,16.6,0,1,0.0199999999999999,15,0,6,6,6,0.1683333333333333,40.333333333333336,2.333333333333333,5,0,0.18,まくり
20250817,02,2R,1,1,3,25,0.2,0.12,0,0,12,4,2,1,33.3,50.0,58.3,4,1,0.04,-15,0,6,1,4,0.1566666666666666,43.833333333333336,2.0,6,0,0.1,まくり差し
20250817,02,2R,2,2,1,30,0.16,0.16,0,0,22,4,9,6,18.1,59.0,86.3,4,3,0.0,-10,-2,4,2,1,0.1566666666666666,43.833333333333336,2.0,2,0,0.09,まくり差し
20250817,02,2R,3,3,3,58,0.15,0.16,1,0,17,3,4,5,17.6,41.1,70.5,3,2,-0.01,18,0,3,6,5,0.1566666666666666,43.833333333333336,2.0,5,0,0.11,まくり差し
20250817,02,2R,4,4,3,56,0.18,0.18,1,0,22,0,3,4,0.0,13.6,31.8,0,4,0.0199999999999999,16,0,5,5,6,0.1566666666666666,43.833333333333336,2.0,4,0,0.13,まくり差し
20250817,02,2R,5,5,1,49,0.13,0.17,0,0,26,4,6,6,15.3,38.4,61.5,4,6,-0.03,9,-2,2,4,2,0.1566666666666666,43.833333333333336,2.0,1,1,0.1,まくり差し
20250817,02,2R,6,6,1,45,0.12,0.12,0,0,17,3,1,3,17.6,23.5,41.1,3,1,-0.04,5,-2,1,3,3,0.1566666666666666,43.833333333333336,2.0,3,0,0.06,まくり差し
20250817,02,3R,1,1,3,43,0.17,0.2,0,0,18,5,2,2,27.7,38.8,50.0,5,5,0.01,3,0,3,4,4,0.16,38.833333333333336,2.1666666666666665,5,0,0.24,差し
20250817,02,3R,2,2,2,44,0.17,0.15,0,0,20,8,3,2,40.0,55.0,65.0,8,1,0.01,4,-1,4,5,3,0.16,38.833333333333336,2.1666666666666665,2,0,0.21,差し
20250817,02,3R,3,3,1,26,0.11,0.12,0,0,24,9,7,2,37.5,66.6,75.0,9,1,-0.05,-14,-2,1,1,1,0.16,38.833333333333336,2.1666666666666665,1,1,0.16,差し
20250817,02,3R,4,4,1,37,0.16,0.15,0,0,28,8,4,7,28.5,42.8,67.8,8,0,0.0,-3,-2,2,3,2,0.16,38.833333333333336,2.1666666666666665,3,0,0.24,差し
20250817,02,3R,5,5,3,32,0.18,0.2,0,0,15,0,0,0,0.0,0.0,0.0,0,5,0.0199999999999999,-8,0,6,2,5,0.16,38.833333333333336,2.1666666666666665,6,0,0.32,差し
20250817,02,3R,6,6,3,51,0.17,0.18,0,0,15,1,1,2,6.6,13.3,26.6,1,4,0.01,11,0,5,6,6,0.16,38.833333333333336,2.1666666666666665,4,0,0.28,差し
20250817,02,4R,1,1,3,52,0.16,0.15,1,0,13,4,2,2,30.7,46.1,61.5,4,2,0.0,12,0,2,5,4,0.158,40.66666666666666,2.333333333333333,2,0,0.06,差し
20250817,02,4R,2,2,1,30,0.16,0.15,0,0,25,9,4,4,36.0,52.0,68.0,9,2,0.0,-10,-2,3,2,1,0.158,40.66666666666666,2.333333333333333,1,1,0.08,差し
20250817,02,4R,3,3,3,56,0.16,0.14,0,0,21,4,4,4,19.0,38.1,57.1,4,1,0.0,16,0,4,6,5,0.158,40.66666666666666,2.333333333333333,5,0,0.09,差し
20250817,02,4R,4,4,1,37,0.16,0.15,0,0,17,4,7,2,23.5,64.7,76.4,4,1,0.0,-3,-2,5,3,2,0.158,40.66666666666666,2.333333333333333,4,0,0.05,差し
20250817,02,4R,5,5,2,46,0.15,0.09,1,0,12,1,1,1,8.3,16.6,25.0,1,1,-0.01,6,-1,1,4,3,0.158,40.66666666666666,2.333333333333333,3,0,0.08,差し
20250817,02,4R,6,6,4,23,,0.2,0,0,36,0,0,3,0.0,0.0,8.3,0,11,0.0,-17,1,6,1,6,0.158,40.66666666666666,2.333333333333333,6,0,0.11,差し
20250817,02,5R,1,1,2,39,0.13,0.13,1,0,29,18,6,3,62.0,82.7,93.1,18,3,-0.03,-1,-1,1,3,2,0.1683333333333333,42.833333333333336,2.5,1,1,0.09,逃げ
20250817,02,5R,2,2,3,57,0.18,0.19,0,0,17,1,3,5,5.8,23.5,52.9,1,4,0.0199999999999999,17,0,3,6,3,0.1683333333333333,42.833333333333336,2.5,5,0,0.12,逃げ
20250817,02,5R,3,3,3,50,0.18,0.17,0,0,19,4,0,4,21.0,21.0,42.1,4,3,0.0199999999999999,10,0,4,5,4,0.1683333333333333,42.833333333333336,2.5,4,0,0.15,逃げ
20250817,02,5R,4,4,1,38,0.14,0.12,0,0,16,3,4,6,18.7,43.7,81.2,3,1,-0.0199999999999999,-2,-2,2,2,1,0.1683333333333333,42.833333333333336,2.5,2,0,0.18,逃げ
20250817,02,5R,5,5,3,27,0.19,0.17,1,0,13,0,1,2,0.0,7.6,23.0,0,2,0.03,-13,0,5,1,5,0.1683333333333333,42.833333333333336,2.5,6,0,0.23,逃げ
20250817,02,5R,6,6,3,46,0.19,0.19,0,0,15,0,1,4,0.0,6.6,33.3,0,2,0.03,6,0,6,4,6,0.1683333333333333,42.833333333333336,2.5,3,0,0.16,逃げ
20250817,02,6R,1,1,3,50,0.18,0.19,0,0,21,3,4,2,14.2,33.3,42.8,3,7,0.0199999999999999,10,0,4,3,3,0.1683333333333333,47.0,2.5,6,0,0.08,差し
20250817,02,6R,2,2,2,59,0.2,0.19,0,0,26,4,9,2,15.3,50.0,57.6,4,2,0.04,19,-1,6,5,2,0.1683333333333333,47.0,2.5,3,0,0.11,差し
20250817,02,6R,3,3,3,62,0.16,0.14,0,0,21,2,1,4,9.5,14.2,33.3,2,3,0.0,22,0,3,6,4,0.1683333333333333,47.0,2.5,5,0,0.04,差し
20250817,02,6R,4,4,3,23,0.18,0.18,1,0,16,1,2,5,6.2,18.7,50.0,1,0,0.0199999999999999,-17,0,5,1,5,0.1683333333333333,47.0,2.5,1,1,0.13,差し
20250817,02,6R,5,5,1,36,0.14,0.14,0,0,18,1,3,7,5.5,22.2,61.1,1,0,-0.0199999999999999,-4,-2,1,2,1,0.1683333333333333,47.0,2.5,2,0,0.12,差し
20250817,02,6R,6,6,3,52,0.15,0.18,1,0,17,0,2,1,0.0,11.7,17.6,0,2,-0.01,12,0,2,4,6,0.1683333333333333,47.0,2.5,4,0,0.2,差し
20250817,02,7R,1,1,1,47,0.16,0.15,0,0,28,16,7,3,57.1,82.1,92.8,16,3,0.0,7,-2,1,4,1,0.194,40.16666666666666,2.833333333333333,1,1,0.15,逃げ
20250817,02,7R,2,2,3,25,0.26,0.18,0,0,12,0,2,0,0.0,16.6,16.6,0,4,0.1,-15,0,5,2,2,0.194,40.16666666666666,2.833333333333333,4,0,0.15,逃げ
20250817,02,7R,3,3,3,56,0.18,0.21,1,0,19,1,2,4,5.2,15.7,36.8,1,2,0.0199999999999999,16,0,2,6,3,0.194,40.16666666666666,2.833333333333333,5,0,0.17,逃げ
