date,pid,race,L1_startCourse,L1_class,L1_age,L1_avgST_rc,L1_ec_avgST,L1_flying,L1_late,L1_ss_starts,L1_ss_first,L1_ss_second,L1_ss_third,L1_ms_winRate,L1_ms_top2Rate,L1_ms_top3Rate,L1_winK_逃げ,L1_loseK_逃げ,L1_winK_差し,L1_loseK_差し,L1_winK_まくり,L1_loseK_まくり,L1_winK_まくり差し,L1_loseK_まくり差し,L1_winK_抜き,L1_loseK_抜き,L1_winK_恵まれ,L1_loseK_恵まれ,L1_winK_total,L1_loseK_total,L1_d_avgST_rc,L1_d_age,L1_d_class,L1_rank_avgST,L1_rank_age,L1_rank_class,L2_startCourse,L2_class,L2_age,L2_avgST_rc,L2_ec_avgST,L2_flying,L2_late,L2_ss_starts,L2_ss_first,L2_ss_second,L2_ss_third,L2_ms_winRate,L2_ms_top2Rate,L2_ms_top3Rate,L2_winK_逃げ,L2_loseK_逃げ,L2_winK_差し,L2_loseK_差し,L2_winK_まくり,L2_loseK_まくり,L2_winK_まくり差し,L2_loseK_まくり差し,L2_winK_抜き,L2_loseK_抜き,L2_winK_恵まれ,L2_loseK_恵まれ,L2_winK_total,L2_loseK_total,L2_d_avgST_rc,L2_d_age,L2_d_class,L2_rank_avgST,L2_rank_age,L2_rank_class,L3_startCourse,L3_class,L3_age,L3_avgST_rc,L3_ec_avgST,L3_flying,L3_late,L3_ss_starts,L3_ss_first,L3_ss_second,L3_ss_third,L3_ms_winRate,L3_ms_top2Rate,L3_ms_top3Rate,L3_winK_逃げ,L3_loseK_逃げ,L3_winK_差し,L3_loseK_差し,L3_winK_まくり,L3_loseK_まくり,L3_winK_まくり差し,L3_loseK_まくり差し,L3_winK_抜き,L3_loseK_抜き,L3_winK_恵まれ,L3_loseK_恵まれ,L3_winK_total,L3_loseK_total,L3_d_avgST_rc,L3_d_age,L3_d_class,L3_rank_avgST,L3_rank_age,L3_rank_class,L4_startCourse,L4_class,L4_age,L4_avgST_rc,L4_ec_avgST,L4_flying,L4_late,L4_ss_starts,L4_ss_first,L4_ss_second,L4_ss_third,L4_ms_winRate,L4_ms_top2Rate,L4_ms_top3Rate,L4_winK_逃げ,L4_loseK_逃げ,L4_winK_差し,L4_loseK_差し,L4_winK_まくり,L4_loseK_まくり,L4_winK_まくり差し,L4_loseK_まくり差し,L4_winK_抜き,L4_loseK_抜き,L4_winK_恵まれ,L4_loseK_恵まれ,L4_winK_total,L4_loseK_total,L4_d_avgST_rc,L4_d_age,L4_d_class,L4_rank_avgST,L4_rank_age,L4_rank_class,L5_startCourse,L5_class,L5_age,L5_avgST_rc,L5_ec_avgST,L5_flying,L5_late,L5_ss_starts,L5_ss_first,L5_ss_second,L5_ss_third,L5_ms_winRate,L5_ms_top2Rate,L5_ms_top3Rate,L5_winK_逃げ,L5_loseK_逃げ,L5_winK_差し,L5_loseK_差し,L5_winK_まくり,L5_loseK_まくり,L5_winK_まくり差し,L5_loseK_まくり差し,L5_winK_抜き,L5_loseK_抜き,L5_winK_恵まれ,L5_loseK_恵まれ,L5_winK_total,L5_loseK_total,L5_d_avgST_rc,L5_d_age,L5_d_class,L5_rank_avgST,L5_rank_age,L5_rank_class,L6_startCourse,L6_class,L6_age,L6_avgST_rc,L6_ec_avgST,L6_flying,L6_late,L6_ss_starts,L6_ss_first,L6_ss_second,L6_ss_third,L6_ms_winRate,L6_ms_top2Rate,L6_ms_top3Rate,L6_winK_逃げ,L6_loseK_逃げ,L6_winK_差し,L6_loseK_差し,L6_winK_まくり,L6_loseK_まくり,L6_winK_まくり差し,L6_loseK_まくり差し,L6_winK_抜き,L6_loseK_抜き,L6_winK_恵まれ,L6_loseK_恵まれ,L6_winK_total,L6_loseK_total,L6_d_avgST_rc,L6_d_age,L6_d_class,L6_rank_avgST,L6_rank_age,L6_rank_class,mean_avgST_rc,mean_age,mean_class
20250809,24,1R,1,3,46,0.21,0.17,0,0,15.0,3.0,4.0,2.0,20.0,46.6,60.0,3,0,0,4,0,4,0,3,0,1,0,0,3,12,0.04999999999999999,6,0,4,5,1,2,3,49,0.18,0.17,0,0,10,1,4,1,10.0,50.0,60.0,0,8,1,0,0,1,0,0,0,0,0,0,1,9,0.01999999999999999,9,0,2,6,2,3,3,42,0.14,0.14,1,0,13,0,1,4,0.0,7.6,38.4,0,9,0,3,0,0,0,0,0,1,0,0,0,13,-0.01999999999999999,2,0,1,4,3,4,3,29,0.21,0.21,0,0,23,0,0,2,0.0,0.0,8.7,0,14,0,3,0,1,0,3,0,2,0,0,0,23,0.04999999999999999,-11,0,5,3,4,5,4,20,0.18,0.17,0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,6,0,4,0,2,0,2,0,0,0,29,0.01999999999999999,-20,1,3,2,5,6,4,19,,0.19,1,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,1,0,6,0,3,0,4,0,1,0,40,0.0,-21,1,6,1,6,0.184,34.166666666666664,3.3333333333333335
20250809,24,2R,1,3,23,0.17,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000000000000009,-17,0,2,3,1,2,3,31,0.19,0.2,0,0,21,1,2,7,4.7,14.2,47.6,0,11,0,0,0,5,0,4,1,0,0,0,1,20,0.03,-9,0,3,5,2,3,3,26,0.19,0.2,0,0,21,3,3,6,14.2,28.5,57.1,0,8,0,2,2,4,0,2,1,2,0,0,3,18,0.03,-14,0,4,4,3,4,3,47,0.16,0.18,0,0,17,2,1,4,11.7,17.6,41.1,0,8,0,0,0,4,1,1,1,1,0,1,2,15,0.0,7,0,1,6,4,5,3,20,0.19,0.15,0,0,38.0,2.0,1.0,4.0,5.2,7.8,18.4,0,13,0,7,0,13,1,0,1,3,0,0,2,36,0.03,-20,0,5,2,5,6,3,19,0.2,0.19,0,0,24.0,0.0,0.0,2.0,0.0,0.0,8.3,0,13,0,2,0,5,0,3,0,1,0,0,0,24,0.04000000000000001,-21,0,6,1,6,0.18333333333333335,27.666666666666668,3.0
20250809,24,3R,1,1,55,0.15,0.14,0,0,57.0,25.0,9.0,7.0,43.8,59.6,71.9,21,0,0,5,0,18,0,7,4,1,0,1,25,32,-0.010000000000000009,15,-2,1,5,1,2,3,24,0.2,0.17,0,0,17,3,3,1,17.6,35.2,41.1,0,9,2,2,1,1,0,0,0,2,0,0,3,14,0.04000000000000001,-16,0,6,1,3,3,3,32,0.19,0.16,0,0,19,4,2,4,21.0,31.5,52.6,0,8,0,2,3,3,1,1,0,0,0,1,4,15,0.03,-8,0,4,4,4,4,3,31,0.19,0.15,0,0,16,1,2,3,6.2,18.7,37.5,0,8,0,2,1,2,0,3,0,1,0,0,1,16,0.03,-9,0,5,3,5,5,3,29,0.17,0.19,0,0,20.0,1.0,7.0,3.0,5.0,40.0,55.0,0,9,0,0,0,8,1,2,0,0,0,0,1,19,0.010000000000000009,-11,0,3,2,6,6,1,63,0.16,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,-2,2,6,2,0.17666666666666667,39.0,2.3333333333333335
20250809,24,4R,1,3,37,0.16,0.12,1,0,15.0,8.0,1.0,1.0,53.3,60.0,66.6,8,0,0,1,0,4,0,0,0,0,0,2,8,7,0.0,-3,0,1,2,3,2,2,53,0.17,0.15,1,0,47,6,10,7,12.7,34.0,48.9,0,21,3,1,2,12,0,5,1,2,0,1,6,42,0.010000000000000009,13,-1,3,5,1,3,3,47,0.19,0.19,0,0,17,0,3,2,0.0,17.6,29.4,0,11,0,1,0,1,0,3,0,2,0,0,0,18,0.03,7,0,5,4,4,4,3,41,0.18,0.16,1,0,22,2,2,5,9.0,18.1,40.9,0,15,0,5,0,0,2,0,0,0,0,0,2,20,0.01999999999999999,1,0,4,3,5,5,2,57,0.16,0.21,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,1,0,0,0,0,0,0,0,0,0,6,0.0,17,-1,2,6,2,6,4,20,0.24,0.2,0,0,67.0,1.0,0.0,2.0,1.4,1.4,4.4,0,40,0,7,0,6,1,8,0,6,0,0,1,67,0.07999999999999999,-20,1,6,1,6,0.18333333333333335,42.5,2.8333333333333335
20250809,24,5R,1,1,32,0.13,0.12,1,0,36.0,26.0,8.0,1.0,72.2,94.4,97.2,25,0,0,5,0,3,0,1,1,1,0,0,26,10,-0.03,-8,-2,1,2,1,2,2,29,0.16,0.15,0,0,22,2,7,2,9.0,40.9,50.0,0,13,2,1,0,3,0,2,0,0,0,1,2,20,0.0,-11,-1,4,1,3,3,3,43,0.18,0.17,0,0,23,0,2,1,0.0,8.7,13.0,0,15,0,1,0,3,0,1,0,3,0,0,0,23,0.01999999999999999,3,0,6,5,4,4,3,51,0.16,0.1,0,0,24,8,2,5,33.3,41.6,62.5,0,5,2,3,5,3,1,3,0,2,0,0,8,16,0.0,11,0,5,6,5,5,1,33,0.13,0.14,0,0,19.0,4.0,3.0,5.0,21.0,36.8,63.1,0,9,0,0,1,4,1,1,2,1,0,0,4,15,-0.03,-7,-2,2,3,2,6,3,36,0.14,0.16,1,0,24.0,0.0,1.0,1.0,0.0,4.1,8.3,0,12,0,2,0,4,0,4,0,2,0,0,0,24,-0.01999999999999999,-4,0,3,4,6,0.15,37.333333333333336,2.1666666666666665
20250809,24,6R,1,2,37,0.13,0.13,1,0,21.0,16.0,2.0,0.0,76.1,85.7,85.7,15,0,0,0,0,1,0,4,1,0,0,0,16,5,-0.03,-3,-1,1,4,1,2,2,37,0.14,0.15,1,0,18,3,10,2,16.6,72.2,83.3,0,7,2,1,1,3,0,3,0,1,0,0,3,15,-0.01999999999999999,-3,-1,2,5,2,3,3,49,0.18,0.16,0,0,13,2,4,2,15.3,46.1,61.5,0,8,0,0,2,0,0,1,0,1,0,1,2,11,0.01999999999999999,9,0,3,6,3,4,4,20,0.18,0.15,0,0,17,0,0,0,0.0,0.0,0.0,0,8,0,5,0,2,0,1,0,1,0,0,0,17,0.01999999999999999,-20,1,4,2,5,5,3,21,0.21,0.18,0,0,28.0,1.0,4.0,4.0,3.5,17.8,32.1,0,16,0,2,0,7,0,2,0,0,1,0,1,27,0.04999999999999999,-19,0,5,3,4,6,4,19,,0.19,1,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,1,0,6,0,3,0,4,0,1,0,40,0.0,-21,1,6,1,6,0.16799999999999998,30.5,3.0
20250809,24,7R,1,3,49,0.17,0.16,0,0,19.0,8.0,5.0,3.0,42.1,68.4,84.2,8,0,0,5,0,2,0,3,0,1,0,0,8,11,0.010000000000000009,9,0,4,6,2,2,3,39,0.18,0.16,0,0,19,2,3,4,10.5,26.3,47.3,0,12,2,0,0,2,0,3,0,0,0,0,2,17,0.01999999999999999,-1,0,5,2,3,3,3,19,0.2,0.16,0,0,15,2,0,0,13.3,13.3,13.3,0,9,0,0,0,3,1,1,1,0,0,0,2,13,0.04000000000000001,-21,0,6,1,4,4,3,42,0.14,0.13,1,0,17,0,3,5,0.0,17.6,47.0,0,10,0,2,0,2,0,2,0,0,0,1,0,17,-0.01999999999999999,2,0,2,4,5,5,3,47,0.16,0.16,0,0,25.0,0.0,1.0,5.0,0.0,4.0,24.0,0,17,0,1,0,4,0,2,0,1,0,0,0,25,0.0,7,0,3,5,6,6,1,39,0.13,0.16,1,0,18.0,3.0,3.0,1.0,16.6,33.3,38.8,0,9,0,2,0,2,1,1,2,1,0,0,3,15,-0.03,-1,-2,1,3,1,0.16333333333333336,39.166666666666664,2.6666666666666665
20250809,24,8R,1,3,29,0.21,0.19,0,0,13.0,2.0,4.0,1.0,15.3,46.1,53.8,2,0,0,3,0,5,0,1,0,2,0,0,2,11,0.04999999999999999,-11,0,5,4,1,2,3,32,0.18,0.15,0,0,23,1,5,5,4.3,26.0,47.8,0,11,0,2,1,5,0,2,0,2,0,0,1,22,0.01999999999999999,-8,0,1,5,2,3,3,24,0.2,0.19,0,0,17,0,4,4,0.0,23.5,47.0,0,8,0,4,0,1,0,1,0,3,0,0,0,17,0.04000000000000001,-16,0,4,3,3,4,3,32,0.19,0.19,0,0,24,0,2,5,0.0,8.3,29.1,0,13,0,1,0,5,0,1,0,4,0,0,0,24,0.03,-8,0,2,6,4,5,4,20,0.24,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07999999999999999,-20,1,6,1,6,6,3,20,0.19,0.18,0,0,38.0,1.0,1.0,0.0,2.6,5.2,5.2,0,20,0,3,0,7,0,4,1,3,0,0,1,37,0.03,-20,0,3,2,5,0.20166666666666666,26.166666666666668,3.1666666666666665
20250809,24,9R,1,2,57,0.16,0.15,0,0,27.0,14.0,4.0,4.0,51.8,66.6,81.4,14,0,0,3,0,6,0,2,0,2,0,0,14,13,0.0,17,-1,1,6,1,2,3,29,0.17,0.19,0,0,21,1,4,4,4.7,23.8,42.8,0,11,0,1,1,3,0,3,0,2,0,0,1,20,0.010000000000000009,-11,0,2,3,3,3,3,31,0.19,0.16,0,0,18,0,3,5,0.0,16.6,44.4,0,12,0,2,0,0,0,2,0,1,0,1,0,18,0.03,-9,0,5,4,4,4,2,53,0.17,0.14,1,0,3,0,0,1,0.0,0.0,33.3,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0.010000000000000009,13,-1,3,5,2,5,3,26,0.19,0.18,0,0,21.0,1.0,0.0,6.0,4.7,4.7,33.3,0,12,0,1,0,0,1,4,0,3,0,0,1,20,0.03,-14,0,6,2,5,6,3,23,0.17,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000000000000009,-17,0,4,1,6,0.17500000000000002,36.5,2.6666666666666665
20250809,24,10R,1,1,33,0.13,0.11,0,0,32.0,19.0,8.0,0.0,59.3,84.3,84.3,18,0,0,5,0,2,0,3,1,3,0,0,19,13,-0.03,-7,-2,1,3,1,2,3,37,0.16,0.14,1,0,13,2,3,3,15.3,38.4,61.5,0,6,2,0,0,3,0,1,0,1,0,0,2,11,0.0,-3,0,4,4,4,3,1,55,0.15,0.2,0,0,6,0,2,2,0.0,33.3,66.6,0,4,0,0,0,2,0,0,0,0,0,0,0,6,-0.010000000000000009,15,-2,3,6,2,4,3,46,0.21,0.25,0,0,14,0,2,1,0.0,14.2,21.4,0,8,0,0,0,2,0,2,0,2,0,0,0,14,0.04999999999999999,6,0,6,5,5,5,1,32,0.13,0.12,1,0,26.0,4.0,2.0,8.0,15.3,23.0,53.8,0,16,0,1,1,1,3,2,0,2,0,0,4,22,-0.03,-8,-2,2,2,3,6,3,31,0.19,0.21,0,0,21.0,0.0,0.0,2.0,0.0,0.0,9.5,0,10,0,4,0,4,0,1,0,2,0,0,0,21,0.03,-9,0,5,1,6,0.16166666666666665,39.0,2.0
