date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,winK_逃げ,loseK_逃げ,winK_差し,loseK_差し,winK_まくり,loseK_まくり,winK_まくり差し,loseK_まくり差し,winK_抜き,loseK_抜き,winK_恵まれ,loseK_恵まれ,winK_total,loseK_total,rank,win,st,decision
20250818,21,1R,1,1,2,43,0.16,0.15,1,0,23,16,3,2,69.5,82.6,91.3,0.0,3,-1,2,4,1,0.17,37.5,2.833333333333333,16,0,0,1,0,2,0,3,0,0,0,1,16,7,1,1,0.26,逃げ
20250818,21,1R,2,2,3,51,0.19,0.17,0,0,21,1,2,2,4.7,14.2,23.8,0.03,11,0,6,5,2,0.17,37.5,2.833333333333333,0,12,1,1,0,2,0,3,0,2,0,0,1,20,6,0,0.22,逃げ
20250818,21,1R,3,3,3,23,0.17,0.19,0,0,21,1,7,8,4.7,38.1,76.1,0.01,-17,0,3,2,3,0.17,37.5,2.833333333333333,0,12,0,5,1,1,0,1,0,2,0,0,1,21,2,0,0.21,逃げ
20250818,21,1R,4,4,3,30,0.17,0.18,0,0,19,2,4,1,10.5,31.5,36.8,0.01,-10,0,4,3,4,0.17,37.5,2.833333333333333,0,9,0,4,0,1,2,1,0,1,0,1,2,17,4,0,0.15,逃げ
20250818,21,1R,5,5,3,21,0.18,0.19,1,0,27,0,3,1,0.0,11.1,14.8,0.0199999999999999,-19,0,5,1,5,0.17,37.5,2.833333333333333,0,16,0,3,0,2,0,4,0,2,0,0,0,27,5,0,0.14,逃げ
20250818,21,1R,6,6,3,57,0.15,0.17,0,0,103,2,14,27,1.9,15.5,41.7,-0.01,17,0,1,6,6,0.17,37.5,2.833333333333333,0,47,0,15,0,20,1,12,1,9,0,0,2,103,3,0,0.13,逃げ
20250818,21,2R,1,1,2,34,0.16,0.15,0,0,29,21,6,1,72.4,93.1,96.5,0.0,-6,-1,2,3,2,0.175,32.5,2.6666666666666665,21,0,0,3,0,4,0,2,0,0,0,0,21,9,2,0,0.11,まくり差し
20250818,21,2R,2,2,4,27,0.2,0.18,0,0,3,0,0,1,0.0,0.0,33.3,0.04,-13,1,5,2,6,0.175,32.5,2.6666666666666665,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0.17,まくり差し
20250818,21,2R,3,3,3,21,0.16,0.14,0,0,25,4,7,3,16.0,44.0,56.0,0.0,-19,0,3,1,3,0.175,32.5,2.6666666666666665,0,8,1,3,0,4,3,4,0,1,0,1,4,21,1,1,0.13,まくり差し
20250818,21,2R,4,4,1,37,0.14,0.12,0,0,18,2,5,7,11.1,38.8,77.7,-0.0199999999999999,-3,-2,1,4,1,0.175,32.5,2.6666666666666665,0,9,0,1,1,4,0,2,1,0,0,0,2,16,3,0,0.12,まくり差し
20250818,21,2R,5,5,3,39,0.22,0.22,0,0,15,0,3,4,0.0,20.0,46.6,0.06,-1,0,6,6,4,0.175,32.5,2.6666666666666665,0,9,0,1,0,1,0,2,0,1,0,1,0,15,5,0,0.15,まくり差し
20250818,21,2R,6,6,3,37,0.17,0.22,1,0,14,0,0,2,0.0,0.0,14.2,0.01,-3,0,4,5,5,0.175,32.5,2.6666666666666665,0,8,0,1,0,3,0,0,0,1,0,1,0,14,4,0,0.17,まくり差し
20250818,21,3R,1,1,1,28,0.16,0.14,0,0,34,30,1,2,88.2,91.1,97.0,0.0,-12,-2,3,1,1,0.16,40.16666666666666,2.1666666666666665,30,0,0,0,0,0,0,3,0,1,0,0,30,4,1,1,0.13,逃げ
20250818,21,3R,2,2,3,44,0.19,0.18,0,0,21,1,6,2,4.7,33.3,42.8,0.03,4,0,6,4,4,0.16,40.16666666666666,2.1666666666666665,0,10,1,1,0,3,0,5,0,1,0,0,1,20,4,0,0.17,逃げ
20250818,21,3R,3,3,2,36,0.18,0.15,0,0,21,5,2,3,23.8,33.3,47.6,0.0199999999999999,-4,-1,4,3,3,0.16,40.16666666666666,2.1666666666666665,0,10,0,2,2,3,1,0,0,2,2,0,5,17,5,0,0.11,逃げ
20250818,21,3R,4,4,3,51,0.18,0.16,0,0,12,0,2,3,0.0,16.6,41.6,0.0199999999999999,11,0,5,5,5,0.16,40.16666666666666,2.1666666666666665,0,9,0,2,0,0,0,1,0,0,0,0,0,12,2,0,0.02,逃げ
