date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,winK_逃げ,loseK_逃げ,winK_差し,loseK_差し,winK_まくり,loseK_まくり,winK_まくり差し,loseK_まくり差し,winK_抜き,loseK_抜き,winK_恵まれ,loseK_恵まれ,winK_total,loseK_total,rank,win,st,decision
20250813,01,1R,1,1,3,57,0.18,0.18,0,0,16.0,5.0,5.0,3.0,31.2,62.5,81.2,0.0199999999999999,17,0,3,6,2,0.1766666666666666,38.333333333333336,3.0,5,0,0,3,0,4,0,3,0,1,0,0,5,11,2,0,0.24,まくり
20250813,01,1R,2,2,2,38,0.14,0.2,0,0,16.0,3.0,3.0,4.0,18.7,37.5,62.5,-0.0199999999999999,-2,-1,1,4,1,0.1766666666666666,38.333333333333336,3.0,0,9,2,0,1,2,0,1,0,1,0,0,3,13,3,0,0.19,まくり
20250813,01,1R,3,3,3,51,0.21,0.17,0,0,17.0,0.0,4.0,0.0,0.0,23.5,23.5,0.0499999999999999,11,0,6,5,3,0.1766666666666666,38.333333333333336,3.0,0,8,0,2,0,5,0,2,0,0,0,0,0,17,6,0,0.2,まくり
20250813,01,1R,4,4,3,31,0.18,0.18,0,0,14.0,0.0,0.0,7.0,0.0,0.0,50.0,0.0199999999999999,-9,0,4,2,4,0.1766666666666666,38.333333333333336,3.0,0,6,0,4,0,2,0,1,0,1,0,0,0,14,1,1,0.07,まくり
20250813,01,1R,5,5,4,17,0.19,0.18,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-23,1,5,1,6,0.1766666666666666,38.333333333333336,3.0,0,4,0,0,0,1,0,0,0,1,0,0,0,6,4,0,0.05,まくり
20250813,01,1R,6,6,3,36,0.16,0.14,0,0,16.0,0.0,4.0,2.0,0.0,25.0,37.5,0.0,-4,0,2,3,5,0.1766666666666666,38.333333333333336,3.0,0,6,0,3,0,1,0,5,0,1,0,0,0,16,5,0,0.11,まくり
20250813,01,2R,1,1,3,51,0.19,0.16,0,0,15.0,5.0,3.0,1.0,33.3,53.3,60.0,0.03,11,0,4,5,3,0.1883333333333333,39.0,2.833333333333333,4,0,0,4,0,1,0,3,1,2,0,0,5,10,1.0,1.0,0.04,恵まれ
20250813,01,2R,2,2,1,51,0.17,0.15,0,0,13.0,4.0,3.0,4.0,30.7,53.8,84.6,0.01,11,-2,2,6,1,0.1883333333333333,39.0,2.833333333333333,0,2,3,0,1,6,0,1,0,0,0,0,4,9,,,0.01,恵まれ
20250813,01,2R,3,3,3,46,0.16,0.15,0,0,16.0,4.0,4.0,2.0,25.0,50.0,62.5,0.0,6,0,1,4,4,0.1883333333333333,39.0,2.833333333333333,0,7,0,2,3,1,1,0,0,1,0,1,4,12,2.0,0.0,0.11,恵まれ
20250813,01,2R,4,4,2,37,0.17,0.16,0,0,22.0,2.0,3.0,5.0,9.0,22.7,45.4,0.01,-3,-1,3,3,2,0.1883333333333333,39.0,2.833333333333333,0,10,0,3,1,5,1,1,0,1,0,0,2,20,3.0,0.0,0.05,恵まれ
20250813,01,2R,5,5,4,25,0.2,0.32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-15,1,5,2,5,0.1883333333333333,39.0,2.833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0,0.07,恵まれ
20250813,01,2R,6,6,4,24,0.24,0.22,0,0,52.0,0.0,0.0,2.0,0.0,0.0,3.8,0.0799999999999999,-16,1,6,1,6,0.1883333333333333,39.0,2.833333333333333,0,21,0,12,0,5,0,8,0,6,0,0,0,52,5.0,0.0,0.16,恵まれ
20250813,01,3R,1,1,3,26,0.19,0.15,0,0,15.0,8.0,1.0,2.0,53.3,60.0,73.3,0.03,-14,0,5,2,3,0.156,35.833333333333336,2.6666666666666665,8,0,0,1,0,4,0,2,0,0,0,0,8,7,3,0,0.46,まくり
20250813,01,3R,2,2,3,28,0.16,0.18,0,0,21.0,0.0,2.0,3.0,0.0,9.5,23.8,0.0,-12,0,3,3,4,0.156,35.833333333333336,2.6666666666666665,0,12,0,1,0,1,0,6,0,1,0,0,0,21,2,0,0.39,まくり
20250813,01,3R,3,3,2,50,0.14,0.13,0,0,19.0,4.0,7.0,4.0,21.0,57.8,78.9,-0.0199999999999999,10,-1,2,6,2,0.156,35.833333333333336,2.6666666666666665,0,6,1,2,2,5,1,1,0,0,0,1,4,15,4,0,0.32,まくり
20250813,01,3R,4,4,3,49,0.17,0.19,0,0,22.0,0.0,2.0,4.0,0.0,9.0,27.2,0.01,9,0,4,5,5,0.156,35.833333333333336,2.6666666666666665,0,11,0,3,0,2,0,2,0,4,0,0,0,22,6,0,0.34,まくり
20250813,01,3R,5,5,4,22,,,1,0,,,,,,,,0.0,-18,1,6,1,6,0.156,35.833333333333336,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.19,まくり
20250813,01,3R,6,6,1,40,0.12,0.13,0,0,13.0,1.0,1.0,4.0,7.6,15.3,46.1,-0.04,0,-2,1,4,1,0.156,35.833333333333336,2.6666666666666665,0,8,1,2,0,1,0,0,0,1,0,0,1,12,1,1,0.13,まくり
20250813,01,4R,1,1,4,21,0.23,0.14,0,0,4.0,1.0,0.0,1.0,25.0,25.0,50.0,0.07,-19,1,6,1,5,0.1666666666666666,31.666666666666668,2.6666666666666665,0,0,0,0,0,2,0,1,1,0,0,0,1,3,3.0,0.0,0.06,逃げ
20250813,01,4R,2,2,1,44,0.14,0.15,0,0,25.0,6.0,8.0,5.0,24.0,56.0,76.0,-0.0199999999999999,4,-2,1,5,1,0.1666666666666666,31.666666666666668,2.6666666666666665,0,17,5,0,1,1,0,0,0,1,0,0,6,19,1.0,1.0,0.09,逃げ
20250813,01,4R,3,3,2,45,0.15,0.14,0,0,20.0,1.0,8.0,4.0,5.0,45.0,65.0,-0.01,5,-1,2,6,2,0.1666666666666666,31.666666666666668,2.6666666666666665,0,13,1,2,0,1,0,0,0,3,0,0,1,19,4.0,0.0,0.1,逃げ
