date,pid,race,lane,rank,st,decision,win
20250810,13,4R,1,4,0.25,まくり,0
20250810,13,4R,2,1,0.22,まくり,1
20250810,13,4R,3,6,0.25,まくり,0
20250810,13,4R,4,3,0.17,まくり,0
20250810,13,4R,5,2,0.18,まくり,0
20250810,13,4R,6,5,0.28,まくり,0
