date,pid,race,L1_startCourse,L1_class,L1_age,L1_avgST_rc,L1_ec_avgST,L1_flying,L1_late,L1_ss_starts,L1_ss_first,L1_ss_second,L1_ss_third,L1_ms_winRate,L1_ms_top2Rate,L1_ms_top3Rate,L1_winK_逃げ,L1_loseK_逃げ,L1_winK_差し,L1_loseK_差し,L1_winK_まくり,L1_loseK_まくり,L1_winK_まくり差し,L1_loseK_まくり差し,L1_winK_抜き,L1_loseK_抜き,L1_winK_恵まれ,L1_loseK_恵まれ,L1_winK_total,L1_loseK_total,L1_d_avgST_rc,L1_d_age,L1_d_class,L1_rank_avgST,L1_rank_age,L1_rank_class,L2_startCourse,L2_class,L2_age,L2_avgST_rc,L2_ec_avgST,L2_flying,L2_late,L2_ss_starts,L2_ss_first,L2_ss_second,L2_ss_third,L2_ms_winRate,L2_ms_top2Rate,L2_ms_top3Rate,L2_winK_逃げ,L2_loseK_逃げ,L2_winK_差し,L2_loseK_差し,L2_winK_まくり,L2_loseK_まくり,L2_winK_まくり差し,L2_loseK_まくり差し,L2_winK_抜き,L2_loseK_抜き,L2_winK_恵まれ,L2_loseK_恵まれ,L2_winK_total,L2_loseK_total,L2_d_avgST_rc,L2_d_age,L2_d_class,L2_rank_avgST,L2_rank_age,L2_rank_class,L3_startCourse,L3_class,L3_age,L3_avgST_rc,L3_ec_avgST,L3_flying,L3_late,L3_ss_starts,L3_ss_first,L3_ss_second,L3_ss_third,L3_ms_winRate,L3_ms_top2Rate,L3_ms_top3Rate,L3_winK_逃げ,L3_loseK_逃げ,L3_winK_差し,L3_loseK_差し,L3_winK_まくり,L3_loseK_まくり,L3_winK_まくり差し,L3_loseK_まくり差し,L3_winK_抜き,L3_loseK_抜き,L3_winK_恵まれ,L3_loseK_恵まれ,L3_winK_total,L3_loseK_total,L3_d_avgST_rc,L3_d_age,L3_d_class,L3_rank_avgST,L3_rank_age,L3_rank_class,L4_startCourse,L4_class,L4_age,L4_avgST_rc,L4_ec_avgST,L4_flying,L4_late,L4_ss_starts,L4_ss_first,L4_ss_second,L4_ss_third,L4_ms_winRate,L4_ms_top2Rate,L4_ms_top3Rate,L4_winK_逃げ,L4_loseK_逃げ,L4_winK_差し,L4_loseK_差し,L4_winK_まくり,L4_loseK_まくり,L4_winK_まくり差し,L4_loseK_まくり差し,L4_winK_抜き,L4_loseK_抜き,L4_winK_恵まれ,L4_loseK_恵まれ,L4_winK_total,L4_loseK_total,L4_d_avgST_rc,L4_d_age,L4_d_class,L4_rank_avgST,L4_rank_age,L4_rank_class,L5_startCourse,L5_class,L5_age,L5_avgST_rc,L5_ec_avgST,L5_flying,L5_late,L5_ss_starts,L5_ss_first,L5_ss_second,L5_ss_third,L5_ms_winRate,L5_ms_top2Rate,L5_ms_top3Rate,L5_winK_逃げ,L5_loseK_逃げ,L5_winK_差し,L5_loseK_差し,L5_winK_まくり,L5_loseK_まくり,L5_winK_まくり差し,L5_loseK_まくり差し,L5_winK_抜き,L5_loseK_抜き,L5_winK_恵まれ,L5_loseK_恵まれ,L5_winK_total,L5_loseK_total,L5_d_avgST_rc,L5_d_age,L5_d_class,L5_rank_avgST,L5_rank_age,L5_rank_class,L6_startCourse,L6_class,L6_age,L6_avgST_rc,L6_ec_avgST,L6_flying,L6_late,L6_ss_starts,L6_ss_first,L6_ss_second,L6_ss_third,L6_ms_winRate,L6_ms_top2Rate,L6_ms_top3Rate,L6_winK_逃げ,L6_loseK_逃げ,L6_winK_差し,L6_loseK_差し,L6_winK_まくり,L6_loseK_まくり,L6_winK_まくり差し,L6_loseK_まくり差し,L6_winK_抜き,L6_loseK_抜き,L6_winK_恵まれ,L6_loseK_恵まれ,L6_winK_total,L6_loseK_total,L6_d_avgST_rc,L6_d_age,L6_d_class,L6_rank_avgST,L6_rank_age,L6_rank_class,mean_avgST_rc,mean_age,mean_class
20250817,21,1R,1,2,44,0.17,0.15,0,0,34,25,4,3,73.5,85.2,94.1,23,0,0,1,0,6,0,2,2,0,0,0,25,9,0.010000000000000009,4,-1,4,3,1,2,3,26,0.18,0.19,0,0,18,4,5,3,22.2,50.0,66.6,0,11,2,0,0,2,0,1,2,0,0,0,4,14,0.01999999999999999,-14,0,5,1,2,3,3,52,0.13,0.12,0,0,17,1,5,0,5.8,35.2,35.2,0,5,0,2,1,4,0,2,0,3,0,0,1,16,-0.03,12,0,1,4,3,4,4,28,0.2,0.15,0,0,14,0,3,3,0.0,21.4,42.8,0,6,0,2,0,2,0,3,0,1,0,0,0,14,0.04000000000000001,-12,1,6,2,5,5,4,58,0.16,0.19,0,0,13,1,2,2,7.6,23.0,38.4,0,3,0,2,0,2,1,2,0,3,0,0,1,12,0.0,18,1,3,6,6,6,3,57,0.15,0.17,0,0,103,2,14,27,1.9,15.5,41.7,0,47,0,15,0,20,1,12,1,9,0,0,2,103,-0.010000000000000009,17,0,2,5,4,0.165,44.166666666666664,3.1666666666666665
20250817,21,2R,1,2,39,0.17,0.13,1,0,18,10,3,1,55.5,72.2,77.7,9,0,0,4,0,2,0,1,1,0,0,1,10,8,0.010000000000000009,-1,-1,2,3,2,2,3,42,0.17,0.16,0,0,14,1,3,2,7.1,28.5,42.8,0,8,1,0,0,0,0,3,0,2,0,0,1,13,0.010000000000000009,2,0,3,5,3,3,3,34,0.19,0.17,0,0,20,3,1,5,15.0,20.0,45.0,0,13,0,1,0,2,0,0,0,1,0,0,0,17,0.03,-6,0,6,2,4,4,1,30,0.12,0.14,1,0,13,1,5,3,7.6,46.1,69.2,0,10,0,1,0,1,1,0,0,0,0,0,1,12,-0.04000000000000001,-10,-2,1,1,1,5,3,49,0.18,0.18,0,0,16,1,2,1,6.2,18.7,25.0,0,4,0,2,0,5,1,1,0,2,0,1,1,15,0.01999999999999999,9,0,5,6,5,6,3,39,0.17,0.12,0,0,6,0,0,3,0.0,0.0,50.0,0,2,0,2,0,0,0,2,0,0,0,0,0,6,0.010000000000000009,-1,0,4,4,6,0.16666666666666666,38.833333333333336,2.5
20250817,21,3R,1,1,37,0.16,0.14,0,0,37,26,6,1,70.2,86.4,89.1,23,0,0,5,0,3,0,2,2,1,1,0,26,11,0.0,-3,-2,2,5,1,2,3,26,0.16,0.16,0,0,26,4,2,3,15.3,23.0,34.6,0,15,2,2,2,2,0,3,0,0,0,0,4,22,0.0,-14,0,3,4,4,3,2,23,0.17,0.19,0,0,25,8,4,5,32.0,48.0,68.0,0,12,0,1,2,2,5,0,1,2,0,0,8,17,0.010000000000000009,-17,-1,4,2,3,4,3,23,0.17,0.17,0,0,26,5,7,3,19.2,46.1,57.6,0,12,0,5,4,1,1,2,0,1,0,0,5,21,0.010000000000000009,-17,0,5,3,5,5,1,49,0.15,0.17,0,0,14,2,1,4,14.2,21.4,50.0,0,9,0,2,0,0,2,1,0,0,0,0,2,12,-0.010000000000000009,9,-2,1,6,2,6,3,21,0.18,0.17,1,0,46,0,3,4,0.0,6.5,15.2,0,27,0,5,0,6,0,4,0,3,0,1,0,46,0.01999999999999999,-19,0,6,1,6,0.165,29.833333333333332,2.1666666666666665
20250817,21,4R,1,1,40,0.13,0.12,0,0,33,27,4,0,81.8,93.9,93.9,26,0,0,2,0,2,0,1,1,1,0,0,27,6,-0.03,0,-2,1,5,1,2,3,39,0.16,0.14,1,0,21,4,7,5,19.0,52.3,76.1,0,11,2,1,2,3,0,2,0,0,0,0,4,17,0.0,-1,0,2,4,4,3,2,29,0.17,0.14,1,0,21,2,8,4,9.5,47.6,66.6,0,12,0,3,1,1,1,3,0,1,0,0,2,20,0.010000000000000009,-11,-1,5,2,3,4,1,45,0.16,0.15,0,0,19,1,3,7,5.2,21.0,57.8,0,12,0,1,1,1,0,3,0,1,0,0,1,18,0.0,5,-2,3,6,2,5,3,21,0.16,0.13,0,0,26,2,5,4,7.6,26.9,42.3,0,15,0,3,1,1,1,2,0,3,0,0,2,24,0.0,-19,0,4,1,5,6,3,30,0.17,0.2,0,0,17,0,0,3,0.0,0.0,17.6,0,8,0,1,0,1,0,3,0,4,0,0,0,17,0.010000000000000009,-10,0,6,3,6,0.15833333333333335,34.0,2.1666666666666665
20250817,21,5R,1,1,38,0.13,0.14,0,0,27,20,3,2,74.0,85.1,92.5,18,0,0,3,0,3,0,1,2,0,0,0,20,7,-0.03,-2,-2,1,4,1,2,2,34,0.16,0.16,0,0,23,3,8,6,13.0,47.8,73.9,0,15,1,1,2,1,0,1,0,2,0,0,3,20,0.0,-6,-1,4,3,3,3,3,26,0.18,0.17,0,0,21,1,3,4,4.7,19.0,38.1,0,10,1,5,0,3,0,1,0,1,0,0,1,20,0.01999999999999999,-14,0,6,1,5,4,2,43,0.13,0.17,1,0,14,0,3,2,0.0,21.4,35.7,0,8,0,0,0,0,0,3,0,3,0,0,0,14,-0.03,3,-1,2,5,4,5,3,52,0.13,0.13,0,0,25,0,5,1,0.0,20.0,24.0,0,15,0,2,0,6,0,1,0,0,0,1,0,25,-0.03,12,0,3,6,6,6,1,28,0.16,0.18,0,0,20,0,2,2,0.0,10.0,20.0,0,12,0,1,0,1,0,4,0,2,0,0,0,20,0.0,-12,-2,5,2,2,0.14833333333333334,36.833333333333336,2.0
20250817,21,6R,1,3,49,0.18,0.17,0,0,14,4,0,2,28.5,28.5,42.8,4,0,0,2,0,5,0,3,0,0,0,0,4,10,0.01999999999999999,9,0,4,4,4,2,2,55,0.16,0.16,0,0,18,3,3,4,16.6,33.3,55.5,0,11,2,2,1,0,0,2,0,0,0,0,3,15,0.0,15,-1,3,6,2,3,4,27,0.2,0.2,0,0,5,0,0,0,0.0,0.0,0.0,0,1,0,0,0,3,0,1,0,0,0,0,0,5,0.04000000000000001,-13,1,6,1,6,4,2,34,0.12,0.13,0,0,21,4,6,3,19.0,47.6,61.9,0,9,1,4,1,1,2,3,0,0,0,0,4,17,-0.04000000000000001,-6,-1,1,2,3,5,3,51,0.18,0.15,0,0,21,1,1,2,4.7,9.5,19.0,0,12,0,1,0,6,1,1,0,0,0,0,1,20,0.01999999999999999,11,0,5,5,5,6,1,37,0.14,0.14,0,0,16,1,2,4,6.2,18.7,43.7,0,8,1,3,0,0,0,2,0,2,0,0,1,15,-0.01999999999999999,-3,-2,2,3,1,0.16333333333333336,42.166666666666664,2.5
20250817,21,7R,1,3,51,0.19,0.19,0,0,12,6,1,1,50.0,58.3,66.6,5,0,0,3,0,3,0,0,1,0,0,0,6,6,0.03,11,0,3,6,1,2,3,37,0.17,0.19,1,0,18,2,7,2,11.1,50.0,61.1,0,9,2,0,0,2,0,4,0,1,0,0,2,16,0.010000000000000009,-3,0,2,4,2,3,4,28,0.2,0.17,0,0,15,2,3,1,13.3,33.3,40.0,0,6,0,2,2,2,0,3,0,0,0,0,2,13,0.04000000000000001,-12,1,5,2,6,4,3,34,0.19,0.17,0,0,24,2,4,6,8.3,25.0,50.0,0,9,0,5,0,3,0,1,0,4,0,0,0,22,0.03,-6,0,4,3,3,5,3,26,0.16,0.15,0,0,20,0,2,5,0.0,10.0,35.0,0,9,0,4,0,2,0,5,0,0,0,0,0,20,0.0,-14,0,1,1,4,6,3,39,0.22,0.27,0,0,14,0,1,1,0.0,7.1,14.2,0,10,0,1,0,0,0,2,0,1,0,0,0,14,0.06,-1,0,6,5,5,0.18833333333333335,35.833333333333336,3.1666666666666665
20250817,21,8R,1,3,44,0.19,0.2,0,0,16,7,3,2,43.7,62.5,75.0,7,0,0,1,0,6,0,2,0,0,0,0,7,9,0.03,4,0,6,5,4,2,1,37,0.16,0.17,0,0,22,5,6,7,22.7,50.0,81.8,0,10,2,0,3,3,0,1,0,2,0,1,5,17,0.0,-3,-2,3,1,1,3,3,39,0.16,0.12,1,0,26,2,6,6,7.6,30.7,53.8,0,12,1,4,0,3,0,1,1,1,0,3,2,24,0.0,-1,0,4,2,5,4,2,43,0.16,0.16,1,0,19,3,4,2,15.7,36.8,47.3,0,6,3,4,0,4,0,0,0,2,0,0,3,16,0.0,3,-1,5,4,3,5,3,57,0.15,0.09,0,0,1,0,1,0,0.0,100.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.010000000000000009,17,0,2,6,6,6,1,40,0.14,0.19,0,0,10,0,1,4,0.0,10.0,50.0,0,6,0,0,0,0,0,3,0,1,0,0,0,10,-0.01999999999999999,0,-2,1,3,2,0.16,43.333333333333336,2.1666666666666665
20250817,21,9R,1,2,40,0.16,0.14,0,0,27,15,7,2,55.5,81.4,88.8,15,0,0,5,0,6,0,0,0,1,0,0,15,12,0.0,0,-1,2,4,2,2,3,26,0.18,0.15,0,0,16,2,3,5,12.5,31.2,62.5,0,9,2,1,0,2,0,1,0,1,0,0,2,14,0.01999999999999999,-14,0,4,1,4,3,3,26,0.18,0.18,0,0,14,0,5,0,0.0,35.7,35.7,0,8,0,3,0,1,0,2,0,1,0,0,0,15,0.01999999999999999,-14,0,5,2,5,4,2,36,0.18,0.21,0,0,20,0,6,4,0.0,30.0,50.0,0,15,0,1,0,1,0,2,0,0,0,1,0,20,0.01999999999999999,-4,-1,6,3,3,5,3,42,0.17,0.19,0,0,13,0,1,1,0.0,7.6,15.3,0,7,0,1,0,3,0,1,0,1,0,0,0,13,0.010000000000000009,2,0,3,5,6,6,1,49,0.15,0.18,0,0,14,0,1,2,0.0,7.1,21.4,0,11,0,2,0,1,0,0,0,0,0,0,0,14,-0.010000000000000009,9,-2,1,6,1,0.17,36.5,2.3333333333333335
20250817,21,10R,1,2,43,0.13,0.17,1,0,10,3,3,2,30.0,60.0,80.0,3,0,0,0,0,2,0,3,0,1,0,1,3,7,-0.03,3,-1,1,5,3,2,4,24,0.17,0.17,0,0,7,2,2,1,28.5,57.1,71.4,0,2,2,0,0,1,0,2,0,0,0,0,2,5,0.010000000000000009,-16,1,5,2,5,3,1,37,0.14,0.12,0,0,20,6,7,4,30.0,65.0,85.0,0,10,0,0,1,1,4,1,1,2,0,0,6,14,-0.01999999999999999,-3,-2,3,3,1,4,4,58,0.16,0.15,0,0,14,1,1,0,7.1,14.2,14.2,0,9,0,0,0,2,1,0,0,2,0,0,1,13,0.0,18,1,4,6,6,5,1,40,0.13,0.13,0,0,15,4,2,5,26.6,40.0,73.3,0,7,1,0,0,0,1,4,1,0,1,0,4,11,-0.03,0,-2,2,4,2,6,2,23,0.17,0.25,0,0,11,0,1,2,0.0,9.0,27.2,0,7,0,2,0,0,0,2,0,0,0,0,0,11,0.010000000000000009,-17,-1,6,1,4,0.15000000000000002,37.5,2.3333333333333335
20250817,21,11R,1,1,41,0.12,0.12,0,0,31,27,2,0,87.1,93.5,93.5,27,0,0,1,0,1,0,1,0,1,0,0,27,4,-0.04000000000000001,1,-2,1,5,1,2,2,39,0.17,0.19,1,0,14,2,2,4,14.2,28.5,57.1,0,8,2,1,0,1,0,1,0,1,0,0,2,12,0.010000000000000009,-1,-1,4,4,3,3,2,34,0.12,0.09,0,0,17,2,4,4,11.7,35.2,58.8,0,13,0,0,0,1,2,1,0,0,0,0,2,15,-0.04000000000000001,-6,-1,2,3,4,4,2,44,0.17,0.15,0,0,30,4,10,6,13.3,46.6,66.6,0,13,0,4,4,5,0,1,0,3,0,0,4,26,0.010000000000000009,4,-1,5,6,5,5,1,28,0.16,0.19,0,0,19,3,4,2,15.7,36.8,47.3,0,10,0,1,0,3,2,1,1,0,0,1,3,16,0.0,-12,-2,3,1,2,6,2,29,0.17,0.18,1,0,15,0,0,4,0.0,0.0,26.6,0,12,0,1,0,2,0,1,0,1,0,0,0,17,0.010000000000000009,-11,-1,6,2,6,0.1516666666666667,35.833333333333336,1.6666666666666667
20250817,21,12R,1,1,30,0.12,0.13,1,0,24,16,4,2,66.6,83.3,91.6,16,0,0,2,0,2,0,4,0,0,0,0,16,8,-0.04000000000000001,-10,-2,1,1,1,2,2,43,0.16,0.16,1,0,19,1,8,2,5.2,47.3,57.8,0,12,1,0,0,3,0,1,0,2,0,0,1,18,0.0,3,-1,3,4,4,3,1,40,0.14,0.14,0,0,18,5,6,2,27.7,61.1,72.2,0,9,0,1,3,2,2,0,0,1,0,0,5,13,-0.01999999999999999,0,-2,2,3,2,4,2,55,0.16,0.16,0,0,20,1,6,5,5.0,35.0,60.0,0,11,0,2,1,2,0,2,0,2,0,0,1,19,0.0,15,-1,4,6,5,5,2,34,0.16,0.15,0,0,24,2,0,7,8.3,8.3,37.5,0,14,0,1,0,4,2,3,0,0,0,0,2,22,0.0,-6,-1,5,2,6,6,1,45,0.16,0.16,0,0,15,0,3,4,0.0,20.0,46.6,0,7,0,1,0,1,0,3,0,3,0,0,0,15,0.0,5,-2,6,5,3,0.15000000000000002,41.166666666666664,1.5
