date,pid,race,L1_startCourse,L1_class,L1_age,L1_avgST_rc,L1_ec_avgST,L1_flying,L1_late,L1_ss_starts,L1_ss_first,L1_ss_second,L1_ss_third,L1_ms_winRate,L1_ms_top2Rate,L1_ms_top3Rate,L1_win_k,L1_lose_k,L1_d_avgST_rc,L1_d_age,L1_d_class,L1_rank_avgST,L1_rank_age,L1_rank_class,L2_startCourse,L2_class,L2_age,L2_avgST_rc,L2_ec_avgST,L2_flying,L2_late,L2_ss_starts,L2_ss_first,L2_ss_second,L2_ss_third,L2_ms_winRate,L2_ms_top2Rate,L2_ms_top3Rate,L2_win_k,L2_lose_k,L2_d_avgST_rc,L2_d_age,L2_d_class,L2_rank_avgST,L2_rank_age,L2_rank_class,L3_startCourse,L3_class,L3_age,L3_avgST_rc,L3_ec_avgST,L3_flying,L3_late,L3_ss_starts,L3_ss_first,L3_ss_second,L3_ss_third,L3_ms_winRate,L3_ms_top2Rate,L3_ms_top3Rate,L3_win_k,L3_lose_k,L3_d_avgST_rc,L3_d_age,L3_d_class,L3_rank_avgST,L3_rank_age,L3_rank_class,L4_startCourse,L4_class,L4_age,L4_avgST_rc,L4_ec_avgST,L4_flying,L4_late,L4_ss_starts,L4_ss_first,L4_ss_second,L4_ss_third,L4_ms_winRate,L4_ms_top2Rate,L4_ms_top3Rate,L4_win_k,L4_lose_k,L4_d_avgST_rc,L4_d_age,L4_d_class,L4_rank_avgST,L4_rank_age,L4_rank_class,L5_startCourse,L5_class,L5_age,L5_avgST_rc,L5_ec_avgST,L5_flying,L5_late,L5_ss_starts,L5_ss_first,L5_ss_second,L5_ss_third,L5_ms_winRate,L5_ms_top2Rate,L5_ms_top3Rate,L5_win_k,L5_lose_k,L5_d_avgST_rc,L5_d_age,L5_d_class,L5_rank_avgST,L5_rank_age,L5_rank_class,L6_startCourse,L6_class,L6_age,L6_avgST_rc,L6_ec_avgST,L6_flying,L6_late,L6_ss_starts,L6_ss_first,L6_ss_second,L6_ss_third,L6_ms_winRate,L6_ms_top2Rate,L6_ms_top3Rate,L6_win_k,L6_lose_k,L6_d_avgST_rc,L6_d_age,L6_d_class,L6_rank_avgST,L6_rank_age,L6_rank_class,mean_avgST_rc,mean_age,mean_class
20250812,04,1R,1,3,51,0.16,0.16,1,0,16,7,3,1,43.7,62.5,68.7,7,2,0.0,11,0,2,5,2,2,2,27,0.18,0.17,0,0,19,4,6,6,21.0,52.6,84.2,4,1,0.01999999999999999,-13,-1,4,3,1,3,3,55,0.15,0.14,2,0,16,3,2,1,18.7,31.2,37.5,3,2,-0.010000000000000009,15,0,1,6,3,4,4,22,0.24,0.26,0,0,4,0,0,0,0.0,0.0,0.0,0,1,0.07999999999999999,-18,1,6,1,6,5,3,45,0.17,0.18,1,0,19,0,2,4,0.0,10.5,31.5,0,1,0.010000000000000009,5,0,3,4,4,6,3,24,0.18,0.2,0,0,16,0,0,0,0.0,0.0,0.0,0,0,0.01999999999999999,-16,0,5,2,5,0.18000000000000002,37.333333333333336,3.0
20250812,04,2R,1,3,60,0.16,0.16,0,0,20,9,6,1,45.0,75.0,80.0,9,3,0.0,20,0,1,6,2,2,4,28,0.2,0.18,0,0,13,1,2,0,7.6,23.0,23.0,1,1,0.04000000000000001,-12,1,6,3,6,3,3,50,0.18,0.17,1,0,16,2,4,1,12.5,37.5,43.7,2,3,0.01999999999999999,10,0,5,4,3,4,3,22,0.16,0.16,0,0,17,3,1,3,17.6,23.5,41.1,3,1,0.0,-18,0,2,1,4,5,3,23,0.16,0.19,2,0,18,1,2,2,5.5,16.6,27.7,1,2,0.0,-17,0,3,2,5,6,2,55,0.16,0.16,0,0,17,1,1,3,5.8,11.7,29.4,1,1,0.0,15,-1,4,5,1,0.17,39.666666666666664,3.0
20250812,04,3R,1,2,37,0.17,0.16,0,0,19,11,4,0,57.8,78.9,78.9,11,0,0.010000000000000009,-3,-1,1,4,1,2,3,41,0.19,0.17,0,0,19,3,2,6,15.7,26.3,57.8,3,0,0.03,1,0,5,6,2,3,3,37,0.17,0.16,1,0,17,0,6,3,0.0,35.2,52.9,0,1,0.010000000000000009,-3,0,2,5,3,4,3,33,0.17,0.18,0,0,24,1,1,6,4.1,8.3,33.3,1,6,0.010000000000000009,-7,0,3,3,4,5,3,22,0.18,0.17,0,0,20,0,1,2,0.0,5.0,15.0,0,3,0.01999999999999999,-18,0,4,1,5,6,3,27,0.19,0.18,0,0,17,0,1,1,0.0,5.8,11.7,0,7,0.03,-13,0,6,2,6,0.17833333333333334,32.833333333333336,2.8333333333333335
20250812,04,4R,1,3,43,0.2,0.18,1,0,7,3,1,0,42.8,57.1,57.1,3,0,0.04000000000000001,3,0,6,3,2,2,3,40,0.17,0.17,0,0,22,2,5,3,9.0,31.8,45.4,2,5,0.010000000000000009,0,0,3,1,3,3,3,42,0.17,0.14,0,0,12,0,1,2,0.0,8.3,25.0,0,2,0.010000000000000009,2,0,4,2,4,4,3,54,0.19,0.18,0,0,13,0,0,4,0.0,0.0,30.7,0,1,0.03,14,0,5,6,5,5,1,52,0.16,0.17,0,0,17,1,6,3,5.8,41.1,58.8,1,3,0.0,12,-2,2,5,1,6,3,50,0.14,0.14,1,0,15,0,0,3,0.0,0.0,20.0,0,4,-0.01999999999999999,10,0,1,4,6,0.17166666666666666,46.833333333333336,2.6666666666666665
20250812,04,5R,1,2,30,0.13,0.12,0,0,21,14,3,0,66.6,80.9,80.9,14,3,-0.03,-10,-1,1,3,1,2,3,55,0.15,0.16,2,0,13,0,1,1,0.0,7.6,15.3,0,3,-0.010000000000000009,15,0,2,5,3,3,2,27,0.18,0.18,0,0,23,0,10,3,0.0,43.4,56.5,0,3,0.01999999999999999,-13,-1,6,2,2,4,3,26,0.17,0.16,0,0,15,1,1,4,6.6,13.3,40.0,1,0,0.010000000000000009,-14,0,3,1,4,5,3,56,0.17,0.18,0,0,31,2,4,7,6.4,19.3,41.9,2,4,0.010000000000000009,16,0,4,6,5,6,3,49,0.17,0.25,1,0,9,0,0,1,0.0,0.0,11.1,0,1,0.010000000000000009,9,0,5,4,6,0.16166666666666668,40.5,2.6666666666666665
20250812,04,6R,1,3,45,0.17,0.14,1,0,14,4,3,3,28.5,50.0,71.4,4,2,0.010000000000000009,5,0,3,4,2,2,3,33,0.19,0.19,0,0,18,2,3,2,11.1,27.7,38.8,2,0,0.03,-7,0,4,3,3,3,3,60,0.16,0.18,0,0,24,0,7,3,0.0,29.1,41.6,0,2,0.0,20,0,2,6,4,4,1,49,0.15,0.15,0,0,19,2,6,3,10.5,42.1,57.8,2,2,-0.010000000000000009,9,-2,1,5,1,5,4,28,0.2,0.2,0,0,11,0,2,3,0.0,18.1,45.4,0,3,0.04000000000000001,-12,1,5,2,5,6,4,22,0.24,0.19,0,0,52,1,0,0,1.9,1.9,1.9,1,8,0.07999999999999999,-18,1,6,1,6,0.18500000000000003,39.5,3.0
20250812,04,7R,1,3,22,0.18,0.15,0,0,17,5,3,1,29.4,47.0,52.9,5,3,0.01999999999999999,-18,0,5,1,2,2,3,51,0.16,0.15,1,0,17,2,5,5,11.7,41.1,70.5,2,1,0.0,11,0,2,6,3,3,2,49,0.18,0.16,0,0,24,3,5,11,12.5,33.3,79.1,3,2,0.01999999999999999,9,-1,6,5,1,4,3,46,0.15,0.18,0,0,13,0,5,2,0.0,38.4,53.8,0,3,-0.010000000000000009,6,0,1,4,4,5,3,33,0.17,0.17,0,0,15,1,1,3,6.6,13.3,33.3,1,1,0.010000000000000009,-7,0,4,3,5,6,3,23,0.16,0.23,2,0,31,0,0,2,0.0,0.0,6.4,0,5,0.0,-17,0,3,2,6,0.16666666666666666,37.333333333333336,2.8333333333333335
20250812,04,8R,1,3,42,0.17,0.12,0,0,10,3,3,0,30.0,60.0,60.0,3,2,0.010000000000000009,2,0,2,5,2,2,3,27,0.19,0.18,0,0,20,1,5,3,5.0,30.0,45.0,1,4,0.03,-13,0,5,2,3,3,3,24,0.18,0.23,0,0,4,0,0,0,0.0,0.0,0.0,0,1,0.01999999999999999,-16,0,4,1,4,4,3,43,0.2,0.21,1,0,7,0,1,1,0.0,14.2,28.5,0,1,0.04000000000000001,3,0,6,6,5,5,3,37,0.17,0.19,1,0,20,0,3,4,0.0,15.0,35.0,0,6,0.010000000000000009,-3,0,3,4,6,6,2,30,0.12,0.16,1,0,16,0,3,5,0.0,18.7,50.0,0,4,-0.04000000000000001,-10,-1,1,3,1,0.17166666666666666,33.833333333333336,2.8333333333333335
20250812,04,9R,1,2,55,0.16,0.14,0,0,24,13,4,0,54.1,70.8,70.8,13,5,0.0,15,-1,1,5,1,2,3,50,0.18,0.17,0,0,21,0,2,3,0.0,9.5,23.8,0,1,0.01999999999999999,10,0,3,2,2,3,3,51,0.18,0.16,0,0,17,3,4,2,17.6,41.1,52.9,3,1,0.01999999999999999,11,0,4,4,3,4,3,47,0.17,0.15,0,0,22,1,4,6,4.5,22.7,50.0,1,2,0.010000000000000009,7,0,2,1,4,5,3,60,0.2,0.2,0,0,19,0,4,5,0.0,21.0,47.3,0,1,0.04000000000000001,20,0,5,6,5,6,3,50,0.2,0.18,0,0,15,0,1,0,0.0,6.6,6.6,0,1,0.04000000000000001,10,0,6,3,6,0.18166666666666667,52.166666666666664,2.8333333333333335
20250812,04,10R,1,3,56,0.17,0.19,0,0,28,12,8,2,42.8,71.4,78.5,12,6,0.010000000000000009,16,0,3,6,3,2,1,49,0.15,0.16,0,0,22,3,8,6,13.6,50.0,77.2,3,1,-0.010000000000000009,9,-2,2,3,1,3,3,54,0.19,0.21,0,0,8,0,0,3,0.0,0.0,37.5,0,2,0.03,14,0,5,5,4,4,3,50,0.18,0.18,1,0,16,1,1,4,6.2,12.5,37.5,1,2,0.01999999999999999,10,0,4,4,5,5,3,41,0.19,0.17,0,0,14,0,0,5,0.0,0.0,35.7,0,2,0.03,1,0,6,2,6,6,2,30,0.13,0.13,0,0,18,0,2,2,0.0,11.1,22.2,0,2,-0.03,-10,-1,1,1,2,0.1683333333333333,46.666666666666664,2.5
