date,pid,race,L1_startCourse,L1_class,L1_age,L1_avgST_rc,L1_ec_avgST,L1_flying,L1_late,L1_ss_starts,L1_ss_first,L1_ss_second,L1_ss_third,L1_ms_winRate,L1_ms_top2Rate,L1_ms_top3Rate,L1_win_k,L1_lose_k,L1_d_avgST_rc,L1_d_age,L1_d_class,L1_rank_avgST,L1_rank_age,L1_rank_class,L2_startCourse,L2_class,L2_age,L2_avgST_rc,L2_ec_avgST,L2_flying,L2_late,L2_ss_starts,L2_ss_first,L2_ss_second,L2_ss_third,L2_ms_winRate,L2_ms_top2Rate,L2_ms_top3Rate,L2_win_k,L2_lose_k,L2_d_avgST_rc,L2_d_age,L2_d_class,L2_rank_avgST,L2_rank_age,L2_rank_class,L3_startCourse,L3_class,L3_age,L3_avgST_rc,L3_ec_avgST,L3_flying,L3_late,L3_ss_starts,L3_ss_first,L3_ss_second,L3_ss_third,L3_ms_winRate,L3_ms_top2Rate,L3_ms_top3Rate,L3_win_k,L3_lose_k,L3_d_avgST_rc,L3_d_age,L3_d_class,L3_rank_avgST,L3_rank_age,L3_rank_class,L4_startCourse,L4_class,L4_age,L4_avgST_rc,L4_ec_avgST,L4_flying,L4_late,L4_ss_starts,L4_ss_first,L4_ss_second,L4_ss_third,L4_ms_winRate,L4_ms_top2Rate,L4_ms_top3Rate,L4_win_k,L4_lose_k,L4_d_avgST_rc,L4_d_age,L4_d_class,L4_rank_avgST,L4_rank_age,L4_rank_class,L5_startCourse,L5_class,L5_age,L5_avgST_rc,L5_ec_avgST,L5_flying,L5_late,L5_ss_starts,L5_ss_first,L5_ss_second,L5_ss_third,L5_ms_winRate,L5_ms_top2Rate,L5_ms_top3Rate,L5_win_k,L5_lose_k,L5_d_avgST_rc,L5_d_age,L5_d_class,L5_rank_avgST,L5_rank_age,L5_rank_class,L6_startCourse,L6_class,L6_age,L6_avgST_rc,L6_ec_avgST,L6_flying,L6_late,L6_ss_starts,L6_ss_first,L6_ss_second,L6_ss_third,L6_ms_winRate,L6_ms_top2Rate,L6_ms_top3Rate,L6_win_k,L6_lose_k,L6_d_avgST_rc,L6_d_age,L6_d_class,L6_rank_avgST,L6_rank_age,L6_rank_class,mean_avgST_rc,mean_age,mean_class
20250810,23,1R,1,1,32,0.16,0.15,0,0,28,16,9,3,57.1,89.2,100.0,16,4,0.0,-8,-2,1,2,1,2,3,57,0.18,0.18,1,0,26,2,8,5,7.6,38.4,57.6,2,5,0.01999999999999999,17,0,4,6,2,3,3,47,0.18,0.2,0,0,16,0,5,4,0.0,31.2,56.2,0,2,0.01999999999999999,7,0,5,3,3,4,3,54,0.21,0.2,0,0,25,3,3,6,12.0,24.0,48.0,3,6,0.04999999999999999,14,0,6,5,4,5,3,24,0.16,0.16,1,0,12,0,1,0,0.0,8.3,8.3,0,0,0.0,-16,0,2,1,5,6,3,48,0.16,0.21,0,0,13,0,0,0,0.0,0.0,0.0,0,1,0.0,8,0,3,4,6,0.17500000000000002,43.666666666666664,2.6666666666666665
20250810,23,2R,1,1,44,0.14,0.15,0,0,29,21,5,1,72.4,89.6,93.1,21,2,-0.01999999999999999,4,-2,1,4,1,2,3,22,0.18,0.22,1,0,20,0,5,5,0.0,25.0,50.0,0,4,0.01999999999999999,-18,0,4,1,3,3,2,27,0.19,0.16,0,0,23,7,8,3,30.4,65.2,78.2,7,0,0.03,-13,-1,5,3,2,4,3,46,0.17,0.17,0,0,20,0,2,5,0.0,10.0,35.0,0,1,0.010000000000000009,6,0,3,5,4,5,3,50,0.16,0.15,1,0,7,1,0,1,14.2,14.2,28.5,1,1,0.0,10,0,2,6,5,6,4,23,,0.21,1,0,29,0,0,0,0.0,0.0,0.0,0,4,0.0,-17,1,6,2,6,0.168,35.333333333333336,2.6666666666666665
20250810,23,3R,1,1,37,0.12,0.11,0,0,34,28,6,0,82.3,100.0,100.0,28,1,-0.04000000000000001,-3,-2,1,4,1,2,3,33,0.21,0.24,0,0,6,0,2,0,0.0,33.3,33.3,0,1,0.04999999999999999,-7,0,5,3,3,3,2,32,0.16,0.16,1,0,23,6,3,3,26.0,39.1,52.1,6,1,0.0,-8,-1,2,2,2,4,3,52,0.19,0.17,0,0,21,2,2,3,9.5,19.0,33.3,2,0,0.03,12,0,3,6,4,5,3,43,0.19,0.18,0,0,23,1,5,2,4.3,26.0,34.7,1,5,0.03,3,0,4,5,5,6,4,25,0.21,0.2,0,0,28,0,1,1,0.0,3.5,7.1,0,2,0.04999999999999999,-15,1,6,1,6,0.17999999999999997,37.0,2.6666666666666665
20250810,23,4R,1,3,29,0.16,0.18,0,0,18,11,4,3,61.1,83.3,100.0,11,1,0.0,-11,0,2,1,4,2,1,29,0.15,0.15,1,0,24,2,4,10,8.3,25.0,66.6,2,5,-0.010000000000000009,-11,-2,1,2,1,3,3,35,0.16,0.15,0,0,18,1,2,4,5.5,16.6,38.8,1,3,0.0,-5,0,3,4,5,4,2,39,0.17,0.15,0,0,16,2,4,3,12.5,37.5,56.2,2,3,0.010000000000000009,-1,-1,4,5,2,5,3,43,0.17,0.17,0,0,21,2,1,1,9.5,14.2,19.0,2,2,0.010000000000000009,3,0,5,6,6,6,2,31,0.2,0.22,0,0,11,0,0,1,0.0,0.0,9.0,0,1,0.04000000000000001,-9,-1,6,3,3,0.16833333333333333,34.333333333333336,2.3333333333333335
20250810,23,6R,1,3,42,0.18,0.15,0,0,14,4,5,1,28.5,64.2,71.4,4,3,0.01999999999999999,2,0,6,3,3,2,1,60,0.15,0.15,0,0,79,16,20,14,20.2,45.5,63.2,16,10,-0.010000000000000009,20,-2,2,6,1,3,3,39,0.17,0.18,1,0,14,4,2,3,28.5,42.8,64.2,4,3,0.010000000000000009,-1,0,4,2,4,4,1,24,0.13,0.12,0,0,31,7,4,8,22.5,35.4,61.2,7,0,-0.03,-16,-2,1,1,2,5,3,55,0.17,0.16,0,0,18,0,2,2,0.0,11.1,22.2,0,5,0.010000000000000009,15,0,5,5,5,6,3,44,0.16,0.17,0,0,17,0,0,1,0.0,0.0,5.8,0,4,0.0,4,0,3,4,6,0.16,44.0,2.3333333333333335
20250810,23,7R,1,3,50,0.16,0.19,1,0,10,3,2,1,30.0,50.0,60.0,3,0,0.0,10,0,3,5,3,2,3,48,0.16,0.18,0,0,15,1,3,2,6.6,26.6,40.0,1,2,0.0,8,0,4,4,4,3,1,51,0.14,0.13,1,0,18,7,4,3,38.8,61.1,77.7,7,1,-0.01999999999999999,11,-2,2,6,1,4,3,26,0.2,0.16,0,0,11,1,4,3,9.0,45.4,72.7,1,0,0.04000000000000001,-14,0,5,2,5,5,1,26,0.13,0.14,0,0,15,2,4,2,13.3,40.0,53.3,2,1,-0.03,-14,-2,1,3,2,6,3,24,0.2,0.22,0,0,15,0,0,2,0.0,0.0,13.3,0,2,0.04000000000000001,-16,0,6,1,6,0.165,37.5,2.3333333333333335
20250810,23,8R,1,3,43,0.17,0.14,0,0,16,9,3,1,56.2,75.0,81.2,9,1,0.010000000000000009,3,0,2,3,2,2,3,46,0.17,0.16,0,0,21,0,8,3,0.0,38.1,52.3,0,3,0.010000000000000009,6,0,3,4,3,3,3,52,0.19,0.17,0,0,19,2,2,1,10.5,21.0,26.3,2,0,0.03,12,0,5,5,4,4,1,37,0.15,0.14,0,0,19,4,1,6,21.0,26.3,57.8,4,1,-0.010000000000000009,-3,-2,1,2,1,5,3,57,0.18,0.17,1,0,19,0,2,6,0.0,10.5,42.1,0,1,0.01999999999999999,17,0,4,6,5,6,4,19,,0.2,0,0,32,0,1,0,0.0,3.1,3.1,0,7,0.0,-21,1,6,1,6,0.17200000000000001,42.333333333333336,2.8333333333333335
20250810,23,10R,1,3,56,0.18,0.18,0,0,17,9,2,0,52.9,64.7,64.7,9,7,0.01999999999999999,16,0,5,5,6,2,2,32,0.16,0.14,1,0,18,5,4,3,27.7,50.0,66.6,5,3,0.0,-8,-1,2,2,3,3,1,60,0.15,0.1,0,0,7,2,3,1,28.5,71.4,85.7,2,1,-0.010000000000000009,20,-2,1,6,1,4,1,32,0.16,0.15,0,0,24,4,6,6,16.6,41.6,66.6,4,2,0.0,-8,-2,3,3,2,5,2,47,0.17,0.14,0,0,19,0,1,5,0.0,5.2,31.5,0,4,0.010000000000000009,7,-1,4,4,4,6,2,27,0.19,0.17,0,0,17,0,1,4,0.0,5.8,29.4,0,3,0.03,-13,-1,6,1,5,0.16833333333333333,42.333333333333336,1.8333333333333333
20250810,23,11R,1,2,39,0.17,0.13,0,0,30,21,7,2,70.0,93.3,100.0,21,4,0.010000000000000009,-1,-1,5,2,2,2,1,51,0.14,0.13,1,0,89,16,28,11,17.9,49.4,61.8,16,12,-0.01999999999999999,11,-2,1,6,1,3,3,44,0.15,0.12,0,0,29,5,8,6,17.2,44.8,65.5,5,2,-0.010000000000000009,4,0,2,5,5,4,2,40,0.15,0.12,0,0,28,7,6,6,25.0,46.4,67.8,7,5,-0.010000000000000009,0,-1,3,4,3,5,2,30,0.15,0.12,0,0,13,2,1,3,15.3,23.0,46.1,2,2,-0.010000000000000009,-10,-1,4,1,4,6,3,39,0.17,0.18,1,0,20,0,2,2,0.0,10.0,20.0,0,4,0.010000000000000009,-1,0,6,3,6,0.15500000000000003,40.5,2.1666666666666665
20250810,23,12R,1,1,37,0.15,0.15,0,0,31,20,4,3,64.5,77.4,87.1,20,3,-0.010000000000000009,-3,-2,5,4,1,2,1,26,0.13,0.13,0,0,13,1,3,1,7.6,30.7,38.4,1,3,-0.03,-14,-2,2,2,2,3,1,24,0.13,0.13,0,0,24,8,6,5,33.3,58.3,79.1,8,1,-0.03,-16,-2,3,1,3,4,1,37,0.12,0.12,0,0,25,4,2,6,16.0,24.0,48.0,4,0,-0.04000000000000001,-3,-2,1,5,4,5,1,44,0.14,0.15,0,0,21,1,6,3,4.7,33.3,47.6,1,3,-0.01999999999999999,4,-2,4,6,5,6,1,29,0.15,0.15,1,0,29,1,1,6,3.4,6.9,27.5,1,4,-0.010000000000000009,-11,-2,6,3,6,0.1366666666666667,32.833333333333336,1.0
