date,pid,race,bets,stake,payout,hit,hit_combo,bankroll_before,bankroll_after,bet_details
20250809,06,2R,18,10000,8000,1,2-3-6,0,0,"[{""ticket"": ""2-3-1"", ""prob"": 0.09083333333333334, ""odds"": 122.3, ""amount"": 273.00369577457707}, {""ticket"": ""2-1-3"", ""prob"": 0.08166666666666667, ""odds"": 70.6, ""amount"": 472.9228327653085}, {""ticket"": ""1-2-3"", ""prob"": 0.075, ""odds"": 49.1, ""amount"": 680.0071689049038}, {""ticket"": ""2-1-4"", ""prob"": 0.06916666666666667, ""odds"": 28.8, ""amount"": 1159.3177775427353}, {""ticket"": ""1-3-2"", ""prob"": 0.05333333333333334, ""odds"": 82.4, ""amount"": 405.19844651979093}, {""ticket"": ""1-2-4"", ""prob"": 0.049166666666666664, ""odds"": 24.7, ""amount"": 1351.755141426347}, {""ticket"": ""2-3-4"", ""prob"": 0.049166666666666664, ""odds"": 73.0, ""amount"": 457.37468483877774}, {""ticket"": ""2-4-1"", ""prob"": 0.03833333333333333, ""odds"": 43.9, ""amount"": 760.5547151077626}, {""ticket"": ""2-1-5"", ""prob"": 0.03833333333333333, ""odds"": 48.1, ""amount"": 694.1445320837998}, {""ticket"": ""1-2-5"", ""prob"": 0.034166666666666665, ""odds"": 44.8, ""amount"": 745.2757141346156}, {""ticket"": ""2-3-5"", ""prob"": 0.034166666666666665, ""odds"": 93.7, ""amount"": 356.33246524259096}, {""ticket"": ""3-2-1"", ""prob"": 0.03166666666666667, ""odds"": 244.9, ""amount"": 136.33463451707135}, {""ticket"": ""1-3-4"", ""prob"": 0.03, ""odds"": 70.3, ""amount"": 474.9409956362842}, {""ticket"": ""3-1-2"", ""prob"": 0.02666666666666667, ""odds"": 227.1, ""amount"": 147.02048433831254}, {""ticket"": ""2-4-3"", ""prob"": 0.023333333333333334, ""odds"": 70.3, ""amount"": 474.9409956362842}, {""ticket"": ""1-4-2"", ""prob"": 0.020833333333333332, ""odds"": 37.0, ""amount"": 902.3878917089398}, {""ticket"": ""3-2-4"", ""prob"": 0.019166666666666665, ""odds"": 146.8, ""amount"": 227.44108987214423}, {""ticket"": ""2-5-3"", ""prob"": 0.0175, ""odds"": 118.8, ""amount"": 281.046733949754}]"
20250809,06,3R,18,10000,20215,1,2-1-5,0,0,"[{""ticket"": ""2-3-5"", ""prob"": 0.0975, ""odds"": 21.0, ""amount"": 962.6332741316685}, {""ticket"": ""2-3-1"", ""prob"": 0.08416666666666667, ""odds"": 36.1, ""amount"": 559.9805749796409}, {""ticket"": ""2-5-3"", ""prob"": 0.06416666666666666, ""odds"": 37.4, ""amount"": 540.5160095391722}, {""ticket"": ""3-2-5"", ""prob"": 0.05416666666666667, ""odds"": 41.1, ""amount"": 491.85641743953863}, {""ticket"": ""2-1-3"", ""prob"": 0.050833333333333335, ""odds"": 28.4, ""amount"": 711.8062942522901}, {""ticket"": ""3-2-1"", ""prob"": 0.04666666666666667, ""odds"": 68.7, ""amount"": 294.25471261666723}, {""ticket"": ""2-1-5"", ""prob"": 0.035833333333333335, ""odds"": 31.2, ""amount"": 647.9262422040076}, {""ticket"": ""2-5-1"", ""prob"": 0.035, ""odds"": 51.1, ""amount"": 395.60271539657606}, {""ticket"": ""5-2-3"", ""prob"": 0.035, ""odds"": 97.8, ""amount"": 206.70039628594108}, {""ticket"": ""1-3-2"", ""prob"": 0.030833333333333334, ""odds"": 22.8, ""amount"": 886.6359103844314}, {""ticket"": ""1-2-3"", ""prob"": 0.03, ""odds"": 16.8, ""amount"": 1203.2915926645856}, {""ticket"": ""3-5-2"", ""prob"": 0.028333333333333332, ""odds"": 75.7, ""amount"": 267.04489771155926}, {""ticket"": ""2-3-6"", ""prob"": 0.025833333333333333, ""odds"": 44.0, ""amount"": 459.4386081082963}, {""ticket"": ""2-3-4"", ""prob"": 0.025, ""odds"": 29.0, ""amount"": 697.0792674746565}, {""ticket"": ""5-3-2"", ""prob"": 0.021666666666666667, ""odds"": 126.8, ""amount"": 159.42664634672744}, {""ticket"": ""3-1-2"", ""prob"": 0.019166666666666665, ""odds"": 71.3, ""amount"": 283.5245267428477}, {""ticket"": ""3-2-4"", ""prob"": 0.019166666666666665, ""odds"": 56.6, ""amount"": 357.160755419877}, {""ticket"": ""1-2-5"", ""prob"": 0.018333333333333333, ""odds"": 23.1, ""amount"": 875.1211583015167}]"
20250809,06,4R,18,9999,19199,1,2-1-4,0,0,"[{""ticket"": ""1-2-3"", ""prob"": 0.05, ""odds"": 16.8, ""amount"": 1142.8193963296535}, {""ticket"": ""2-1-3"", ""prob"": 0.049166666666666664, ""odds"": 21.1, ""amount"": 909.9225525278758}, {""ticket"": ""3-2-1"", ""prob"": 0.04833333333333333, ""odds"": 47.4, ""amount"": 405.0499126231684}, {""ticket"": ""1-3-2"", ""prob"": 0.04666666666666667, ""odds"": 23.1, ""amount"": 831.141379148839}, {""ticket"": ""2-3-1"", ""prob"": 0.04583333333333333, ""odds"": 28.8, ""amount"": 666.6446478589646}, {""ticket"": ""2-3-4"", ""prob"": 0.043333333333333335, ""odds"": 26.9, ""amount"": 713.7310728006759}, {""ticket"": ""1-2-4"", ""prob"": 0.04, ""odds"": 20.3, ""amount"": 945.781569376265}, {""ticket"": ""2-1-4"", ""prob"": 0.04, ""odds"": 28.8, ""amount"": 666.6446478589646}, {""ticket"": ""2-4-3"", ""prob"": 0.03833333333333333, ""odds"": 45.0, ""amount"": 426.65257462973733}, {""ticket"": ""3-2-4"", ""prob"": 0.03833333333333333, ""odds"": 44.1, ""amount"": 435.35977003034424}, {""ticket"": ""3-1-2"", ""prob"": 0.0375, ""odds"": 45.9, ""amount"": 418.2868378722915}, {""ticket"": ""1-3-4"", ""prob"": 0.03666666666666667, ""odds"": 32.7, ""amount"": 587.1365705913817}, {""ticket"": ""3-4-1"", ""prob"": 0.034166666666666665, ""odds"": 70.5, ""amount"": 272.33143061472595}, {""ticket"": ""2-4-1"", ""prob"": 0.034166666666666665, ""odds"": 52.8, ""amount"": 363.62435337761707}, {""ticket"": ""1-4-2"", ""prob"": 0.03333333333333333, ""odds"": 34.8, ""amount"": 551.705915469488}, {""ticket"": ""4-2-3"", ""prob"": 0.029166666666666667, ""odds"": 72.1, ""amount"": 266.2880146787543}, {""ticket"": ""4-2-1"", ""prob"": 0.0275, ""odds"": 75.9, ""amount"": 252.95607191486403}, {""ticket"": ""4-3-1"", ""prob"": 0.025, ""odds"": 133.4, ""amount"": 143.92328229638815}]"
20250809,06,5R,18,10000,17351,1,1-2-3,0,0,"[{""ticket"": ""2-1-3"", ""prob"": 0.20916666666666667, ""odds"": 27.3, ""amount"": 635.5966089851131}, {""ticket"": ""1-2-3"", ""prob"": 0.16083333333333333, ""odds"": 10.3, ""amount"": 1684.6395558537463}, {""ticket"": ""2-3-1"", ""prob"": 0.13166666666666665, ""odds"": 66.5, ""amount"": 260.92913421494114}, {""ticket"": ""2-1-4"", ""prob"": 0.09, ""odds"": 55.1, ""amount"": 314.91447232837726}, {""ticket"": ""1-3-2"", ""prob"": 0.0725, ""odds"": 13.3, ""amount"": 1304.6456710747057}, {""ticket"": ""2-1-5"", ""prob"": 0.0575, ""odds"": 35.0, ""amount"": 495.7653550083882}, {""ticket"": ""1-2-4"", ""prob"": 0.0575, ""odds"": 21.7, ""amount"": 799.62154033611}, {""ticket"": ""1-2-5"", ""prob"": 0.0475, ""odds"": 14.6, ""amount"": 1188.4785907735334}, {""ticket"": ""2-4-1"", ""prob"": 0.03, ""odds"": 187.9, ""amount"": 92.34586176313776}, {""ticket"": ""2-3-4"", ""prob"": 0.021666666666666667, ""odds"": 136.5, ""amount"": 127.11932179702262}, {""ticket"": ""2-3-5"", ""prob"": 0.015833333333333335, ""odds"": 85.7, ""amount"": 202.4712651726206}, {""ticket"": ""2-5-1"", ""prob"": 0.011666666666666667, ""odds"": 97.4, ""amount"": 178.14976822683354}, {""ticket"": ""1-4-2"", ""prob"": 0.011666666666666667, ""odds"": 40.2, ""amount"": 431.6365031167559}, {""ticket"": ""2-1-6"", ""prob"": 0.010833333333333334, ""odds"": 48.5, ""amount"": 357.7688128926513}, {""ticket"": ""2-4-3"", ""prob"": 0.01, ""odds"": 236.4, ""amount"": 73.40011601224022}, {""ticket"": ""1-5-2"", ""prob"": 0.0075, ""odds"": 28.8, ""amount"": 602.4926189338051}, {""ticket"": ""1-4-3"", ""prob"": 0.006666666666666667, ""odds"": 36.5, ""amount"": 475.39143630941334}, {""ticket"": ""1-2-6"", ""prob"": 0.005833333333333334, ""odds"": 22.4, ""amount"": 774.6333672006066}]"
20250809,06,6R,18,10000,14710,1,1-2-5,0,0,"[{""ticket"": ""2-1-5"", ""prob"": 0.11, ""odds"": 25.0, ""amount"": 588.4000353463185}, {""ticket"": ""1-2-5"", ""prob"": 0.11, ""odds"": 11.9, ""amount"": 1236.1345280384844}, {""ticket"": ""2-1-3"", ""prob"": 0.06916666666666667, ""odds"": 31.7, ""amount"": 464.03788276523545}, {""ticket"": ""1-2-4"", ""prob"": 0.06166666666666667, ""odds"": 10.8, ""amount"": 1362.0371188572187}, {""ticket"": ""1-2-3"", ""prob"": 0.05583333333333333, ""odds"": 14.1, ""amount"": 1043.2624740182953}, {""ticket"": ""2-5-1"", ""prob"": 0.055, ""odds"": 81.8, ""amount"": 179.82886165841032}, {""ticket"": ""1-5-2"", ""prob"": 0.05416666666666667, ""odds"": 28.3, ""amount"": 519.7880170903874}, {""ticket"": ""2-1-4"", ""prob"": 0.0525, ""odds"": 19.3, ""amount"": 762.1762115884954}, {""ticket"": ""2-4-1"", ""prob"": 0.0275, ""odds"": 44.4, ""amount"": 331.3063262085127}, {""ticket"": ""2-3-1"", ""prob"": 0.02666666666666667, ""odds"": 88.0, ""amount"": 167.15910095065868}, {""ticket"": ""1-4-2"", ""prob"": 0.023333333333333334, ""odds"": 18.0, ""amount"": 817.2222713143314}, {""ticket"": ""1-3-2"", ""prob"": 0.021666666666666667, ""odds"": 19.8, ""amount"": 742.929337558483}, {""ticket"": ""1-3-5"", ""prob"": 0.019166666666666665, ""odds"": 20.9, ""amount"": 703.8277934764576}, {""ticket"": ""2-1-6"", ""prob"": 0.019166666666666665, ""odds"": 76.5, ""amount"": 192.2875932504309}, {""ticket"": ""5-1-2"", ""prob"": 0.015833333333333335, ""odds"": 113.6, ""amount"": 129.48944439839758}, {""ticket"": ""1-2-6"", ""prob"": 0.015, ""odds"": 52.0, ""amount"": 282.88463237803774}, {""ticket"": ""2-3-5"", ""prob"": 0.015, ""odds"": 109.5, ""amount"": 134.33790761331474}, {""ticket"": ""1-5-4"", ""prob"": 0.014166666666666666, ""odds"": 42.9, ""amount"": 342.89046348853066}]"
20250809,06,7R,18,10000,3290,1,1-4-3,0,0,"[{""ticket"": ""2-1-3"", ""prob"": 0.155, ""odds"": 81.7, ""amount"": 257.2852889372348}, {""ticket"": ""1-2-3"", ""prob"": 0.15416666666666667, ""odds"": 19.2, ""amount"": 1094.802505529796}, {""ticket"": ""2-1-6"", ""prob"": 0.09833333333333333, ""odds"": 98.8, ""amount"": 212.75514277502108}, {""ticket"": ""1-3-2"", ""prob"": 0.0975, ""odds"": 25.1, ""amount"": 837.4584902857403}, {""ticket"": ""1-2-6"", ""prob"": 0.09666666666666666, ""odds"": 30.7, ""amount"": 684.6973324486021}, {""ticket"": ""2-3-1"", ""prob"": 0.095, ""odds"": 228.8, ""amount"": 91.87153892557728}, {""ticket"": ""2-1-5"", ""prob"": 0.05, ""odds"": 59.8, ""amount"": 351.5084967587305}, {""ticket"": ""1-2-5"", ""prob"": 0.04416666666666667, ""odds"": 13.6, ""amount"": 1545.6035372185354}, {""ticket"": ""1-3-6"", ""prob"": 0.021666666666666667, ""odds"": 30.1, ""amount"": 698.3457842582087}, {""ticket"": ""2-3-6"", ""prob"": 0.021666666666666667, ""odds"": 408.2, ""amount"": 51.49487532134268}, {""ticket"": ""1-2-4"", ""prob"": 0.019166666666666665, ""odds"": 17.4, ""amount"": 1208.0579371363267}, {""ticket"": ""3-1-2"", ""prob"": 0.015833333333333335, ""odds"": 212.2, ""amount"": 99.05847363888823}, {""ticket"": ""2-1-4"", ""prob"": 0.015833333333333335, ""odds"": 64.3, ""amount"": 326.9083686807478}, {""ticket"": ""2-3-5"", ""prob"": 0.014166666666666666, ""odds"": 277.3, ""amount"": 75.80313056679438}, {""ticket"": ""2-6-1"", ""prob"": 0.0125, ""odds"": 404.3, ""amount"": 51.99161045305981}, {""ticket"": ""1-3-5"", ""prob"": 0.0125, ""odds"": 14.7, ""amount"": 1429.9461296715704}, {""ticket"": ""3-2-1"", ""prob"": 0.011666666666666667, ""odds"": 347.6, ""amount"": 60.47240536873441}, {""ticket"": ""1-3-4"", ""prob"": 0.008333333333333333, ""odds"": 22.8, ""amount"": 921.9389520250913}]"
20250809,06,8R,18,10000,15275,1,3-2-5,0,0,"[{""ticket"": ""3-1-4"", ""prob"": 0.06416666666666666, ""odds"": 17.4, ""amount"": 877.9063238807436}, {""ticket"": ""3-4-1"", ""prob"": 0.056666666666666664, ""odds"": 37.2, ""amount"": 410.63360310550905}, {""ticket"": ""3-5-1"", ""prob"": 0.045, ""odds"": 35.1, ""amount"": 435.201425513531}, {""ticket"": ""3-1-5"", ""prob"": 0.03916666666666667, ""odds"": 15.2, ""amount"": 1004.9717128634828}, {""ticket"": ""3-1-2"", ""prob"": 0.03833333333333333, ""odds"": 35.0, ""amount"": 436.4448581578554}, {""ticket"": ""3-2-4"", ""prob"": 0.0375, ""odds"": 97.5, ""amount"": 156.67251318487115}, {""ticket"": ""1-3-4"", ""prob"": 0.035, ""odds"": 9.4, ""amount"": 1625.060642077121}, {""ticket"": ""3-2-5"", ""prob"": 0.035, ""odds"": 83.9, ""amount"": 182.06877277145335}, {""ticket"": ""3-4-5"", ""prob"": 0.0325, ""odds"": 41.9, ""amount"": 364.57207722016557}, {""ticket"": ""3-2-1"", ""prob"": 0.03, ""odds"": 77.2, ""amount"": 197.87007818037483}, {""ticket"": ""2-3-1"", ""prob"": 0.028333333333333332, ""odds"": 80.1, ""amount"": 190.7062426407608}, {""ticket"": ""3-5-4"", ""prob"": 0.02666666666666667, ""odds"": 53.1, ""amount"": 287.67551855979167}, {""ticket"": ""4-1-3"", ""prob"": 0.025, ""odds"": 97.9, ""amount"": 156.0323803424406}, {""ticket"": ""1-3-5"", ""prob"": 0.024166666666666666, ""odds"": 9.0, ""amount"": 1697.2855595027709}, {""ticket"": ""3-4-2"", ""prob"": 0.021666666666666667, ""odds"": 100.5, ""amount"": 151.99572174651678}, {""ticket"": ""1-4-3"", ""prob"": 0.020833333333333332, ""odds"": 22.0, ""amount"": 694.3440925238608}, {""ticket"": ""1-3-2"", ""prob"": 0.02, ""odds"": 16.5, ""amount"": 925.7921233651477}, {""ticket"": ""5-3-1"", ""prob"": 0.019166666666666665, ""odds"": 74.6, ""amount"": 204.76635436360507}]"
20250809,06,9R,18,9999,5380,1,1-6-2,0,0,"[{""ticket"": ""2-1-4"", ""prob"": 0.20083333333333334, ""odds"": 10.3, ""amount"": 1443.891412183662}, {""ticket"": ""2-1-3"", ""prob"": 0.10083333333333333, ""odds"": 33.4, ""amount"": 445.27190255963234}, {""ticket"": ""1-2-4"", ""prob"": 0.09416666666666666, ""odds"": 8.9, ""amount"": 1671.0203983698561}, {""ticket"": ""2-4-1"", ""prob"": 0.09166666666666666, ""odds"": 17.4, ""amount"": 854.7173302006736}, {""ticket"": ""2-1-5"", ""prob"": 0.08416666666666667, ""odds"": 78.6, ""amount"": 189.21223340320256}, {""ticket"": ""2-1-6"", ""prob"": 0.0425, ""odds"": 20.0, ""amount"": 743.604077274586}, {""ticket"": ""1-2-5"", ""prob"": 0.0425, ""odds"": 76.7, ""amount"": 193.89936825934444}, {""ticket"": ""2-5-1"", ""prob"": 0.035833333333333335, ""odds"": 277.9, ""amount"": 53.51594654728939}, {""ticket"": ""1-2-3"", ""prob"": 0.035833333333333335, ""odds"": 23.7, ""amount"": 627.513989261254}, {""ticket"": ""2-3-1"", ""prob"": 0.025833333333333333, ""odds"": 106.7, ""amount"": 139.38220754912575}, {""ticket"": ""1-4-2"", ""prob"": 0.0225, ""odds"": 14.6, ""amount"": 1018.6357222939534}, {""ticket"": ""2-4-5"", ""prob"": 0.019166666666666665, ""odds"": 90.0, ""amount"": 165.24535050546353}, {""ticket"": ""2-4-3"", ""prob"": 0.018333333333333333, ""odds"": 56.7, ""amount"": 262.2942071515294}, {""ticket"": ""2-5-4"", ""prob"": 0.0175, ""odds"": 257.3, ""amount"": 57.800550118506486}, {""ticket"": ""4-2-1"", ""prob"": 0.015833333333333335, ""odds"": 30.3, ""amount"": 490.8277737786046}, {""ticket"": ""1-2-6"", ""prob"": 0.013333333333333334, ""odds"": 20.6, ""amount"": 721.945706091831}, {""ticket"": ""2-4-6"", ""prob"": 0.0125, ""odds"": 19.5, ""amount"": 762.6708484867548}, {""ticket"": ""2-3-4"", ""prob"": 0.0125, ""odds"": 93.8, ""amount"": 158.5509759647305}]"
20250809,07,10R,18,9999,11101,1,1-3-4,0,0,"[{""ticket"": ""1-3-2"", ""prob"": 0.19916666666666666, ""odds"": 5.9, ""amount"": 1881.5944223557644}, {""ticket"": ""1-2-3"", ""prob"": 0.12416666666666666, ""odds"": 5.3, ""amount"": 2094.6051116790586}, {""ticket"": ""1-3-5"", ""prob"": 0.11583333333333333, ""odds"": 8.1, ""amount"": 1370.544085419631}, {""ticket"": ""3-1-2"", ""prob"": 0.10916666666666666, ""odds"": 40.1, ""amount"": 276.84306962341674}, {""ticket"": ""3-1-5"", ""prob"": 0.07083333333333333, ""odds"": 36.5, ""amount"": 304.1481395040825}, {""ticket"": ""2-1-3"", ""prob"": 0.07083333333333333, ""odds"": 62.7, ""amount"": 177.05593448004802}, {""ticket"": ""3-2-1"", ""prob"": 0.051666666666666666, ""odds"": 98.1, ""amount"": 113.16419053923559}, {""ticket"": ""2-3-1"", ""prob"": 0.05, ""odds"": 126.3, ""amount"": 87.89712661836113}, {""ticket"": ""1-5-3"", ""prob"": 0.034166666666666665, ""odds"": 19.1, ""amount"": 581.2255021936654}, {""ticket"": ""1-3-4"", ""prob"": 0.0225, ""odds"": 12.9, ""amount"": 860.574193170466}, {""ticket"": ""1-2-5"", ""prob"": 0.016666666666666666, ""odds"": 12.1, ""amount"": 917.4716604875216}, {""ticket"": ""2-1-5"", ""prob"": 0.015833333333333335, ""odds"": 107.0, ""amount"": 103.75146814858888}, {""ticket"": ""1-5-2"", ""prob"": 0.015, ""odds"": 23.1, ""amount"": 480.5803935887017}, {""ticket"": ""3-2-5"", ""prob"": 0.010833333333333334, ""odds"": 205.4, ""amount"": 54.04774630914805}, {""ticket"": ""3-5-1"", ""prob"": 0.009166666666666667, ""odds"": 101.5, ""amount"": 109.37346888570454}, {""ticket"": ""3-1-4"", ""prob"": 0.009166666666666667, ""odds"": 61.5, ""amount"": 180.51068442112214}, {""ticket"": ""1-3-6"", ""prob"": 0.0075, ""odds"": 30.0, ""amount"": 370.04690306330036}, {""ticket"": ""2-3-5"", ""prob"": 0.006666666666666667, ""odds"": 303.6, ""amount"": 36.565899512183826}]"
20250809,07,11R,18,9999,1320,1,1-3-4,0,0,"[{""ticket"": ""1-4-2"", ""prob"": 0.1275, ""odds"": 24.2, ""amount"": 1103.0284968713117}, {""ticket"": ""1-2-4"", ""prob"": 0.11166666666666666, ""odds"": 16.3, ""amount"": 1637.6251303242789}, {""ticket"": ""2-1-4"", ""prob"": 0.09666666666666666, ""odds"": 103.5, ""amount"": 257.9061799447898}, {""ticket"": ""1-4-5"", ""prob"": 0.07, ""odds"": 23.9, ""amount"": 1116.8740428571443}, {""ticket"": ""2-1-5"", ""prob"": 0.06583333333333333, ""odds"": 91.3, ""amount"": 292.3689991707092}, {""ticket"": ""1-2-5"", ""prob"": 0.06333333333333334, ""odds"": 20.8, ""amount"": 1283.3312319368147}, {""ticket"": ""2-4-1"", ""prob"": 0.06166666666666667, ""odds"": 201.6, ""amount"": 132.40719059665548}, {""ticket"": ""1-5-2"", ""prob"": 0.04416666666666667, ""odds"": 37.5, ""amount"": 711.8210566476199}, {""ticket"": ""4-1-2"", ""prob"": 0.0375, ""odds"": 110.6, ""amount"": 241.34981577111887}, {""ticket"": ""4-2-1"", ""prob"": 0.035, ""odds"": 207.4, ""amount"": 128.70438584515787}, {""ticket"": ""1-5-4"", ""prob"": 0.03166666666666667, ""odds"": 39.9, ""amount"": 669.0047524883646}, {""ticket"": ""4-1-5"", ""prob"": 0.024166666666666666, ""odds"": 84.0, ""amount"": 317.77725743197317}, {""ticket"": ""2-5-1"", ""prob"": 0.023333333333333334, ""odds"": 286.1, ""amount"": 93.30055793179218}, {""ticket"": ""1-4-6"", ""prob"": 0.015833333333333335, ""odds"": 36.9, ""amount"": 723.3953827719714}, {""ticket"": ""2-5-4"", ""prob"": 0.015, ""odds"": 423.0, ""amount"": 63.104703603512405}, {""ticket"": ""1-2-6"", ""prob"": 0.014166666666666666, ""odds"": 25.7, ""amount"": 1038.6494017231807}, {""ticket"": ""2-4-5"", ""prob"": 0.014166666666666666, ""odds"": 304.5, ""amount"": 87.66269170537191}, {""ticket"": ""4-2-5"", ""prob"": 0.0125, ""odds"": 262.5, ""amount"": 101.68872237823142}]"
20250809,07,12R,18,10000,13481,1,1-2-4,0,0,"[{""ticket"": ""1-3-2"", ""prob"": 0.13583333333333333, ""odds"": 7.3, ""amount"": 1846.8472080865677}, {""ticket"": ""3-1-2"", ""prob"": 0.105, ""odds"": 65.6, ""amount"": 205.51805821695038}, {""ticket"": ""3-2-1"", ""prob"": 0.085, ""odds"": 225.0, ""amount"": 59.919931640141975}, {""ticket"": ""1-3-4"", ""prob"": 0.07916666666666666, ""odds"": 6.3, ""amount"": 2139.997558576499}, {""ticket"": ""1-2-3"", ""prob"": 0.0775, ""odds"": 6.9, ""amount"": 1953.9108143524556}, {""ticket"": ""3-1-4"", ""prob"": 0.0575, ""odds"": 41.6, ""amount"": 324.0861687267294}, {""ticket"": ""2-3-1"", ""prob"": 0.0525, ""odds"": 268.4, ""amount"": 50.23094120354674}, {""ticket"": ""2-1-3"", ""prob"": 0.049166666666666664, ""odds"": 107.0, ""amount"": 125.99985625263498}, {""ticket"": ""3-2-4"", ""prob"": 0.0475, ""odds"": 508.7, ""amount"": 26.502820167155384}, {""ticket"": ""1-2-4"", ""prob"": 0.035, ""odds"": 12.3, ""amount"": 1096.096310490402}, {""ticket"": ""1-4-3"", ""prob"": 0.03, ""odds"": 13.8, ""amount"": 976.9554071762278}, {""ticket"": ""2-3-4"", ""prob"": 0.02666666666666667, ""odds"": 544.7, ""amount"": 24.751210976743057}, {""ticket"": ""3-4-1"", ""prob"": 0.025, ""odds"": 178.2, ""amount"": 75.65647934361361}, {""ticket"": ""2-1-4"", ""prob"": 0.0225, ""odds"": 176.3, ""amount"": 76.47183561560944}, {""ticket"": ""3-1-5"", ""prob"": 0.018333333333333333, ""odds"": 70.2, ""amount"": 192.05106294917297}, {""ticket"": ""1-4-2"", ""prob"": 0.0175, ""odds"": 17.9, ""amount"": 753.1834982699411}, {""ticket"": ""3-4-2"", ""prob"": 0.0175, ""odds"": 445.9, ""amount"": 30.23544431269779}, {""ticket"": ""4-3-1"", ""prob"": 0.0125, ""odds"": 324.2, ""amount"": 41.58539364291161}]"
20250809,07,1R,18,10000,8310,1,1-4-3,0,0,"[{""ticket"": ""1-2-5"", ""prob"": 0.255, ""odds"": 7.1, ""amount"": 1556.0700182621713}, {""ticket"": ""2-1-5"", ""prob"": 0.20166666666666666, ""odds"": 17.4, ""amount"": 634.9481109000814}, {""ticket"": ""1-2-3"", ""prob"": 0.15833333333333333, ""odds"": 10.5, ""amount"": 1052.1997266344206}, {""ticket"": ""2-1-3"", ""prob"": 0.09916666666666667, ""odds"": 34.0, ""amount"": 324.9440332253357}, {""ticket"": ""1-5-2"", ""prob"": 0.05, ""odds"": 9.2, ""amount"": 1200.8801227892843}, {""ticket"": ""1-2-4"", ""prob"": 0.04666666666666667, ""odds"": 27.0, ""amount"": 409.1887825800524}, {""ticket"": ""1-3-2"", ""prob"": 0.034166666666666665, ""odds"": 15.7, ""amount"": 703.7004541185615}, {""ticket"": ""2-1-4"", ""prob"": 0.02666666666666667, ""odds"": 73.0, ""amount"": 151.3437962967317}, {""ticket"": ""2-3-1"", ""prob"": 0.021666666666666667, ""odds"": 67.3, ""amount"": 164.1619187171087}, {""ticket"": ""2-5-1"", ""prob"": 0.021666666666666667, ""odds"": 25.9, ""amount"": 426.56745674368403}, {""ticket"": ""3-2-1"", ""prob"": 0.0125, ""odds"": 105.8, ""amount"": 104.42435850341603}, {""ticket"": ""1-3-5"", ""prob"": 0.011666666666666667, ""odds"": 11.1, ""amount"": 995.3240657352627}, {""ticket"": ""1-5-3"", ""prob"": 0.010833333333333334, ""odds"": 12.3, ""amount"": 898.2192788342613}, {""ticket"": ""5-1-2"", ""prob"": 0.006666666666666667, ""odds"": 20.7, ""amount"": 533.7244990174597}, {""ticket"": ""2-3-5"", ""prob"": 0.005833333333333334, ""odds"": 51.6, ""amount"": 214.1104094895623}, {""ticket"": ""2-4-1"", ""prob"": 0.005, ""odds"": 183.4, ""amount"": 60.24044236456606}, {""ticket"": ""1-4-2"", ""prob"": 0.005, ""odds"": 56.9, ""amount"": 194.16690913288954}, {""ticket"": ""5-2-1"", ""prob"": 0.004166666666666667, ""odds"": 29.4, ""amount"": 375.7856166551502}]"
20250809,07,2R,18,10000,1150,1,1-2-3,0,0,"[{""ticket"": ""2-4-3"", ""prob"": 0.08083333333333333, ""odds"": 68.1, ""amount"": 238.05892584255372}, {""ticket"": ""2-4-1"", ""prob"": 0.07083333333333333, ""odds"": 77.6, ""amount"": 208.91511404481838}, {""ticket"": ""2-3-4"", ""prob"": 0.065, ""odds"": 38.6, ""amount"": 419.99515155124107}, {""ticket"": ""2-4-6"", ""prob"": 0.06333333333333334, ""odds"": 61.0, ""amount"": 265.7674237684903}, {""ticket"": ""2-1-3"", ""prob"": 0.05333333333333334, ""odds"": 10.5, ""amount"": 1543.9821761788482}, {""ticket"": ""2-1-4"", ""prob"": 0.050833333333333335, ""odds"": 24.9, ""amount"": 651.0768212802373}, {""ticket"": ""2-3-1"", ""prob"": 0.049166666666666664, ""odds"": 20.3, ""amount"": 798.6114704373352}, {""ticket"": ""2-6-1"", ""prob"": 0.045, ""odds"": 29.5, ""amount"": 549.5529779619629}, {""ticket"": ""2-1-6"", ""prob"": 0.04, ""odds"": 11.6, ""amount"": 1397.5700732653368}, {""ticket"": ""2-6-4"", ""prob"": 0.03666666666666667, ""odds"": 76.3, ""amount"": 212.47461140075893}, {""ticket"": ""2-6-3"", ""prob"": 0.034166666666666665, ""odds"": 30.6, ""amount"": 529.7978055515655}, {""ticket"": ""2-4-5"", ""prob"": 0.0325, ""odds"": 96.5, ""amount"": 167.99806062049643}, {""ticket"": ""2-1-5"", ""prob"": 0.03166666666666667, ""odds"": 17.5, ""amount"": 926.389305707309}, {""ticket"": ""2-3-6"", ""prob"": 0.030833333333333334, ""odds"": 16.7, ""amount"": 970.7672365196352}, {""ticket"": ""2-3-5"", ""prob"": 0.025, ""odds"": 32.6, ""amount"": 497.2948726956413}, {""ticket"": ""2-5-1"", ""prob"": 0.020833333333333332, ""odds"": 63.1, ""amount"": 256.9225491264327}, {""ticket"": ""2-5-4"", ""prob"": 0.020833333333333332, ""odds"": 126.5, ""amount"": 128.15662331919293}, {""ticket"": ""2-5-3"", ""prob"": 0.020833333333333332, ""odds"": 68.5, ""amount"": 236.66880072814462}]"
