date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,winK_逃げ,loseK_逃げ,winK_差し,loseK_差し,winK_まくり,loseK_まくり,winK_まくり差し,loseK_まくり差し,winK_抜き,loseK_抜き,winK_恵まれ,loseK_恵まれ,winK_total,loseK_total,rank,win,st,decision
20250812,15,1R,1,1,3,29,0.15,0.16,1,0,20,11,4,0,55.0,75.0,75.0,-0.01,-11,0,1,4,1,0.18,30.666666666666668,3.1666666666666665,11,0,0,4,0,1,0,4,0,0,0,0,11,9,3,0,0.25,まくり
20250812,15,1R,2,2,3,50,0.21,0.19,0,0,15,1,3,1,6.6,26.6,33.3,0.0499999999999999,10,0,5,6,2,0.18,30.666666666666668,3.1666666666666665,0,8,1,0,0,3,0,2,0,1,0,0,1,14,1,1,0.26,まくり
20250812,15,1R,3,3,3,24,0.17,0.16,0,0,21,0,6,4,0.0,28.5,47.6,0.01,-16,0,3,3,3,0.18,30.666666666666668,3.1666666666666665,0,12,0,1,0,6,0,0,0,1,0,1,0,21,6,0,0.25,まくり
20250812,15,1R,4,4,3,23,0.19,0.23,0,0,15,0,1,2,0.0,6.6,20.0,0.03,-17,0,4,2,4,0.18,30.666666666666668,3.1666666666666665,0,8,0,2,0,3,0,1,0,1,0,0,0,15,5,0,0.31,まくり
20250812,15,1R,5,5,3,22,0.15,0.11,0,0,9,1,2,2,11.1,33.3,55.5,-0.01,-18,0,2,1,5,0.18,30.666666666666668,3.1666666666666665,0,2,0,2,0,3,0,1,0,0,1,0,1,8,4,0,0.32,まくり
20250812,15,1R,6,6,4,36,0.21,0.23,1,0,13,1,0,2,7.6,7.6,23.0,0.0499999999999999,-4,1,6,5,6,0.18,30.666666666666668,3.1666666666666665,0,7,0,3,0,1,0,1,1,0,0,0,1,12,2,0,0.33,まくり
20250812,15,2R,1,1,3,27,0.19,0.13,1,0,4,1,2,0,25.0,75.0,75.0,0.03,-13,0,4,2,2,0.168,36.5,2.833333333333333,1,0,0,2,0,0,0,1,0,0,0,0,1,3,3,0,0.1,まくり差し
20250812,15,2R,2,2,3,58,0.16,0.17,0,0,18,3,2,5,16.6,27.7,55.5,0.0,18,0,2,6,3,0.168,36.5,2.833333333333333,0,7,2,0,1,1,0,6,0,1,0,0,3,15,4,0,0.11,まくり差し
20250812,15,2R,3,3,3,33,0.19,0.17,0,0,19,2,9,6,10.5,57.8,89.4,0.03,-7,0,5,4,4,0.168,36.5,2.833333333333333,0,9,0,0,1,5,1,1,0,2,0,0,2,17,1,1,0.09,まくり差し
20250812,15,2R,4,4,1,27,0.14,0.14,0,0,19,2,3,3,10.5,26.3,42.1,-0.0199999999999999,-13,-2,1,3,1,0.168,36.5,2.833333333333333,0,8,0,2,1,3,0,3,0,2,1,0,2,18,2,0,0.16,まくり差し
20250812,15,2R,5,5,3,54,0.16,0.14,0,0,21,4,4,2,19.0,38.1,47.6,0.0,14,0,3,5,5,0.168,36.5,2.833333333333333,0,7,0,4,3,3,1,2,0,1,0,0,4,17,5,0,0.17,まくり差し
20250812,15,2R,6,6,4,20,,0.23,1,0,30,0,0,0,0.0,0.0,0.0,0.0,-20,1,6,1,6,0.168,36.5,2.833333333333333,0,16,0,6,0,3,0,3,0,2,0,0,0,30,6,0,0.27,まくり差し
20250812,15,3R,1,1,3,42,0.17,0.14,0,0,19,8,2,3,42.1,52.6,68.4,0.01,2,0,5,4,2,0.1633333333333333,41.333333333333336,2.6666666666666665,8,0,0,2,0,4,0,5,0,0,0,0,8,11,1,1,0.15,逃げ
20250812,15,3R,2,2,3,54,0.19,0.18,0,0,22,1,6,5,4.5,31.8,54.5,0.03,14,0,6,5,3,0.1633333333333333,41.333333333333336,2.6666666666666665,0,15,0,0,0,3,0,1,1,2,0,0,1,21,4,0,0.14,逃げ
20250812,15,3R,3,3,3,29,0.16,0.19,0,0,12,1,4,2,8.3,41.6,58.3,0.0,-11,0,2,2,4,0.1633333333333333,41.333333333333336,2.6666666666666665,0,8,0,1,0,1,1,0,0,1,0,0,1,11,6,0,0.11,逃げ
20250812,15,3R,4,4,3,60,0.16,0.18,1,0,16,1,1,2,6.2,12.5,25.0,0.0,20,0,3,6,5,0.1633333333333333,41.333333333333336,2.6666666666666665,0,6,0,4,1,2,0,1,0,2,0,0,1,15,2,0,0.12,逃げ
20250812,15,3R,5,5,1,26,0.16,0.16,0,0,18,4,5,3,22.2,50.0,66.6,0.0,-14,-2,4,1,1,0.1633333333333333,41.333333333333336,2.6666666666666665,0,9,0,0,0,3,2,1,1,0,1,1,4,14,3,0,0.19,逃げ
20250812,15,3R,6,6,3,37,0.14,0.14,0,0,13,0,0,4,0.0,0.0,30.7,-0.0199999999999999,-3,0,1,3,6,0.1633333333333333,41.333333333333336,2.6666666666666665,0,6,0,5,0,1,0,1,0,0,0,0,0,13,5,0,0.18,逃げ
20250812,15,4R,1,1,3,43,0.22,0.21,0,0,11,2,2,3,18.1,36.3,63.6,0.06,3,0,5,4,3,0.195,37.16666666666666,2.5,1,0,0,5,0,1,0,2,1,1,0,0,2,9,3,0,0.18,まくり
20250812,15,4R,2,2,3,45,0.18,0.17,0,0,24,2,8,5,8.3,41.6,62.5,0.0199999999999999,5,0,3,6,4,0.195,37.16666666666666,2.5,0,15,1,0,0,1,0,3,1,3,0,0,2,22,1,1,0.16,まくり
20250812,15,4R,3,3,1,44,0.16,0.16,0,0,17,4,4,5,23.5,47.0,76.4,0.0,4,-2,1,5,1,0.195,37.16666666666666,2.5,0,8,0,0,4,3,0,1,0,1,0,0,4,13,2,0,0.18,まくり
20250812,15,4R,4,4,3,29,0.25,0.2,0,0,9,0,1,1,0.0,11.1,22.2,0.09,-11,0,6,2,5,0.195,37.16666666666666,2.5,0,5,0,0,0,1,0,4,0,0,0,0,0,10,6,0,0.22,まくり
20250812,15,4R,5,5,2,23,0.17,0.18,0,0,19,0,0,7,0.0,0.0,36.8,0.01,-17,-1,2,1,2,0.195,37.16666666666666,2.5,0,9,0,3,0,5,0,1,0,2,0,0,0,20,5,0,0.17,まくり
20250812,15,4R,6,6,3,39,0.19,0.2,0,0,15,1,0,2,6.6,6.6,20.0,0.03,-1,0,4,3,6,0.195,37.16666666666666,2.5,0,10,0,1,1,1,0,1,0,1,0,0,1,14,4,0,0.12,まくり
20250812,15,5R,1,1,3,51,0.2,0.16,0,0,25,13,6,2,52.0,76.0,84.0,0.04,11,0,5,6,3,0.1766666666666666,38.833333333333336,2.6666666666666665,13,0,0,3,0,7,0,1,0,1,0,0,13,12,4,0,0.26,差し
20250812,15,5R,2,2,2,40,0.16,0.16,0,0,19,3,8,3,15.7,57.8,73.6,0.0,0,-1,2,3,2,0.1766666666666666,38.833333333333336,2.6666666666666665,0,11,3,1,0,3,0,0,0,1,0,0,3,16,2,0,0.18,差し
20250812,15,5R,3,3,4,36,0.21,0.21,1,0,8,2,2,2,25.0,50.0,75.0,0.0499999999999999,-4,1,6,2,6,0.1766666666666666,38.833333333333336,2.6666666666666665,0,6,2,0,0,0,0,0,0,0,0,0,2,6,5,0,0.22,差し
20250812,15,5R,4,4,3,42,0.15,0.11,0,0,13,0,2,3,0.0,15.3,38.4,-0.01,2,0,1,5,4,0.1766666666666666,38.833333333333336,2.6666666666666665,0,8,0,0,0,4,0,1,0,1,0,1,0,15,3,0,0.15,差し
20250812,15,5R,5,5,1,41,0.16,0.19,0,0,23,2,5,7,8.7,30.4,60.8,0.0,1,-2,3,4,1,0.1766666666666666,38.833333333333336,2.6666666666666665,0,13,0,2,0,3,2,1,0,2,0,0,2,21,1,1,0.21,差し
20250812,15,5R,6,6,3,23,0.18,0.17,0,0,14,0,0,4,0.0,0.0,28.5,0.0199999999999999,-17,0,4,1,5,0.1766666666666666,38.833333333333336,2.6666666666666665,0,7,0,2,0,2,0,2,0,0,0,1,0,14,6,0,0.18,差し
20250812,15,6R,1,1,3,24,0.17,0.16,0,0,11,1,3,3,9.0,36.3,63.6,0.01,-16,0,3,2,4,0.1683333333333333,38.333333333333336,2.333333333333333,1,0,0,4,0,2,0,1,0,2,0,2,1,11,6,0,0.18,まくり
20250812,15,6R,2,2,3,54,0.16,0.16,0,0,21,4,5,6,19.0,42.8,71.4,0.0,14,0,2,5,5,0.1683333333333333,38.333333333333336,2.333333333333333,0,11,3,1,0,2,0,2,0,1,1,0,4,17,5,0,0.23,まくり
