date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250815,18,1R,1,1,2,42,0.15,0.14,1,0,19.0,11.0,2.0,3.0,57.8,68.4,84.2,11,2,-0.01,2,-1,1,3,1,0.178,38.5,3.0,1,1,0.08,逃げ
20250815,18,1R,2,2,3,27,0.21,0.27,0,0,1.0,0.0,1.0,0.0,0.0,100.0,100.0,0,0,0.0499999999999999,-13,0,5,2,2,0.178,38.5,3.0,2,0,0.09,逃げ
20250815,18,1R,3,3,3,42,0.19,0.17,0,0,24.0,2.0,4.0,6.0,8.3,25.0,50.0,2,1,0.03,2,0,4,4,3,0.178,38.5,3.0,3,0,0.05,逃げ
20250815,18,1R,4,4,3,56,0.17,0.14,0,0,18.0,1.0,3.0,2.0,5.5,22.2,33.3,1,3,0.01,16,0,2,6,4,0.178,38.5,3.0,5,0,0.13,逃げ
20250815,18,1R,5,5,3,44,0.17,0.14,0,0,17.0,0.0,2.0,3.0,0.0,11.7,29.4,0,4,0.01,4,0,3,5,5,0.178,38.5,3.0,4,0,0.12,逃げ
20250815,18,1R,6,6,4,20,,0.26,0,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,-20,1,6,1,6,0.178,38.5,3.0,6,0,0.18,逃げ
20250815,18,2R,1,1,2,60,0.15,0.17,0,0,31.0,22.0,8.0,0.0,70.9,96.7,96.7,22,2,-0.01,20,-1,1,6,2,0.162,44.16666666666666,2.5,5,0,0.16,まくり差し
20250815,18,2R,2,2,3,48,0.17,0.18,0,0,17.0,1.0,1.0,7.0,5.8,11.7,52.9,1,4,0.01,8,0,4,4,4,0.162,44.16666666666666,2.5,4,0,0.11,まくり差し
20250815,18,2R,3,3,2,49,0.16,0.15,0,0,23.0,4.0,6.0,4.0,17.3,43.4,60.8,4,2,0.0,9,-1,2,5,3,0.162,44.16666666666666,2.5,2,0,0.14,まくり差し
20250815,18,2R,4,4,3,39,0.17,0.17,0,0,19.0,0.0,2.0,6.0,0.0,10.5,42.1,0,1,0.01,-1,0,5,2,5,0.162,44.16666666666666,2.5,3,0,0.11,まくり差し
20250815,18,2R,5,5,4,23,,,0,0,,,,,,,,0,0,0.0,-17,1,6,1,6,0.162,44.16666666666666,2.5,6,0,0.26,まくり差し
20250815,18,2R,6,6,1,46,0.16,0.17,0,0,26.0,1.0,4.0,3.0,3.8,19.2,30.7,1,3,0.0,6,-2,3,3,1,0.162,44.16666666666666,2.5,1,1,0.15,まくり差し
