date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250817,06,1R,1,1,3,55,0.17,0.19,1,0,28,9,9,3,32.1,64.2,75.0,9,5,0.01,15,0,4,6,5,0.1566666666666667,34.833333333333336,2.1666666666666665,2,0,0.07,差し
20250817,06,1R,2,2,1,27,0.14,0.14,0,0,18,5,4,3,27.7,50.0,66.6,5,2,-0.0199999999999999,-13,-2,1,2,1,0.1566666666666667,34.833333333333336,2.1666666666666665,4,0,0.1,差し
20250817,06,1R,3,3,2,40,0.15,0.17,0,0,22,1,8,2,4.5,40.9,50.0,1,2,-0.01,0,-1,3,5,2,0.1566666666666667,34.833333333333336,2.1666666666666665,1,1,0.14,差し
20250817,06,1R,4,4,2,36,0.14,0.14,0,0,24,0,9,6,0.0,37.5,62.5,0,3,-0.0199999999999999,-4,-1,2,4,3,0.1566666666666667,34.833333333333336,2.1666666666666665,6,0,0.15,差し
20250817,06,1R,5,5,3,23,0.17,0.16,0,0,15,0,1,0,0.0,6.6,6.6,0,1,0.01,-17,0,5,1,6,0.1566666666666667,34.833333333333336,2.1666666666666665,5,0,0.14,差し
20250817,06,1R,6,6,2,28,0.17,0.21,1,0,17,1,3,1,5.8,23.5,29.4,1,0,0.01,-12,-1,6,3,4,0.1566666666666667,34.833333333333336,2.1666666666666665,3,0,0.18,差し
20250817,06,2R,1,1,3,39,0.2,0.16,0,0,12,6,1,2,50.0,58.3,75.0,6,3,0.04,-1,0,5,3,5,0.1683333333333333,40.333333333333336,2.0,1,1,0.08,逃げ
20250817,06,2R,2,2,3,49,0.18,0.15,1,0,17,2,7,0,11.7,52.9,52.9,2,3,0.0199999999999999,9,0,4,6,6,0.1683333333333333,40.333333333333336,2.0,4,0,0.15,逃げ
20250817,06,2R,3,3,1,37,0.12,0.12,0,0,22,1,11,3,4.5,54.5,68.1,1,0,-0.04,-3,-2,1,2,1,0.1683333333333333,40.333333333333336,2.0,3,0,0.09,逃げ
20250817,06,2R,4,4,2,25,0.16,0.18,0,0,17,3,3,5,17.6,35.2,64.7,3,0,0.0,-15,-1,3,1,3,0.1683333333333333,40.333333333333336,2.0,6,0,0.08,逃げ
20250817,06,2R,5,5,2,46,0.21,0.21,0,0,23,1,5,4,4.3,26.0,43.4,1,2,0.0499999999999999,6,-1,6,4,4,0.1683333333333333,40.333333333333336,2.0,2,0,0.13,逃げ
20250817,06,2R,6,6,1,46,0.14,0.16,0,0,17,1,2,4,5.8,17.6,41.1,1,4,-0.0199999999999999,6,-2,2,5,2,0.1683333333333333,40.333333333333336,2.0,5,0,0.11,逃げ
20250817,06,3R,1,1,3,43,0.19,0.17,0,0,10,3,2,2,30.0,50.0,70.0,3,3,0.03,3,0,5,4,5,0.1583333333333333,44.16666666666666,2.0,3,0,0.17,まくり差し
20250817,06,3R,2,2,2,42,0.15,0.17,0,0,19,2,8,4,10.5,52.6,73.6,2,2,-0.01,2,-1,3,2,3,0.1583333333333333,44.16666666666666,2.0,4,0,0.14,まくり差し
20250817,06,3R,3,3,3,40,0.19,0.13,0,0,18,7,5,3,38.8,66.6,83.3,7,2,0.03,0,0,6,1,6,0.1583333333333333,44.16666666666666,2.0,1,1,0.08,まくり差し
20250817,06,3R,4,4,2,48,0.16,0.17,0,0,17,3,2,4,17.6,29.4,52.9,3,1,0.0,8,-1,4,5,4,0.1583333333333333,44.16666666666666,2.0,2,0,0.09,まくり差し
20250817,06,3R,5,5,1,50,0.13,0.13,1,0,26,2,5,4,7.6,26.9,42.3,2,1,-0.03,10,-2,1,6,1,0.1583333333333333,44.16666666666666,2.0,6,0,0.1,まくり差し
20250817,06,3R,6,6,1,42,0.13,0.14,1,0,18,0,2,2,0.0,11.1,22.2,0,5,-0.03,2,-2,2,3,2,0.1583333333333333,44.16666666666666,2.0,5,0,0.08,まくり差し
20250817,06,4R,1,1,1,44,0.16,0.18,0,0,25,14,4,3,56.0,72.0,84.0,14,4,0.0,4,-2,2,5,1,0.1716666666666666,35.0,2.833333333333333,3,0,0.23,まくり
20250817,06,4R,2,2,3,59,0.17,0.19,0,0,18,2,4,5,11.1,33.3,61.1,2,3,0.01,19,0,3,6,2,0.1716666666666666,35.0,2.833333333333333,5,0,0.17,まくり
20250817,06,4R,3,3,3,40,0.18,0.19,0,0,15,4,4,1,26.6,53.3,60.0,4,2,0.0199999999999999,0,0,4,4,3,0.1716666666666666,35.0,2.833333333333333,2,0,0.19,まくり
20250817,06,4R,4,4,4,20,0.19,0.18,0,0,6,0,0,1,0.0,0.0,16.6,0,1,0.03,-20,1,6,1,6,0.1716666666666666,35.0,2.833333333333333,6,0,0.14,まくり
20250817,06,4R,5,5,3,23,0.18,0.2,1,0,14,0,2,3,0.0,14.2,35.7,0,3,0.0199999999999999,-17,0,5,2,4,0.1716666666666666,35.0,2.833333333333333,4,0,0.18,まくり
20250817,06,4R,6,6,3,24,0.15,0.1,0,0,17,2,1,3,11.7,17.6,35.2,2,1,-0.01,-16,0,1,3,5,0.1716666666666666,35.0,2.833333333333333,1,1,0.11,まくり
20250817,06,5R,1,1,2,44,0.14,0.12,1,0,26,18,3,2,69.2,80.7,88.4,18,2,-0.0199999999999999,4,-1,3,3,3,0.1516666666666666,39.333333333333336,2.1666666666666665,2.0,0.0,0.13,差し
20250817,06,5R,2,2,1,46,0.11,0.13,0,0,18,4,5,3,22.2,50.0,66.6,4,1,-0.05,6,-2,1,4,1,0.1516666666666666,39.333333333333336,2.1666666666666665,1.0,1.0,0.08,差し
20250817,06,5R,3,3,1,46,0.13,0.11,0,0,17,3,6,4,17.6,52.9,76.4,3,0,-0.03,6,-2,2,5,2,0.1516666666666666,39.333333333333336,2.1666666666666665,,,0.13,差し
20250817,06,5R,4,4,3,21,0.16,0.18,1,0,23,1,2,3,4.3,13.0,26.0,1,6,0.0,-19,0,5,1,5,0.1516666666666666,39.333333333333336,2.1666666666666665,5.0,0.0,0.11,差し
20250817,06,5R,5,5,4,21,0.22,0.21,0,0,20,0,0,0,0.0,0.0,0.0,0,3,0.06,-19,1,6,2,6,0.1516666666666666,39.333333333333336,2.1666666666666665,4.0,0.0,0.18,差し
20250817,06,5R,6,6,2,58,0.15,0.17,0,0,16,0,1,1,0.0,6.2,12.5,0,1,-0.01,18,-1,4,6,4,0.1516666666666666,39.333333333333336,2.1666666666666665,3.0,0.0,0.13,差し
20250817,06,6R,1,1,2,45,0.17,0.17,0,0,14,9,3,0,64.2,85.7,85.7,9,1,0.01,5,-1,4,6,3,0.1583333333333333,32.666666666666664,2.1666666666666665,1,1,0.14,逃げ
20250817,06,6R,2,2,3,23,0.17,0.19,0,0,27,1,3,2,3.7,14.8,22.2,1,4,0.01,-17,0,5,2,5,0.1583333333333333,32.666666666666664,2.1666666666666665,4,0,0.12,逃げ
20250817,06,6R,3,3,2,43,0.13,0.14,0,0,11,1,3,4,9.0,36.3,72.7,1,2,-0.03,3,-1,1,5,4,0.1583333333333333,32.666666666666664,2.1666666666666665,3,0,0.24,逃げ
20250817,06,6R,4,4,4,18,0.19,0.17,0,0,11,1,0,0,9.0,9.0,9.0,1,3,0.03,-22,1,6,1,6,0.1583333333333333,32.666666666666664,2.1666666666666665,6,0,0.09,逃げ
20250817,06,6R,5,5,1,38,0.14,0.13,0,0,24,3,4,9,12.5,29.1,66.6,3,2,-0.0199999999999999,-2,-2,2,4,1,0.1583333333333333,32.666666666666664,2.1666666666666665,5,0,0.12,逃げ
20250817,06,6R,6,6,1,29,0.15,0.15,0,0,15,0,2,4,0.0,13.3,40.0,0,2,-0.01,-11,-2,3,3,2,0.1583333333333333,32.666666666666664,2.1666666666666665,2,0,0.16,逃げ
20250817,06,7R,1,1,1,43,0.16,0.15,1,0,30,20,7,1,66.6,90.0,93.3,20,4,0.0,3,-2,3,4,1,0.16,40.0,2.0,6,0,0.16,まくり
