date,pid,race,L1_startCourse,L1_class,L1_age,L1_avgST_rc,L1_ec_avgST,L1_flying,L1_late,L1_ss_starts,L1_ss_first,L1_ss_second,L1_ss_third,L1_ms_winRate,L1_ms_top2Rate,L1_ms_top3Rate,L1_winK_逃げ,L1_loseK_逃げ,L1_winK_差し,L1_loseK_差し,L1_winK_まくり,L1_loseK_まくり,L1_winK_まくり差し,L1_loseK_まくり差し,L1_winK_抜き,L1_loseK_抜き,L1_winK_恵まれ,L1_loseK_恵まれ,L1_winK_total,L1_loseK_total,L1_d_avgST_rc,L1_d_age,L1_d_class,L1_rank_avgST,L1_rank_age,L1_rank_class,L2_startCourse,L2_class,L2_age,L2_avgST_rc,L2_ec_avgST,L2_flying,L2_late,L2_ss_starts,L2_ss_first,L2_ss_second,L2_ss_third,L2_ms_winRate,L2_ms_top2Rate,L2_ms_top3Rate,L2_winK_逃げ,L2_loseK_逃げ,L2_winK_差し,L2_loseK_差し,L2_winK_まくり,L2_loseK_まくり,L2_winK_まくり差し,L2_loseK_まくり差し,L2_winK_抜き,L2_loseK_抜き,L2_winK_恵まれ,L2_loseK_恵まれ,L2_winK_total,L2_loseK_total,L2_d_avgST_rc,L2_d_age,L2_d_class,L2_rank_avgST,L2_rank_age,L2_rank_class,L3_startCourse,L3_class,L3_age,L3_avgST_rc,L3_ec_avgST,L3_flying,L3_late,L3_ss_starts,L3_ss_first,L3_ss_second,L3_ss_third,L3_ms_winRate,L3_ms_top2Rate,L3_ms_top3Rate,L3_winK_逃げ,L3_loseK_逃げ,L3_winK_差し,L3_loseK_差し,L3_winK_まくり,L3_loseK_まくり,L3_winK_まくり差し,L3_loseK_まくり差し,L3_winK_抜き,L3_loseK_抜き,L3_winK_恵まれ,L3_loseK_恵まれ,L3_winK_total,L3_loseK_total,L3_d_avgST_rc,L3_d_age,L3_d_class,L3_rank_avgST,L3_rank_age,L3_rank_class,L4_startCourse,L4_class,L4_age,L4_avgST_rc,L4_ec_avgST,L4_flying,L4_late,L4_ss_starts,L4_ss_first,L4_ss_second,L4_ss_third,L4_ms_winRate,L4_ms_top2Rate,L4_ms_top3Rate,L4_winK_逃げ,L4_loseK_逃げ,L4_winK_差し,L4_loseK_差し,L4_winK_まくり,L4_loseK_まくり,L4_winK_まくり差し,L4_loseK_まくり差し,L4_winK_抜き,L4_loseK_抜き,L4_winK_恵まれ,L4_loseK_恵まれ,L4_winK_total,L4_loseK_total,L4_d_avgST_rc,L4_d_age,L4_d_class,L4_rank_avgST,L4_rank_age,L4_rank_class,L5_startCourse,L5_class,L5_age,L5_avgST_rc,L5_ec_avgST,L5_flying,L5_late,L5_ss_starts,L5_ss_first,L5_ss_second,L5_ss_third,L5_ms_winRate,L5_ms_top2Rate,L5_ms_top3Rate,L5_winK_逃げ,L5_loseK_逃げ,L5_winK_差し,L5_loseK_差し,L5_winK_まくり,L5_loseK_まくり,L5_winK_まくり差し,L5_loseK_まくり差し,L5_winK_抜き,L5_loseK_抜き,L5_winK_恵まれ,L5_loseK_恵まれ,L5_winK_total,L5_loseK_total,L5_d_avgST_rc,L5_d_age,L5_d_class,L5_rank_avgST,L5_rank_age,L5_rank_class,L6_startCourse,L6_class,L6_age,L6_avgST_rc,L6_ec_avgST,L6_flying,L6_late,L6_ss_starts,L6_ss_first,L6_ss_second,L6_ss_third,L6_ms_winRate,L6_ms_top2Rate,L6_ms_top3Rate,L6_winK_逃げ,L6_loseK_逃げ,L6_winK_差し,L6_loseK_差し,L6_winK_まくり,L6_loseK_まくり,L6_winK_まくり差し,L6_loseK_まくり差し,L6_winK_抜き,L6_loseK_抜き,L6_winK_恵まれ,L6_loseK_恵まれ,L6_winK_total,L6_loseK_total,L6_d_avgST_rc,L6_d_age,L6_d_class,L6_rank_avgST,L6_rank_age,L6_rank_class,mean_avgST_rc,mean_age,mean_class
20250813,18,1R,1,1,40,0.16,0.14,0,0,42,30,7,3,71.4,88.1,95.2,26,0,0,5,0,2,0,4,4,1,0,0,30,12,0.0,0,-2,1,5,1,2,3,44,0.17,0.18,0,0,18,1,4,5,5.5,27.7,55.5,0,8,0,1,0,2,0,3,1,3,0,0,1,17,0.010000000000000009,4,0,2,6,2,3,3,29,0.17,0.17,0,0,16,1,0,3,6.2,6.2,25.0,0,8,1,2,0,2,0,2,0,1,0,0,1,15,0.010000000000000009,-11,0,3,3,3,4,3,27,0.21,0.19,0,0,23,2,2,6,8.7,17.3,43.4,0,13,0,0,1,2,1,2,0,4,0,0,2,21,0.04999999999999999,-13,0,5,2,4,5,3,39,0.17,0.17,0,0,20.0,2.0,1.0,6.0,10.0,15.0,45.0,0,9,0,2,0,1,2,4,0,1,0,1,2,18,0.010000000000000009,-1,0,4,4,5,6,4,19,0.23,0.2,0,0,89,0,0,0,0.0,0.0,0.0,0,42,0,17,0,22,0,5,0,3,0,0,0,89,0.07,-21,1,6,1,6,0.18500000000000003,33.0,2.8333333333333335
20250813,18,2R,1,1,29,0.15,0.13,0,0,28,17,6,4,60.7,82.1,96.4,16,0,0,3,0,3,0,4,1,1,0,0,17,11,-0.010000000000000009,-11,-2,1,1,1,2,1,41,0.16,0.18,0,0,23,6,8,4,26.0,60.8,78.2,0,10,2,0,3,2,0,4,1,1,0,0,6,17,0.0,1,-2,2,2,2,3,2,56,0.16,0.18,1,0,16,3,3,1,18.7,37.5,43.7,0,8,0,3,3,0,0,1,0,1,0,0,3,13,0.0,16,-1,3,6,3,4,3,50,0.17,0.16,0,0,17,0,7,5,0.0,41.1,70.5,0,7,0,3,0,2,0,2,0,3,0,0,0,17,0.010000000000000009,10,0,4,3,5,5,3,52,0.2,0.2,0,0,25.0,0.0,2.0,6.0,0.0,8.0,32.0,0,13,0,2,0,6,0,3,0,1,0,0,0,25,0.04000000000000001,12,0,6,4,6,6,2,52,0.17,0.23,0,0,2,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.010000000000000009,12,-1,5,5,4,0.16833333333333333,46.666666666666664,2.0
20250813,18,3R,1,1,46,0.16,0.15,0,0,26,16,5,1,61.5,80.7,84.6,16,0,0,2,0,3,0,3,0,2,0,0,16,10,0.0,6,-2,2,4,1,2,3,39,0.18,0.17,0,0,23,3,6,4,13.0,39.1,56.5,0,13,2,1,1,1,0,3,0,2,0,0,3,20,0.01999999999999999,-1,0,5,2,4,3,2,49,0.16,0.15,0,0,23,4,6,4,17.3,43.4,60.8,0,12,0,2,3,2,0,3,1,0,0,0,4,19,0.0,9,-1,3,5,2,4,3,57,0.16,0.15,1,0,19,1,2,5,5.2,15.7,42.1,0,11,0,1,1,1,0,4,0,1,0,0,1,18,0.0,17,0,4,6,5,5,4,23,,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-17,1,6,1,6,6,2,42,0.15,0.2,1,0,13,0,2,0,0.0,15.3,15.3,0,8,0,0,0,2,0,2,0,1,0,0,0,13,-0.010000000000000009,2,-1,1,3,3,0.162,42.666666666666664,2.5
20250813,18,4R,1,1,37,0.15,0.13,0,0,31,26,1,4,83.8,87.1,100.0,26,0,0,1,0,1,0,2,0,1,0,0,26,5,-0.010000000000000009,-3,-2,1,3,1,2,2,51,0.16,0.15,0,0,22,4,7,2,18.1,50.0,59.0,0,10,1,0,2,3,0,4,1,1,0,0,4,18,0.0,11,-1,2,6,2,3,3,48,0.17,0.19,0,0,19,1,1,4,5.2,10.5,31.5,0,9,0,2,0,3,1,4,0,0,0,0,1,18,0.010000000000000009,8,0,3,5,3,4,3,42,0.19,0.2,0,0,16,1,6,2,6.2,43.7,56.2,0,10,1,1,0,1,0,2,0,1,0,0,1,15,0.03,2,0,5,4,4,5,3,27,0.17,0.17,1,0,18.0,0.0,1.0,3.0,0.0,5.5,22.2,0,12,0,1,0,1,0,0,0,4,0,0,0,18,0.010000000000000009,-13,0,4,2,5,6,3,21,0.21,0.19,0,0,20,1,1,1,5.0,10.0,15.0,0,7,0,8,0,0,0,2,0,2,1,0,1,19,0.04999999999999999,-19,0,6,1,6,0.17500000000000002,37.666666666666664,2.5
20250813,18,5R,1,1,40,0.14,0.12,0,0,27,21,4,1,77.7,92.5,96.3,19,0,0,2,0,1,0,3,2,0,0,0,21,6,-0.01999999999999999,0,-2,1,3,1,2,2,60,0.15,0.16,0,0,15,1,7,2,6.6,53.3,66.6,0,9,1,0,0,2,0,2,0,1,0,0,1,14,-0.010000000000000009,20,-1,2,6,2,3,3,45,0.16,0.16,0,0,22,5,4,2,22.7,40.9,50.0,0,10,0,5,3,1,2,0,0,1,0,0,5,17,0.0,5,0,3,4,4,4,3,24,0.18,0.15,1,0,24,3,3,6,12.5,25.0,50.0,0,13,0,4,1,0,0,3,2,2,0,0,3,22,0.01999999999999999,-16,0,5,2,5,5,2,45,0.16,0.18,0,0,8.0,0.0,2.0,4.0,0.0,25.0,75.0,0,4,0,2,0,1,0,1,0,0,0,0,0,8,0.0,5,-1,4,5,3,6,4,20,,0.26,0,0,32,0,0,0,0.0,0.0,0.0,0,17,0,5,0,4,0,4,0,1,0,1,0,32,0.0,-20,1,6,1,6,0.15800000000000003,39.0,2.5
20250813,18,6R,1,3,27,0.21,0.32,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.04999999999999999,-13,0,6,2,3,2,1,24,0.16,0.14,0,0,21,5,5,5,23.8,47.6,71.4,0,9,4,1,0,4,0,2,1,0,0,0,5,16,0.0,-16,-2,2,1,1,3,3,52,0.2,0.2,0,0,22,2,4,6,9.0,27.2,54.5,0,14,0,0,0,5,0,1,2,0,0,0,2,20,0.04000000000000001,12,0,5,6,4,4,2,51,0.18,0.15,0,0,22,2,9,4,9.0,50.0,68.1,0,13,0,0,1,3,1,2,0,1,0,1,2,20,0.01999999999999999,11,-1,3,5,2,5,4,45,0.14,0.14,0,0,11.0,0.0,2.0,3.0,0.0,18.1,45.4,0,8,0,1,0,2,0,0,0,0,0,0,0,11,-0.01999999999999999,5,1,1,4,6,6,3,37,0.18,0.22,1,0,10,0,0,3,0.0,0.0,30.0,0,7,0,1,0,1,0,1,0,0,0,0,0,10,0.01999999999999999,-3,0,4,3,5,0.17833333333333334,39.333333333333336,2.6666666666666665
20250813,18,7R,1,3,44,0.17,0.13,0,0,17,7,6,1,41.1,76.4,82.3,5,0,0,2,0,4,0,2,2,2,0,0,7,10,0.010000000000000009,4,0,3,4,3,2,3,33,0.18,0.15,0,0,18,2,4,6,11.1,33.3,66.6,0,13,2,0,0,0,0,1,0,2,0,0,2,16,0.01999999999999999,-7,0,5,3,4,3,3,22,0.17,0.15,1,0,24,0,5,6,0.0,20.8,45.8,0,14,0,2,0,4,0,0,0,4,0,1,0,25,0.010000000000000009,-18,0,4,2,5,4,1,46,0.16,0.14,0,0,19,2,2,4,10.5,21.0,42.1,0,8,0,2,1,3,1,3,0,1,0,0,2,17,0.0,6,-2,1,5,1,5,2,56,0.16,0.17,1,0,19.0,3.0,3.0,4.0,15.7,31.5,52.6,0,6,0,4,2,4,1,2,0,0,0,0,3,16,0.0,16,-1,2,6,2,6,4,17,0.22,0.18,0,0,63,0,0,0,0.0,0.0,0.0,0,29,0,10,0,15,0,7,0,2,0,0,0,63,0.06,-23,1,6,1,6,0.17666666666666667,36.333333333333336,2.6666666666666665
20250813,18,8R,1,3,27,0.17,0.11,1,0,15,9,2,0,60.0,73.3,73.3,8,0,0,1,0,2,0,0,1,2,0,1,9,6,0.010000000000000009,-13,0,4,2,3,2,2,42,0.15,0.16,1,0,18,4,4,3,22.2,44.4,61.1,0,8,4,0,0,3,0,3,0,0,0,0,4,14,-0.010000000000000009,2,-1,1,6,2,3,3,25,0.18,0.15,0,0,20,2,5,6,10.0,35.0,65.0,0,11,0,3,1,2,1,0,0,2,0,0,2,18,0.01999999999999999,-15,0,6,1,4,4,3,36,0.15,0.12,0,0,17,0,3,2,0.0,17.6,29.4,0,12,0,0,0,3,0,2,0,0,0,0,0,17,-0.010000000000000009,-4,0,2,4,5,5,1,41,0.16,0.17,0,0,23.0,0.0,7.0,5.0,0.0,30.4,52.1,0,15,0,3,0,3,0,0,0,2,0,0,0,23,0.0,1,-2,3,5,1,6,3,29,0.17,0.19,0,0,11,0,0,3,0.0,0.0,27.2,0,7,0,0,0,1,0,2,0,0,0,1,0,11,0.010000000000000009,-11,0,5,3,6,0.16333333333333336,33.333333333333336,2.5
20250813,18,9R,1,3,48,0.17,0.18,0,0,15,2,3,2,13.3,33.3,46.6,2,0,0,4,0,5,0,1,0,3,0,0,2,13,0.010000000000000009,8,0,2,5,3,2,2,52,0.17,0.19,0,0,30,5,10,4,16.6,50.0,63.3,0,15,5,1,0,9,0,1,0,0,0,0,5,26,0.010000000000000009,12,-1,3,6,2,3,3,28,0.16,0.14,1,0,19,2,3,4,10.5,26.3,47.3,0,9,0,2,1,3,1,2,0,1,0,1,2,18,0.0,-12,0,1,2,4,4,3,39,0.17,0.17,0,0,19,0,2,6,0.0,10.5,42.1,0,14,0,1,0,1,0,1,0,2,0,0,0,19,0.010000000000000009,-1,0,4,3,5,5,1,45,0.17,0.19,0,0,16.0,1.0,2.0,4.0,6.2,18.7,43.7,0,12,0,1,0,0,0,0,1,2,0,0,1,15,0.010000000000000009,5,-2,5,4,1,6,4,23,,0.23,0,0,28,0,0,0,0.0,0.0,0.0,0,16,0,3,0,3,0,5,0,1,0,0,0,28,0.0,-17,1,6,1,6,0.168,39.166666666666664,2.6666666666666665
20250813,18,10R,1,3,50,0.17,0.19,0,0,16,7,5,0,43.7,75.0,75.0,7,0,0,4,0,3,0,2,0,0,0,0,7,9,0.010000000000000009,10,0,5,5,3,2,1,46,0.16,0.15,0,0,19,1,5,7,5.2,31.5,68.4,0,14,0,0,1,0,0,2,0,2,0,0,1,18,0.0,6,-2,2,4,1,3,2,51,0.16,0.13,0,0,24,2,5,7,8.3,29.1,58.3,0,13,0,4,0,2,2,2,0,1,0,0,2,22,0.0,11,-1,3,6,2,4,3,37,0.18,0.14,1,0,16,1,2,2,6.2,18.7,31.2,0,7,0,2,0,1,1,5,0,0,0,0,1,15,0.01999999999999999,-3,0,6,2,4,5,3,30,0.13,0.13,0,0,21.0,0.0,0.0,5.0,0.0,0.0,23.8,0,12,0,2,0,3,0,3,0,0,0,1,0,21,-0.03,-10,0,1,1,5,6,3,45,0.16,0.16,0,0,14,0,0,0,0.0,0.0,0.0,0,5,0,3,0,1,0,3,0,2,0,0,0,14,0.0,5,0,4,3,6,0.16,43.166666666666664,2.5
