date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,winK_逃げ,loseK_逃げ,winK_差し,loseK_差し,winK_まくり,loseK_まくり,winK_まくり差し,loseK_まくり差し,winK_抜き,loseK_抜き,winK_恵まれ,loseK_恵まれ,winK_total,loseK_total,rank,win,st,decision
20250818,13,1R,1,1,3,61,0.17,0.15,0,0,17.0,5.0,5.0,1.0,29.4,58.8,64.7,0.01,21,0,2,6,2,0.1683333333333333,51.5,2.6666666666666665,5,0,0,3,0,8,0,1,0,0,0,0,5,12,1,1,0.18,逃げ
20250818,13,1R,2,2,3,60,0.17,0.21,0,0,20.0,0.0,2.0,2.0,0.0,10.0,20.0,0.01,20,0,3,5,3,0.1683333333333333,51.5,2.6666666666666665,0,9,0,2,0,1,0,8,0,0,0,0,0,20,5,0,0.17,逃げ
20250818,13,1R,3,3,1,55,0.17,0.18,0,0,16.0,3.0,3.0,5.0,18.7,37.5,68.7,0.01,15,-2,4,4,1,0.1683333333333333,51.5,2.6666666666666665,0,9,1,0,1,2,1,1,0,1,0,0,3,13,3,0,0.15,逃げ
20250818,13,1R,4,4,3,38,0.17,0.15,0,0,22.0,1.0,6.0,8.0,4.5,31.8,68.1,0.01,-2,0,5,1,4,0.1683333333333333,51.5,2.6666666666666665,0,9,0,2,1,6,0,2,0,2,0,0,1,21,4,0,0.23,逃げ
20250818,13,1R,5,5,3,50,0.14,0.12,1,0,20.0,1.0,5.0,2.0,5.0,30.0,40.0,-0.0199999999999999,10,0,1,3,5,0.1683333333333333,51.5,2.6666666666666665,0,11,0,1,1,8,0,0,0,0,0,0,1,20,6,0,0.2,逃げ
20250818,13,1R,6,6,3,45,0.19,0.19,0,0,19.0,1.0,1.0,1.0,5.2,10.5,15.7,0.03,5,0,6,2,6,0.1683333333333333,51.5,2.6666666666666665,0,13,0,2,0,1,1,2,0,0,0,0,1,18,2,0,0.19,逃げ
20250818,13,2R,1,1,3,31,0.17,0.15,1,0,11.0,1.0,3.0,3.0,9.0,36.3,63.6,0.01,-9,0,2,5,3,0.176,30.666666666666668,2.6666666666666665,1,0,0,1,0,4,0,2,0,2,0,1,1,10,3,0,0.3,まくり差し
20250818,13,2R,2,2,3,25,0.2,0.2,1,0,12.0,1.0,3.0,3.0,8.3,33.3,58.3,0.04,-15,0,5,3,4,0.176,30.666666666666668,2.6666666666666665,0,7,1,1,0,3,0,0,0,0,0,0,1,11,4,0,0.36,まくり差し
20250818,13,2R,3,3,2,27,0.18,0.18,0,0,23.0,0.0,10.0,3.0,0.0,43.4,56.5,0.0199999999999999,-13,-1,4,4,2,0.176,30.666666666666668,2.6666666666666665,0,18,0,1,0,3,0,0,0,1,0,0,0,23,2,0,0.26,まくり差し
20250818,13,2R,4,4,4,19,,,0,0,,,,,,,,0.0,-21,1,6,1,6,0.176,30.666666666666668,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.22,まくり差し
20250818,13,2R,5,5,3,24,0.17,0.15,1,0,16.0,2.0,0.0,1.0,12.5,12.5,18.7,0.01,-16,0,3,2,5,0.176,30.666666666666668,2.6666666666666665,0,6,0,4,0,3,2,1,0,0,0,0,2,14,5,0,0.23,まくり差し
20250818,13,2R,6,6,1,58,0.16,0.25,1,0,5.0,0.0,0.0,2.0,0.0,0.0,40.0,0.0,18,-2,1,6,1,0.176,30.666666666666668,2.6666666666666665,0,1,0,1,0,2,0,1,0,0,0,0,0,5,1,1,0.28,まくり差し
20250818,13,3R,1,1,3,29,0.16,0.14,0,0,16.0,9.0,1.0,1.0,56.2,62.5,68.7,0.0,-11,0,2,3,4,0.1633333333333333,37.16666666666666,2.333333333333333,9,0,0,0,0,6,0,0,0,0,0,1,9,7,6,0,0.21,まくり差し
20250818,13,3R,2,2,3,28,0.17,0.16,0,0,16.0,3.0,5.0,1.0,18.7,50.0,56.2,0.01,-12,0,5,2,5,0.1633333333333333,37.16666666666666,2.333333333333333,0,8,2,2,0,0,0,2,1,1,0,0,3,13,3,0,0.17,まくり差し
20250818,13,3R,3,3,2,44,0.18,0.13,0,0,19.0,5.0,6.0,3.0,26.3,57.8,73.6,0.0199999999999999,4,-1,6,5,2,0.1633333333333333,37.16666666666666,2.333333333333333,0,9,3,4,1,1,1,1,0,0,0,0,5,15,4,0,0.09,まくり差し
20250818,13,3R,4,4,3,25,0.15,0.16,1,0,17.0,1.0,3.0,5.0,5.8,23.5,52.9,-0.01,-15,0,1,1,6,0.1633333333333333,37.16666666666666,2.333333333333333,0,10,0,3,1,2,0,0,0,1,0,0,1,16,1,1,0.1,まくり差し
20250818,13,3R,5,5,2,34,0.16,0.14,0,0,13.0,2.0,1.0,3.0,15.3,23.0,46.1,0.0,-6,-1,3,4,3,0.1633333333333333,37.16666666666666,2.333333333333333,0,7,0,1,0,2,2,1,0,0,0,0,2,11,5,0,0.13,まくり差し
20250818,13,3R,6,6,1,63,0.16,,0,0,,,,,,,,0.0,23,-2,4,6,1,0.1633333333333333,37.16666666666666,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.12,まくり差し
20250818,13,4R,1,1,3,46,0.15,0.15,0,0,15.0,8.0,0.0,3.0,53.3,53.3,73.3,-0.01,6,0,2,5,3,0.165,37.5,2.5,7,0,0,2,0,2,0,3,0,0,1,0,8,7,3,0,0.24,まくり差し
20250818,13,4R,2,2,2,48,0.18,0.15,0,0,13.0,1.0,4.0,3.0,7.6,38.4,61.5,0.0199999999999999,8,-1,4,6,2,0.165,37.5,2.5,0,7,1,2,0,3,0,0,0,0,0,0,1,12,2,0,0.31,まくり差し
