date,pid,race,L1_startCourse,L1_class,L1_age,L1_avgST_rc,L1_ec_avgST,L1_flying,L1_late,L1_ss_starts,L1_ss_first,L1_ss_second,L1_ss_third,L1_ms_winRate,L1_ms_top2Rate,L1_ms_top3Rate,L1_win_k,L1_lose_k,L1_d_avgST_rc,L1_d_age,L1_d_class,L1_rank_avgST,L1_rank_age,L1_rank_class,L2_startCourse,L2_class,L2_age,L2_avgST_rc,L2_ec_avgST,L2_flying,L2_late,L2_ss_starts,L2_ss_first,L2_ss_second,L2_ss_third,L2_ms_winRate,L2_ms_top2Rate,L2_ms_top3Rate,L2_win_k,L2_lose_k,L2_d_avgST_rc,L2_d_age,L2_d_class,L2_rank_avgST,L2_rank_age,L2_rank_class,L3_startCourse,L3_class,L3_age,L3_avgST_rc,L3_ec_avgST,L3_flying,L3_late,L3_ss_starts,L3_ss_first,L3_ss_second,L3_ss_third,L3_ms_winRate,L3_ms_top2Rate,L3_ms_top3Rate,L3_win_k,L3_lose_k,L3_d_avgST_rc,L3_d_age,L3_d_class,L3_rank_avgST,L3_rank_age,L3_rank_class,L4_startCourse,L4_class,L4_age,L4_avgST_rc,L4_ec_avgST,L4_flying,L4_late,L4_ss_starts,L4_ss_first,L4_ss_second,L4_ss_third,L4_ms_winRate,L4_ms_top2Rate,L4_ms_top3Rate,L4_win_k,L4_lose_k,L4_d_avgST_rc,L4_d_age,L4_d_class,L4_rank_avgST,L4_rank_age,L4_rank_class,L5_startCourse,L5_class,L5_age,L5_avgST_rc,L5_ec_avgST,L5_flying,L5_late,L5_ss_starts,L5_ss_first,L5_ss_second,L5_ss_third,L5_ms_winRate,L5_ms_top2Rate,L5_ms_top3Rate,L5_win_k,L5_lose_k,L5_d_avgST_rc,L5_d_age,L5_d_class,L5_rank_avgST,L5_rank_age,L5_rank_class,L6_startCourse,L6_class,L6_age,L6_avgST_rc,L6_ec_avgST,L6_flying,L6_late,L6_ss_starts,L6_ss_first,L6_ss_second,L6_ss_third,L6_ms_winRate,L6_ms_top2Rate,L6_ms_top3Rate,L6_win_k,L6_lose_k,L6_d_avgST_rc,L6_d_age,L6_d_class,L6_rank_avgST,L6_rank_age,L6_rank_class,mean_avgST_rc,mean_age,mean_class
20250810,16,1R,1,3,27,0.19,0.18,1,0,15,8,1,1,53.3,60.0,66.6,8,5,0.03,-13,0,4,1,1,2,3,42,0.16,0.15,0,0,16,3,2,2,18.7,31.2,43.7,3,2,0.0,2,0,1,3,2,3,3,53,0.17,0.17,0,0,23,1,3,7,4.3,17.3,47.8,1,0,0.010000000000000009,13,0,2,4,3,4,3,55,0.17,0.16,0,0,27,2,4,8,7.4,22.2,51.8,2,4,0.010000000000000009,15,0,3,5,4,5,3,37,0.19,0.19,0,0,22.0,0.0,1.0,7.0,0.0,4.5,36.3,0,3,0.03,-3,0,5,2,5,6,3,60,0.2,0.21,0,0,9,0,0,2,0.0,0.0,22.2,0,3,0.04000000000000001,20,0,6,6,6,0.18000000000000002,45.666666666666664,3.0
20250810,16,2R,1,3,58,0.22,0.23,0,0,13,1,3,2,7.6,30.7,46.1,1,2,0.06,18,0,6,6,2,2,3,52,0.21,0.22,0,0,23,1,5,3,4.3,26.0,39.1,1,4,0.04999999999999999,12,0,5,5,3,3,1,36,0.15,0.14,0,0,20,2,8,3,10.0,50.0,65.0,2,0,-0.010000000000000009,-4,-2,1,3,1,4,3,26,0.19,0.18,0,0,18,3,0,5,16.6,16.6,44.4,3,1,0.03,-14,0,4,1,4,5,3,39,0.17,0.17,0,0,17.0,0.0,0.0,1.0,0.0,0.0,5.8,0,4,0.010000000000000009,-1,0,2,4,5,6,3,30,0.17,0.2,0,0,17,0,0,3,0.0,0.0,17.6,0,1,0.010000000000000009,-10,0,3,2,6,0.18500000000000003,40.166666666666664,2.6666666666666665
20250810,16,3R,1,3,39,0.16,0.16,0,0,10,1,3,2,10.0,40.0,60.0,1,4,0.0,-1,0,1,2,2,2,2,46,0.16,0.14,0,0,21,2,6,7,9.5,38.1,71.4,2,4,0.0,6,-1,2,4,1,3,3,26,0.19,0.19,0,0,23,1,11,3,4.3,52.1,65.2,1,3,0.03,-14,0,4,1,3,4,3,49,0.18,0.19,0,0,23,0,1,6,0.0,4.3,30.4,0,3,0.01999999999999999,9,0,3,5,4,5,3,39,0.19,0.19,1,0,26.0,2.0,2.0,4.0,7.6,15.3,30.7,2,1,0.03,-1,0,5,3,5,6,3,55,0.19,0.18,0,0,17,0,0,4,0.0,0.0,23.5,0,3,0.03,15,0,6,6,6,0.17833333333333332,42.333333333333336,2.8333333333333335
20250810,16,4R,1,3,26,0.17,0.21,0,0,10,2,2,2,20.0,40.0,60.0,2,2,0.010000000000000009,-14,0,3,1,2,2,3,36,0.19,0.18,0,0,17,1,2,3,5.8,17.6,35.2,1,1,0.03,-4,0,4,4,3,3,3,34,0.19,0.18,0,0,24,1,4,3,4.1,20.8,33.3,1,5,0.03,-6,0,5,3,4,4,3,39,0.16,0.15,0,0,21,0,2,7,0.0,9.5,42.8,0,4,0.0,-1,0,2,6,5,5,2,28,0.15,0.11,1,0,18.0,3.0,1.0,2.0,16.6,22.2,33.3,3,2,-0.010000000000000009,-12,-1,1,2,1,6,3,36,0.19,0.17,0,0,16,0,0,1,0.0,0.0,6.2,0,3,0.03,-4,0,6,5,6,0.17500000000000002,33.166666666666664,2.8333333333333335
20250810,16,5R,1,3,28,0.19,0.23,0,0,18,4,3,3,22.2,38.8,55.5,4,5,0.03,-12,0,5,3,2,2,2,39,0.17,0.18,0,0,24,5,6,2,20.8,45.8,54.1,5,3,0.010000000000000009,-1,-1,2,4,1,3,3,27,0.17,0.17,0,0,25,3,7,4,12.0,40.0,56.0,3,2,0.010000000000000009,-13,0,3,2,3,4,3,54,0.19,0.18,0,0,18,0,1,4,0.0,5.5,27.7,0,1,0.03,14,0,6,6,4,5,3,49,0.17,,0,0,,,,,,,,0,0,0.010000000000000009,9,0,4,5,5,6,3,22,0.16,0.15,1,0,19,1,2,3,5.2,15.7,31.5,1,6,0.0,-18,0,1,1,6,0.17500000000000002,36.5,2.8333333333333335
20250810,16,6R,1,3,37,0.19,0.16,0,0,14,1,4,4,7.1,35.7,64.2,1,5,0.03,-3,0,5,2,3,2,1,46,0.15,0.15,0,0,18,8,3,2,44.4,61.1,72.2,8,2,-0.010000000000000009,6,-2,1,5,1,3,2,40,0.16,0.16,0,0,26,3,5,6,11.5,30.7,53.8,3,3,0.0,0,-1,2,3,2,4,3,40,0.17,0.17,0,0,15,0,2,2,0.0,13.3,26.6,0,1,0.010000000000000009,0,0,3,4,4,5,3,50,0.17,0.17,0,0,28.0,1.0,0.0,0.0,3.5,3.5,3.5,1,6,0.010000000000000009,10,0,4,6,5,6,3,22,0.19,0.2,0,0,82,1,6,8,1.2,8.5,18.2,1,12,0.03,-18,0,6,1,6,0.17166666666666666,39.166666666666664,2.5
20250810,16,7R,1,3,39,0.17,0.13,0,0,11,3,2,3,27.2,45.4,72.7,3,3,0.010000000000000009,-1,0,3,5,2,2,3,27,0.17,0.18,1,0,18,1,3,6,5.5,22.2,55.5,1,3,0.010000000000000009,-13,0,4,2,3,3,3,20,0.18,0.19,0,0,16,1,5,1,6.2,37.5,43.7,1,1,0.01999999999999999,-20,0,5,1,4,4,3,35,0.18,0.21,0,0,13,0,2,2,0.0,15.3,30.7,0,2,0.01999999999999999,-5,0,6,4,5,5,1,34,0.15,0.15,0,0,23.0,1.0,5.0,7.0,4.3,26.0,56.5,1,6,-0.010000000000000009,-6,-2,1,3,1,6,3,42,0.16,0.16,0,0,3,0,1,0,0.0,33.3,33.3,0,1,0.0,2,0,2,6,6,0.16833333333333333,32.833333333333336,2.6666666666666665
20250810,16,8R,1,3,26,0.19,0.2,0,0,18,6,7,0,33.3,72.2,72.2,6,3,0.03,-14,0,5,1,2,2,1,31,0.17,0.16,0,0,23,4,8,6,17.3,52.1,78.2,4,1,0.010000000000000009,-9,-2,2,2,1,3,3,52,0.21,0.18,0,0,18,2,2,5,11.1,22.2,50.0,2,2,0.04999999999999999,12,0,6,5,3,4,3,53,0.17,0.16,0,0,23,1,4,5,4.3,21.7,43.4,1,1,0.010000000000000009,13,0,3,6,4,5,3,41,0.18,0.16,1,0,14.0,0.0,1.0,4.0,0.0,7.1,35.7,0,0,0.01999999999999999,1,0,4,4,5,6,3,31,0.16,0.15,0,0,18,0,1,2,0.0,5.5,16.6,0,4,0.0,-9,0,1,3,6,0.17999999999999997,39.0,2.6666666666666665
20250810,16,9R,1,2,39,0.17,0.12,0,0,28,15,6,4,53.5,75.0,89.2,15,4,0.010000000000000009,-1,-1,3,3,2,2,3,55,0.17,0.16,0,0,26,3,9,4,11.5,46.1,61.5,3,1,0.010000000000000009,15,0,4,6,3,3,3,26,0.19,0.21,0,0,24,1,8,2,4.1,37.5,45.8,1,1,0.03,-14,0,6,1,4,4,1,32,0.15,0.13,0,0,28,5,4,7,17.8,32.1,57.1,5,3,-0.010000000000000009,-8,-2,1,2,1,5,3,39,0.16,0.17,0,0,21.0,1.0,4.0,6.0,4.7,23.8,52.3,1,1,0.0,-1,0,2,4,5,6,3,49,0.18,0.17,0,0,12,0,1,1,0.0,8.3,16.6,0,1,0.01999999999999999,9,0,5,5,6,0.17,40.0,2.5
20250810,16,10R,1,3,34,0.19,0.15,0,0,18,8,3,0,44.4,61.1,61.1,8,3,0.03,-6,0,4,4,3,2,3,30,0.17,0.16,0,0,20,6,2,5,30.0,40.0,65.0,6,1,0.010000000000000009,-10,0,3,3,4,3,3,28,0.19,0.19,0,0,20,0,2,5,0.0,10.0,35.0,0,2,0.03,-12,0,5,2,5,4,1,46,0.16,0.15,0,0,13,1,3,5,7.6,30.7,69.2,1,3,0.0,6,-2,1,5,1,5,3,27,0.19,0.18,1,0,19.0,0.0,3.0,5.0,0.0,15.7,42.1,0,2,0.03,-13,0,6,1,6,6,2,46,0.16,0.19,0,0,15,0,0,0,0.0,0.0,0.0,0,3,0.0,6,-1,2,6,2,0.17666666666666667,35.166666666666664,2.5
