date,pid,place_name,race,cutoff_hm,off_hm,series,notes
20250821,15,丸亀,5R,17:11,17:14,,
20250821,15,丸亀,6R,17:38,17:41,,
20250821,15,丸亀,7R,18:05,18:08,,
20250821,15,丸亀,8R,18:31,18:34,,
20250821,15,丸亀,9R,19:14,19:17,,
20250821,15,丸亀,10R,19:47,19:50,,
20250821,15,丸亀,11R,20:16,20:19,,
20250821,15,丸亀,12R,20:45,20:48,,
20250821,16,児島,1R,10:47,10:50,,
20250821,16,児島,2R,11:17,11:20,,
20250821,16,児島,3R,11:49,11:52,,
20250821,16,児島,4R,12:18,12:21,,
20250821,16,児島,5R,12:48,12:51,,
20250821,16,児島,6R,13:18,13:21,,
20250821,16,児島,7R,13:51,13:54,,
20250821,16,児島,8R,14:32,14:35,,
20250821,16,児島,9R,15:05,15:08,,
20250821,16,児島,10R,15:37,15:40,,
20250821,16,児島,11R,16:14,16:17,,
20250821,16,児島,12R,16:50,16:53,,
20250821,19,下関,1R,17:22,17:25,,
20250821,19,下関,2R,17:50,17:53,,
20250821,19,下関,3R,18:14,18:17,,
20250821,19,下関,4R,18:38,18:41,,
20250821,19,下関,5R,19:05,19:08,,
20250821,19,下関,6R,19:31,19:34,,
20250821,19,下関,7R,19:57,20:00,,
20250821,19,下関,8R,20:26,20:29,,
20250821,19,下関,9R,20:57,21:00,,
20250821,19,下関,10R,21:24,21:27,,
20250821,19,下関,11R,21:51,21:54,,
20250821,19,下関,12R,22:18,22:21,,
20250821,21,芦屋,1R,08:32,08:35,,
20250821,21,芦屋,2R,08:58,09:01,,
20250821,21,芦屋,3R,09:24,09:27,,
20250821,21,芦屋,4R,09:50,09:53,,
20250821,21,芦屋,5R,10:19,10:22,,
20250821,21,芦屋,6R,10:49,10:52,,
20250821,21,芦屋,7R,11:19,11:22,,
20250821,21,芦屋,8R,11:51,11:54,,
20250821,21,芦屋,9R,12:25,12:28,,
20250821,21,芦屋,10R,12:59,13:02,,
20250821,21,芦屋,11R,13:35,13:38,,
20250821,21,芦屋,12R,14:12,14:15,,
20250821,22,福岡,1R,12:33,12:36,,
20250821,22,福岡,2R,13:01,13:04,,
20250821,22,福岡,3R,13:29,13:32,,
20250821,22,福岡,4R,13:57,14:00,,
20250821,22,福岡,5R,14:25,14:28,,
20250821,22,福岡,6R,14:53,14:56,,
20250821,22,福岡,7R,15:21,15:24,,
20250821,22,福岡,8R,15:51,15:54,,
20250821,22,福岡,9R,16:21,16:24,,
20250821,22,福岡,10R,16:53,16:56,,
20250821,22,福岡,11R,17:25,17:28,,
20250821,22,福岡,12R,18:00,18:03,,
20250821,23,唐津,1R,08:44,08:47,,
20250821,23,唐津,2R,09:10,09:13,,
20250821,23,唐津,3R,09:36,09:39,,
20250821,23,唐津,4R,10:02,10:05,,
20250821,23,唐津,5R,10:31,10:34,,
20250821,23,唐津,6R,11:00,11:03,,
20250821,23,唐津,7R,11:28,11:31,,
20250821,23,唐津,8R,11:58,12:01,,
20250821,23,唐津,9R,12:30,12:33,,
20250821,23,唐津,10R,13:04,13:07,,
20250821,23,唐津,11R,13:38,13:41,,
20250821,23,唐津,12R,14:21,14:24,,
20250821,24,大村,1R,15:19,15:22,,
20250821,24,大村,2R,15:44,15:47,,
20250821,24,大村,3R,16:08,16:11,,
20250821,24,大村,4R,16:33,16:36,,
20250821,24,大村,5R,17:01,17:04,,
20250821,24,大村,6R,17:29,17:32,,
20250821,24,大村,7R,17:57,18:00,,
20250821,24,大村,8R,18:23,18:26,,
20250821,24,大村,9R,18:52,18:55,,
20250821,24,大村,10R,19:24,19:27,,
20250821,24,大村,11R,20:06,20:09,,
20250821,24,大村,12R,20:36,20:39,,
