date,pid,place_name,race,cutoff_hm,off_hm,series,notes
20250815,20,若松,3R,16:15,16:18,,
20250815,20,若松,4R,16:44,16:47,,
20250815,20,若松,5R,17:11,17:14,,
20250815,20,若松,6R,17:36,17:39,,
20250815,20,若松,7R,18:03,18:06,,
20250815,20,若松,8R,18:40,18:43,,
20250815,20,若松,9R,19:11,19:14,,
20250815,20,若松,10R,19:42,19:45,,
20250815,20,若松,11R,20:13,20:16,,
20250815,20,若松,12R,20:41,20:44,,
20250815,22,福岡,1R,12:33,12:36,,
20250815,22,福岡,2R,13:01,13:04,,
20250815,22,福岡,3R,13:29,13:32,,
20250815,22,福岡,4R,13:57,14:00,,
20250815,22,福岡,5R,14:25,14:28,,
20250815,22,福岡,6R,14:53,14:56,,
20250815,22,福岡,7R,15:21,15:24,,
20250815,22,福岡,8R,15:51,15:54,,
20250815,22,福岡,9R,16:21,16:24,,
20250815,22,福岡,10R,16:53,16:56,,
20250815,22,福岡,11R,17:25,17:28,,
20250815,22,福岡,12R,18:00,18:03,,
20250815,23,唐津,1R,08:32,08:35,,
20250815,23,唐津,2R,08:58,09:01,,
20250815,23,唐津,3R,09:24,09:27,,
20250815,23,唐津,4R,09:50,09:53,,
20250815,23,唐津,5R,10:18,10:21,,
20250815,23,唐津,6R,10:46,10:49,,
20250815,23,唐津,7R,11:21,11:24,,
20250815,23,唐津,8R,11:52,11:55,,
20250815,23,唐津,9R,12:23,12:26,,
20250815,23,唐津,10R,12:55,12:58,,
20250815,23,唐津,11R,13:31,13:34,,
20250815,23,唐津,12R,14:07,14:10,,
20250815,24,大村,1R,17:41,17:44,,
20250815,24,大村,2R,18:08,18:11,,
20250815,24,大村,3R,18:35,18:38,,
20250815,24,大村,4R,19:02,19:05,,
20250815,24,大村,5R,19:30,19:33,,
20250815,24,大村,6R,19:58,20:01,,
20250815,24,大村,7R,20:26,20:29,,
20250815,24,大村,8R,20:57,21:00,,
20250815,24,大村,9R,21:23,21:26,,
20250815,24,大村,10R,21:49,21:52,,
20250815,24,大村,11R,22:15,22:18,,
20250815,24,大村,12R,22:41,22:44,,
