date,pid,place_name,race,cutoff_hm,off_hm,series,notes
20250812,15,丸亀,3R,16:23,16:26,,
20250812,15,丸亀,4R,16:51,16:54,,
20250812,15,丸亀,5R,17:22,17:25,,
20250812,15,丸亀,6R,17:47,17:50,,
20250812,15,丸亀,7R,18:16,18:19,,
20250812,15,丸亀,8R,18:46,18:49,,
20250812,15,丸亀,9R,19:16,19:19,,
20250812,15,丸亀,10R,19:49,19:52,,
20250812,15,丸亀,11R,20:17,20:20,,
20250812,15,丸亀,12R,20:45,20:48,,
20250812,16,児島,1R,10:57,11:00,,
20250812,16,児島,2R,11:28,11:31,,
20250812,16,児島,3R,12:00,12:03,,
20250812,16,児島,4R,12:31,12:34,,
20250812,16,児島,5R,12:59,13:02,,
20250812,16,児島,6R,13:33,13:36,,
20250812,16,児島,7R,14:04,14:07,,
20250812,16,児島,8R,14:44,14:47,,
20250812,16,児島,9R,15:16,15:19,,
20250812,16,児島,10R,15:47,15:50,,
20250812,16,児島,11R,16:17,16:20,,
20250812,16,児島,12R,16:50,16:53,,
20250812,17,宮島,1R,10:41,10:44,,
20250812,17,宮島,2R,11:08,11:11,,
20250812,17,宮島,3R,11:42,11:45,,
20250812,17,宮島,4R,12:15,12:18,,
20250812,17,宮島,5R,12:43,12:46,,
20250812,17,宮島,6R,13:09,13:12,,
20250812,17,宮島,7R,13:42,13:45,,
20250812,17,宮島,8R,14:11,14:14,,
20250812,17,宮島,9R,14:48,14:51,,
20250812,17,宮島,10R,15:28,15:31,,
20250812,17,宮島,11R,15:59,16:02,,
20250812,17,宮島,12R,16:32,16:35,,
20250812,18,徳山,1R,08:44,08:47,,
20250812,18,徳山,2R,09:10,09:13,,
20250812,18,徳山,3R,09:36,09:39,,
20250812,18,徳山,4R,10:02,10:05,,
20250812,18,徳山,5R,10:29,10:32,,
20250812,18,徳山,6R,11:01,11:04,,
20250812,18,徳山,7R,11:31,11:34,,
20250812,18,徳山,8R,12:03,12:06,,
20250812,18,徳山,9R,12:36,12:39,,
20250812,18,徳山,10R,13:12,13:15,,
20250812,18,徳山,11R,13:49,13:52,,
20250812,18,徳山,12R,14:27,14:30,,
20250812,19,下関,1R,15:17,15:20,,
20250812,19,下関,2R,15:42,15:45,,
20250812,19,下関,3R,16:06,16:09,,
20250812,19,下関,4R,16:33,16:36,,
20250812,19,下関,5R,17:01,17:04,,
20250812,19,下関,6R,17:27,17:30,,
20250812,19,下関,7R,17:52,17:55,,
20250812,19,下関,8R,18:22,18:25,,
20250812,19,下関,9R,18:52,18:55,,
20250812,19,下関,10R,19:23,19:26,,
20250812,19,下関,11R,19:56,19:59,,
20250812,19,下関,12R,20:30,20:33,,
20250812,20,若松,1R,15:22,15:25,,
20250812,20,若松,2R,15:47,15:50,,
20250812,20,若松,3R,16:15,16:18,,
20250812,20,若松,4R,16:44,16:47,,
20250812,20,若松,5R,17:16,17:19,,
20250812,20,若松,6R,17:42,17:45,,
20250812,20,若松,7R,18:10,18:13,,
20250812,20,若松,8R,18:40,18:43,,
20250812,20,若松,9R,19:10,19:13,,
20250812,20,若松,10R,19:42,19:45,,
20250812,20,若松,11R,20:12,20:15,,
20250812,20,若松,12R,20:42,20:45,,
20250812,22,福岡,1R,12:33,12:36,,
20250812,22,福岡,2R,13:01,13:04,,
20250812,22,福岡,3R,13:29,13:32,,
20250812,22,福岡,4R,13:57,14:00,,
20250812,22,福岡,5R,14:25,14:28,,
20250812,22,福岡,6R,14:53,14:56,,
20250812,22,福岡,7R,15:21,15:24,,
20250812,22,福岡,8R,15:51,15:54,,
20250812,22,福岡,9R,16:21,16:24,,
20250812,22,福岡,10R,16:53,16:56,,
20250812,22,福岡,11R,17:25,17:28,,
20250812,22,福岡,12R,18:00,18:03,,
20250812,23,唐津,1R,08:32,08:35,,
20250812,23,唐津,2R,08:58,09:01,,
20250812,23,唐津,3R,09:24,09:27,,
20250812,23,唐津,4R,09:50,09:53,,
20250812,23,唐津,5R,10:19,10:22,,
20250812,23,唐津,6R,10:47,10:50,,
20250812,23,唐津,7R,11:16,11:19,,
20250812,23,唐津,8R,11:51,11:54,,
20250812,23,唐津,9R,12:25,12:28,,
20250812,23,唐津,10R,12:58,13:01,,
20250812,23,唐津,11R,13:35,13:38,,
20250812,23,唐津,12R,14:13,14:16,,
