date,pid,place_name,race,cutoff_hm,off_hm,series,notes
20250823,14,鳴門,6R,10:58,11:01,,
20250823,14,鳴門,7R,11:29,11:32,,
20250823,14,鳴門,8R,12:05,12:08,,
20250823,14,鳴門,9R,12:37,12:40,,
20250823,14,鳴門,10R,13:14,13:17,,
20250823,14,鳴門,11R,13:50,13:53,,
20250823,14,鳴門,12R,14:29,14:32,,
20250823,19,下関,1R,17:22,17:25,,
20250823,19,下関,2R,17:50,17:53,,
20250823,19,下関,3R,18:14,18:17,,
20250823,19,下関,4R,18:38,18:41,,
20250823,19,下関,5R,19:05,19:08,,
20250823,19,下関,6R,19:31,19:34,,
20250823,19,下関,7R,19:57,20:00,,
20250823,19,下関,8R,20:26,20:29,,
20250823,19,下関,9R,20:57,21:00,,
20250823,19,下関,10R,21:24,21:27,,
20250823,19,下関,11R,21:51,21:54,,
20250823,19,下関,12R,22:18,22:21,,
20250823,22,福岡,1R,12:33,12:36,,
20250823,22,福岡,2R,13:01,13:04,,
20250823,22,福岡,3R,13:29,13:32,,
20250823,22,福岡,4R,13:57,14:00,,
20250823,22,福岡,5R,14:25,14:28,,
20250823,22,福岡,6R,14:53,14:56,,
20250823,22,福岡,7R,15:21,15:24,,
20250823,22,福岡,8R,15:51,15:54,,
20250823,22,福岡,9R,16:21,16:24,,
20250823,22,福岡,10R,16:53,16:56,,
20250823,22,福岡,11R,17:25,17:28,,
20250823,22,福岡,12R,18:00,18:03,,
20250823,23,唐津,1R,08:32,08:35,,
20250823,23,唐津,2R,08:58,09:01,,
20250823,23,唐津,3R,09:24,09:27,,
20250823,23,唐津,4R,09:50,09:53,,
20250823,23,唐津,5R,10:19,10:22,,
20250823,23,唐津,6R,10:50,10:53,,
20250823,23,唐津,7R,11:21,11:24,,
20250823,23,唐津,8R,11:52,11:55,,
20250823,23,唐津,9R,12:26,12:29,,
20250823,23,唐津,10R,12:59,13:02,,
20250823,23,唐津,11R,13:37,13:40,,
20250823,23,唐津,12R,14:12,14:15,,
20250823,24,大村,1R,15:16,15:19,,
20250823,24,大村,2R,15:46,15:49,,
20250823,24,大村,3R,16:11,16:14,,
20250823,24,大村,4R,16:47,16:50,,
20250823,24,大村,5R,17:11,17:14,,
20250823,24,大村,6R,17:38,17:41,,
20250823,24,大村,7R,18:05,18:08,,
20250823,24,大村,8R,18:31,18:34,,
20250823,24,大村,9R,19:14,19:17,,
20250823,24,大村,10R,19:47,19:50,,
20250823,24,大村,11R,20:16,20:19,,
20250823,24,大村,12R,20:45,20:48,,
