date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250811,11,1R,1,1,3,22,0.21,0.19,0,0,22.0,11.0,5.0,2.0,50.0,72.7,81.8,11,8,0.0499999999999999,-18,0,6,2,3,0.1799999999999999,33.0,2.6666666666666665,1,1,0.28,逃げ
20250811,11,1R,2,2,2,46,0.15,0.2,0,0,20.0,1.0,5.0,7.0,5.0,30.0,65.0,1,3,-0.01,6,-1,2,6,2,0.1799999999999999,33.0,2.6666666666666665,2,0,0.28,逃げ
20250811,11,1R,3,3,1,35,0.13,0.11,1,0,21.0,5.0,11.0,0.0,23.8,76.1,76.1,5,2,-0.03,-5,-2,1,4,1,0.1799999999999999,33.0,2.6666666666666665,4,0,0.24,逃げ
20250811,11,1R,4,4,3,33,0.2,0.17,0,0,20.0,2.0,2.0,8.0,10.0,20.0,60.0,2,1,0.04,-7,0,4,3,4,0.1799999999999999,33.0,2.6666666666666665,5,0,0.28,逃げ
20250811,11,1R,5,5,3,42,0.2,0.17,0,0,20.0,1.0,2.0,1.0,5.0,15.0,20.0,1,2,0.04,2,0,5,5,5,0.1799999999999999,33.0,2.6666666666666665,3,0,0.25,逃げ
20250811,11,1R,6,6,4,20,0.19,0.18,0,0,69.0,1.0,0.0,2.0,1.4,1.4,4.3,1,11,0.03,-20,1,3,1,6,0.1799999999999999,33.0,2.6666666666666665,6,0,0.27,逃げ
20250811,11,2R,1,1,2,44,0.19,0.2,0,0,22.0,8.0,7.0,4.0,36.3,68.1,86.3,8,4,0.03,4,-1,4,4,3,0.1816666666666666,37.66666666666666,2.333333333333333,1,1,0.16,逃げ
20250811,11,2R,2,2,3,27,0.17,0.17,0,0,17.0,3.0,2.0,3.0,17.6,29.4,47.0,3,0,0.01,-13,0,2,2,4,0.1816666666666666,37.66666666666666,2.333333333333333,2,0,0.18,逃げ
20250811,11,2R,3,3,1,38,0.19,0.18,0,0,17.0,4.0,5.0,3.0,23.5,52.9,70.5,4,0,0.03,-2,-2,5,3,1,0.1816666666666666,37.66666666666666,2.333333333333333,3,0,0.14,逃げ
20250811,11,2R,4,4,3,52,0.17,0.15,0,0,27.0,3.0,9.0,5.0,11.1,44.4,62.9,3,2,0.01,12,0,3,6,5,0.1816666666666666,37.66666666666666,2.333333333333333,5,0,0.21,逃げ
20250811,11,2R,5,5,4,21,0.23,,1,0,,,,,,,,0,0,0.07,-19,1,6,1,6,0.1816666666666666,37.66666666666666,2.333333333333333,6,0,0.27,逃げ
20250811,11,2R,6,6,1,44,0.14,0.1,0,0,18.0,1.0,6.0,6.0,5.5,38.8,72.2,1,6,-0.0199999999999999,4,-2,1,5,2,0.1816666666666666,37.66666666666666,2.333333333333333,4,0,0.22,逃げ
20250811,11,3R,1,1,3,41,0.16,0.15,1,0,15.0,5.0,3.0,2.0,33.3,53.3,66.6,5,3,0.0,1,0,3,2,4,0.155,45.66666666666666,2.333333333333333,3,0,0.17,まくり
20250811,11,3R,2,2,3,50,0.17,0.17,0,0,16.0,2.0,3.0,3.0,12.5,31.2,50.0,2,0,0.01,10,0,5,4,5,0.155,45.66666666666666,2.333333333333333,4,0,0.15,まくり
20250811,11,3R,3,3,3,53,0.17,0.15,1,0,9.0,0.0,2.0,2.0,0.0,22.2,44.4,0,1,0.01,13,0,6,6,6,0.155,45.66666666666666,2.333333333333333,5,0,0.15,まくり
20250811,11,3R,4,4,2,30,0.14,0.13,1,0,21.0,3.0,2.0,4.0,14.2,23.8,42.8,3,3,-0.0199999999999999,-10,-1,2,1,2,0.155,45.66666666666666,2.333333333333333,6,0,0.15,まくり
20250811,11,3R,5,5,1,49,0.13,0.13,0,0,14.0,2.0,3.0,4.0,14.2,35.7,64.2,2,0,-0.03,9,-2,1,3,1,0.155,45.66666666666666,2.333333333333333,1,1,0.05,まくり
20250811,11,3R,6,6,2,51,0.16,0.18,0,0,19.0,1.0,3.0,6.0,5.2,21.0,52.6,1,1,0.0,11,-1,4,5,3,0.155,45.66666666666666,2.333333333333333,2,0,0.05,まくり
