date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,winK_逃げ,loseK_逃げ,winK_差し,loseK_差し,winK_まくり,loseK_まくり,winK_まくり差し,loseK_まくり差し,winK_抜き,loseK_抜き,winK_恵まれ,loseK_恵まれ,winK_total,loseK_total,rank,win,st,decision
20250813,08,1R,1,1,1,23,0.12,0.09,1,0,25.0,20.0,2.0,1.0,80.0,88.0,92.0,-0.04,-17,-2,1,1,1,0.1733333333333333,45.333333333333336,2.833333333333333,19,0,0,2,0,0,0,2,0,1,1,0,20,5,1,1,0.18,逃げ
20250813,08,1R,2,2,3,56,0.18,0.18,0,0,62.0,5.0,9.0,12.0,8.0,22.5,41.9,0.0199999999999999,16,0,2,6,2,0.1733333333333333,45.333333333333336,2.833333333333333,0,18,3,3,1,13,0,13,0,10,1,0,5,57,6,0,0.17,逃げ
20250813,08,1R,3,3,4,49,0.18,0.17,0,0,14.0,1.0,1.0,4.0,7.1,14.2,42.8,0.0199999999999999,9,1,3,4,6,0.1733333333333333,45.333333333333336,2.833333333333333,0,6,0,3,0,1,1,2,0,1,0,0,1,13,5,0,0.38,逃げ
20250813,08,1R,4,4,3,47,0.19,0.21,0,0,22.0,3.0,1.0,3.0,13.6,18.1,31.8,0.03,7,0,5,3,3,0.1733333333333333,45.333333333333336,2.833333333333333,0,11,0,1,2,2,1,2,0,2,0,1,3,19,2,0,0.18,逃げ
20250813,08,1R,5,5,3,44,0.19,0.18,0,0,25.0,0.0,2.0,8.0,0.0,8.0,40.0,0.03,4,0,6,2,4,0.1733333333333333,45.333333333333336,2.833333333333333,0,17,0,3,0,3,0,2,0,0,0,0,0,25,4,0,0.2,逃げ
20250813,08,1R,6,6,3,53,0.18,0.17,0,0,19.0,0.0,2.0,0.0,0.0,10.5,10.5,0.0199999999999999,13,0,4,5,5,0.1733333333333333,45.333333333333336,2.833333333333333,0,13,0,0,0,3,0,3,0,0,0,0,0,19,3,0,0.18,逃げ
20250813,08,2R,1,1,3,49,0.2,0.22,0,0,13.0,1.0,1.0,4.0,7.6,15.3,46.1,0.04,9,0,6,5,5,0.17,41.5,2.0,1,0,0,3,0,6,0,2,0,1,0,0,1,12,1,1,0.01,逃げ
20250813,08,2R,2,2,1,38,0.15,0.12,0,0,20.0,3.0,4.0,8.0,15.0,35.0,75.0,-0.01,-2,-2,1,2,1,0.17,41.5,2.0,0,8,1,4,1,0,0,5,1,0,0,0,3,17,3,0,0.07,逃げ
20250813,08,2R,3,3,1,38,0.16,0.18,1,0,16.0,4.0,6.0,3.0,25.0,62.5,81.2,0.0,-2,-2,2,3,2,0.17,41.5,2.0,0,9,1,1,1,2,1,0,1,0,0,0,4,12,5,0,0.12,逃げ
20250813,08,2R,4,4,2,29,0.16,0.12,0,0,25.0,6.0,6.0,3.0,24.0,48.0,60.0,0.0,-11,-1,3,1,3,0.17,41.5,2.0,0,14,0,1,5,1,1,3,0,0,0,0,6,19,4,0,0.12,逃げ
