date,pid,race,lane,rank,st,decision,win
20250813,11,2R,1,1,0.14,逃げ,1
20250813,11,2R,2,2,0.18,逃げ,0
20250813,11,2R,3,3,0.16,逃げ,0
20250813,11,2R,4,4,0.19,逃げ,0
20250813,11,2R,5,6,0.29,逃げ,0
20250813,11,2R,6,5,0.3,逃げ,0
