date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,winK_逃げ,loseK_逃げ,winK_差し,loseK_差し,winK_まくり,loseK_まくり,winK_まくり差し,loseK_まくり差し,winK_抜き,loseK_抜き,winK_恵まれ,loseK_恵まれ,winK_total,loseK_total,rank,win,st,decision
20250811,20,1R,1,1,3,63,0.18,0.18,0,0,15,2,2,5,13.3,26.6,60.0,0.0199999999999999,23,0,3,6,1,0.176,41.66666666666666,3.1666666666666665,2,0,0,3,0,4,0,3,0,3,0,0,2,13,5,0,0.21,まくり差し
20250811,20,1R,2,2,3,44,0.19,0.18,0,0,21,1,6,2,4.7,33.3,42.8,0.03,4,0,4,3,2,0.176,41.66666666666666,3.1666666666666665,0,10,1,1,0,3,0,5,0,1,0,0,1,20,3,0,0.18,まくり差し
20250811,20,1R,3,3,3,49,0.2,0.15,0,0,14,1,2,1,7.1,21.4,28.5,0.04,9,0,5,4,3,0.176,41.66666666666666,3.1666666666666665,0,8,0,2,1,3,0,0,0,1,0,0,1,14,6,0,0.16,まくり差し
20250811,20,1R,4,4,3,26,0.14,0.13,0,0,24,1,4,5,4.1,20.8,41.6,-0.0199999999999999,-14,0,1,2,4,0.176,41.66666666666666,3.1666666666666665,0,12,0,4,1,2,0,2,0,3,0,0,1,23,2,0,0.11,まくり差し
20250811,20,1R,5,5,4,19,,0.02,1,0,0,0,0,0,0.0,0.0,0.0,0.0,-21,1,6,1,6,0.176,41.66666666666666,3.1666666666666665,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0.29,まくり差し
20250811,20,1R,6,6,3,49,0.17,0.17,0,0,18,0,1,0,0.0,5.5,5.5,0.01,9,0,2,5,5,0.176,41.66666666666666,3.1666666666666665,0,7,0,3,0,3,0,4,0,1,0,0,0,18,1,1,0.19,まくり差し
20250811,20,2R,1,1,3,52,0.16,0.16,0,0,14,4,3,0,28.5,50.0,50.0,0.0,12,0,2,4,1,0.1633333333333333,44.833333333333336,3.1666666666666665,4,0,0,3,0,1,0,5,0,1,0,0,4,10,1,1,0.19,抜き
20250811,20,2R,2,2,3,60,0.17,0.21,0,0,20,0,2,2,0.0,10.0,20.0,0.01,20,0,3,6,2,0.1633333333333333,44.833333333333336,3.1666666666666665,0,9,0,2,0,1,0,8,0,0,0,0,0,20,6,0,0.24,抜き
20250811,20,2R,3,3,3,51,0.17,0.16,0,0,18,5,2,2,27.7,38.8,50.0,0.01,11,0,4,3,3,0.1633333333333333,44.833333333333336,3.1666666666666665,0,10,0,1,2,1,3,1,0,0,0,0,5,13,4,0,0.12,抜き
20250811,20,2R,4,4,3,56,0.13,0.16,0,0,18,1,3,4,5.5,22.2,44.4,-0.03,16,0,1,5,4,0.1633333333333333,44.833333333333336,3.1666666666666665,0,10,0,2,0,0,1,3,0,2,0,0,1,17,2,0,0.09,抜き
20250811,20,2R,5,5,3,26,0.18,0.16,0,0,18,0,4,1,0.0,22.2,27.7,0.0199999999999999,-14,0,6,2,5,0.1633333333333333,44.833333333333336,3.1666666666666665,0,8,0,4,0,5,0,0,0,1,0,0,0,18,3,0,0.12,抜き
20250811,20,2R,6,6,4,24,0.17,0.19,0,0,11,0,1,0,0.0,9.0,9.0,0.01,-16,1,5,1,6,0.1633333333333333,44.833333333333336,3.1666666666666665,0,4,0,3,0,1,0,2,0,2,0,0,0,12,5,0,0.09,抜き
20250811,20,3R,1,1,3,42,0.15,0.2,0,0,14,4,3,3,28.5,50.0,71.4,-0.01,2,0,1,4,3,0.1633333333333333,39.333333333333336,2.333333333333333,4,0,0,4,0,4,0,1,0,1,0,0,4,10,2,0,0.16,まくり
20250811,20,3R,2,2,3,51,0.18,0.15,0,0,19,1,5,3,5.2,31.5,47.3,0.0199999999999999,11,0,5,6,4,0.1633333333333333,39.333333333333336,2.333333333333333,0,11,1,1,0,3,0,1,0,1,0,1,1,18,6,0,0.15,まくり
20250811,20,3R,3,3,3,23,0.16,0.16,0,0,17,1,5,2,5.8,35.2,47.0,0.0,-17,0,3,1,5,0.1633333333333333,39.333333333333336,2.333333333333333,0,11,0,2,1,2,0,1,0,0,0,0,1,16,1,1,0.11,まくり
20250811,20,3R,4,4,3,34,0.18,0.22,1,0,17,1,3,3,5.8,23.5,41.1,0.0199999999999999,-6,0,6,2,6,0.1633333333333333,39.333333333333336,2.333333333333333,0,8,0,0,0,4,0,2,1,2,0,0,1,16,4,0,0.18,まくり
20250811,20,3R,5,5,1,40,0.15,0.16,0,0,17,4,1,2,23.5,29.4,41.1,-0.01,0,-2,2,3,1,0.1633333333333333,39.333333333333336,2.333333333333333,0,7,0,3,0,1,4,1,0,1,0,0,4,13,3,0,0.14,まくり
20250811,20,3R,6,6,1,46,0.16,0.12,0,0,7,0,1,1,0.0,14.2,28.5,0.0,6,-2,4,5,2,0.1633333333333333,39.333333333333336,2.333333333333333,0,4,0,2,0,1,0,0,0,0,0,0,0,7,5,0,0.13,まくり
20250811,20,4R,1,1,3,37,0.2,0.14,0,0,17,5,7,1,29.4,70.5,76.4,0.04,-3,0,6,1,4,0.1733333333333333,44.5,2.333333333333333,5,0,0,1,0,2,0,7,0,2,0,0,5,12,3,0,0.15,差し
