date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,winK_逃げ,loseK_逃げ,winK_差し,loseK_差し,winK_まくり,loseK_まくり,winK_まくり差し,loseK_まくり差し,winK_抜き,loseK_抜き,winK_恵まれ,loseK_恵まれ,winK_total,loseK_total,rank,win,st,decision
20250811,18,1R,1,1,2,42,0.15,0.14,1,0,19.0,11.0,2.0,3.0,57.8,68.4,84.2,-0.01,2,-1,2,4,1,0.158,36.833333333333336,3.0,9,0,0,0,0,2,0,5,2,1,0,0,11,8,1,1,0.08,逃げ
20250811,18,1R,2,2,3,30,0.13,0.14,0,0,19.0,2.0,3.0,5.0,10.5,26.3,52.6,-0.03,-10,0,1,2,2,0.158,36.833333333333336,3.0,0,7,2,0,0,6,0,3,0,1,0,0,2,17,2,0,0.07,逃げ
20250811,18,1R,3,3,3,45,0.16,0.16,0,0,22.0,5.0,4.0,2.0,22.7,40.9,50.0,0.0,5,0,3,5,3,0.158,36.833333333333336,3.0,0,10,0,5,3,1,2,0,0,1,0,0,5,17,4,0,0.07,逃げ
20250811,18,1R,4,4,3,48,0.17,0.18,0,0,15.0,1.0,3.0,2.0,6.6,26.6,40.0,0.01,8,0,4,6,4,0.158,36.833333333333336,3.0,0,7,0,1,1,1,0,3,0,2,0,0,1,14,5,0,0.07,逃げ
20250811,18,1R,5,5,3,33,0.18,0.2,0,0,19.0,0.0,2.0,3.0,0.0,10.5,26.3,0.0199999999999999,-7,0,5,3,5,0.158,36.833333333333336,3.0,0,12,0,1,0,4,0,1,0,1,0,0,0,19,3,0,0.17,逃げ
20250811,18,1R,6,6,4,23,,0.23,0,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17,1,6,1,6,0.158,36.833333333333336,3.0,0,16,0,3,0,3,0,5,0,1,0,0,0,28,6,0,0.19,逃げ
20250811,18,2R,1,1,1,40,0.16,0.14,0,0,42.0,30.0,7.0,3.0,71.4,88.1,95.2,0.0,0,-2,2,3,1,0.1683333333333333,43.333333333333336,2.0,26,0,0,5,0,2,0,4,4,1,0,0,30,12,1,1,0.1,逃げ
20250811,18,2R,2,2,2,49,0.16,0.16,0,0,19.0,2.0,5.0,4.0,10.5,36.8,57.8,0.0,9,-1,3,5,3,0.1683333333333333,43.333333333333336,2.0,0,12,2,0,0,1,0,4,0,0,0,0,2,17,5,0,0.11,逃げ
20250811,18,2R,3,3,3,39,0.2,0.16,0,0,21.0,0.0,4.0,3.0,0.0,19.0,33.3,0.04,-1,0,6,2,5,0.1683333333333333,43.333333333333336,2.0,0,11,0,2,0,4,0,2,0,2,0,0,0,21,2,0,0.13,逃げ
20250811,18,2R,4,4,1,45,0.17,0.19,0,0,25.0,4.0,7.0,5.0,16.0,44.0,64.0,0.01,5,-2,4,4,2,0.1683333333333333,43.333333333333336,2.0,0,10,3,1,0,5,0,5,1,0,0,0,4,21,3,0,0.18,逃げ
20250811,18,2R,5,5,2,60,0.15,0.13,0,0,20.0,1.0,2.0,5.0,5.0,15.0,40.0,-0.01,20,-1,1,6,4,0.1683333333333333,43.333333333333336,2.0,0,11,0,3,0,3,1,1,0,1,0,0,1,19,6,0,0.15,逃げ
20250811,18,2R,6,6,3,27,0.17,0.15,1,0,19.0,1.0,2.0,1.0,5.2,15.7,21.0,0.01,-13,0,5,1,6,0.1683333333333333,43.333333333333336,2.0,0,11,0,2,0,2,1,2,0,0,0,1,1,18,4,0,0.15,逃げ
20250811,18,3R,1,1,1,46,0.16,0.15,0,0,26.0,16.0,5.0,1.0,61.5,80.7,84.6,0.0,6,-2,1,4,1,0.1766666666666666,38.16666666666666,2.6666666666666665,16,0,0,2,0,3,0,3,0,2,0,0,16,10,1,1,0.16,逃げ
20250811,18,3R,2,2,3,29,0.17,0.17,0,0,18.0,0.0,6.0,4.0,0.0,33.3,55.5,0.01,-11,0,3,3,3,0.1766666666666666,38.16666666666666,2.6666666666666665,0,12,0,0,0,5,0,0,0,1,0,1,0,19,4,0,0.16,逃げ
20250811,18,3R,3,3,3,25,0.18,0.15,0,0,20.0,2.0,5.0,6.0,10.0,35.0,65.0,0.0199999999999999,-15,0,5,2,4,0.1766666666666666,38.16666666666666,2.6666666666666665,0,11,0,3,1,2,1,0,0,2,0,0,2,18,3,0,0.17,逃げ
20250811,18,3R,4,4,2,56,0.16,0.17,1,0,21.0,2.0,4.0,3.0,9.5,28.5,42.8,0.0,16,-1,2,5,2,0.1766666666666666,38.16666666666666,2.6666666666666665,0,10,1,3,1,2,0,2,0,1,0,1,2,19,2,0,0.23,逃げ
20250811,18,3R,5,5,3,56,0.17,0.19,0,0,14.0,0.0,1.0,4.0,0.0,7.1,35.7,0.01,16,0,4,6,5,0.1766666666666666,38.16666666666666,2.6666666666666665,0,5,0,1,0,4,0,2,0,2,0,0,0,14,5,0,0.13,逃げ
20250811,18,3R,6,6,4,17,0.22,0.18,0,0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-23,1,6,1,6,0.1766666666666666,38.16666666666666,2.6666666666666665,0,29,0,10,0,15,0,7,0,2,0,0,0,63,6,0,0.11,逃げ
20250811,18,4R,1,1,1,29,0.15,0.13,0,0,28.0,17.0,6.0,4.0,60.7,82.1,96.4,-0.01,-11,-2,1,3,1,0.1683333333333333,35.333333333333336,2.5,16,0,0,3,0,3,0,4,1,1,0,0,17,11,1,1,0.24,逃げ
20250811,18,4R,2,2,2,45,0.16,0.14,0,0,10.0,2.0,3.0,2.0,20.0,50.0,70.0,0.0,5,-1,3,5,2,0.1683333333333333,35.333333333333336,2.5,0,7,1,0,0,0,0,1,1,0,0,0,2,8,5,0,0.3,逃げ
20250811,18,4R,3,3,3,21,0.21,0.19,0,0,13.0,1.0,1.0,6.0,7.6,15.3,61.5,0.0499999999999999,-19,0,6,1,3,0.1683333333333333,35.333333333333336,2.5,0,5,0,2,1,3,0,1,0,0,0,1,1,12,4,0,0.23,逃げ
20250811,18,4R,4,4,3,24,0.18,0.15,1,0,24.0,3.0,3.0,6.0,12.5,25.0,50.0,0.0199999999999999,-16,0,5,2,4,0.1683333333333333,35.333333333333336,2.5,0,13,0,4,1,0,0,3,2,2,0,0,3,22,2,0,0.24,逃げ
20250811,18,4R,5,5,3,57,0.16,0.19,1,0,20.0,1.0,2.0,4.0,5.0,15.0,35.0,0.0,17,0,4,6,5,0.1683333333333333,35.333333333333336,2.5,0,7,0,2,0,5,1,4,0,1,0,0,1,19,3,0,0.15,逃げ
20250811,18,4R,6,6,3,36,0.15,0.14,0,0,22.0,0.0,1.0,3.0,0.0,4.5,18.1,-0.01,-4,0,2,4,6,0.1683333333333333,35.333333333333336,2.5,0,11,0,5,0,2,0,3,0,1,0,0,0,22,6,0,0.22,逃げ
20250811,18,5R,1,1,2,51,0.16,0.15,0,0,31.0,20.0,4.0,2.0,64.5,77.4,83.8,0.0,11,-1,3,6,2,0.16,40.0,2.6666666666666665,20,0,0,5,0,2,0,4,0,0,0,0,20,11,2,0,0.12,まくり差し
20250811,18,5R,2,2,3,28,0.16,0.18,1,0,18.0,4.0,3.0,3.0,22.2,38.8,55.5,0.0,-12,0,4,1,3,0.16,40.0,2.6666666666666665,0,8,1,0,2,2,0,3,1,0,0,1,4,14,6,0,0.12,まくり差し
20250811,18,5R,3,3,3,37,0.18,0.16,1,0,10.0,1.0,1.0,2.0,10.0,20.0,40.0,0.0199999999999999,-3,0,5,2,4,0.16,40.0,2.6666666666666665,0,5,1,0,0,3,0,0,0,1,0,0,1,9,5,0,0.28,まくり差し
20250811,18,5R,4,4,4,45,0.14,0.13,0,0,10.0,2.0,0.0,0.0,20.0,20.0,20.0,-0.0199999999999999,5,1,1,5,6,0.16,40.0,2.6666666666666665,0,3,0,2,1,0,1,2,0,1,0,0,2,8,4,0,0.2,まくり差し
20250811,18,5R,5,5,3,39,0.18,0.18,0,0,19.0,0.0,4.0,4.0,0.0,21.0,42.1,0.0199999999999999,-1,0,6,3,5,0.16,40.0,2.6666666666666665,0,14,0,1,0,1,0,0,0,3,0,0,0,19,3,0,0.25,まくり差し
20250811,18,5R,6,6,1,40,0.14,0.14,0,0,19.0,0.0,2.0,5.0,0.0,10.5,36.8,-0.0199999999999999,0,-2,2,4,1,0.16,40.0,2.6666666666666665,0,10,0,2,0,3,0,2,0,3,0,0,0,20,1,1,0.13,まくり差し
20250811,18,6R,1,1,3,33,0.18,0.16,0,0,14.0,5.0,4.0,1.0,35.7,64.2,71.4,0.0199999999999999,-7,0,4,3,3,0.1833333333333333,34.833333333333336,2.6666666666666665,5,0,0,2,0,3,0,2,0,2,0,0,5,9,1,1,0.07,逃げ
20250811,18,6R,2,2,3,42,0.19,0.17,0,0,18.0,1.0,5.0,4.0,5.5,33.3,55.5,0.03,2,0,5,5,4,0.1833333333333333,34.833333333333336,2.6666666666666665,0,11,1,2,0,2,0,2,0,0,0,0,1,17,3,0,0.07,逃げ
20250811,18,6R,3,3,2,52,0.17,0.16,0,0,32.0,5.0,3.0,8.0,15.6,25.0,50.0,0.01,12,-1,2,6,2,0.1833333333333333,34.833333333333336,2.6666666666666665,0,17,1,4,1,2,3,3,0,1,0,0,5,27,2,0,0.09,逃げ
20250811,18,6R,4,4,3,22,0.17,0.18,1,0,14.0,0.0,1.0,2.0,0.0,7.1,21.4,0.01,-18,0,3,2,5,0.1833333333333333,34.833333333333336,2.6666666666666665,0,7,0,2,0,3,0,2,0,0,0,0,0,14,5,0,0.13,逃げ
20250811,18,6R,5,5,1,41,0.16,0.17,0,0,23.0,0.0,7.0,5.0,0.0,30.4,52.1,0.0,1,-2,1,4,1,0.1833333333333333,34.833333333333336,2.6666666666666665,0,15,0,3,0,3,0,0,0,2,0,0,0,23,4,0,0.06,逃げ
20250811,18,6R,6,6,4,19,0.23,0.2,0,0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-21,1,6,1,6,0.1833333333333333,34.833333333333336,2.6666666666666665,0,42,0,17,0,22,0,5,0,3,0,0,0,89,6,0,0.21,逃げ
20250811,18,7R,1,1,3,45,0.16,0.17,0,0,22.0,10.0,6.0,3.0,45.4,72.7,86.3,0.0,5,0,2,5,3,0.175,37.0,2.333333333333333,10,0,0,6,0,2,0,4,0,0,0,0,10,12,1,1,0.06,逃げ
20250811,18,7R,2,2,3,50,0.17,0.15,0,0,15.0,2.0,5.0,2.0,13.3,46.6,60.0,0.01,10,0,4,6,4,0.175,37.0,2.333333333333333,0,8,2,2,0,1,0,1,0,1,0,0,2,13,5,0,0.17,逃げ
20250811,18,7R,3,3,1,37,0.15,0.14,0,0,26.0,2.0,9.0,3.0,7.6,42.3,53.8,-0.01,-3,-2,1,3,1,0.175,37.0,2.333333333333333,0,13,0,0,0,5,1,2,1,3,0,1,2,24,2,0,0.07,逃げ
20250811,18,7R,4,4,1,24,0.16,0.2,0,0,17.0,1.0,3.0,6.0,5.8,23.5,58.8,0.0,-16,-2,3,1,2,0.175,37.0,2.333333333333333,0,9,1,3,0,2,0,2,0,0,0,0,1,16,3,0,0.09,逃げ
20250811,18,7R,5,5,3,27,0.21,0.18,0,0,24.0,1.0,2.0,6.0,4.1,12.5,37.5,0.0499999999999999,-13,0,6,2,5,0.175,37.0,2.333333333333333,0,13,0,2,0,4,0,2,1,2,0,0,1,23,6,0,0.23,逃げ
20250811,18,7R,6,6,3,39,0.2,0.24,0,0,8.0,0.0,1.0,3.0,0.0,12.5,50.0,0.04,-1,0,5,4,6,0.175,37.0,2.333333333333333,0,6,0,1,0,1,0,0,0,0,0,0,0,8,4,0,0.2,逃げ
