date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250815,20,1R,1,1,3,22,0.17,0.2,0,0,14,5,1,4,35.7,42.8,71.4,5,7,0.01,-18,0,2,1,3,0.1799999999999999,28.33333333333333,2.833333333333333,1,1,0.11,逃げ
20250815,20,1R,2,2,3,38,0.16,0.16,0,0,17,2,5,4,11.7,41.1,64.7,2,3,0.0,-2,0,1,6,4,0.1799999999999999,28.33333333333333,2.833333333333333,4,0,0.17,逃げ
20250815,20,1R,3,3,3,31,0.18,0.21,1,0,14,3,2,3,21.4,35.7,57.1,3,4,0.0199999999999999,-9,0,4,5,5,0.1799999999999999,28.33333333333333,2.833333333333333,2,0,0.26,逃げ
20250815,20,1R,4,4,4,26,0.19,0.21,0,0,5,0,0,0,0.0,0.0,0.0,0,1,0.03,-14,1,5,2,6,0.1799999999999999,28.33333333333333,2.833333333333333,6,0,0.23,逃げ
20250815,20,1R,5,5,2,27,0.21,0.22,0,0,15,0,0,6,0.0,0.0,40.0,0,2,0.0499999999999999,-13,-1,6,4,1,0.1799999999999999,28.33333333333333,2.833333333333333,5,0,0.31,逃げ
20250815,20,1R,6,6,2,26,0.17,0.15,1,0,12,1,1,0,8.3,16.6,16.6,1,2,0.01,-14,-1,3,3,2,0.1799999999999999,28.33333333333333,2.833333333333333,3,0,0.22,逃げ
20250815,20,2R,1,1,3,30,0.18,0.17,0,0,11,1,3,2,9.0,36.3,54.5,1,3,0.0199999999999999,-10,0,4,3,4,0.1716666666666666,32.833333333333336,2.333333333333333,1,1,0.14,抜き
20250815,20,2R,2,2,2,27,0.15,0.17,1,0,24,7,7,3,29.1,58.3,70.8,7,1,-0.01,-13,-1,1,2,2,0.1716666666666666,32.833333333333336,2.333333333333333,4,0,0.13,抜き
20250815,20,2R,3,3,3,24,0.18,0.21,1,0,8,1,0,1,12.5,12.5,25.0,1,1,0.0199999999999999,-16,0,5,1,5,0.1716666666666666,32.833333333333336,2.333333333333333,6,0,0.21,抜き
20250815,20,2R,4,4,1,39,0.17,0.19,1,0,20,1,7,4,5.0,40.0,60.0,1,0,0.01,-1,-2,3,5,1,0.1716666666666666,32.833333333333336,2.333333333333333,2,0,0.17,抜き
20250815,20,2R,5,5,2,38,0.16,0.17,0,0,21,1,1,6,4.7,9.5,38.1,1,1,0.0,-2,-1,2,4,3,0.1716666666666666,32.833333333333336,2.333333333333333,3,0,0.11,抜き
20250815,20,2R,6,6,3,39,0.19,0.21,0,0,15,0,0,2,0.0,0.0,13.3,0,5,0.03,-1,0,6,6,6,0.1716666666666666,32.833333333333336,2.333333333333333,5,0,0.11,抜き
20250815,20,3R,1,1,3,28,0.14,0.14,0,0,17,10,0,6,58.8,58.8,94.1,10,3,-0.0199999999999999,-12,0,1,3,5,0.16,34.0,2.0,3.0,0.0,0.04,まくり
20250815,20,3R,2,2,1,48,0.14,0.15,0,0,15,4,9,0,26.6,86.6,86.6,4,2,-0.0199999999999999,8,-2,2,6,1,0.16,34.0,2.0,2.0,0.0,0.05,まくり
20250815,20,3R,3,3,3,26,0.16,0.13,0,0,11,2,2,1,18.1,36.3,45.4,2,0,0.0,-14,0,3,2,6,0.16,34.0,2.0,,,0.01,まくり
20250815,20,3R,4,4,1,39,0.18,0.18,0,0,25,6,3,9,24.0,36.0,72.0,6,2,0.0199999999999999,-1,-2,6,5,2,0.16,34.0,2.0,1.0,1.0,0.01,まくり
20250815,20,3R,5,5,2,25,0.17,0.24,0,0,15,2,0,3,13.3,13.3,33.3,2,4,0.01,-15,-1,4,1,3,0.16,34.0,2.0,,,0.02,まくり
20250815,20,3R,6,6,2,38,0.17,0.2,0,0,22,0,4,5,0.0,18.1,40.9,0,6,0.01,-2,-1,5,4,4,0.16,34.0,2.0,,,0.01,まくり
20250815,20,4R,1,1,4,36,0.13,0.17,0,0,13,9,3,1,69.2,92.3,100.0,9,0,-0.03,-4,1,1,1,6,0.1566666666666667,37.833333333333336,2.333333333333333,3,0,0.22,まくり
20250815,20,4R,2,2,2,36,0.17,0.19,1,0,20,2,4,8,10.0,30.0,70.0,2,3,0.01,-4,-1,4,2,2,0.1566666666666667,37.833333333333336,2.333333333333333,4,0,0.23,まくり
20250815,20,4R,3,3,3,37,0.17,0.19,0,0,13,1,3,5,7.6,30.7,69.2,1,1,0.01,-3,0,5,3,5,0.1566666666666667,37.833333333333336,2.333333333333333,5,0,0.28,まくり
20250815,20,4R,4,4,2,40,0.18,0.13,0,0,14,2,3,1,14.2,35.7,42.8,2,1,0.0199999999999999,0,-1,6,5,3,0.1566666666666667,37.833333333333336,2.333333333333333,1,1,0.21,まくり
20250815,20,4R,5,5,1,37,0.15,0.16,0,0,16,0,4,2,0.0,25.0,37.5,0,4,-0.01,-3,-2,3,4,1,0.1566666666666667,37.833333333333336,2.333333333333333,2,0,0.23,まくり
20250815,20,4R,6,6,2,41,0.14,0.16,0,0,14,0,1,3,0.0,7.1,28.5,0,3,-0.0199999999999999,1,-1,2,6,4,0.1566666666666667,37.833333333333336,2.333333333333333,6,0,0.24,まくり
20250815,20,5R,1,1,1,29,0.15,0.13,0,0,27,18,6,2,66.6,88.8,96.3,18,1,-0.01,-11,-2,1,3,1,0.168,34.0,2.5,1,1,0.13,逃げ
20250815,20,5R,2,2,2,43,0.18,0.15,0,0,19,1,8,8,5.2,47.3,89.4,1,2,0.0199999999999999,3,-1,5,5,2,0.168,34.0,2.5,6,0,0.13,逃げ
20250815,20,5R,3,3,3,52,0.17,0.15,0,0,21,4,4,2,19.0,38.1,47.6,4,1,0.01,12,0,2,6,4,0.168,34.0,2.5,2,0,0.11,逃げ
20250815,20,5R,4,4,2,24,0.17,0.16,0,0,15,2,0,10,13.3,13.3,80.0,2,0,0.01,-16,-1,3,2,3,0.168,34.0,2.5,3,0,0.15,逃げ
20250815,20,5R,5,5,3,33,0.17,0.13,0,0,17,1,3,1,5.8,23.5,29.4,1,2,0.01,-7,0,4,4,5,0.168,34.0,2.5,4,0,0.14,逃げ
20250815,20,5R,6,6,4,23,,0.19,0,0,54,1,2,4,1.8,5.5,12.9,1,5,0.0,-17,1,6,1,6,0.168,34.0,2.5,5,0,0.31,逃げ
