date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,winK_逃げ,loseK_逃げ,winK_差し,loseK_差し,winK_まくり,loseK_まくり,winK_まくり差し,loseK_まくり差し,winK_抜き,loseK_抜き,winK_恵まれ,loseK_恵まれ,winK_total,loseK_total,rank,win,st,decision
20250815,17,1R,1,1,1,38,0.16,,0,0,,,,,,,,0.0,-2,-2,1,3,1,0.1766666666666666,38.16666666666666,2.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.14,逃げ
20250815,17,1R,2,2,3,52,0.16,,0,0,,,,,,,,0.0,12,0,2,6,2,0.1766666666666666,38.16666666666666,2.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.13,逃げ
20250815,17,1R,3,3,3,39,0.19,,0,0,,,,,,,,0.03,-1,0,4,4,3,0.1766666666666666,38.16666666666666,2.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.11,逃げ
20250815,17,1R,4,4,3,42,0.17,,0,0,,,,,,,,0.01,2,0,3,5,4,0.1766666666666666,38.16666666666666,2.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.13,逃げ
20250815,17,1R,5,5,3,37,0.19,,0,0,,,,,,,,0.03,-3,0,5,2,5,0.1766666666666666,38.16666666666666,2.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.18,逃げ
20250815,17,1R,6,6,4,21,0.19,,1,0,,,,,,,,0.03,-19,1,6,1,6,0.1766666666666666,38.16666666666666,2.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.21,逃げ
20250815,17,2R,1,1,1,32,0.15,,0,0,,,,,,,,-0.01,-8,-2,1,3,1,0.1783333333333333,38.16666666666666,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1,逃げ
20250815,17,2R,2,2,3,62,0.17,,0,0,,,,,,,,0.01,22,0,2,6,3,0.1783333333333333,38.16666666666666,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.13,逃げ
20250815,17,2R,3,3,3,37,0.18,,1,0,,,,,,,,0.0199999999999999,-3,0,4,4,4,0.1783333333333333,38.16666666666666,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.14,逃げ
20250815,17,2R,4,4,2,24,0.17,,0,0,,,,,,,,0.01,-16,-1,3,2,2,0.1783333333333333,38.16666666666666,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.12,逃げ
20250815,17,2R,5,5,4,22,0.18,,0,0,,,,,,,,0.0199999999999999,-18,1,5,1,6,0.1783333333333333,38.16666666666666,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.06,逃げ
20250815,17,2R,6,6,3,52,0.22,,0,0,,,,,,,,0.06,12,0,6,5,5,0.1783333333333333,38.16666666666666,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.12,逃げ
20250815,17,3R,1,1,1,42,0.15,,0,0,,,,,,,,-0.01,2,-2,1,3,1,0.18,37.833333333333336,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2,逃げ
20250815,17,3R,2,2,3,32,0.19,,0,0,,,,,,,,0.03,-8,0,4,2,4,0.18,37.833333333333336,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.23,逃げ
