date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,winK_逃げ,loseK_逃げ,winK_差し,loseK_差し,winK_まくり,loseK_まくり,winK_まくり差し,loseK_まくり差し,winK_抜き,loseK_抜き,winK_恵まれ,loseK_恵まれ,winK_total,loseK_total,rank,win,st,decision
20250816,21,1R,1,1,2,23,0.17,0.16,0,0,17,11,3,1,64.7,82.3,88.2,0.01,-17,-1,2,2,1,0.1716666666666666,29.83333333333333,3.0,11,0,0,0,0,4,0,1,0,1,0,0,11,6,5,0,0.17,まくり
20250816,21,1R,2,2,3,23,0.17,0.15,0,0,19,0,5,3,0.0,26.3,42.1,0.01,-17,0,3,3,2,0.1716666666666666,29.83333333333333,3.0,0,8,0,3,0,2,0,3,0,2,0,1,0,19,3,0,0.21,まくり
20250816,21,1R,3,3,4,24,0.17,0.12,0,0,7,0,1,1,0.0,14.2,28.5,0.01,-16,1,4,4,6,0.1716666666666666,29.83333333333333,3.0,0,6,0,0,0,0,0,0,0,1,0,0,0,7,2,0,0.19,まくり
20250816,21,1R,4,4,3,21,0.16,0.18,0,0,22,4,0,5,18.1,18.1,40.9,0.0,-19,0,1,1,3,0.1716666666666666,29.83333333333333,3.0,0,8,2,6,1,0,1,4,0,0,0,0,4,18,1,1,0.12,まくり
20250816,21,1R,5,5,3,37,0.17,0.19,1,0,20,0,3,4,0.0,15.0,35.0,0.01,-3,0,5,5,4,0.1716666666666666,29.83333333333333,3.0,0,12,0,2,0,6,0,0,0,0,0,0,0,20,4,0,0.22,まくり
20250816,21,1R,6,6,3,51,0.19,0.22,0,0,13,0,0,2,0.0,0.0,15.3,0.03,11,0,6,6,5,0.1716666666666666,29.83333333333333,3.0,0,7,0,0,0,4,0,1,0,0,0,1,0,13,6,0,0.26,まくり
20250816,21,2R,1,1,2,28,0.15,0.13,0,0,26,16,8,0,61.5,92.3,92.3,-0.01,-12,-1,1,1,2,0.1633333333333333,41.16666666666666,2.5,16,0,0,3,0,0,0,6,0,0,0,1,16,10,1,1,0.21,逃げ
20250816,21,2R,2,2,3,39,0.17,0.15,0,0,10,1,3,5,10.0,40.0,90.0,0.01,-1,0,4,3,3,0.1633333333333333,41.16666666666666,2.5,0,6,1,0,0,0,0,1,0,2,0,0,1,9,4,0,0.19,逃げ
20250816,21,2R,3,3,3,30,0.17,0.18,0,0,21,2,6,8,9.5,38.1,76.1,0.01,-10,0,5,2,4,0.1633333333333333,41.16666666666666,2.5,0,9,0,5,0,1,2,2,0,3,0,0,2,20,6,0,0.17,逃げ
20250816,21,2R,4,4,1,49,0.15,0.15,0,0,18,2,6,2,11.1,44.4,55.5,-0.01,9,-2,2,5,1,0.1633333333333333,41.16666666666666,2.5,0,10,1,1,0,1,0,2,1,1,0,1,2,16,2,0,0.1,逃げ
20250816,21,2R,5,5,3,44,0.19,0.2,0,0,24,1,1,4,4.1,8.3,25.0,0.03,4,0,6,4,5,0.1633333333333333,41.16666666666666,2.5,0,19,0,1,0,2,1,0,0,1,0,0,1,23,3,0,0.18,逃げ
20250816,21,2R,6,6,3,57,0.15,0.17,0,0,103,2,14,27,1.9,15.5,41.7,-0.01,17,0,3,6,6,0.1633333333333333,41.16666666666666,2.5,0,47,0,15,0,20,1,12,1,9,0,0,2,103,5,0,0.16,逃げ
20250816,21,3R,1,1,1,28,0.16,0.14,0,0,34,30,1,2,88.2,91.1,97.0,0.0,-12,-2,2,2,1,0.1783333333333333,36.5,2.333333333333333,30,0,0,0,0,0,0,3,0,1,0,0,30,4,1,1,0.11,逃げ
20250816,21,3R,2,2,4,27,0.2,0.18,0,0,3,0,0,1,0.0,0.0,33.3,0.04,-13,1,5,1,6,0.1783333333333333,36.5,2.333333333333333,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0.15,逃げ
20250816,21,3R,3,3,2,36,0.18,0.15,0,0,21,5,2,3,23.8,33.3,47.6,0.0199999999999999,-4,-1,3,3,3,0.1783333333333333,36.5,2.333333333333333,0,10,0,2,2,3,1,0,0,2,2,0,5,17,2,0,0.09,逃げ
20250816,21,3R,4,4,3,39,0.22,0.22,0,0,25,1,5,1,4.0,24.0,28.0,0.06,-1,0,6,5,4,0.1783333333333333,36.5,2.333333333333333,0,14,0,3,1,2,0,3,0,2,0,0,1,24,4,0,0.06,逃げ
20250816,21,3R,5,5,1,38,0.13,0.13,0,0,18,2,7,4,11.1,50.0,72.2,-0.03,-2,-2,1,4,2,0.1783333333333333,36.5,2.333333333333333,0,8,0,2,0,4,1,2,1,0,0,0,2,16,3,0,0.06,逃げ
20250816,21,3R,6,6,3,51,0.18,0.27,0,0,10,0,0,3,0.0,0.0,30.0,0.0199999999999999,11,0,4,6,5,0.1783333333333333,36.5,2.333333333333333,0,8,0,1,0,1,0,0,0,0,0,0,0,10,6,0,0.06,逃げ
20250816,21,4R,1,1,1,37,0.14,0.14,0,0,30,24,3,2,80.0,90.0,96.6,-0.0199999999999999,-3,-2,2,4,1,0.1633333333333333,33.0,2.1666666666666665,23,0,0,1,0,3,0,2,1,0,0,0,24,6,1,1,0.08,逃げ
20250816,21,4R,2,2,3,34,0.19,0.2,0,0,21,0,10,2,0.0,47.6,57.1,0.03,-6,0,6,3,4,0.1633333333333333,33.0,2.1666666666666665,0,14,0,0,0,3,0,3,0,1,0,0,0,21,5,0,0.11,逃げ
20250816,21,4R,3,3,2,40,0.16,0.14,0,0,17,1,6,3,5.8,41.1,58.8,0.0,0,-1,3,5,3,0.1633333333333333,33.0,2.1666666666666665,0,11,0,1,0,2,1,1,0,1,0,0,1,16,6,0,0.08,逃げ
20250816,21,4R,4,4,1,40,0.13,0.11,0,0,21,4,7,5,19.0,52.3,76.1,-0.03,0,-2,1,6,2,0.1633333333333333,33.0,2.1666666666666665,0,7,0,2,3,1,1,4,0,3,0,0,4,17,2,0,0.03,逃げ
20250816,21,4R,5,5,3,26,0.18,0.15,0,0,19,1,2,3,5.2,15.7,31.5,0.0199999999999999,-14,0,4,2,5,0.1633333333333333,33.0,2.1666666666666665,0,13,0,3,1,1,0,1,0,0,0,0,1,18,3,0,0.12,逃げ
20250816,21,4R,6,6,3,21,0.18,0.17,1,0,46,0,3,4,0.0,6.5,15.2,0.0199999999999999,-19,0,5,1,6,0.1633333333333333,33.0,2.1666666666666665,0,27,0,5,0,6,0,4,0,3,0,1,0,46,4,0,0.13,逃げ
20250816,21,5R,1,1,1,40,0.14,0.15,0,0,25,20,2,1,80.0,88.0,92.0,-0.0199999999999999,0,-2,3,4,1,0.145,36.0,2.333333333333333,19,0,0,1,0,0,0,3,1,1,0,0,20,5,1,1,0.15,逃げ
20250816,21,5R,2,2,3,21,0.16,0.15,0,0,17,2,6,3,11.7,47.0,64.7,0.0,-19,0,4,1,4,0.145,36.0,2.333333333333333,0,11,0,1,1,1,0,2,1,0,0,0,2,15,4,0,0.11,逃げ
20250816,21,5R,3,3,3,26,0.16,0.14,0,0,23,4,5,3,17.3,39.1,52.1,0.0,-14,0,5,2,5,0.145,36.0,2.333333333333333,0,14,0,2,3,1,1,2,0,0,0,0,4,19,2,0,0.11,逃げ
20250816,21,5R,4,4,3,52,0.13,0.12,0,0,23,4,1,5,17.3,21.7,43.4,-0.03,12,0,2,6,6,0.145,36.0,2.333333333333333,0,7,0,1,2,5,2,4,0,2,0,0,4,19,6,0,0.04,逃げ
20250816,21,5R,5,5,2,34,0.12,0.13,0,0,22,2,1,5,9.0,13.6,36.3,-0.04,-6,-1,1,3,2,0.145,36.0,2.333333333333333,0,7,0,8,0,2,2,2,0,1,0,0,2,20,3,0,0.06,逃げ
20250816,21,5R,6,6,2,43,0.16,0.18,1,0,15,0,1,2,0.0,6.6,20.0,0.0,3,-1,6,5,3,0.145,36.0,2.333333333333333,0,11,0,1,0,1,0,1,0,1,0,0,0,15,5,0,0.22,逃げ
20250816,21,6R,1,1,3,39,0.17,0.16,0,0,8,6,1,0,75.0,87.5,87.5,0.01,-1,0,3,3,4,0.1683333333333333,38.66666666666666,2.5,6,0,0,2,0,0,0,0,0,0,0,1,6,3,1,1,0.09,逃げ
20250816,21,6R,2,2,1,41,0.12,0.1,0,0,21,7,7,2,33.3,66.6,76.1,-0.04,1,-2,1,5,1,0.1683333333333333,38.66666666666666,2.5,0,11,5,0,2,1,0,2,0,0,0,0,7,14,3,0,0.09,逃げ
20250816,21,6R,3,3,3,51,0.19,0.18,0,0,19,1,3,2,5.2,21.0,31.5,0.03,11,0,5,6,5,0.1683333333333333,38.66666666666666,2.5,0,10,0,1,1,5,0,1,0,1,0,0,1,18,5,0,0.22,逃げ
20250816,21,6R,4,4,2,34,0.16,0.16,0,0,28,2,6,7,7.1,28.5,53.5,0.0,-6,-1,2,2,2,0.1683333333333333,38.66666666666666,2.5,0,17,0,2,2,5,0,0,0,2,0,0,2,26,2,0,0.11,逃げ
20250816,21,6R,5,5,4,28,0.2,0.12,0,0,13,0,1,3,0.0,7.6,30.7,0.04,-12,1,6,1,6,0.1683333333333333,38.66666666666666,2.5,0,6,0,2,0,3,0,2,0,0,0,0,0,13,4,0,0.15,逃げ
20250816,21,6R,6,6,2,39,0.17,0.22,1,0,15,0,2,2,0.0,13.3,26.6,0.01,-1,-1,4,4,3,0.1683333333333333,38.66666666666666,2.5,0,10,0,1,0,2,0,1,0,0,0,1,0,15,6,0,0.22,逃げ
20250816,21,7R,1,1,4,58,0.16,0.16,0,0,14,10,1,0,71.4,78.5,78.5,0.0,18,1,1,6,5,0.1783333333333333,40.5,3.333333333333333,10,0,0,0,0,2,0,3,0,0,0,0,10,5,1,1,0.1,逃げ
20250816,21,7R,2,2,3,49,0.18,0.19,0,0,15,1,2,1,6.6,20.0,26.6,0.0199999999999999,9,0,4,5,1,0.1783333333333333,40.5,3.333333333333333,0,8,1,0,0,2,0,2,0,2,0,0,1,14,3,0,0.17,逃げ
