date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250814,05,1R,1,1,3,37,0.13,0.11,0,0,16,8,4,1,50.0,75.0,81.2,8,4,-0.03,-3,0,1,2,2,0.17,40.5,2.833333333333333,1,1,0.14,逃げ
20250814,05,1R,2,2,2,39,0.17,0.16,0,0,19,3,3,5,15.7,31.5,57.8,3,2,0.01,-1,-1,2,3,1,0.17,40.5,2.833333333333333,2,0,0.17,逃げ
20250814,05,1R,3,3,3,25,0.17,0.17,1,0,12,1,2,1,8.3,25.0,33.3,1,1,0.01,-15,0,3,1,3,0.17,40.5,2.833333333333333,6,0,0.16,逃げ
20250814,05,1R,4,4,3,46,0.19,0.16,0,0,18,0,0,7,0.0,0.0,38.8,0,3,0.03,6,0,6,5,4,0.17,40.5,2.833333333333333,3,0,0.14,逃げ
20250814,05,1R,5,5,3,57,0.18,0.17,0,0,18,0,2,2,0.0,11.1,22.2,0,2,0.0199999999999999,17,0,4,6,5,0.17,40.5,2.833333333333333,4,0,0.13,逃げ
20250814,05,1R,6,6,3,39,0.18,0.21,0,0,13,0,0,2,0.0,0.0,15.3,0,1,0.0199999999999999,-1,0,5,4,6,0.17,40.5,2.833333333333333,5,0,0.18,逃げ
20250814,05,2R,1,1,3,41,0.16,0.13,0,0,14,10,1,1,71.4,78.5,85.7,10,3,0.0,1,0,2,2,3,0.175,48.16666666666666,2.6666666666666665,1,1,0.12,逃げ
20250814,05,2R,2,2,2,57,0.14,0.16,0,0,29,3,8,2,10.3,37.9,44.8,3,3,-0.0199999999999999,17,-1,1,4,1,0.175,48.16666666666666,2.6666666666666665,5,0,0.14,逃げ
20250814,05,2R,3,3,3,42,0.2,0.2,0,0,19,1,10,3,5.2,57.8,73.6,1,7,0.04,2,0,5,3,4,0.175,48.16666666666666,2.6666666666666665,2,0,0.17,逃げ
20250814,05,2R,4,4,2,30,0.16,0.14,0,0,24,2,6,8,8.3,33.3,66.6,2,2,0.0,-10,-1,3,1,2,0.175,48.16666666666666,2.6666666666666665,3,0,0.14,逃げ
20250814,05,2R,5,5,3,59,0.2,0.19,0,0,23,0,2,4,0.0,8.7,26.0,0,5,0.04,19,0,6,5,5,0.175,48.16666666666666,2.6666666666666665,6,0,0.17,逃げ
20250814,05,2R,6,6,3,60,0.19,0.2,1,0,21,0,0,1,0.0,0.0,4.7,0,3,0.03,20,0,4,6,6,0.175,48.16666666666666,2.6666666666666665,4,0,0.19,逃げ
20250814,05,3R,1,1,3,26,0.17,0.16,0,0,12,6,2,1,50.0,66.6,75.0,6,3,0.01,-14,0,2,2,3,0.168,32.5,2.6666666666666665,1,1,0.09,逃げ
20250814,05,3R,2,2,3,37,0.19,0.17,0,0,24,2,8,3,8.3,41.6,54.1,2,1,0.03,-3,0,5,4,4,0.168,32.5,2.6666666666666665,5,0,0.12,逃げ
20250814,05,3R,3,3,1,30,0.17,0.14,0,0,24,8,6,4,33.3,58.3,75.0,8,2,0.01,-10,-2,3,3,1,0.168,32.5,2.6666666666666665,3,0,0.08,逃げ
20250814,05,3R,4,4,2,37,0.14,0.14,1,0,21,4,3,3,19.0,33.3,47.6,4,2,-0.0199999999999999,-3,-1,1,5,2,0.168,32.5,2.6666666666666665,4,0,0.07,逃げ
20250814,05,3R,5,5,3,45,0.17,0.16,0,0,18,0,4,2,0.0,22.2,33.3,0,3,0.01,5,0,4,6,5,0.168,32.5,2.6666666666666665,2,0,0.09,逃げ
20250814,05,3R,6,6,4,20,,0.24,0,0,34,0,0,0,0.0,0.0,0.0,0,4,0.0,-20,1,6,1,6,0.168,32.5,2.6666666666666665,6,0,0.06,逃げ
