date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,winK_逃げ,loseK_逃げ,winK_差し,loseK_差し,winK_まくり,loseK_まくり,winK_まくり差し,loseK_まくり差し,winK_抜き,loseK_抜き,winK_恵まれ,loseK_恵まれ,winK_total,loseK_total,rank,win,st,decision
20250810,06,1R,1,1,3,40,0.13,0.13,0,0,25,22,1,1,88.0,92.0,96.0,-0.03,0,0,1,5,6,0.16,35.5,2.0,21,0,0,1,0,0,0,2,1,0,0,0,22,3,1,1,0.06,逃げ
20250810,06,1R,2,2,1,29,0.15,0.14,0,0,20,5,5,2,25.0,50.0,60.0,-0.01,-11,-2,2,1,1,0.16,35.5,2.0,0,10,2,0,3,1,0,4,0,0,0,0,5,15,3,0,0.12,逃げ
20250810,06,1R,3,3,2,35,0.17,0.16,0,0,18,1,5,1,5.5,33.3,38.8,0.01,-5,-1,5,3,2,0.16,35.5,2.0,0,9,0,3,0,1,1,3,0,1,0,0,1,17,2,0,0.15,逃げ
20250810,06,1R,4,4,2,31,0.16,0.15,0,0,22,2,7,4,9.0,40.9,59.0,0.0,-9,-1,3,2,3,0.16,35.5,2.0,0,10,1,3,1,5,0,2,0,0,0,0,2,20,4,0,0.16,逃げ
20250810,06,1R,5,5,2,37,0.19,0.21,0,0,20,0,3,2,0.0,15.0,25.0,0.03,-3,-1,6,4,4,0.16,35.5,2.0,0,14,0,1,0,4,0,0,0,1,0,0,0,20,5,0,0.32,逃げ
20250810,06,1R,6,6,2,41,0.16,0.18,0,0,16,0,2,3,0.0,12.5,31.2,0.0,1,-1,4,6,5,0.16,35.5,2.0,0,9,0,2,0,4,0,1,0,0,0,0,0,16,6,0,0.2,逃げ
20250810,06,2R,1,1,2,45,0.19,0.16,0,0,29,13,9,4,44.8,75.8,89.6,0.03,5,-1,5,6,2,0.1716666666666666,39.833333333333336,1.8333333333333333,12,0,0,3,0,6,0,4,1,3,0,0,13,16,2,0,0.11,差し
20250810,06,2R,2,2,2,33,0.16,0.16,0,0,23,8,4,4,34.7,52.1,69.5,0.0,-7,-1,1,1,3,0.1716666666666666,39.833333333333336,1.8333333333333333,0,8,7,1,1,3,0,3,0,0,0,0,8,15,1,1,0.17,差し
20250810,06,2R,3,3,1,43,0.17,0.16,0,0,14,3,4,6,21.4,50.0,92.8,0.01,3,-2,4,4,1,0.1716666666666666,39.833333333333336,1.8333333333333333,0,5,0,1,2,2,1,1,0,2,0,0,3,11,4,0,0.2,差し
20250810,06,2R,4,4,2,40,0.16,0.2,1,0,22,2,4,8,9.0,27.2,63.6,0.0,0,-1,2,3,4,0.1716666666666666,39.833333333333336,1.8333333333333333,0,11,0,4,1,1,1,1,0,3,0,0,2,20,6,0,0.32,差し
