date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250816,10,1R,1,1,2,54,0.18,0.17,0,0,22.0,7.0,8.0,3.0,31.8,68.1,81.8,7,6,0.0199999999999999,14,-1,3,6,1,0.18,42.333333333333336,3.0,2,0,0.16,まくり
20250816,10,1R,2,2,3,47,0.19,0.17,0,0,17.0,4.0,2.0,3.0,23.5,35.2,52.9,4,5,0.03,7,0,4,3,2,0.18,42.333333333333336,3.0,3,0,0.14,まくり
20250816,10,1R,3,3,3,51,0.19,0.18,0,0,16.0,0.0,1.0,4.0,0.0,6.2,31.2,0,4,0.03,11,0,5,4,3,0.18,42.333333333333336,3.0,4,0,0.18,まくり
20250816,10,1R,4,4,3,27,0.17,0.18,0,0,9.0,1.0,1.0,1.0,11.1,22.2,33.3,1,2,0.01,-13,0,2,2,4,0.18,42.333333333333336,3.0,5,0,0.18,まくり
20250816,10,1R,5,5,4,23,0.21,,1,0,,,,,,,,0,0,0.0499999999999999,-17,1,6,1,6,0.18,42.333333333333336,3.0,6,0,0.2,まくり
20250816,10,1R,6,6,3,52,0.14,0.16,1,0,19.0,0.0,0.0,1.0,0.0,0.0,5.2,0,1,-0.0199999999999999,12,0,1,5,5,0.18,42.333333333333336,3.0,1,1,0.08,まくり
20250816,10,2R,1,1,2,38,0.18,0.14,0,0,15.0,9.0,4.0,1.0,60.0,86.6,93.3,9,2,0.0199999999999999,-2,-1,3,3,2,0.1683333333333333,38.66666666666666,2.333333333333333,1,1,0.06,逃げ
20250816,10,2R,2,2,3,32,0.18,0.18,0,0,26.0,6.0,3.0,2.0,23.0,34.6,42.3,6,2,0.0199999999999999,-8,0,4,2,4,0.1683333333333333,38.66666666666666,2.333333333333333,6,0,0.08,逃げ
20250816,10,2R,3,3,2,24,0.18,0.14,0,0,16.0,2.0,5.0,1.0,12.5,43.7,50.0,2,0,0.0199999999999999,-16,-1,5,1,3,0.1683333333333333,38.66666666666666,2.333333333333333,3,0,0.11,逃げ
20250816,10,2R,4,4,3,38,0.16,0.16,0,0,22.0,1.0,5.0,6.0,4.5,27.2,54.5,1,3,0.0,-2,0,2,4,5,0.1683333333333333,38.66666666666666,2.333333333333333,4,0,0.09,逃げ
20250816,10,2R,5,5,1,50,0.13,0.14,0,0,15.0,0.0,1.0,7.0,0.0,6.6,53.3,0,2,-0.03,10,-2,1,5,1,0.1683333333333333,38.66666666666666,2.333333333333333,2,0,0.06,逃げ
20250816,10,2R,6,6,3,50,0.18,0.23,0,0,11.0,0.0,1.0,0.0,0.0,9.0,9.0,0,3,0.0199999999999999,10,0,6,6,6,0.1683333333333333,38.66666666666666,2.333333333333333,5,0,0.12,逃げ
