date,pid,race,L1_startCourse,L1_class,L1_age,L1_avgST_rc,L1_ec_avgST,L1_flying,L1_late,L1_ss_starts,L1_ss_first,L1_ss_second,L1_ss_third,L1_ms_winRate,L1_ms_top2Rate,L1_ms_top3Rate,L1_win_k,L1_lose_k,L1_d_avgST_rc,L1_d_age,L1_d_class,L1_rank_avgST,L1_rank_age,L1_rank_class,L2_startCourse,L2_class,L2_age,L2_avgST_rc,L2_ec_avgST,L2_flying,L2_late,L2_ss_starts,L2_ss_first,L2_ss_second,L2_ss_third,L2_ms_winRate,L2_ms_top2Rate,L2_ms_top3Rate,L2_win_k,L2_lose_k,L2_d_avgST_rc,L2_d_age,L2_d_class,L2_rank_avgST,L2_rank_age,L2_rank_class,L3_startCourse,L3_class,L3_age,L3_avgST_rc,L3_ec_avgST,L3_flying,L3_late,L3_ss_starts,L3_ss_first,L3_ss_second,L3_ss_third,L3_ms_winRate,L3_ms_top2Rate,L3_ms_top3Rate,L3_win_k,L3_lose_k,L3_d_avgST_rc,L3_d_age,L3_d_class,L3_rank_avgST,L3_rank_age,L3_rank_class,L4_startCourse,L4_class,L4_age,L4_avgST_rc,L4_ec_avgST,L4_flying,L4_late,L4_ss_starts,L4_ss_first,L4_ss_second,L4_ss_third,L4_ms_winRate,L4_ms_top2Rate,L4_ms_top3Rate,L4_win_k,L4_lose_k,L4_d_avgST_rc,L4_d_age,L4_d_class,L4_rank_avgST,L4_rank_age,L4_rank_class,L5_startCourse,L5_class,L5_age,L5_avgST_rc,L5_ec_avgST,L5_flying,L5_late,L5_ss_starts,L5_ss_first,L5_ss_second,L5_ss_third,L5_ms_winRate,L5_ms_top2Rate,L5_ms_top3Rate,L5_win_k,L5_lose_k,L5_d_avgST_rc,L5_d_age,L5_d_class,L5_rank_avgST,L5_rank_age,L5_rank_class,L6_startCourse,L6_class,L6_age,L6_avgST_rc,L6_ec_avgST,L6_flying,L6_late,L6_ss_starts,L6_ss_first,L6_ss_second,L6_ss_third,L6_ms_winRate,L6_ms_top2Rate,L6_ms_top3Rate,L6_win_k,L6_lose_k,L6_d_avgST_rc,L6_d_age,L6_d_class,L6_rank_avgST,L6_rank_age,L6_rank_class,mean_avgST_rc,mean_age,mean_class
20250811,05,1R,1,3,35,0.2,0.17,0,0,14,7,4,1,50.0,78.5,85.7,7,1,0.04000000000000001,-5,0,6,2,2,2,3,46,0.19,0.17,0,0,18,1,5,4,5.5,33.3,55.5,1,6,0.03,6,0,5,4,3,3,3,46,0.15,0.17,1,0,19,3,4,4,15.7,36.8,57.8,3,1,-0.010000000000000009,6,0,3,5,4,4,1,39,0.14,0.12,0,0,24,7,4,4,29.1,45.8,62.5,7,2,-0.01999999999999999,-1,-2,1,3,1,5,3,31,0.18,0.17,0,0,18.0,0.0,2.0,4.0,0.0,11.1,33.3,0,4,0.01999999999999999,-9,0,4,1,5,6,3,51,0.14,0.1,0,0,11,0,2,1,0.0,18.1,27.2,0,0,-0.01999999999999999,11,0,2,6,6,0.16666666666666666,41.333333333333336,2.6666666666666665
20250811,05,2R,1,3,39,0.16,0.16,1,0,14,4,3,3,28.5,50.0,71.4,4,4,0.0,-1,0,5,3,3,2,4,21,0.15,0.18,0,0,5,0,1,0,0.0,20.0,20.0,0,0,-0.010000000000000009,-19,1,2,1,6,3,3,29,0.13,0.14,1,0,8,1,1,3,12.5,25.0,62.5,1,2,-0.03,-11,0,1,2,4,4,1,58,0.15,0.14,0,0,21,3,1,8,14.2,19.0,57.1,3,1,-0.010000000000000009,18,-2,3,6,1,5,2,45,0.15,0.14,0,0,12.0,0.0,2.0,4.0,0.0,16.6,50.0,0,1,-0.010000000000000009,5,-1,4,5,2,6,3,42,0.2,0.17,0,0,18,3,0,1,16.6,16.6,22.2,3,1,0.04000000000000001,2,0,6,4,5,0.15666666666666665,39.0,2.6666666666666665
20250811,05,3R,1,3,26,0.17,0.16,0,0,12,6,2,1,50.0,66.6,75.0,6,3,0.010000000000000009,-14,0,4,2,3,2,2,37,0.14,0.16,1,0,20,0,7,5,0.0,35.0,60.0,0,0,-0.01999999999999999,-3,-1,2,3,2,3,3,37,0.18,0.16,0,0,18,2,3,6,11.1,27.7,61.1,2,1,0.01999999999999999,-3,0,5,4,4,4,3,37,0.13,0.14,0,0,14,4,2,2,28.5,42.8,57.1,4,0,-0.03,-3,0,1,5,5,5,4,20,,,0,0,,,,,,,,0,0,0.0,-20,1,6,1,6,6,1,51,0.14,0.17,0,0,12,1,1,3,8.3,16.6,41.6,1,2,-0.01999999999999999,11,-2,3,6,1,0.15200000000000002,34.666666666666664,2.6666666666666665
20250811,05,4R,1,3,37,0.19,0.15,0,0,18,12,1,3,66.6,72.2,88.8,12,2,0.03,-3,0,5,3,3,2,3,39,0.18,0.19,0,0,16,0,3,2,0.0,18.7,31.2,0,2,0.01999999999999999,-1,0,4,4,4,3,1,45,0.16,0.15,0,0,25,8,5,6,32.0,52.0,76.0,8,1,0.0,5,-2,2,5,1,4,2,52,0.15,0.14,0,0,20,2,6,6,10.0,40.0,70.0,2,0,-0.010000000000000009,12,-1,1,6,2,5,3,34,0.19,0.19,0,0,29.0,2.0,2.0,6.0,6.9,13.7,34.4,2,5,0.03,-6,0,6,2,5,6,3,25,0.17,0.21,1,0,16,0,1,1,0.0,6.2,12.5,0,6,0.010000000000000009,-15,0,3,1,6,0.17333333333333334,38.666666666666664,2.5
20250811,05,5R,1,4,44,0.16,0.14,1,0,6,0,2,1,0.0,33.3,50.0,0,1,0.0,4,1,3,3,6,2,3,59,0.2,0.2,0,0,20,0,5,4,0.0,25.0,45.0,0,4,0.04000000000000001,19,0,6,6,3,3,1,38,0.18,0.18,0,0,17,0,8,3,0.0,47.0,64.7,0,2,0.01999999999999999,-2,-2,5,2,1,4,3,30,0.15,0.16,0,0,17,0,4,3,0.0,23.5,41.1,0,3,-0.010000000000000009,-10,0,2,1,4,5,1,44,0.13,0.13,0,0,28.0,4.0,4.0,10.0,14.2,28.5,64.2,4,2,-0.03,4,-2,1,4,2,6,3,52,0.16,0.16,0,0,17,0,1,4,0.0,5.8,29.4,0,9,0.0,12,0,4,5,5,0.16333333333333336,44.5,2.5
20250811,05,6R,1,3,45,0.17,0.15,0,0,20,11,4,2,55.0,75.0,85.0,11,3,0.010000000000000009,5,0,4,4,3,2,1,42,0.14,0.17,1,0,20,6,4,3,30.0,50.0,65.0,6,1,-0.01999999999999999,2,-2,1,1,1,3,3,46,0.19,0.16,0,0,28,0,9,8,0.0,32.1,60.7,0,0,0.03,6,0,5,5,4,4,2,54,0.15,0.17,0,0,22,5,4,3,22.7,40.9,54.5,5,2,-0.010000000000000009,14,-1,2,6,2,5,3,42,0.2,0.16,0,0,17.0,1.0,2.0,3.0,5.8,17.6,35.2,1,4,0.04000000000000001,2,0,6,2,5,6,3,43,0.15,0.17,0,0,13,0,0,2,0.0,0.0,15.3,0,3,-0.010000000000000009,3,0,3,3,6,0.16666666666666666,45.333333333333336,2.5
20250811,05,7R,1,3,37,0.18,0.11,0,0,10,1,5,1,10.0,60.0,70.0,1,2,0.01999999999999999,-3,0,4,4,3,2,1,35,0.13,0.16,0,0,14,1,6,3,7.1,50.0,71.4,1,1,-0.03,-5,-2,1,3,1,3,3,60,0.19,0.17,1,0,18,1,3,1,5.5,22.2,27.7,1,4,0.03,20,0,5,6,4,4,3,19,0.21,0.17,0,0,15,0,0,3,0.0,0.0,20.0,0,4,0.04999999999999999,-21,0,6,1,5,5,1,39,0.14,0.12,0,0,20.0,4.0,1.0,4.0,20.0,25.0,45.0,4,1,-0.01999999999999999,-1,-2,2,5,2,6,4,21,0.15,0.18,0,0,24,0,0,0,0.0,0.0,0.0,0,3,-0.010000000000000009,-19,1,3,2,6,0.16666666666666666,35.166666666666664,2.5
20250811,05,8R,1,2,36,0.14,0.11,1,0,21,16,3,0,76.1,90.4,90.4,16,2,-0.01999999999999999,-4,-1,1,2,2,2,3,51,0.14,0.15,0,0,22,2,7,4,9.0,40.9,59.0,2,0,-0.01999999999999999,11,0,2,4,3,3,1,58,0.15,0.14,0,0,21,5,9,5,23.8,66.6,90.4,5,1,-0.010000000000000009,18,-2,3,6,1,4,3,37,0.19,0.18,0,0,18,1,2,4,5.5,16.6,38.8,1,1,0.03,-3,0,5,3,4,5,3,57,0.18,0.17,0,0,18.0,0.0,2.0,2.0,0.0,11.1,22.2,0,2,0.01999999999999999,17,0,4,5,5,6,4,20,,0.24,0,0,34,0,0,0,0.0,0.0,0.0,0,4,0.0,-20,1,6,1,6,0.16,43.166666666666664,2.6666666666666665
20250811,05,9R,1,2,52,0.15,0.14,0,0,24,18,2,2,75.0,83.3,91.6,18,2,-0.010000000000000009,12,-1,2,5,1,2,3,52,0.16,0.18,0,0,22,6,4,7,27.2,45.4,77.2,6,2,0.0,12,0,3,6,3,3,3,39,0.16,0.15,1,0,23,3,3,4,13.0,26.0,43.4,3,1,0.0,-1,0,4,4,4,4,3,31,0.18,0.15,0,0,22,0,5,1,0.0,22.7,27.2,0,3,0.01999999999999999,-9,0,5,2,5,5,3,23,0.21,0.21,0,0,14.0,0.0,0.0,2.0,0.0,0.0,14.2,0,1,0.04999999999999999,-17,0,6,1,6,6,2,37,0.14,0.2,1,0,17,1,1,4,5.8,11.7,35.2,1,4,-0.01999999999999999,-3,-1,1,3,2,0.16666666666666666,39.0,2.6666666666666665
20250811,05,10R,1,2,45,0.15,0.12,0,0,11,5,2,0,45.4,63.6,63.6,5,1,-0.010000000000000009,5,-1,2,4,2,2,3,25,0.17,0.17,1,0,11,0,2,1,0.0,18.1,27.2,0,2,0.010000000000000009,-15,0,5,1,3,3,1,51,0.14,0.12,0,0,22,10,3,1,45.4,59.0,63.6,10,1,-0.01999999999999999,11,-2,1,6,1,4,3,41,0.16,0.13,0,0,24,3,6,7,12.5,37.5,66.6,3,2,0.0,1,0,4,2,4,5,3,43,0.26,0.23,0,0,25.0,0.0,0.0,5.0,0.0,0.0,20.0,0,6,0.1,3,0,6,3,5,6,3,46,0.15,0.16,1,0,19,1,1,3,5.2,10.5,26.3,1,4,-0.010000000000000009,6,0,3,5,6,0.17166666666666666,41.833333333333336,2.5
