date,pid,race,L1_startCourse,L1_class,L1_age,L1_avgST_rc,L1_ec_avgST,L1_flying,L1_late,L1_ss_starts,L1_ss_first,L1_ss_second,L1_ss_third,L1_ms_winRate,L1_ms_top2Rate,L1_ms_top3Rate,L1_win_k,L1_lose_k,L1_d_avgST_rc,L1_d_age,L1_d_class,L1_rank_avgST,L1_rank_age,L1_rank_class,L2_startCourse,L2_class,L2_age,L2_avgST_rc,L2_ec_avgST,L2_flying,L2_late,L2_ss_starts,L2_ss_first,L2_ss_second,L2_ss_third,L2_ms_winRate,L2_ms_top2Rate,L2_ms_top3Rate,L2_win_k,L2_lose_k,L2_d_avgST_rc,L2_d_age,L2_d_class,L2_rank_avgST,L2_rank_age,L2_rank_class,L3_startCourse,L3_class,L3_age,L3_avgST_rc,L3_ec_avgST,L3_flying,L3_late,L3_ss_starts,L3_ss_first,L3_ss_second,L3_ss_third,L3_ms_winRate,L3_ms_top2Rate,L3_ms_top3Rate,L3_win_k,L3_lose_k,L3_d_avgST_rc,L3_d_age,L3_d_class,L3_rank_avgST,L3_rank_age,L3_rank_class,L4_startCourse,L4_class,L4_age,L4_avgST_rc,L4_ec_avgST,L4_flying,L4_late,L4_ss_starts,L4_ss_first,L4_ss_second,L4_ss_third,L4_ms_winRate,L4_ms_top2Rate,L4_ms_top3Rate,L4_win_k,L4_lose_k,L4_d_avgST_rc,L4_d_age,L4_d_class,L4_rank_avgST,L4_rank_age,L4_rank_class,L5_startCourse,L5_class,L5_age,L5_avgST_rc,L5_ec_avgST,L5_flying,L5_late,L5_ss_starts,L5_ss_first,L5_ss_second,L5_ss_third,L5_ms_winRate,L5_ms_top2Rate,L5_ms_top3Rate,L5_win_k,L5_lose_k,L5_d_avgST_rc,L5_d_age,L5_d_class,L5_rank_avgST,L5_rank_age,L5_rank_class,L6_startCourse,L6_class,L6_age,L6_avgST_rc,L6_ec_avgST,L6_flying,L6_late,L6_ss_starts,L6_ss_first,L6_ss_second,L6_ss_third,L6_ms_winRate,L6_ms_top2Rate,L6_ms_top3Rate,L6_win_k,L6_lose_k,L6_d_avgST_rc,L6_d_age,L6_d_class,L6_rank_avgST,L6_rank_age,L6_rank_class,mean_avgST_rc,mean_age,mean_class
20250814,12,1R,1,3,36,0.18,0.12,1,0,12,5,5,0,41.6,83.3,83.3,5,2,0.01999999999999999,-4,0,4,3,3,2,3,30,0.18,0.17,0,0,20,4,6,3,20.0,50.0,65.0,4,1,0.01999999999999999,-10,0,5,2,4,3,1,45,0.16,0.18,1,0,27,5,5,9,18.5,37.0,70.3,5,5,0.0,5,-2,2,6,1,4,3,37,0.17,0.14,0,0,18,1,5,3,5.5,33.3,50.0,1,1,0.010000000000000009,-3,0,3,4,5,5,3,39,0.19,0.17,1,0,21,2,2,3,9.5,19.0,33.3,2,2,0.03,-1,0,6,5,6,6,2,27,0.15,0.12,0,0,13,1,0,4,7.6,7.6,38.4,1,2,-0.010000000000000009,-13,-1,1,1,2,0.17166666666666666,35.666666666666664,2.5
20250814,12,2R,1,3,67,0.18,0.18,0,0,22,5,6,5,22.7,50.0,72.7,5,4,0.01999999999999999,27,0,4,6,3,2,3,39,0.18,0.18,0,0,18,2,6,2,11.1,44.4,55.5,2,3,0.01999999999999999,-1,0,5,4,4,3,1,39,0.14,0.14,0,0,22,12,4,4,54.5,72.7,90.9,12,1,-0.01999999999999999,-1,-2,2,5,1,4,3,38,0.17,0.17,1,0,19,4,1,3,21.0,26.3,42.1,4,1,0.010000000000000009,-2,0,3,3,5,5,1,35,0.12,0.13,0,0,20,4,5,3,20.0,45.0,60.0,4,0,-0.04000000000000001,-5,-2,1,2,2,6,4,22,0.29,0.28,0,0,52,0,0,1,0.0,0.0,1.9,0,6,0.12999999999999998,-18,1,6,1,6,0.18000000000000002,40.0,2.5
20250814,12,3R,1,3,40,0.17,0.19,0,0,10,6,1,1,60.0,70.0,80.0,6,1,0.010000000000000009,0,0,4,4,4,2,1,52,0.16,0.14,0,0,19,3,7,1,15.7,52.6,57.8,3,1,0.0,12,-2,3,6,1,3,3,36,0.19,0.18,0,0,19,2,1,4,10.5,15.7,36.8,2,2,0.03,-4,0,6,3,5,4,3,29,0.15,0.14,0,0,18,1,5,4,5.5,33.3,55.5,1,1,-0.010000000000000009,-11,0,2,1,6,5,1,31,0.14,0.14,0,0,21,3,2,2,14.2,23.8,33.3,3,1,-0.01999999999999999,-9,-2,1,2,2,6,2,41,0.17,0.2,0,0,14,0,1,4,0.0,7.1,35.7,0,1,0.010000000000000009,1,-1,5,5,3,0.16333333333333336,38.166666666666664,2.1666666666666665
20250814,12,4R,1,1,24,0.16,0.15,0,0,23,17,5,0,73.9,95.6,95.6,17,1,0.0,-16,-2,2,1,1,2,1,43,0.16,0.16,0,0,20,8,5,1,40.0,65.0,70.0,8,1,0.0,3,-2,3,5,2,3,3,52,0.17,0.17,0,0,27,3,9,4,11.1,44.4,59.2,3,5,0.010000000000000009,12,0,5,6,5,4,2,35,0.15,0.13,0,0,20,4,2,4,20.0,30.0,50.0,4,2,-0.010000000000000009,-5,-1,1,3,3,5,2,36,0.16,0.16,0,0,19,3,3,7,15.7,31.5,68.4,3,0,0.0,-4,-1,4,4,4,6,3,31,0.17,0.16,0,0,14,0,1,2,0.0,7.1,21.4,0,1,0.010000000000000009,-9,0,6,2,6,0.16166666666666668,36.833333333333336,2.0
20250814,12,5R,1,1,45,0.14,0.13,0,0,32,19,4,2,59.3,71.8,78.1,19,6,-0.01999999999999999,5,-2,1,5,1,2,3,27,0.16,0.19,1,0,13,0,3,3,0.0,23.0,46.1,0,4,0.0,-13,0,2,2,3,3,3,26,0.19,0.18,1,0,18,1,1,0,5.5,11.1,11.1,1,2,0.03,-14,0,6,1,4,4,3,51,0.18,0.13,0,0,16,3,3,4,18.7,37.5,62.5,3,1,0.01999999999999999,11,0,4,6,5,5,3,30,0.18,0.19,0,0,25,0,2,7,0.0,8.0,36.0,0,2,0.01999999999999999,-10,0,5,3,6,6,1,40,0.16,0.23,0,0,16,0,0,6,0.0,0.0,37.5,0,1,0.0,0,-2,3,4,2,0.16833333333333333,36.5,2.3333333333333335
20250814,12,6R,1,2,39,0.16,0.14,0,0,28,20,2,3,71.4,78.5,89.2,20,5,0.0,-1,-1,3,6,3,2,1,38,0.13,0.11,0,0,32,6,11,8,18.7,53.1,78.1,6,2,-0.03,-2,-2,1,3,1,3,1,34,0.2,0.19,0,0,29,13,6,1,44.8,65.5,68.9,13,1,0.04000000000000001,-6,-2,6,2,2,4,4,29,0.16,0.15,1,0,13,3,0,2,23.0,23.0,38.4,3,2,0.0,-11,1,4,1,6,5,2,38,0.14,0.16,0,0,17,2,2,3,11.7,23.5,41.1,2,1,-0.01999999999999999,-2,-1,2,4,4,6,3,38,0.17,0.17,1,0,19,0,0,2,0.0,0.0,10.5,0,3,0.010000000000000009,-2,0,5,5,5,0.16,36.0,2.1666666666666665
20250814,12,7R,1,1,39,0.14,0.13,0,0,29,25,2,0,86.2,93.1,93.1,25,1,-0.01999999999999999,-1,-2,1,5,1,2,3,24,0.18,0.16,0,0,24,1,6,4,4.1,29.1,45.8,1,1,0.01999999999999999,-16,0,5,1,4,3,1,29,0.16,0.16,0,0,17,5,4,6,29.4,52.9,88.2,5,1,0.0,-11,-2,2,2,2,4,3,36,0.18,0.17,1,0,20,3,2,1,15.0,25.0,30.0,3,1,0.01999999999999999,-4,0,6,4,5,5,3,40,0.17,0.16,0,0,26,0,5,6,0.0,19.2,42.3,0,5,0.010000000000000009,0,0,4,6,6,6,1,29,0.16,0.17,0,0,18,0,0,2,0.0,0.0,11.1,0,2,0.0,-11,-2,3,3,3,0.165,32.833333333333336,2.0
20250814,12,8R,1,3,37,0.17,0.17,0,0,19,11,4,2,57.8,78.9,89.4,11,2,0.010000000000000009,-3,0,4,6,5,2,1,31,0.14,0.14,0,0,26,11,9,1,42.3,76.9,80.7,11,1,-0.01999999999999999,-9,-2,2,3,1,3,1,35,0.12,0.14,0,0,21,4,8,3,19.0,57.1,71.4,4,2,-0.04000000000000001,-5,-2,1,5,2,4,1,24,0.16,0.12,0,0,16,3,5,3,18.7,50.0,68.7,3,2,0.0,-16,-2,3,1,3,5,2,31,0.18,0.15,0,0,18,2,6,2,11.1,44.4,55.5,2,5,0.01999999999999999,-9,-1,5,4,4,6,3,30,0.19,0.2,1,0,17,0,0,0,0.0,0.0,0.0,0,2,0.03,-10,0,6,2,6,0.16,31.333333333333332,1.8333333333333333
20250814,12,9R,1,2,36,0.16,0.14,0,0,18,15,0,2,83.3,83.3,94.4,15,0,0.0,-4,-1,3,2,3,2,1,41,0.17,0.14,0,0,14,3,6,4,21.4,64.2,92.8,3,1,0.010000000000000009,1,-2,4,5,1,3,3,39,0.19,0.14,1,0,16,1,6,2,6.2,43.7,56.2,1,2,0.03,-1,0,6,3,4,4,1,45,0.14,0.12,0,0,29,9,7,5,31.0,55.1,72.4,9,2,-0.01999999999999999,5,-2,1,6,2,5,3,39,0.18,0.19,0,0,15,0,2,6,0.0,13.3,53.3,0,1,0.01999999999999999,-1,0,5,4,5,6,3,29,0.15,0.2,0,0,16,0,0,4,0.0,0.0,25.0,0,1,-0.010000000000000009,-11,0,2,1,6,0.165,38.166666666666664,2.1666666666666665
20250814,12,10R,1,1,38,0.13,0.14,0,0,33,27,2,2,81.8,87.8,93.9,27,0,-0.03,-2,-2,1,1,1,2,1,39,0.16,0.16,0,0,20,9,5,1,45.0,70.0,75.0,9,2,0.0,-1,-2,2,2,2,3,3,67,0.18,0.19,0,0,29,1,4,7,3.4,17.2,41.3,1,5,0.01999999999999999,27,0,6,6,5,4,1,45,0.16,0.16,1,0,16,2,4,6,12.5,37.5,75.0,2,0,0.0,5,-2,3,3,3,5,3,52,0.17,0.19,0,0,13,0,2,0,0.0,15.3,15.3,0,3,0.010000000000000009,12,0,5,4,6,6,1,52,0.16,0.22,0,0,13,0,0,4,0.0,0.0,30.7,0,1,0.0,12,-2,4,5,4,0.16,48.833333333333336,1.6666666666666667
