date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250817,14,1R,1,1,3,38,0.14,,0,0,,,,,,,,0,0,-0.0199999999999999,-2,0,1,6,1,0.1949999999999999,25.0,3.333333333333333,3,0,0.08,まくり差し
20250817,14,1R,2,2,3,23,0.19,,1,0,,,,,,,,0,0,0.03,-17,0,2,3,2,0.1949999999999999,25.0,3.333333333333333,5,0,0.24,まくり差し
20250817,14,1R,3,3,3,30,0.24,,0,0,,,,,,,,0,0,0.0799999999999999,-10,0,6,5,3,0.1949999999999999,25.0,3.333333333333333,2,0,0.12,まくり差し
20250817,14,1R,4,4,4,18,0.2,,0,0,,,,,,,,0,0,0.04,-22,1,4,1,5,0.1949999999999999,25.0,3.333333333333333,4,0,0.12,まくり差し
20250817,14,1R,5,5,3,23,0.21,,0,0,,,,,,,,0,0,0.0499999999999999,-17,0,5,4,4,0.1949999999999999,25.0,3.333333333333333,1,1,0.08,まくり差し
20250817,14,1R,6,6,4,18,0.19,0.19,0,0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,0.03,-22,1,3,2,6,0.1949999999999999,25.0,3.333333333333333,6,0,0.11,まくり差し
20250817,14,2R,1,1,3,24,0.19,,0,0,,,,,,,,0,0,0.03,-16,0,5,1,2,0.175,37.16666666666666,2.833333333333333,3,0,0.14,抜き
20250817,14,2R,2,2,3,35,0.2,,0,0,,,,,,,,0,0,0.04,-5,0,6,4,3,0.175,37.16666666666666,2.833333333333333,1,1,0.14,抜き
20250817,14,2R,3,3,3,37,0.14,,0,0,,,,,,,,0,0,-0.0199999999999999,-3,0,1,5,4,0.175,37.16666666666666,2.833333333333333,4,0,0.08,抜き
20250817,14,2R,4,4,3,34,0.18,,0,0,,,,,,,,0,0,0.0199999999999999,-6,0,4,3,5,0.175,37.16666666666666,2.833333333333333,2,0,0.12,抜き
20250817,14,2R,5,5,2,32,0.17,,0,0,,,,,,,,0,0,0.01,-8,-1,2,2,1,0.175,37.16666666666666,2.833333333333333,6,0,0.09,抜き
20250817,14,2R,6,6,3,61,0.17,,0,0,,,,,,,,0,0,0.01,21,0,3,6,6,0.175,37.16666666666666,2.833333333333333,5,0,0.12,抜き
20250817,14,3R,1,1,3,52,0.19,,0,0,,,,,,,,0,0,0.03,12,0,5,5,1,0.185,38.833333333333336,3.1666666666666665,3.0,0.0,0.07,恵まれ
20250817,14,3R,2,2,4,23,0.18,,0,0,,,,,,,,0,0,0.0199999999999999,-17,1,3,1,6,0.185,38.833333333333336,3.1666666666666665,5.0,0.0,0.19,恵まれ
20250817,14,3R,3,3,3,32,0.18,,0,0,,,,,,,,0,0,0.0199999999999999,-8,0,4,3,2,0.185,38.833333333333336,3.1666666666666665,2.0,0.0,0.1,恵まれ
20250817,14,3R,4,4,3,54,0.22,,0,0,,,,,,,,0,0,0.06,14,0,6,6,3,0.185,38.833333333333336,3.1666666666666665,1.0,1.0,0.06,恵まれ
20250817,14,3R,5,5,3,27,0.17,,0,0,,,,,,,,0,0,0.01,-13,0,1,2,4,0.185,38.833333333333336,3.1666666666666665,4.0,0.0,0.02,恵まれ
20250817,14,3R,6,6,3,45,0.17,,0,0,,,,,,,,0,0,0.01,5,0,2,4,5,0.185,38.833333333333336,3.1666666666666665,,,0.03,恵まれ
20250817,14,4R,1,1,3,29,0.17,,0,0,,,,,,,,0,0,0.01,-11,0,3,2,2,0.1683333333333333,37.0,3.1666666666666665,2,0,0.13,まくり差し
20250817,14,4R,2,2,4,39,0.17,,0,0,,,,,,,,0,0,0.01,-1,1,4,5,5,0.1683333333333333,37.0,3.1666666666666665,6,0,0.15,まくり差し
20250817,14,4R,3,3,3,38,0.16,,1,0,,,,,,,,0,0,0.0,-2,0,2,3,3,0.1683333333333333,37.0,3.1666666666666665,4,0,0.21,まくり差し
20250817,14,4R,4,4,4,23,0.19,,0,0,,,,,,,,0,0,0.03,-17,1,6,1,6,0.1683333333333333,37.0,3.1666666666666665,5,0,0.09,まくり差し
20250817,14,4R,5,5,2,38,0.15,,0,0,,,,,,,,0,0,-0.01,-2,-1,1,4,1,0.1683333333333333,37.0,3.1666666666666665,1,1,0.08,まくり差し
20250817,14,4R,6,6,3,55,0.17,,0,0,,,,,,,,0,0,0.01,15,0,5,6,4,0.1683333333333333,37.0,3.1666666666666665,3,0,0.11,まくり差し
20250817,14,5R,1,1,3,28,0.16,,1,0,,,,,,,,0,0,0.0,-12,0,3,1,1,0.1633333333333333,39.66666666666666,3.0,4,0,0.2,抜き
20250817,14,5R,2,2,3,31,0.14,,0,0,,,,,,,,0,0,-0.0199999999999999,-9,0,1,2,2,0.1633333333333333,39.66666666666666,3.0,3,0,0.17,抜き
20250817,14,5R,3,3,3,52,0.16,,0,0,,,,,,,,0,0,0.0,12,0,4,5,3,0.1633333333333333,39.66666666666666,3.0,1,1,0.09,抜き
20250817,14,5R,4,4,3,53,0.15,,0,0,,,,,,,,0,0,-0.01,13,0,2,6,4,0.1633333333333333,39.66666666666666,3.0,2,0,0.09,抜き
20250817,14,5R,5,5,3,38,0.21,,0,0,,,,,,,,0,0,0.0499999999999999,-2,0,6,4,5,0.1633333333333333,39.66666666666666,3.0,5,0,0.12,抜き
20250817,14,5R,6,6,3,36,0.16,,0,0,,,,,,,,0,0,0.0,-4,0,5,3,6,0.1633333333333333,39.66666666666666,3.0,6,0,0.13,抜き
20250817,14,6R,1,1,3,56,0.2,,0,0,,,,,,,,0,0,0.04,16,0,4,6,2,0.186,32.666666666666664,3.1666666666666665,2,0,0.18,まくり差し
20250817,14,6R,2,2,4,30,,,0,0,,,,,,,,0,0,0.0,-10,1,6,3,5,0.186,32.666666666666664,3.1666666666666665,6,0,0.18,まくり差し
20250817,14,6R,3,3,3,23,0.21,,0,0,,,,,,,,0,0,0.0499999999999999,-17,0,5,2,3,0.186,32.666666666666664,3.1666666666666665,4,0,0.17,まくり差し
20250817,14,6R,4,4,4,18,0.19,,1,0,,,,,,,,0,0,0.03,-22,1,3,1,6,0.186,32.666666666666664,3.1666666666666665,5,0,0.21,まくり差し
20250817,14,6R,5,5,2,39,0.16,,0,0,,,,,,,,0,0,0.0,-1,-1,1,5,1,0.186,32.666666666666664,3.1666666666666665,1,1,0.18,まくり差し
20250817,14,6R,6,6,3,30,0.17,,0,0,,,,,,,,0,0,0.01,-10,0,2,4,4,0.186,32.666666666666664,3.1666666666666665,3,0,0.23,まくり差し
20250817,14,7R,1,1,3,32,0.16,,0,0,,,,,,,,0,0,0.0,-8,0,3,5,1,0.1716666666666667,26.33333333333333,3.1666666666666665,1,1,0.17,逃げ
20250817,14,7R,2,2,3,37,0.14,,0,0,,,,,,,,0,0,-0.0199999999999999,-3,0,1,6,2,0.1716666666666667,26.33333333333333,3.1666666666666665,5,0,0.15,逃げ
20250817,14,7R,3,3,3,25,0.18,,1,0,,,,,,,,0,0,0.0199999999999999,-15,0,4,4,3,0.1716666666666667,26.33333333333333,3.1666666666666665,2,0,0.26,逃げ
20250817,14,7R,4,4,4,21,0.21,,0,0,,,,,,,,0,0,0.0499999999999999,-19,1,6,1,6,0.1716666666666667,26.33333333333333,3.1666666666666665,6,0,0.24,逃げ
20250817,14,7R,5,5,3,21,0.2,,0,0,,,,,,,,0,0,0.04,-19,0,5,2,4,0.1716666666666667,26.33333333333333,3.1666666666666665,4,0,0.23,逃げ
20250817,14,7R,6,6,3,22,0.14,,1,0,,,,,,,,0,0,-0.0199999999999999,-18,0,2,3,5,0.1716666666666667,26.33333333333333,3.1666666666666665,3,0,0.25,逃げ
20250817,14,8R,1,1,3,54,0.22,,0,0,,,,,,,,0,0,0.06,14,0,4,5,2,0.2016666666666666,39.0,3.0,2,0,0.11,まくり差し
20250817,14,8R,2,2,3,30,0.24,,0,0,,,,,,,,0,0,0.0799999999999999,-10,0,6,2,3,0.2016666666666666,39.0,3.0,3,0,0.07,まくり差し
20250817,14,8R,3,3,3,35,0.2,,0,0,,,,,,,,0,0,0.04,-5,0,3,3,4,0.2016666666666666,39.0,3.0,1,1,0.09,まくり差し
20250817,14,8R,4,4,4,20,0.22,,0,0,,,,,,,,0,0,0.06,-20,1,5,1,6,0.2016666666666666,39.0,3.0,6,0,0.26,まくり差し
20250817,14,8R,5,5,2,37,0.16,,0,0,,,,,,,,0,0,0.0,-3,-1,1,4,1,0.2016666666666666,39.0,3.0,4,0,0.09,まくり差し
20250817,14,8R,6,6,3,58,0.17,,1,0,,,,,,,,0,0,0.01,18,0,2,6,5,0.2016666666666666,39.0,3.0,5,0,0.23,まくり差し
20250817,14,9R,1,1,3,61,0.17,,0,0,,,,,,,,0,0,0.01,21,0,2,6,1,0.18,36.66666666666666,3.1666666666666665,5,0,0.08,まくり
20250817,14,9R,2,2,3,32,0.18,,0,0,,,,,,,,0,0,0.0199999999999999,-8,0,5,4,2,0.18,36.66666666666666,3.1666666666666665,2,0,0.14,まくり
20250817,14,9R,3,3,3,55,0.17,,0,0,,,,,,,,0,0,0.01,15,0,3,5,3,0.18,36.66666666666666,3.1666666666666665,4,0,0.14,まくり
