date,pid,race,L1_startCourse,L1_class,L1_age,L1_avgST_rc,L1_ec_avgST,L1_flying,L1_late,L1_ss_starts,L1_ss_first,L1_ss_second,L1_ss_third,L1_ms_winRate,L1_ms_top2Rate,L1_ms_top3Rate,L1_win_k,L1_lose_k,L1_d_avgST_rc,L1_d_age,L1_d_class,L1_rank_avgST,L1_rank_age,L1_rank_class,L2_startCourse,L2_class,L2_age,L2_avgST_rc,L2_ec_avgST,L2_flying,L2_late,L2_ss_starts,L2_ss_first,L2_ss_second,L2_ss_third,L2_ms_winRate,L2_ms_top2Rate,L2_ms_top3Rate,L2_win_k,L2_lose_k,L2_d_avgST_rc,L2_d_age,L2_d_class,L2_rank_avgST,L2_rank_age,L2_rank_class,L3_startCourse,L3_class,L3_age,L3_avgST_rc,L3_ec_avgST,L3_flying,L3_late,L3_ss_starts,L3_ss_first,L3_ss_second,L3_ss_third,L3_ms_winRate,L3_ms_top2Rate,L3_ms_top3Rate,L3_win_k,L3_lose_k,L3_d_avgST_rc,L3_d_age,L3_d_class,L3_rank_avgST,L3_rank_age,L3_rank_class,L4_startCourse,L4_class,L4_age,L4_avgST_rc,L4_ec_avgST,L4_flying,L4_late,L4_ss_starts,L4_ss_first,L4_ss_second,L4_ss_third,L4_ms_winRate,L4_ms_top2Rate,L4_ms_top3Rate,L4_win_k,L4_lose_k,L4_d_avgST_rc,L4_d_age,L4_d_class,L4_rank_avgST,L4_rank_age,L4_rank_class,L5_startCourse,L5_class,L5_age,L5_avgST_rc,L5_ec_avgST,L5_flying,L5_late,L5_ss_starts,L5_ss_first,L5_ss_second,L5_ss_third,L5_ms_winRate,L5_ms_top2Rate,L5_ms_top3Rate,L5_win_k,L5_lose_k,L5_d_avgST_rc,L5_d_age,L5_d_class,L5_rank_avgST,L5_rank_age,L5_rank_class,L6_startCourse,L6_class,L6_age,L6_avgST_rc,L6_ec_avgST,L6_flying,L6_late,L6_ss_starts,L6_ss_first,L6_ss_second,L6_ss_third,L6_ms_winRate,L6_ms_top2Rate,L6_ms_top3Rate,L6_win_k,L6_lose_k,L6_d_avgST_rc,L6_d_age,L6_d_class,L6_rank_avgST,L6_rank_age,L6_rank_class,mean_avgST_rc,mean_age,mean_class
20250810,18,1R,1,2,51,0.18,0.14,0,0,30,17,5,3,56.6,73.3,83.3,17,4,0.01999999999999999,11,-1,3,4,1,2,3,21,0.21,0.17,0,0,7,1,4,0,14.2,71.4,71.4,1,0,0.04999999999999999,-19,0,5,2,2,3,3,57,0.16,0.13,1,0,27,6,4,3,22.2,37.0,48.1,6,3,0.0,17,0,1,6,3,4,3,44,0.17,0.17,0,0,16,0,4,5,0.0,25.0,56.2,0,1,0.010000000000000009,4,0,2,3,4,5,3,52,0.2,0.2,0,0,25.0,0.0,2.0,6.0,0.0,8.0,32.0,0,6,0.04000000000000001,12,0,4,5,5,6,4,17,0.22,0.18,0,0,63,0,0,0,0.0,0.0,0.0,0,15,0.06,-23,1,6,1,6,0.19000000000000003,40.333333333333336,3.0
20250810,18,2R,1,1,40,0.14,0.12,0,0,27,21,4,1,77.7,92.5,96.3,21,1,-0.01999999999999999,0,-2,1,3,1,2,2,52,0.17,0.19,0,0,30,5,10,4,16.6,50.0,63.3,5,9,0.010000000000000009,12,-1,6,6,3,3,3,36,0.15,0.14,0,0,27,2,6,6,7.4,29.6,51.8,2,3,-0.010000000000000009,-4,0,2,2,5,4,1,46,0.16,0.14,0,0,18,0,4,5,0.0,22.2,50.0,0,3,0.0,6,-2,4,5,2,5,2,42,0.15,0.15,1,0,23.0,0.0,5.0,4.0,0.0,21.7,39.1,0,1,-0.010000000000000009,2,-1,3,4,4,6,3,28,0.16,0.17,1,0,23,0,1,2,0.0,4.3,13.0,0,2,0.0,-12,0,5,1,6,0.15500000000000003,40.666666666666664,2.0
20250810,18,3R,1,2,60,0.15,0.17,0,0,31,22,8,0,70.9,96.7,96.7,22,2,-0.010000000000000009,20,-1,1,6,2,2,3,27,0.17,0.14,1,0,21,4,4,5,19.0,38.1,61.9,4,2,0.010000000000000009,-13,0,3,2,3,3,3,39,0.17,0.17,0,0,21,2,6,5,9.5,38.1,61.9,2,1,0.010000000000000009,-1,0,4,4,4,4,1,29,0.15,0.17,0,0,17,1,5,2,5.8,35.2,47.0,1,3,-0.010000000000000009,-11,-2,2,3,1,5,3,50,0.17,0.14,0,0,15.0,0.0,3.0,5.0,0.0,20.0,53.3,0,1,0.010000000000000009,10,0,5,5,5,6,4,19,0.23,0.2,0,0,89,0,0,0,0.0,0.0,0.0,0,22,0.07,-21,1,6,1,6,0.17333333333333334,37.333333333333336,2.6666666666666665
20250810,18,4R,1,1,45,0.17,0.16,0,0,36,29,1,2,80.5,83.3,88.8,29,5,0.010000000000000009,5,-2,2,5,1,2,2,56,0.16,0.15,1,0,19,4,4,3,21.0,42.1,57.8,4,2,0.0,16,-1,1,6,2,3,3,22,0.17,0.15,1,0,24,0,5,6,0.0,20.8,45.8,0,4,0.010000000000000009,-18,0,3,1,3,4,3,39,0.18,0.2,0,0,24,0,1,3,0.0,4.1,16.6,0,3,0.01999999999999999,-1,0,4,4,4,5,3,25,0.18,0.14,0,0,23.0,1.0,3.0,3.0,4.3,17.3,30.4,1,3,0.01999999999999999,-15,0,5,3,5,6,3,24,0.18,0.17,1,0,41,3,3,6,7.3,14.6,29.2,3,3,0.01999999999999999,-16,0,6,2,6,0.1733333333333333,35.166666666666664,2.5
20250810,18,5R,1,1,37,0.15,0.13,0,0,31,26,1,4,83.8,87.1,100.0,26,1,-0.010000000000000009,-3,-2,2,3,1,2,3,27,0.21,0.27,0,0,1,0,1,0,0.0,100.0,100.0,0,0,0.04999999999999999,-13,0,5,2,3,3,4,45,0.14,0.14,0,0,8,1,2,1,12.5,37.5,50.0,1,1,-0.01999999999999999,5,1,1,4,5,4,3,56,0.17,0.14,0,0,18,1,3,2,5.5,22.2,33.3,1,3,0.010000000000000009,16,0,4,6,4,5,2,49,0.16,0.14,0,0,21.0,3.0,4.0,7.0,14.2,33.3,66.6,3,3,0.0,9,-1,3,5,2,6,4,20,,0.26,0,0,32,0,0,0,0.0,0.0,0.0,0,4,0.0,-20,1,6,1,6,0.166,39.0,2.8333333333333335
20250810,18,6R,1,3,52,0.2,0.18,0,0,21,8,3,2,38.1,52.3,61.9,8,6,0.04000000000000001,12,0,5,6,3,2,1,40,0.16,0.14,0,0,21,2,8,3,9.5,47.6,61.9,2,3,0.0,0,-2,1,2,1,3,3,42,0.19,0.17,0,0,24,2,4,6,8.3,25.0,50.0,2,1,0.03,2,0,4,3,4,4,3,45,0.16,0.14,0,0,12,1,1,2,8.3,16.6,33.3,1,3,0.0,5,0,2,4,5,5,2,45,0.16,0.18,0,0,8.0,0.0,2.0,4.0,0.0,25.0,75.0,0,1,0.0,5,-1,3,5,2,6,4,23,,0.23,0,0,28,0,0,0,0.0,0.0,0.0,0,3,0.0,-17,1,6,1,6,0.17400000000000002,41.166666666666664,2.6666666666666665
20250810,18,7R,1,3,36,0.15,0.13,0,0,18,8,5,1,44.4,72.2,77.7,8,4,-0.010000000000000009,-4,0,2,4,3,2,1,24,0.16,0.14,0,0,21,5,5,5,23.8,47.6,71.4,5,4,0.0,-16,-2,3,2,1,3,3,50,0.17,0.13,0,0,21,4,6,4,19.0,47.6,66.6,4,0,0.010000000000000009,10,0,5,5,4,4,3,30,0.13,0.13,0,0,23,1,0,3,4.3,4.3,17.3,1,1,-0.03,-10,0,1,3,5,5,4,17,0.22,0.13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.06,-23,1,6,1,6,6,2,51,0.16,0.21,0,0,16,0,0,3,0.0,0.0,18.7,0,5,0.0,11,-1,4,6,2,0.165,34.666666666666664,2.6666666666666665
20250810,18,8R,1,3,39,0.17,0.15,0,0,17,7,6,2,41.1,76.4,88.2,7,4,0.010000000000000009,-1,0,3,3,3,2,1,46,0.16,0.17,0,0,18,1,7,4,5.5,44.4,66.6,1,2,0.0,6,-2,1,4,1,3,3,28,0.16,0.14,1,0,19,2,3,4,10.5,26.3,47.3,2,3,0.0,-12,0,2,1,4,4,3,29,0.17,0.19,0,0,20,0,1,5,0.0,5.0,30.0,0,3,0.010000000000000009,-11,0,4,2,5,5,2,51,0.18,0.22,0,0,22.0,2.0,4.0,4.0,9.0,27.2,45.4,2,2,0.01999999999999999,11,-1,6,6,2,6,3,48,0.17,0.2,0,0,18,0,0,2,0.0,0.0,11.1,0,4,0.010000000000000009,8,0,5,5,6,0.16833333333333333,40.166666666666664,2.5
20250810,18,9R,1,3,39,0.18,0.18,0,0,14,5,3,4,35.7,57.1,85.7,5,1,0.01999999999999999,-1,0,3,3,3,2,3,39,0.2,0.18,0,0,18,2,4,6,11.1,33.3,66.6,2,0,0.04000000000000001,-1,0,4,4,4,3,1,41,0.16,0.18,0,0,19,3,4,8,15.7,36.8,78.9,3,0,0.0,1,-2,2,5,1,4,2,42,0.15,0.14,1,0,17,1,6,3,5.8,41.1,58.8,1,0,-0.010000000000000009,2,-1,1,6,2,5,3,21,0.21,0.2,0,0,13.0,0.0,2.0,2.0,0.0,15.3,30.7,0,1,0.04999999999999999,-19,0,5,1,5,6,3,27,0.21,0.19,0,0,42,0,3,5,0.0,7.1,19.0,0,6,0.04999999999999999,-13,0,6,2,6,0.18500000000000003,34.833333333333336,2.5
20250810,18,10R,1,3,22,0.17,0.15,1,0,18,6,6,3,33.3,66.6,83.3,6,2,0.010000000000000009,-18,0,4,2,3,2,3,57,0.16,0.14,1,0,17,2,7,1,11.7,52.9,58.8,2,2,0.0,17,0,2,5,4,3,2,60,0.15,0.16,0,0,23,3,2,7,13.0,21.7,52.1,3,1,-0.010000000000000009,20,-1,1,6,2,4,3,33,0.18,0.17,0,0,16,1,5,1,6.2,37.5,43.7,1,0,0.01999999999999999,-7,0,5,3,5,5,4,20,,,0,0,,,,,,,,0,0,0.0,-20,1,6,1,6,6,1,46,0.16,0.17,0,0,26,1,4,3,3.8,19.2,30.7,1,3,0.0,6,-2,3,4,1,0.16399999999999998,39.666666666666664,2.6666666666666665
