date,pid,race,L1_startCourse,L1_class,L1_age,L1_avgST_rc,L1_ec_avgST,L1_flying,L1_late,L1_ss_starts,L1_ss_first,L1_ss_second,L1_ss_third,L1_ms_winRate,L1_ms_top2Rate,L1_ms_top3Rate,L1_winK_逃げ,L1_loseK_逃げ,L1_winK_差し,L1_loseK_差し,L1_winK_まくり,L1_loseK_まくり,L1_winK_まくり差し,L1_loseK_まくり差し,L1_winK_抜き,L1_loseK_抜き,L1_winK_恵まれ,L1_loseK_恵まれ,L1_winK_total,L1_loseK_total,L1_d_avgST_rc,L1_d_age,L1_d_class,L1_rank_avgST,L1_rank_age,L1_rank_class,L2_startCourse,L2_class,L2_age,L2_avgST_rc,L2_ec_avgST,L2_flying,L2_late,L2_ss_starts,L2_ss_first,L2_ss_second,L2_ss_third,L2_ms_winRate,L2_ms_top2Rate,L2_ms_top3Rate,L2_winK_逃げ,L2_loseK_逃げ,L2_winK_差し,L2_loseK_差し,L2_winK_まくり,L2_loseK_まくり,L2_winK_まくり差し,L2_loseK_まくり差し,L2_winK_抜き,L2_loseK_抜き,L2_winK_恵まれ,L2_loseK_恵まれ,L2_winK_total,L2_loseK_total,L2_d_avgST_rc,L2_d_age,L2_d_class,L2_rank_avgST,L2_rank_age,L2_rank_class,L3_startCourse,L3_class,L3_age,L3_avgST_rc,L3_ec_avgST,L3_flying,L3_late,L3_ss_starts,L3_ss_first,L3_ss_second,L3_ss_third,L3_ms_winRate,L3_ms_top2Rate,L3_ms_top3Rate,L3_winK_逃げ,L3_loseK_逃げ,L3_winK_差し,L3_loseK_差し,L3_winK_まくり,L3_loseK_まくり,L3_winK_まくり差し,L3_loseK_まくり差し,L3_winK_抜き,L3_loseK_抜き,L3_winK_恵まれ,L3_loseK_恵まれ,L3_winK_total,L3_loseK_total,L3_d_avgST_rc,L3_d_age,L3_d_class,L3_rank_avgST,L3_rank_age,L3_rank_class,L4_startCourse,L4_class,L4_age,L4_avgST_rc,L4_ec_avgST,L4_flying,L4_late,L4_ss_starts,L4_ss_first,L4_ss_second,L4_ss_third,L4_ms_winRate,L4_ms_top2Rate,L4_ms_top3Rate,L4_winK_逃げ,L4_loseK_逃げ,L4_winK_差し,L4_loseK_差し,L4_winK_まくり,L4_loseK_まくり,L4_winK_まくり差し,L4_loseK_まくり差し,L4_winK_抜き,L4_loseK_抜き,L4_winK_恵まれ,L4_loseK_恵まれ,L4_winK_total,L4_loseK_total,L4_d_avgST_rc,L4_d_age,L4_d_class,L4_rank_avgST,L4_rank_age,L4_rank_class,L5_startCourse,L5_class,L5_age,L5_avgST_rc,L5_ec_avgST,L5_flying,L5_late,L5_ss_starts,L5_ss_first,L5_ss_second,L5_ss_third,L5_ms_winRate,L5_ms_top2Rate,L5_ms_top3Rate,L5_winK_逃げ,L5_loseK_逃げ,L5_winK_差し,L5_loseK_差し,L5_winK_まくり,L5_loseK_まくり,L5_winK_まくり差し,L5_loseK_まくり差し,L5_winK_抜き,L5_loseK_抜き,L5_winK_恵まれ,L5_loseK_恵まれ,L5_winK_total,L5_loseK_total,L5_d_avgST_rc,L5_d_age,L5_d_class,L5_rank_avgST,L5_rank_age,L5_rank_class,L6_startCourse,L6_class,L6_age,L6_avgST_rc,L6_ec_avgST,L6_flying,L6_late,L6_ss_starts,L6_ss_first,L6_ss_second,L6_ss_third,L6_ms_winRate,L6_ms_top2Rate,L6_ms_top3Rate,L6_winK_逃げ,L6_loseK_逃げ,L6_winK_差し,L6_loseK_差し,L6_winK_まくり,L6_loseK_まくり,L6_winK_まくり差し,L6_loseK_まくり差し,L6_winK_抜き,L6_loseK_抜き,L6_winK_恵まれ,L6_loseK_恵まれ,L6_winK_total,L6_loseK_total,L6_d_avgST_rc,L6_d_age,L6_d_class,L6_rank_avgST,L6_rank_age,L6_rank_class,mean_avgST_rc,mean_age,mean_class
20250812,07,1R,1,3,57,0.15,0.14,0,0,19,8,8,1,42.1,84.2,89.4,8,0,0,1,0,1,0,8,0,1,0,0,8,11,-0.010000000000000009,17,0,1,6,3,2,3,48,0.19,0.17,0,0,12,0,3,4,0.0,25.0,58.3,0,11,0,1,0,0,0,0,0,0,0,0,0,12,0.03,8,0,6,4,4,3,1,25,0.15,0.12,0,0,23,4,8,4,17.3,52.1,69.5,0,16,0,1,2,1,1,1,0,0,1,0,4,19,-0.010000000000000009,-15,-2,2,1,1,4,3,37,0.18,0.18,0,0,17,0,0,7,0.0,0.0,41.1,0,13,0,0,0,1,0,3,0,0,0,0,0,17,0.01999999999999999,-3,0,4,2,5,5,3,54,0.18,0.18,0,0,14,0,3,0,0.0,21.4,21.4,0,8,0,1,0,3,0,0,0,2,0,0,0,14,0.01999999999999999,14,0,5,5,6,6,1,44,0.15,0.17,0,0,22.0,0.0,5.0,5.0,0.0,22.7,45.4,0,15,0,4,0,1,0,0,0,2,0,0,0,22,-0.010000000000000009,4,-2,3,3,2,0.16666666666666666,44.166666666666664,2.3333333333333335
20250812,07,2R,1,3,26,0.17,0.19,0,0,14,5,3,1,35.7,57.1,64.2,5,0,0,3,0,2,0,3,0,1,0,0,5,9,0.010000000000000009,-14,0,3,3,4,2,2,23,0.16,0.17,0,0,17,4,4,4,23.5,47.0,70.5,0,8,3,0,0,2,0,2,0,1,1,1,4,14,0.0,-17,-1,2,2,2,3,1,42,0.15,0.15,0,0,19,5,4,7,26.3,47.3,84.2,0,8,0,2,2,2,2,0,1,2,0,0,5,14,-0.010000000000000009,2,-2,1,5,1,4,3,49,0.18,0.18,0,0,19,0,2,6,0.0,10.5,42.1,0,11,0,5,0,1,0,1,0,1,0,0,0,19,0.01999999999999999,9,0,5,6,5,5,2,41,0.17,0.19,0,0,20,2,5,2,10.0,35.0,45.0,0,12,0,3,1,1,1,1,0,1,0,0,2,18,0.010000000000000009,1,-1,4,4,3,6,4,20,0.21,0.16,1,0,58.0,0.0,1.0,0.0,0.0,1.7,1.7,0,24,0,8,0,12,0,10,0,4,0,0,0,58,0.04999999999999999,-20,1,6,1,6,0.17333333333333334,33.5,2.5
20250812,07,3R,1,3,59,0.16,0.16,0,0,15,2,5,4,13.3,46.6,73.3,2,0,0,2,0,5,0,3,0,3,0,0,2,13,0.0,19,0,4,6,4,2,1,45,0.17,0.15,0,0,22,7,8,2,31.8,68.1,77.2,0,9,3,2,4,2,0,1,0,1,0,0,7,15,0.010000000000000009,5,-2,5,3,1,3,2,32,0.13,0.11,0,0,26,6,2,11,23.0,30.7,73.0,0,12,1,3,1,1,4,2,0,2,0,0,6,20,-0.03,-8,-1,1,1,3,4,1,39,0.17,0.17,0,0,20,5,6,2,25.0,55.0,65.0,0,14,1,0,2,0,2,1,0,0,0,0,5,15,0.010000000000000009,-1,-2,6,2,2,5,3,50,0.15,0.15,0,0,21,0,3,2,0.0,14.2,23.8,0,11,0,5,0,3,0,2,0,0,0,0,0,21,-0.010000000000000009,10,0,3,5,5,6,3,48,0.14,0.13,0,0,25.0,1.0,1.0,6.0,4.0,8.0,32.0,0,13,0,2,1,5,0,1,0,3,0,0,1,24,-0.01999999999999999,8,0,2,4,6,0.15333333333333335,45.5,2.1666666666666665
20250812,07,4R,1,3,51,0.16,0.19,1,0,14,3,5,1,21.4,57.1,64.2,3,0,0,2,0,4,0,4,0,1,0,0,3,11,0.0,11,0,4,6,4,2,1,36,0.15,0.18,0,0,21,3,7,3,14.2,47.6,61.9,0,11,1,0,2,1,0,5,0,1,0,0,3,18,-0.010000000000000009,-4,-2,1,1,1,3,2,37,0.16,0.15,1,0,15,4,5,3,26.6,60.0,80.0,0,6,0,1,0,1,3,2,1,1,0,0,4,11,0.0,-3,-1,5,2,3,4,1,41,0.15,0.12,0,0,28,3,4,10,10.7,25.0,60.7,0,11,0,6,3,1,0,6,0,1,0,0,3,25,-0.010000000000000009,1,-2,2,3,2,5,3,44,0.16,0.19,1,0,17,0,2,2,0.0,11.7,23.5,0,9,0,3,0,3,0,2,0,0,0,0,0,17,0.0,4,0,6,4,5,6,3,46,0.15,0.17,0,0,11.0,0.0,0.0,2.0,0.0,0.0,18.1,0,6,0,0,0,3,0,1,0,1,0,0,0,11,-0.010000000000000009,6,0,3,5,6,0.155,42.5,2.1666666666666665
20250812,07,5R,1,4,25,0.25,0.2,0,0,9,1,1,2,11.1,22.2,44.4,1,0,0,1,0,2,0,4,0,1,0,0,1,8,0.09,-15,1,6,2,6,2,1,49,0.16,0.16,0,0,70,12,23,14,17.1,50.0,70.0,0,41,6,4,5,5,0,6,1,2,0,0,12,58,0.0,9,-2,2,5,1,3,1,53,0.17,0.18,0,0,34,7,7,8,20.5,41.1,64.7,0,19,1,4,2,3,2,0,2,1,0,0,7,27,0.010000000000000009,13,-2,3,6,2,4,3,23,0.18,0.21,0,0,15,1,4,4,6.6,33.3,60.0,0,8,1,2,0,3,0,1,0,0,0,0,1,14,0.01999999999999999,-17,0,4,1,4,5,2,25,0.14,0.11,1,0,13,0,1,4,0.0,7.6,38.4,0,6,0,0,0,4,0,2,0,1,0,0,0,13,-0.01999999999999999,-15,-1,1,3,3,6,3,37,0.18,0.19,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,3,0,1,0,0,0,2,0,0,0,11,0.01999999999999999,-3,0,5,4,5,0.18000000000000002,35.333333333333336,2.3333333333333335
20250812,07,6R,1,3,27,0.13,0.15,0,0,18,5,8,1,27.7,72.2,77.7,5,0,0,5,0,2,0,4,0,2,0,0,5,13,-0.03,-13,0,1,3,4,2,1,39,0.15,0.14,0,0,22,1,12,3,4.5,59.0,72.7,0,16,1,1,0,2,0,1,0,1,0,0,1,21,-0.010000000000000009,-1,-2,3,4,1,3,3,26,0.17,0.17,0,0,23,1,5,5,4.3,26.0,47.8,0,10,0,4,1,4,0,2,0,2,0,0,1,22,0.010000000000000009,-14,0,5,2,5,4,2,47,0.16,0.15,0,0,20,3,8,2,15.0,55.0,65.0,0,11,2,3,1,3,0,0,0,0,0,0,3,17,0.0,7,-1,4,6,3,5,3,25,0.19,0.15,0,0,17,1,2,6,5.8,17.6,52.9,0,7,0,1,0,2,1,6,0,0,0,0,1,16,0.03,-15,0,6,1,6,6,1,43,0.13,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,3,-2,2,5,2,0.155,34.5,2.1666666666666665
20250812,07,7R,1,2,23,0.16,0.16,0,0,18,13,1,1,72.2,77.7,83.3,12,0,0,0,0,2,0,3,1,0,0,0,13,5,0.0,-17,-1,1,1,3,2,3,54,0.18,0.18,0,0,18,2,3,4,11.1,27.7,50.0,0,9,2,2,0,5,0,0,0,0,0,0,2,16,0.01999999999999999,14,0,4,6,4,3,1,45,0.16,0.14,0,0,21,8,4,4,38.1,57.1,76.1,0,9,1,2,5,0,2,1,0,1,0,0,8,13,0.0,5,-2,2,5,1,4,1,38,0.17,0.15,0,0,25,7,7,6,28.0,56.0,80.0,0,7,1,3,1,1,5,4,0,3,0,0,7,18,0.010000000000000009,-2,-2,3,4,2,5,3,27,0.19,0.22,1,0,18,0,2,7,0.0,11.1,50.0,0,9,0,0,0,8,0,0,0,1,0,0,0,18,0.03,-13,0,5,3,5,6,4,24,,0.17,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,1,0,0,0,1,0,0,0,6,0.0,-16,1,6,2,6,0.17200000000000001,35.166666666666664,2.3333333333333335
20250812,07,8R,1,2,38,0.16,0.16,0,0,27,18,4,4,66.6,81.4,96.3,18,0,0,2,0,3,0,3,0,1,0,0,18,9,0.0,-2,-1,4,2,2,2,1,47,0.13,0.14,0,0,19,1,9,4,5.2,52.6,73.6,0,15,0,0,1,1,0,1,0,1,0,0,1,18,-0.03,7,-2,1,4,1,3,3,59,0.16,0.15,0,0,16,1,1,7,6.2,12.5,56.2,0,8,0,5,1,0,0,1,0,1,0,0,1,15,0.0,19,0,5,6,4,4,3,57,0.15,0.15,0,0,23,1,6,2,4.3,30.4,39.1,0,11,0,3,0,4,1,3,0,1,0,0,1,22,-0.010000000000000009,17,0,2,5,5,5,3,46,0.15,0.16,0,0,27,2,0,5,7.4,7.4,25.9,0,12,0,4,1,4,1,4,0,1,0,0,2,25,-0.010000000000000009,6,0,3,3,6,6,2,35,0.16,0.16,0,0,17.0,1.0,1.0,1.0,5.8,11.7,17.6,0,10,0,0,0,0,0,5,1,1,0,0,1,16,0.0,-5,-1,6,1,3,0.1516666666666667,47.0,2.3333333333333335
20250812,07,9R,1,1,25,0.16,0.13,0,0,23,17,2,1,73.9,82.6,86.9,17,0,0,4,0,0,0,0,0,1,0,1,17,6,0.0,-15,-2,3,1,1,2,1,28,0.13,0.11,0,0,18,8,6,2,44.4,77.7,88.8,0,10,4,0,2,0,0,0,2,0,0,0,8,10,-0.03,-12,-2,1,2,2,3,3,45,0.21,0.21,0,0,14,0,3,5,0.0,21.4,57.1,0,5,0,1,0,4,0,3,0,1,0,0,0,14,0.04999999999999999,5,0,6,5,4,4,1,44,0.15,0.14,0,0,24,2,5,3,8.3,29.1,41.6,0,12,1,3,1,5,0,3,0,0,0,0,2,23,-0.010000000000000009,4,-2,2,4,3,5,3,51,0.16,0.16,1,0,15,0,3,1,0.0,20.0,26.6,0,11,0,1,0,2,0,0,0,1,0,0,0,15,0.0,11,0,4,6,5,6,3,28,0.17,0.17,0,0,15.0,0.0,1.0,0.0,0.0,6.6,6.6,0,10,0,1,0,1,0,2,0,1,0,0,0,15,0.010000000000000009,-12,0,5,3,6,0.16333333333333336,36.833333333333336,2.0
20250812,07,10R,1,1,36,0.15,0.15,0,0,36,27,6,1,75.0,91.6,94.4,27,0,0,1,0,2,0,5,0,1,0,0,27,9,-0.010000000000000009,-4,-2,3,2,1,2,1,43,0.13,0.14,0,0,40,3,11,8,7.5,35.0,55.0,0,24,1,1,2,8,0,4,0,0,0,0,3,37,-0.03,3,-2,1,5,2,3,2,25,0.14,0.12,1,0,16,0,3,4,0.0,18.7,43.7,0,10,0,2,0,1,0,2,0,1,0,0,0,16,-0.01999999999999999,-15,-1,2,1,5,4,1,42,0.15,0.13,0,0,21,7,4,2,33.3,52.3,61.9,0,6,0,4,3,0,4,2,0,2,0,0,7,14,-0.010000000000000009,2,-2,4,4,3,5,3,48,0.19,0.19,0,0,15,0,2,4,0.0,13.3,40.0,0,8,0,3,0,2,0,1,0,1,0,0,0,15,0.03,8,0,6,6,6,6,1,39,0.17,0.18,0,0,14.0,1.0,0.0,4.0,7.1,7.1,35.7,0,4,0,4,0,2,0,2,1,1,0,0,1,13,0.010000000000000009,-1,-2,5,3,4,0.155,38.833333333333336,1.5
