date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250811,04,1R,1,1,3,24,0.18,0.16,0,0,5,0,0,0,0.0,0.0,0.0,0,1,0.0199999999999999,-16,0,4,1,2,0.175,43.833333333333336,2.833333333333333,6,0,0.2,差し
20250811,04,1R,2,2,3,40,0.17,0.17,0,0,22,2,5,3,9.0,31.8,45.4,2,5,0.01,0,0,3,2,3,0.175,43.833333333333336,2.833333333333333,2,0,0.19,差し
20250811,04,1R,3,3,3,50,0.18,0.17,0,0,23,3,4,2,13.0,30.4,39.1,3,5,0.0199999999999999,10,0,5,4,4,0.175,43.833333333333336,2.833333333333333,3,0,0.18,差し
20250811,04,1R,4,4,2,55,0.16,0.16,0,0,20,1,6,5,5.0,35.0,60.0,1,2,0.0,15,-1,1,6,1,0.175,43.833333333333336,2.833333333333333,1,1,0.23,差し
20250811,04,1R,5,5,3,43,0.2,0.2,1,0,11,0,2,1,0.0,18.1,27.2,0,3,0.04,3,0,6,3,5,0.175,43.833333333333336,2.833333333333333,4,0,0.35,差し
20250811,04,1R,6,6,3,51,0.16,0.2,1,0,16,0,2,2,0.0,12.5,25.0,0,1,0.0,11,0,2,5,6,0.175,43.833333333333336,2.833333333333333,5,0,0.37,差し
20250811,04,2R,1,1,3,50,0.2,0.18,0,0,16,6,3,0,37.5,56.2,56.2,6,5,0.04,10,0,5,5,3,0.1716666666666666,40.0,2.6666666666666665,2,0,0.07,まくり
20250811,04,2R,2,2,3,46,0.15,0.14,0,0,20,2,3,2,10.0,25.0,35.0,2,3,-0.01,6,0,3,4,4,0.1716666666666666,40.0,2.6666666666666665,4,0,0.11,まくり
20250811,04,2R,3,3,2,30,0.13,0.13,0,0,19,6,3,3,31.5,47.3,63.1,6,1,-0.03,-10,-1,1,2,2,0.1716666666666666,40.0,2.6666666666666665,1,1,0.06,まくり
20250811,04,2R,4,4,3,51,0.18,0.19,0,0,18,0,2,2,0.0,11.1,22.2,0,4,0.0199999999999999,11,0,4,6,5,0.1716666666666666,40.0,2.6666666666666665,3,0,0.12,まくり
20250811,04,2R,5,5,1,41,0.13,0.13,0,0,18,2,1,7,11.1,16.6,55.5,2,1,-0.03,1,-2,2,3,1,0.1716666666666666,40.0,2.6666666666666665,5,0,0.1,まくり
20250811,04,2R,6,6,4,22,0.24,0.19,0,0,52,1,0,0,1.9,1.9,1.9,1,8,0.0799999999999999,-18,1,6,1,6,0.1716666666666666,40.0,2.6666666666666665,6,0,0.09,まくり
20250811,04,3R,1,1,3,22,0.16,0.15,0,0,14,8,2,0,57.1,71.4,71.4,8,3,0.0,-18,0,2,1,3,0.1683333333333333,39.16666666666666,2.5,1,1,0.14,逃げ
20250811,04,3R,2,2,3,56,0.17,0.18,0,0,20,1,5,6,5.0,30.0,60.0,1,3,0.01,16,0,4,5,4,0.1683333333333333,39.16666666666666,2.5,3,0,0.25,逃げ
20250811,04,3R,3,3,3,60,0.2,0.24,0,0,17,2,4,3,11.7,35.2,52.9,2,2,0.04,20,0,6,6,5,0.1683333333333333,39.16666666666666,2.5,4,0,0.21,逃げ
20250811,04,3R,4,4,2,27,0.18,0.12,0,0,27,1,6,7,3.7,25.9,51.8,1,1,0.0199999999999999,-13,-1,5,3,2,0.1683333333333333,39.16666666666666,2.5,5,0,0.19,逃げ
20250811,04,3R,5,5,1,47,0.14,0.12,0,0,15,1,6,3,6.6,46.6,66.6,1,2,-0.0199999999999999,7,-2,1,4,1,0.1683333333333333,39.16666666666666,2.5,2,0,0.2,逃げ
20250811,04,3R,6,6,3,23,0.16,0.23,2,0,31,0,0,2,0.0,0.0,6.4,0,5,0.0,-17,0,3,2,6,0.1683333333333333,39.16666666666666,2.5,6,0,0.29,逃げ
20250811,04,4R,1,1,3,54,0.19,0.16,0,0,8,3,2,0,37.5,62.5,62.5,3,2,0.03,14,0,4,6,2,0.175,45.333333333333336,2.6666666666666665,5,0,0.26,まくり差し
20250811,04,4R,2,2,3,33,0.19,0.19,0,0,18,2,3,2,11.1,27.7,38.8,2,0,0.03,-7,0,5,1,3,0.175,45.333333333333336,2.6666666666666665,4,0,0.35,まくり差し
20250811,04,4R,3,3,3,47,0.17,0.17,0,0,23,4,3,4,17.3,30.4,47.8,4,2,0.01,7,0,2,3,4,0.175,45.333333333333336,2.6666666666666665,2,0,0.25,まくり差し
20250811,04,4R,4,4,3,41,0.19,0.19,0,0,26,2,4,7,7.6,23.0,50.0,2,2,0.03,1,0,6,2,5,0.175,45.333333333333336,2.6666666666666665,1,1,0.2,まくり差し
