date,pid,race,L1_startCourse,L1_class,L1_age,L1_avgST_rc,L1_ec_avgST,L1_flying,L1_late,L1_ss_starts,L1_ss_first,L1_ss_second,L1_ss_third,L1_ms_winRate,L1_ms_top2Rate,L1_ms_top3Rate,L1_winK_逃げ,L1_loseK_逃げ,L1_winK_差し,L1_loseK_差し,L1_winK_まくり,L1_loseK_まくり,L1_winK_まくり差し,L1_loseK_まくり差し,L1_winK_抜き,L1_loseK_抜き,L1_winK_恵まれ,L1_loseK_恵まれ,L1_winK_total,L1_loseK_total,L1_d_avgST_rc,L1_d_age,L1_d_class,L1_rank_avgST,L1_rank_age,L1_rank_class,L2_startCourse,L2_class,L2_age,L2_avgST_rc,L2_ec_avgST,L2_flying,L2_late,L2_ss_starts,L2_ss_first,L2_ss_second,L2_ss_third,L2_ms_winRate,L2_ms_top2Rate,L2_ms_top3Rate,L2_winK_逃げ,L2_loseK_逃げ,L2_winK_差し,L2_loseK_差し,L2_winK_まくり,L2_loseK_まくり,L2_winK_まくり差し,L2_loseK_まくり差し,L2_winK_抜き,L2_loseK_抜き,L2_winK_恵まれ,L2_loseK_恵まれ,L2_winK_total,L2_loseK_total,L2_d_avgST_rc,L2_d_age,L2_d_class,L2_rank_avgST,L2_rank_age,L2_rank_class,L3_startCourse,L3_class,L3_age,L3_avgST_rc,L3_ec_avgST,L3_flying,L3_late,L3_ss_starts,L3_ss_first,L3_ss_second,L3_ss_third,L3_ms_winRate,L3_ms_top2Rate,L3_ms_top3Rate,L3_winK_逃げ,L3_loseK_逃げ,L3_winK_差し,L3_loseK_差し,L3_winK_まくり,L3_loseK_まくり,L3_winK_まくり差し,L3_loseK_まくり差し,L3_winK_抜き,L3_loseK_抜き,L3_winK_恵まれ,L3_loseK_恵まれ,L3_winK_total,L3_loseK_total,L3_d_avgST_rc,L3_d_age,L3_d_class,L3_rank_avgST,L3_rank_age,L3_rank_class,L4_startCourse,L4_class,L4_age,L4_avgST_rc,L4_ec_avgST,L4_flying,L4_late,L4_ss_starts,L4_ss_first,L4_ss_second,L4_ss_third,L4_ms_winRate,L4_ms_top2Rate,L4_ms_top3Rate,L4_winK_逃げ,L4_loseK_逃げ,L4_winK_差し,L4_loseK_差し,L4_winK_まくり,L4_loseK_まくり,L4_winK_まくり差し,L4_loseK_まくり差し,L4_winK_抜き,L4_loseK_抜き,L4_winK_恵まれ,L4_loseK_恵まれ,L4_winK_total,L4_loseK_total,L4_d_avgST_rc,L4_d_age,L4_d_class,L4_rank_avgST,L4_rank_age,L4_rank_class,L5_startCourse,L5_class,L5_age,L5_avgST_rc,L5_ec_avgST,L5_flying,L5_late,L5_ss_starts,L5_ss_first,L5_ss_second,L5_ss_third,L5_ms_winRate,L5_ms_top2Rate,L5_ms_top3Rate,L5_winK_逃げ,L5_loseK_逃げ,L5_winK_差し,L5_loseK_差し,L5_winK_まくり,L5_loseK_まくり,L5_winK_まくり差し,L5_loseK_まくり差し,L5_winK_抜き,L5_loseK_抜き,L5_winK_恵まれ,L5_loseK_恵まれ,L5_winK_total,L5_loseK_total,L5_d_avgST_rc,L5_d_age,L5_d_class,L5_rank_avgST,L5_rank_age,L5_rank_class,L6_startCourse,L6_class,L6_age,L6_avgST_rc,L6_ec_avgST,L6_flying,L6_late,L6_ss_starts,L6_ss_first,L6_ss_second,L6_ss_third,L6_ms_winRate,L6_ms_top2Rate,L6_ms_top3Rate,L6_winK_逃げ,L6_loseK_逃げ,L6_winK_差し,L6_loseK_差し,L6_winK_まくり,L6_loseK_まくり,L6_winK_まくり差し,L6_loseK_まくり差し,L6_winK_抜き,L6_loseK_抜き,L6_winK_恵まれ,L6_loseK_恵まれ,L6_winK_total,L6_loseK_total,L6_d_avgST_rc,L6_d_age,L6_d_class,L6_rank_avgST,L6_rank_age,L6_rank_class,mean_avgST_rc,mean_age,mean_class
20250814,13,1R,1,3,28,0.17,0.16,0,0,13,5,1,2,38.4,46.1,61.5,4,0,0,5,0,1,0,0,1,1,0,1,5,8,0.010000000000000009,-12,0,2,2,2,2,3,38,0.2,0.23,1,0,19,1,2,4,5.2,15.7,36.8,0,11,1,0,0,2,0,2,0,3,0,0,1,18,0.04000000000000001,-2,0,5,4,3,3,2,45,0.18,0.19,0,0,32,4,6,12,12.5,31.2,68.7,0,16,1,3,1,6,2,2,0,1,0,0,4,28,0.01999999999999999,5,-1,3,6,1,4,3,36,0.16,0.17,0,0,19,2,1,7,10.5,15.7,52.6,0,10,1,1,1,1,0,3,0,2,0,0,2,17,0.0,-4,0,1,3,4,5,3,39,0.19,0.2,0,0,26,1,2,2,3.8,11.5,19.2,0,15,0,7,0,1,0,1,1,1,0,0,1,25,0.03,-1,0,4,5,5,6,3,21,0.21,0.19,0,0,46,2,2,3,4.3,8.7,15.2,0,23,1,8,1,7,0,4,0,3,0,0,2,45,0.04999999999999999,-19,0,6,1,6,0.18500000000000003,34.5,2.8333333333333335
20250814,13,2R,1,2,46,0.16,0.14,0,0,32,18,7,3,56.2,78.1,87.5,18,0,0,5,0,7,0,2,0,0,0,0,18,14,0.0,6,-1,2,5,1,2,2,35,0.16,0.16,0,0,16,3,2,5,18.7,31.2,62.5,0,8,3,1,0,3,0,1,0,0,0,0,3,13,0.0,-5,-1,3,4,2,3,2,26,0.13,0.15,0,0,13,2,3,4,15.3,38.4,69.2,0,9,0,1,1,0,1,1,0,0,0,0,2,11,-0.03,-14,-1,1,2,3,4,3,27,0.19,0.19,0,0,8,1,2,0,12.5,37.5,37.5,0,4,0,0,1,2,0,0,0,1,0,0,1,7,0.03,-13,0,6,3,4,5,3,23,0.18,0.15,0,0,24,1,1,8,4.1,8.3,41.6,0,17,0,2,0,2,1,1,0,2,0,0,1,24,0.01999999999999999,-17,0,4,1,5,6,3,51,0.18,0.18,0,0,18,0,1,4,0.0,5.5,27.7,0,7,0,4,0,4,0,3,0,0,0,0,0,18,0.01999999999999999,11,0,5,6,6,0.16666666666666666,34.666666666666664,2.5
20250814,13,3R,1,1,27,0.14,0.12,0,0,21,16,0,3,76.1,76.1,90.4,16,0,0,0,0,2,0,2,0,0,0,1,16,5,-0.01999999999999999,-13,-2,1,3,1,2,2,53,0.17,0.19,0,0,4,0,2,1,0.0,50.0,75.0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0.010000000000000009,13,-1,3,6,2,3,2,46,0.14,0.13,0,0,32,13,10,6,40.6,71.8,90.6,0,16,0,0,4,2,8,1,1,0,0,0,13,19,-0.01999999999999999,6,-1,2,5,3,4,3,34,0.17,0.16,0,0,13,3,3,4,23.0,46.1,76.9,0,4,1,1,1,2,0,2,1,1,0,0,3,10,0.010000000000000009,-6,0,4,4,5,5,2,24,0.19,0.16,0,0,22,1,3,6,4.5,18.1,45.4,0,11,0,5,0,3,1,1,0,1,0,0,1,21,0.03,-16,-1,6,2,4,6,4,19,0.18,0.17,0,0,66,0,2,1,0.0,3.0,4.5,0,27,0,11,0,15,0,10,0,3,0,0,0,66,0.01999999999999999,-21,1,5,1,6,0.165,33.833333333333336,2.3333333333333335
20250814,13,4R,1,1,38,0.14,0.13,0,0,22,16,2,2,72.7,81.8,90.9,16,0,0,4,0,1,0,1,0,0,0,0,16,6,-0.01999999999999999,-2,-2,1,3,1,2,3,40,0.2,0.17,0,0,23,4,7,0,17.3,47.8,47.8,0,8,3,2,0,2,0,6,1,1,0,0,4,19,0.04000000000000001,0,0,5,4,4,3,1,52,0.14,0.13,0,0,32,5,3,11,15.6,25.0,59.3,0,17,0,2,3,3,1,2,1,1,0,2,5,27,-0.01999999999999999,12,-2,2,6,2,4,2,28,0.18,0.18,0,0,18,5,6,3,27.7,61.1,77.7,0,6,0,3,4,2,0,1,1,1,0,0,5,13,0.01999999999999999,-12,-1,4,2,3,5,3,42,0.15,0.16,0,0,22,0,2,5,0.0,9.0,31.8,0,9,0,5,0,4,0,2,0,1,0,1,0,22,-0.010000000000000009,2,0,3,5,5,6,4,23,,0.22,0,0,43,0,0,0,0.0,0.0,0.0,0,20,0,4,0,8,0,9,0,1,0,1,0,43,0.0,-17,1,6,1,6,0.162,37.166666666666664,2.3333333333333335
20250814,13,5R,1,1,47,0.18,0.17,0,0,32,23,2,1,71.8,78.1,81.2,23,0,0,0,0,4,0,4,0,1,0,0,23,9,0.01999999999999999,7,-2,4,5,1,2,3,60,0.16,0.19,0,0,19,0,8,3,0.0,42.1,57.8,0,8,0,3,0,2,0,2,0,4,0,0,0,19,0.0,20,0,2,6,4,3,3,36,0.16,0.14,0,0,19,5,2,2,26.3,36.8,47.3,0,10,0,2,4,1,1,1,0,0,0,0,5,14,0.0,-4,0,3,2,5,4,1,39,0.14,0.15,1,0,15,1,2,5,6.6,20.0,53.3,0,7,0,2,1,1,0,4,0,0,0,0,1,14,-0.01999999999999999,-1,-2,1,4,2,5,1,37,0.19,0.2,0,0,18,2,6,5,11.1,44.4,72.2,0,11,0,1,0,2,2,1,0,1,0,0,2,16,0.03,-3,-2,6,3,3,6,3,21,0.18,0.19,1,0,25,0,1,3,0.0,4.0,16.0,0,11,0,4,0,7,0,3,0,0,0,0,0,25,0.01999999999999999,-19,0,5,1,6,0.16833333333333333,40.0,2.0
20250814,13,6R,1,1,38,0.13,0.14,1,0,36,23,11,2,63.8,94.4,100.0,23,0,0,1,0,3,0,8,0,1,0,0,23,13,-0.03,-2,-2,1,4,1,2,3,23,0.18,0.18,0,0,19,2,6,2,10.5,42.1,52.6,0,10,2,1,0,4,0,1,0,1,0,0,2,17,0.01999999999999999,-17,0,5,2,3,3,3,21,0.21,0.06,0,0,1,0,1,0,0.0,100.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.04999999999999999,-19,0,6,1,4,4,2,32,0.13,0.12,0,0,21,4,5,6,19.0,42.8,71.4,0,8,0,6,4,2,0,0,0,1,0,0,4,17,-0.03,-8,-1,2,3,2,5,3,38,0.16,0.15,0,0,15,0,2,4,0.0,13.3,40.0,0,6,0,2,0,0,0,1,0,6,0,0,0,15,0.0,-2,0,3,5,5,6,3,38,0.16,0.17,0,0,16,1,0,0,6.2,6.2,6.2,0,6,0,4,1,4,0,1,0,1,0,0,1,16,0.0,-2,0,4,6,6,0.16166666666666668,31.666666666666668,2.5
20250814,13,7R,1,2,47,0.15,0.14,0,0,27,18,5,1,66.6,85.1,88.8,17,0,0,1,0,0,0,6,1,1,0,1,18,9,-0.010000000000000009,7,-1,1,5,1,2,3,39,0.19,0.16,0,0,23,2,6,5,8.7,34.7,56.5,0,11,0,0,1,3,0,5,1,2,0,0,2,21,0.03,-1,0,6,3,4,3,3,41,0.15,0.15,0,0,15,0,3,4,0.0,20.0,46.6,0,10,0,1,0,1,0,1,0,2,0,0,0,15,-0.010000000000000009,1,0,2,4,5,4,3,23,0.18,0.22,0,0,22,0,4,1,0.0,18.1,22.7,0,12,0,3,0,4,0,3,0,0,0,0,0,22,0.01999999999999999,-17,0,5,1,6,5,2,53,0.17,0.15,0,0,3,0,0,1,0.0,0.0,33.3,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0.010000000000000009,13,-1,4,6,2,6,2,35,0.16,0.16,0,0,22,1,0,3,4.5,4.5,18.1,0,12,0,1,0,3,1,2,0,3,0,0,1,21,0.0,-5,-1,3,2,3,0.16666666666666666,39.666666666666664,2.5
20250814,13,8R,1,2,24,0.19,0.23,0,0,15,5,4,2,33.3,60.0,73.3,5,0,0,2,0,7,0,0,0,1,0,0,5,10,0.03,-16,-1,2,3,1,2,3,27,0.19,0.23,0,0,10,1,5,1,10.0,60.0,70.0,0,7,0,1,1,1,0,0,0,0,0,0,1,9,0.03,-13,0,3,5,2,3,3,25,0.16,0.15,1,0,19,1,1,2,5.2,10.5,21.0,0,10,0,1,0,4,0,2,0,1,1,0,1,18,0.0,-15,0,1,4,3,4,4,23,0.22,0.22,0,0,22,0,0,2,0.0,0.0,9.0,0,12,0,1,0,6,0,1,0,2,0,0,0,22,0.06,-17,1,6,2,5,5,3,29,0.19,0.15,0,0,21,0,0,1,0.0,0.0,4.7,0,11,0,4,0,5,0,1,0,0,0,0,0,21,0.03,-11,0,4,6,4,6,4,22,0.21,0.28,1,0,19,0,0,0,0.0,0.0,0.0,0,7,0,3,0,4,0,4,0,1,0,0,0,19,0.04999999999999999,-18,1,5,1,6,0.19333333333333333,25.0,3.1666666666666665
20250814,13,9R,1,1,37,0.19,0.13,0,0,27,20,5,1,74.0,92.5,96.3,19,0,0,3,0,1,0,3,1,0,0,0,20,7,0.03,-3,-2,6,3,1,2,2,28,0.18,0.18,0,0,15,1,3,3,6.6,26.6,46.6,0,10,0,2,1,0,0,3,0,0,0,0,1,15,0.01999999999999999,-12,-1,4,2,3,3,3,51,0.18,0.18,0,0,26,2,4,6,7.6,23.0,46.1,0,13,1,2,1,5,0,1,0,3,0,0,2,24,0.01999999999999999,11,0,5,5,6,4,1,52,0.14,0.13,0,0,28,3,7,7,10.7,35.7,60.7,0,18,1,2,1,2,0,3,0,0,1,0,3,25,-0.01999999999999999,12,-2,2,6,2,5,2,46,0.14,0.13,0,0,26,4,2,5,15.3,23.0,42.3,0,15,0,2,0,2,4,1,0,1,0,1,4,22,-0.01999999999999999,6,-1,3,4,4,6,2,26,0.13,0.14,0,0,26,1,4,2,3.8,19.2,26.9,0,12,0,4,1,5,0,2,0,2,0,0,1,25,-0.03,-14,-1,1,1,5,0.16,40.0,1.8333333333333333
20250814,13,10R,1,2,32,0.13,0.13,0,0,23,11,6,4,47.8,73.9,91.3,11,0,0,4,0,3,0,4,0,0,0,1,11,12,-0.03,-8,-1,1,2,4,2,1,47,0.18,0.16,0,0,29,5,7,4,17.2,41.3,55.1,0,15,0,0,4,1,0,6,1,2,0,0,5,24,0.01999999999999999,7,-2,5,6,1,3,3,38,0.2,0.2,1,0,19,2,1,4,10.5,15.7,36.8,0,10,0,1,2,1,0,2,0,3,0,0,2,17,0.04000000000000001,-2,0,6,3,6,4,1,38,0.14,0.14,0,0,22,3,4,5,13.6,31.8,54.5,0,13,1,2,2,1,0,2,0,1,0,0,3,19,-0.01999999999999999,-2,-2,2,4,2,5,2,46,0.16,0.16,0,0,26,1,7,6,3.8,30.7,53.8,0,12,0,2,0,6,1,4,0,1,0,0,1,25,0.0,6,-1,4,5,5,6,1,27,0.14,0.15,0,0,14,1,0,3,7.1,7.1,28.5,0,6,0,3,1,2,0,1,0,1,0,0,1,13,-0.01999999999999999,-13,-2,3,1,3,0.15833333333333335,38.0,1.6666666666666667
