date,pid,race,L1_startCourse,L1_class,L1_age,L1_avgST_rc,L1_ec_avgST,L1_flying,L1_late,L1_ss_starts,L1_ss_first,L1_ss_second,L1_ss_third,L1_ms_winRate,L1_ms_top2Rate,L1_ms_top3Rate,L1_win_k,L1_lose_k,L1_d_avgST_rc,L1_d_age,L1_d_class,L1_rank_avgST,L1_rank_age,L1_rank_class,L2_startCourse,L2_class,L2_age,L2_avgST_rc,L2_ec_avgST,L2_flying,L2_late,L2_ss_starts,L2_ss_first,L2_ss_second,L2_ss_third,L2_ms_winRate,L2_ms_top2Rate,L2_ms_top3Rate,L2_win_k,L2_lose_k,L2_d_avgST_rc,L2_d_age,L2_d_class,L2_rank_avgST,L2_rank_age,L2_rank_class,L3_startCourse,L3_class,L3_age,L3_avgST_rc,L3_ec_avgST,L3_flying,L3_late,L3_ss_starts,L3_ss_first,L3_ss_second,L3_ss_third,L3_ms_winRate,L3_ms_top2Rate,L3_ms_top3Rate,L3_win_k,L3_lose_k,L3_d_avgST_rc,L3_d_age,L3_d_class,L3_rank_avgST,L3_rank_age,L3_rank_class,L4_startCourse,L4_class,L4_age,L4_avgST_rc,L4_ec_avgST,L4_flying,L4_late,L4_ss_starts,L4_ss_first,L4_ss_second,L4_ss_third,L4_ms_winRate,L4_ms_top2Rate,L4_ms_top3Rate,L4_win_k,L4_lose_k,L4_d_avgST_rc,L4_d_age,L4_d_class,L4_rank_avgST,L4_rank_age,L4_rank_class,L5_startCourse,L5_class,L5_age,L5_avgST_rc,L5_ec_avgST,L5_flying,L5_late,L5_ss_starts,L5_ss_first,L5_ss_second,L5_ss_third,L5_ms_winRate,L5_ms_top2Rate,L5_ms_top3Rate,L5_win_k,L5_lose_k,L5_d_avgST_rc,L5_d_age,L5_d_class,L5_rank_avgST,L5_rank_age,L5_rank_class,L6_startCourse,L6_class,L6_age,L6_avgST_rc,L6_ec_avgST,L6_flying,L6_late,L6_ss_starts,L6_ss_first,L6_ss_second,L6_ss_third,L6_ms_winRate,L6_ms_top2Rate,L6_ms_top3Rate,L6_win_k,L6_lose_k,L6_d_avgST_rc,L6_d_age,L6_d_class,L6_rank_avgST,L6_rank_age,L6_rank_class,mean_avgST_rc,mean_age,mean_class
20250815,02,1R,1,3,23,0.18,0.15,1,0,16,9,3,3,56.2,75.0,93.7,9,4,0.01999999999999999,-17,0,4,1,3,2,3,50,0.18,0.19,0,0,21,1,4,6,4.7,23.8,52.3,1,2,0.01999999999999999,10,0,5,4,4,3,1,36,0.15,0.11,0,0,13,5,2,4,38.4,53.8,84.6,5,1,-0.010000000000000009,-4,-2,2,2,1,4,3,51,0.17,0.16,0,0,15,2,1,1,13.3,20.0,26.6,2,3,0.010000000000000009,11,0,3,6,5,5,1,45,0.12,0.14,0,0,22,4,1,7,18.1,22.7,54.5,4,1,-0.04000000000000001,5,-2,1,3,2,6,3,50,0.18,0.16,0,0,13,0,0,1,0.0,0.0,7.6,0,3,0.01999999999999999,10,0,6,5,6,0.16333333333333333,42.5,2.3333333333333335
20250815,02,2R,1,3,27,0.19,0.17,1,0,12,2,1,4,16.6,25.0,58.3,2,3,0.03,-13,0,5,4,3,2,1,26,0.15,0.13,0,0,21,7,7,7,33.3,66.6,100.0,7,1,-0.010000000000000009,-14,-2,1,3,1,3,3,52,0.15,0.18,1,0,21,1,3,4,4.7,19.0,38.1,1,2,-0.010000000000000009,12,0,2,6,4,4,1,25,0.16,0.15,0,0,23,4,5,8,17.3,39.1,73.9,4,2,0.0,-15,-2,3,2,2,5,3,45,0.17,0.18,1,0,15,0,1,3,0.0,6.6,26.6,0,4,0.010000000000000009,5,0,4,5,5,6,4,23,,0.2,0,0,36,0,0,3,0.0,0.0,8.3,0,11,0.0,-17,1,6,1,6,0.164,33.0,2.5
20250815,02,3R,1,3,56,0.18,0.17,1,0,18,5,5,0,27.7,55.5,55.5,5,6,0.01999999999999999,16,0,5,5,4,2,3,55,0.17,0.17,0,0,22,1,5,8,4.5,27.2,63.6,1,6,0.010000000000000009,15,0,4,4,5,3,2,46,0.15,0.13,1,0,16,1,2,2,6.2,18.7,31.2,1,1,-0.010000000000000009,6,-1,2,2,3,4,3,57,0.18,0.2,0,0,17,1,3,3,5.8,23.5,41.1,1,1,0.01999999999999999,17,0,6,6,6,5,1,38,0.16,0.13,0,0,23,3,6,4,13.0,39.1,56.5,3,3,0.0,-2,-2,3,1,1,6,1,49,0.13,0.14,0,0,21,2,6,4,9.5,38.1,57.1,2,3,-0.03,9,-2,1,3,2,0.16166666666666665,50.166666666666664,2.1666666666666665
20250815,02,4R,1,3,55,0.18,0.16,0,0,18,12,5,0,66.6,94.4,94.4,12,1,0.01999999999999999,15,0,4,6,4,2,2,39,0.13,0.14,1,0,24,4,5,3,16.6,37.5,50.0,4,1,-0.03,-1,-1,1,3,3,3,3,46,0.19,0.19,0,0,21,1,4,5,4.7,23.8,47.6,1,6,0.03,6,0,6,4,5,4,3,32,0.18,0.21,0,0,17,0,1,2,0.0,5.8,17.6,0,2,0.01999999999999999,-8,0,5,2,6,5,1,30,0.16,0.15,0,0,16,2,2,3,12.5,25.0,43.7,2,3,0.0,-10,-2,2,1,1,6,1,47,0.16,0.16,0,0,18,1,0,6,5.5,5.5,38.8,1,2,0.0,7,-2,3,5,2,0.16666666666666666,41.5,2.1666666666666665
20250815,02,5R,1,2,59,0.2,0.17,0,0,30,19,7,3,63.3,86.6,96.6,19,3,0.04000000000000001,19,-1,5,6,2,2,3,56,0.16,0.15,0,0,22,3,4,2,13.6,31.8,40.9,3,5,0.0,16,0,1,5,3,3,3,52,0.19,0.17,0,0,18,2,2,5,11.1,22.2,50.0,2,4,0.03,12,0,4,3,4,4,1,37,0.16,0.15,0,0,28,8,4,7,28.5,42.8,67.8,8,0,0.0,-3,-2,2,2,1,5,3,25,0.2,0.23,0,0,21,0,1,3,0.0,4.7,19.0,0,2,0.04000000000000001,-15,0,6,1,5,6,3,52,0.16,0.17,1,0,17,0,1,4,0.0,5.8,29.4,0,6,0.0,12,0,3,4,6,0.17833333333333334,46.833333333333336,2.5
20250815,02,6R,1,3,51,0.17,0.18,0,0,11,2,2,3,18.1,36.3,63.6,2,1,0.010000000000000009,11,0,4,5,4,2,2,44,0.18,0.17,0,0,20,1,4,2,5.0,25.0,35.0,1,1,0.01999999999999999,4,-1,5,4,3,3,1,38,0.14,0.14,0,0,22,4,5,5,18.1,40.9,63.6,4,1,-0.01999999999999999,-2,-2,2,3,1,4,3,58,0.15,0.12,1,0,16,1,3,3,6.2,25.0,43.7,1,3,-0.010000000000000009,18,0,3,6,5,5,3,25,0.26,0.16,0,0,15,0,1,2,0.0,6.6,20.0,0,3,0.1,-15,0,6,1,6,6,1,26,0.11,0.14,0,0,14,0,1,2,0.0,7.1,21.4,0,4,-0.05,-14,-2,1,2,2,0.16833333333333333,40.333333333333336,2.1666666666666665
20250815,02,7R,1,1,43,0.16,0.18,1,0,26,18,3,3,69.2,80.7,92.3,18,2,0.0,3,-2,1,3,1,2,3,45,0.17,0.18,1,0,16,0,2,2,0.0,12.5,25.0,0,3,0.010000000000000009,5,0,3,4,2,3,3,53,0.19,0.2,0,0,18,2,3,2,11.1,27.7,38.8,2,4,0.03,13,0,5,5,3,4,3,62,0.16,0.14,0,0,18,2,4,6,11.1,33.3,66.6,2,2,0.0,22,0,2,6,4,5,3,23,0.18,0.17,1,0,15,1,1,4,6.6,13.3,40.0,1,1,0.01999999999999999,-17,0,4,2,5,6,4,19,,0.22,0,0,56,0,0,1,0.0,0.0,1.7,0,14,0.0,-21,1,6,1,6,0.17200000000000001,40.833333333333336,2.8333333333333335
20250815,02,8R,1,3,52,0.15,0.17,1,0,15,1,2,4,6.6,20.0,46.6,1,7,-0.010000000000000009,12,0,2,6,5,2,1,37,0.16,0.15,0,0,19,4,7,3,21.0,57.8,73.6,4,2,0.0,-3,-2,3,2,1,3,1,25,0.16,0.13,0,0,18,2,4,8,11.1,33.3,77.7,2,1,0.0,-15,-2,4,1,2,4,1,38,0.16,0.15,0,0,21,5,3,2,23.8,38.1,47.6,5,4,0.0,-2,-2,5,3,3,5,2,44,0.13,0.12,0,0,24,2,7,6,8.3,37.5,62.5,2,3,-0.03,4,-1,1,4,4,6,3,50,0.18,0.2,0,0,14,0,0,0,0.0,0.0,0.0,0,3,0.01999999999999999,10,0,6,5,6,0.15666666666666665,41.0,1.8333333333333333
20250815,02,9R,1,1,30,0.16,0.15,0,0,32,26,3,1,81.2,90.6,93.7,26,0,0.0,-10,-2,2,2,1,2,1,36,0.14,0.13,0,0,21,2,9,4,9.5,52.3,71.4,2,1,-0.01999999999999999,-4,-2,1,4,2,3,3,55,0.17,0.16,0,0,19,1,5,2,5.2,31.5,42.1,1,0,0.010000000000000009,15,0,4,6,5,4,3,27,0.19,0.18,1,0,15,2,0,3,13.3,13.3,33.3,2,2,0.03,-13,0,6,1,6,5,1,30,0.16,0.15,0,0,22,2,5,5,9.0,31.8,54.5,2,3,0.0,-10,-2,3,3,3,6,2,44,0.17,0.18,0,0,18,0,3,3,0.0,16.6,33.3,0,2,0.010000000000000009,4,-1,5,5,4,0.16500000000000004,37.0,1.8333333333333333
20250815,02,10R,1,1,45,0.12,0.13,0,0,29,25,3,1,86.2,96.5,100.0,25,0,-0.04000000000000001,5,-2,1,4,1,2,3,36,0.17,0.19,0,0,7,1,2,1,14.2,42.8,57.1,1,2,0.010000000000000009,-4,0,4,2,5,3,1,47,0.16,0.13,0,0,26,5,8,6,19.2,50.0,73.0,5,3,0.0,7,-2,3,5,2,4,2,59,0.2,0.2,0,0,25,0,9,5,0.0,36.0,56.0,0,3,0.04000000000000001,19,-1,6,6,4,5,1,24,0.13,0.12,1,0,14,1,2,1,7.1,21.4,28.5,1,2,-0.03,-16,-2,2,1,3,6,3,43,0.17,0.13,0,0,14,0,3,3,0.0,21.4,42.8,0,4,0.010000000000000009,3,0,5,3,6,0.15833333333333335,42.333333333333336,1.8333333333333333
