date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250815,11,1R,1,1,3,42,0.18,0.19,0,0,16.0,6.0,3.0,3.0,37.5,56.2,75.0,6,3,0.0199999999999999,2,0,5,6,3,0.165,30.5,2.6666666666666665,2,0,0.07,まくり差し
20250815,11,1R,2,2,2,22,0.16,0.16,1,0,25.0,4.0,7.0,2.0,16.0,44.0,52.0,4,7,0.0,-18,-1,3,2,2,0.165,30.5,2.6666666666666665,5,0,0.15,まくり差し
20250815,11,1R,3,3,1,30,0.14,0.14,0,0,21.0,5.0,4.0,8.0,23.8,42.8,80.9,5,2,-0.0199999999999999,-10,-2,1,3,1,0.165,30.5,2.6666666666666665,1,1,0.05,まくり差し
20250815,11,1R,4,4,3,36,0.15,0.16,0,0,21.0,1.0,2.0,7.0,4.7,14.2,47.6,1,3,-0.01,-4,0,2,5,4,0.165,30.5,2.6666666666666665,4,0,0.11,まくり差し
20250815,11,1R,5,5,3,33,0.17,0.2,0,0,22.0,0.0,4.0,3.0,0.0,18.1,31.8,0,2,0.01,-7,0,4,4,5,0.165,30.5,2.6666666666666665,3,0,0.16,まくり差し
20250815,11,1R,6,6,4,20,0.19,0.18,0,0,69.0,1.0,0.0,2.0,1.4,1.4,4.3,1,11,0.03,-20,1,6,1,6,0.165,30.5,2.6666666666666665,6,0,0.15,まくり差し
20250815,11,2R,1,1,3,40,0.17,0.14,0,0,15.0,3.0,4.0,2.0,20.0,46.6,60.0,3,2,0.01,0,0,3,5,3,0.1716666666666666,29.666666666666668,2.5,4,0,0.1,まくり
20250815,11,2R,2,2,1,41,0.15,0.12,0,0,20.0,3.0,7.0,3.0,15.0,50.0,65.0,3,0,-0.01,1,-2,2,6,1,0.1716666666666666,29.666666666666668,2.5,3,0,0.1,まくり
20250815,11,2R,3,3,1,32,0.14,0.14,0,0,21.0,8.0,7.0,4.0,38.1,71.4,90.4,8,0,-0.0199999999999999,-8,-2,1,4,2,0.1716666666666666,29.666666666666668,2.5,1,1,0.11,まくり
20250815,11,2R,4,4,3,21,0.17,0.18,1,0,27.0,0.0,3.0,2.0,0.0,11.1,18.5,0,2,0.01,-19,0,4,1,4,0.1716666666666666,29.666666666666668,2.5,6,0,0.34,まくり
20250815,11,2R,5,5,4,21,0.23,,1,0,,,,,,,,0,0,0.07,-19,1,6,2,6,0.1716666666666666,29.666666666666668,2.5,5,0,0.2,まくり
20250815,11,2R,6,6,3,23,0.17,0.14,0,0,13.0,0.0,0.0,1.0,0.0,0.0,7.6,0,0,0.01,-17,0,5,3,5,0.1716666666666666,29.666666666666668,2.5,2,0,0.11,まくり
20250815,11,3R,1,1,3,50,0.17,0.16,0,0,15.0,7.0,1.0,3.0,46.6,53.3,73.3,7,6,0.01,10,0,5,6,4,0.1583333333333333,46.5,2.1666666666666665,1,1,0.13,抜き
20250815,11,3R,2,2,3,46,0.16,0.14,0,0,18.0,1.0,8.0,5.0,5.5,50.0,77.7,1,0,0.0,6,0,3,3,5,0.1583333333333333,46.5,2.1666666666666665,2,0,0.18,抜き
20250815,11,3R,3,3,2,49,0.15,0.14,0,0,20.0,4.0,3.0,5.0,20.0,35.0,60.0,4,2,-0.01,9,-1,2,4,3,0.1583333333333333,46.5,2.1666666666666665,5,0,0.16,抜き
20250815,11,3R,4,4,1,43,0.16,0.14,0,0,26.0,4.0,7.0,5.0,15.3,42.3,61.5,4,4,0.0,3,-2,4,2,1,0.1583333333333333,46.5,2.1666666666666665,4,0,0.16,抜き
20250815,11,3R,5,5,1,49,0.13,0.13,0,0,14.0,2.0,3.0,4.0,14.2,35.7,64.2,2,0,-0.03,9,-2,1,5,2,0.1583333333333333,46.5,2.1666666666666665,3,0,0.08,抜き
20250815,11,3R,6,6,3,42,0.18,0.24,1,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0199999999999999,2,0,6,1,6,0.1583333333333333,46.5,2.1666666666666665,6,0,0.2,抜き
20250815,11,4R,1,1,3,28,0.17,0.14,0,0,11.0,4.0,3.0,0.0,36.3,63.6,63.6,4,4,0.01,-12,0,3,2,3,0.168,35.333333333333336,2.6666666666666665,1,1,0.05,逃げ
20250815,11,4R,2,2,2,41,0.14,0.15,0,0,26.0,4.0,8.0,4.0,15.3,46.1,61.5,4,2,-0.0199999999999999,1,-1,1,5,2,0.168,35.333333333333336,2.6666666666666665,4,0,0.07,逃げ
20250815,11,4R,3,3,3,53,0.17,0.15,1,0,9.0,0.0,2.0,2.0,0.0,22.2,44.4,0,1,0.01,13,0,4,6,4,0.168,35.333333333333336,2.6666666666666665,3,0,0.06,逃げ
20250815,11,4R,4,4,1,34,0.16,0.15,0,0,23.0,3.0,4.0,5.0,13.0,30.4,52.1,3,2,0.0,-6,-2,2,4,1,0.168,35.333333333333336,2.6666666666666665,2,0,0.08,逃げ
20250815,11,4R,5,5,3,33,0.2,0.2,0,0,23.0,1.0,0.0,1.0,4.3,4.3,8.7,1,3,0.04,-7,0,5,3,5,0.168,35.333333333333336,2.6666666666666665,5,0,0.15,逃げ
20250815,11,4R,6,6,4,23,,0.23,0,0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,-17,1,6,1,6,0.168,35.333333333333336,2.6666666666666665,6,0,0.14,逃げ
20250815,11,5R,1,1,2,44,0.19,0.2,0,0,22.0,8.0,7.0,4.0,36.3,68.1,86.3,8,4,0.03,4,-1,4,4,2,0.1799999999999999,41.0,2.5,1,1,0.14,逃げ
20250815,11,5R,2,2,1,44,0.14,0.13,0,0,29.0,4.0,13.0,6.0,13.7,58.6,79.3,4,2,-0.0199999999999999,4,-2,1,5,1,0.1799999999999999,41.0,2.5,2,0,0.13,逃げ
20250815,11,5R,3,3,3,43,0.18,0.16,0,0,19.0,0.0,1.0,4.0,0.0,5.2,26.3,0,2,0.0199999999999999,3,0,2,3,4,0.1799999999999999,41.0,2.5,3,0,0.12,逃げ
20250815,11,5R,4,4,3,42,0.2,0.16,0,0,15.0,1.0,1.0,2.0,6.6,13.3,26.6,1,1,0.04,2,0,6,2,5,0.1799999999999999,41.0,2.5,4,0,0.21,逃げ
20250815,11,5R,5,5,4,20,0.19,0.19,0,0,21.0,0.0,1.0,0.0,0.0,4.7,4.7,0,3,0.03,-20,1,5,1,6,0.1799999999999999,41.0,2.5,6,0,0.18,逃げ
20250815,11,5R,6,6,2,53,0.18,0.22,1,0,21.0,0.0,0.0,4.0,0.0,0.0,19.0,0,0,0.0199999999999999,13,-1,3,6,3,0.1799999999999999,41.0,2.5,5,0,0.19,逃げ
20250815,11,6R,1,1,2,40,0.16,0.15,1,0,19.0,14.0,0.0,1.0,73.6,73.6,78.9,14,3,0.0,0,-1,3,3,1,0.17,37.16666666666666,2.6666666666666665,1,1,0.08,逃げ
20250815,11,6R,2,2,3,45,0.16,0.17,0,0,20.0,2.0,4.0,6.0,10.0,30.0,60.0,2,3,0.0,5,0,4,5,4,0.17,37.16666666666666,2.6666666666666665,3,0,0.1,逃げ
20250815,11,6R,3,3,2,30,0.14,0.14,1,0,17.0,4.0,4.0,2.0,23.5,47.0,58.8,4,1,-0.0199999999999999,-10,-1,1,2,2,0.17,37.16666666666666,2.6666666666666665,4,0,0.09,逃げ
20250815,11,6R,4,4,2,45,0.15,0.16,0,0,26.0,3.0,5.0,6.0,11.5,30.7,53.8,3,3,-0.01,5,-1,2,6,3,0.17,37.16666666666666,2.6666666666666665,2,0,0.13,逃げ
20250815,11,6R,5,5,3,42,0.18,0.19,0,0,23.0,1.0,0.0,3.0,4.3,4.3,17.3,1,4,0.0199999999999999,2,0,5,4,5,0.17,37.16666666666666,2.6666666666666665,6,0,0.18,逃げ
20250815,11,6R,6,6,4,21,0.23,0.21,1,0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.07,-19,1,6,1,6,0.17,37.16666666666666,2.6666666666666665,5,0,0.18,逃げ
20250815,11,7R,1,1,3,22,0.21,0.19,0,0,22.0,11.0,5.0,2.0,50.0,72.7,81.8,11,8,0.0499999999999999,-18,0,6,1,3,0.165,28.5,2.333333333333333,1,1,0.17,逃げ
20250815,11,7R,2,2,3,23,0.17,0.2,0,0,18.0,2.0,5.0,0.0,11.1,38.8,38.8,2,2,0.01,-17,0,5,3,4,0.165,28.5,2.333333333333333,6,0,0.14,逃げ
20250815,11,7R,3,3,1,26,0.15,0.14,0,0,25.0,5.0,7.0,7.0,20.0,48.0,76.0,5,2,-0.01,-14,-2,2,4,1,0.165,28.5,2.333333333333333,2,0,0.21,逃げ
20250815,11,7R,4,4,1,37,0.14,0.13,2,0,17.0,2.0,2.0,4.0,11.7,23.5,47.0,2,1,-0.0199999999999999,-3,-2,1,5,2,0.165,28.5,2.333333333333333,3,0,0.21,逃げ
20250815,11,7R,5,5,3,41,0.16,0.18,1,0,15.0,0.0,0.0,1.0,0.0,0.0,6.6,0,1,0.0,1,0,3,6,5,0.165,28.5,2.333333333333333,4,0,0.27,逃げ
20250815,11,7R,6,6,3,22,0.16,0.16,1,0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,-18,0,4,2,6,0.165,28.5,2.333333333333333,5,0,0.24,逃げ
20250815,11,8R,1,1,3,27,0.17,0.12,0,0,11.0,5.0,2.0,0.0,45.4,63.6,63.6,5,3,0.01,-13,0,5,1,4,0.155,41.333333333333336,2.333333333333333,1,1,0.17,逃げ
20250815,11,8R,2,2,3,36,0.15,0.16,0,0,19.0,3.0,5.0,2.0,15.7,42.1,52.6,3,1,-0.01,-4,0,2,3,5,0.155,41.333333333333336,2.333333333333333,6,0,0.14,逃げ
20250815,11,8R,3,3,2,46,0.15,0.17,0,0,24.0,3.0,6.0,6.0,12.5,37.5,62.5,3,1,-0.01,6,-1,3,4,2,0.155,41.333333333333336,2.333333333333333,2,0,0.14,逃げ
20250815,11,8R,4,4,3,53,0.17,0.17,1,0,15.0,2.0,2.0,2.0,13.3,26.6,40.0,2,4,0.01,13,0,6,6,6,0.155,41.333333333333336,2.333333333333333,3,0,0.16,逃げ
20250815,11,8R,5,5,1,35,0.13,0.12,1,0,17.0,1.0,1.0,6.0,5.8,11.7,47.0,1,0,-0.03,-5,-2,1,2,1,0.155,41.333333333333336,2.333333333333333,5,0,0.14,逃げ
20250815,11,8R,6,6,2,51,0.16,0.18,1,0,19.0,1.0,3.0,6.0,5.2,21.0,52.6,1,1,0.0,11,-1,4,5,3,0.155,41.333333333333336,2.333333333333333,4,0,0.21,逃げ
20250815,11,9R,1,1,2,49,0.15,0.15,0,0,16.0,9.0,4.0,1.0,56.2,81.2,87.5,9,4,-0.01,9,-1,2,5,2,0.1616666666666666,43.16666666666666,2.333333333333333,3,0,0.07,差し
20250815,11,9R,2,2,3,33,0.17,0.15,0,0,17.0,1.0,9.0,3.0,5.8,58.8,76.4,1,2,0.01,-7,0,4,1,4,0.1616666666666666,43.16666666666666,2.333333333333333,1,1,0.12,差し
20250815,11,9R,3,3,2,41,0.14,0.14,0,0,19.0,3.0,4.0,5.0,15.7,36.8,63.1,3,2,-0.0199999999999999,1,-1,1,2,3,0.1616666666666666,43.16666666666666,2.333333333333333,5,0,0.11,差し
20250815,11,9R,4,4,1,41,0.16,0.18,0,0,20.0,2.0,4.0,5.0,10.0,30.0,55.0,2,3,0.0,1,-2,3,3,1,0.1616666666666666,43.16666666666666,2.333333333333333,2,0,0.12,差し
20250815,11,9R,5,5,3,43,0.18,0.2,0,0,19.0,2.0,0.0,5.0,10.5,10.5,36.8,2,4,0.0199999999999999,3,0,6,4,5,0.1616666666666666,43.16666666666666,2.333333333333333,4,0,0.12,差し
20250815,11,9R,6,6,3,52,0.17,0.14,0,0,20.0,1.0,1.0,3.0,5.0,10.0,25.0,1,1,0.01,12,0,5,6,6,0.1616666666666666,43.16666666666666,2.333333333333333,6,0,0.15,差し
20250815,11,10R,1,1,1,34,0.16,0.15,0,0,31.0,25.0,4.0,2.0,80.6,93.5,100.0,25,1,0.0,-6,-2,3,3,1,0.1566666666666667,39.16666666666666,1.6666666666666667,6,0,0.09,まくり
20250815,11,10R,2,2,1,32,0.14,0.14,0,0,19.0,4.0,4.0,5.0,21.0,42.1,68.4,4,0,-0.0199999999999999,-8,-2,1,2,2,0.1566666666666667,39.16666666666666,1.6666666666666667,2,0,0.11,まくり
20250815,11,10R,3,3,2,53,0.18,0.15,1,0,21.0,3.0,6.0,3.0,14.2,42.8,57.1,3,1,0.0199999999999999,13,-1,6,6,4,0.1566666666666667,39.16666666666666,1.6666666666666667,5,0,0.11,まくり
20250815,11,10R,4,4,1,30,0.14,0.11,0,0,25.0,5.0,7.0,4.0,20.0,48.0,64.0,5,4,-0.0199999999999999,-10,-2,2,1,3,0.1566666666666667,39.16666666666666,1.6666666666666667,1,1,0.03,まくり
20250815,11,10R,5,5,3,46,0.16,0.13,0,0,20.0,1.0,4.0,6.0,5.0,25.0,55.0,1,0,0.0,6,0,4,5,6,0.1566666666666667,39.16666666666666,1.6666666666666667,4,0,0.04,まくり
20250815,11,10R,6,6,2,40,0.16,0.19,1,0,17.0,1.0,3.0,5.0,5.8,23.5,52.9,1,1,0.0,0,-1,5,4,5,0.1566666666666667,39.16666666666666,1.6666666666666667,3,0,0.06,まくり
20250815,11,11R,1,1,1,49,0.13,0.11,0,0,26.0,21.0,2.0,0.0,80.7,88.4,88.4,21,2,-0.03,9,-2,1,6,1,0.1533333333333333,35.333333333333336,1.5,1,1,0.14,逃げ
20250815,11,11R,2,2,1,26,0.15,0.13,0,0,26.0,6.0,6.0,8.0,23.0,46.1,76.9,6,0,-0.01,-14,-2,3,2,2,0.1533333333333333,35.333333333333336,1.5,2,0,0.12,逃げ
20250815,11,11R,3,3,1,41,0.15,0.13,0,0,16.0,2.0,6.0,3.0,12.5,50.0,68.7,2,2,-0.01,1,-2,4,4,3,0.1533333333333333,35.333333333333336,1.5,3,0,0.18,逃げ
20250815,11,11R,4,4,2,44,0.19,0.18,0,0,21.0,0.0,7.0,6.0,0.0,33.3,61.9,0,2,0.03,4,-1,6,5,4,0.1533333333333333,35.333333333333336,1.5,4,0,0.27,逃げ
20250815,11,11R,5,5,2,22,0.16,0.11,1,0,27.0,3.0,4.0,7.0,11.1,25.9,51.8,3,1,0.0,-18,-1,5,1,5,0.1533333333333333,35.333333333333336,1.5,5,0,0.23,逃げ
20250815,11,11R,6,6,2,30,0.14,0.18,1,0,17.0,0.0,3.0,4.0,0.0,17.6,41.1,0,1,-0.0199999999999999,-10,-1,2,3,6,0.1533333333333333,35.333333333333336,1.5,6,0,0.15,逃げ
20250815,11,12R,1,1,2,45,0.15,0.14,0,0,27.0,13.0,7.0,2.0,48.1,74.0,81.4,13,3,-0.01,5,-1,2,5,3,0.1633333333333333,38.0,2.0,1,1,0.13,逃げ
20250815,11,12R,2,2,3,22,0.21,0.17,0,0,24.0,4.0,7.0,4.0,16.6,45.8,62.5,4,3,0.0499999999999999,-18,0,6,1,5,0.1633333333333333,38.0,2.0,2,0,0.1,逃げ
20250815,11,12R,3,3,1,43,0.16,0.13,0,0,24.0,5.0,8.0,5.0,20.8,54.1,75.0,5,2,0.0,3,-2,4,3,1,0.1633333333333333,38.0,2.0,3,0,0.1,逃げ
20250815,11,12R,4,4,2,46,0.15,0.13,0,0,20.0,2.0,5.0,3.0,10.0,35.0,50.0,2,0,-0.01,6,-1,3,6,4,0.1633333333333333,38.0,2.0,6,0,0.16,逃げ
20250815,11,12R,5,5,1,44,0.14,0.13,0,0,25.0,2.0,7.0,7.0,8.0,36.0,64.0,2,6,-0.0199999999999999,4,-2,1,4,2,0.1633333333333333,38.0,2.0,5,0,0.15,逃げ
20250815,11,12R,6,6,3,28,0.17,0.18,0,0,17.0,0.0,3.0,1.0,0.0,17.6,23.5,0,4,0.01,-12,0,5,2,6,0.1633333333333333,38.0,2.0,4,0,0.13,逃げ
