date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,winK_逃げ,loseK_逃げ,winK_差し,loseK_差し,winK_まくり,loseK_まくり,winK_まくり差し,loseK_まくり差し,winK_抜き,loseK_抜き,winK_恵まれ,loseK_恵まれ,winK_total,loseK_total,rank,win,st,decision
20250815,22,1R,1,1,2,41,0.15,0.17,0,0,22.0,15.0,5.0,0.0,68.1,90.9,90.9,-0.01,1,-1,1,4,1,0.165,38.0,2.833333333333333,14,0,0,1,0,4,0,2,1,0,0,0,15,7,3,0,0.13,まくり
20250815,22,1R,2,2,3,26,0.17,0.16,0,0,13.0,1.0,2.0,5.0,7.6,23.0,61.5,0.01,-14,0,4,1,2,0.165,38.0,2.833333333333333,0,10,0,0,1,1,0,0,0,1,0,0,1,12,5,0,0.14,まくり
20250815,22,1R,3,3,3,35,0.15,0.14,1,0,16.0,2.0,2.0,3.0,12.5,25.0,43.7,-0.01,-5,0,2,2,3,0.165,38.0,2.833333333333333,0,10,0,3,0,0,1,0,1,1,0,0,2,14,1,1,0.12,まくり
20250815,22,1R,4,4,3,36,0.2,0.21,1,0,26.0,1.0,4.0,5.0,3.8,19.2,38.4,0.04,-4,0,6,3,4,0.165,38.0,2.833333333333333,0,12,0,4,1,5,0,2,0,2,0,0,1,25,2,0,0.12,まくり
20250815,22,1R,5,5,3,43,0.15,0.14,1,0,20.0,0.0,0.0,5.0,0.0,0.0,25.0,-0.01,3,0,3,5,5,0.165,38.0,2.833333333333333,0,14,0,1,0,2,0,2,0,1,0,0,0,20,4,0,0.14,まくり
20250815,22,1R,6,6,3,47,0.17,0.19,0,0,16.0,0.0,0.0,3.0,0.0,0.0,18.7,0.01,7,0,5,6,6,0.165,38.0,2.833333333333333,0,13,0,1,0,2,0,0,0,0,0,0,0,16,6,0,0.12,まくり
20250815,22,2R,1,1,3,25,0.18,0.11,0,0,11.0,6.0,2.0,1.0,54.5,72.7,81.8,0.0199999999999999,-15,0,5,2,3,0.16,36.16666666666666,2.5,6,0,0,1,0,1,0,3,0,0,0,0,6,5,6,0,0.25,抜き
20250815,22,2R,2,2,2,34,0.16,0.15,0,0,18.0,3.0,3.0,6.0,16.6,33.3,66.6,0.0,-6,-1,3,3,2,0.16,36.16666666666666,2.5,0,5,2,1,1,5,0,2,0,2,0,0,3,15,5,0,0.26,抜き
20250815,22,2R,3,3,3,24,0.14,0.15,0,0,20.0,6.0,5.0,2.0,30.0,55.0,65.0,-0.0199999999999999,-16,0,2,1,4,0.16,36.16666666666666,2.5,0,5,2,2,1,3,3,3,0,0,0,1,6,14,1,1,0.19,抜き
20250815,22,2R,4,4,3,58,0.19,0.18,0,0,22.0,2.0,2.0,3.0,9.0,18.1,31.8,0.03,18,0,6,6,5,0.16,36.16666666666666,2.5,0,8,1,3,1,3,0,2,0,3,0,1,2,20,4,0,0.26,抜き
20250815,22,2R,5,5,3,37,0.16,0.15,1,0,21.0,0.0,2.0,3.0,0.0,9.5,23.8,0.0,-3,0,4,4,6,0.16,36.16666666666666,2.5,0,9,0,4,0,1,0,5,0,2,0,0,0,21,2,0,0.24,抜き
20250815,22,2R,6,6,1,39,0.13,0.15,0,0,18.0,1.0,1.0,3.0,5.5,11.1,27.7,-0.03,-1,-2,1,5,1,0.16,36.16666666666666,2.5,0,12,0,0,1,2,0,2,0,1,0,0,1,17,3,0,0.19,抜き
20250815,22,3R,1,1,3,26,0.15,0.12,0,0,14.0,6.0,3.0,0.0,42.8,64.2,64.2,-0.01,-14,0,1,2,2,0.1633333333333333,31.83333333333333,2.6666666666666665,4,0,0,2,0,2,0,1,2,1,0,2,6,8,3,0,0.21,まくり
20250815,22,3R,2,2,3,40,0.15,0.15,0,0,16.0,5.0,6.0,2.0,31.2,68.7,81.2,-0.01,0,0,2,6,3,0.1633333333333333,31.83333333333333,2.6666666666666665,0,9,4,0,1,0,0,1,0,1,0,0,5,11,2,0,0.25,まくり
20250815,22,3R,3,3,1,39,0.15,0.16,1,0,21.0,7.0,5.0,3.0,33.3,57.1,71.4,-0.01,-1,-2,3,5,1,0.1633333333333333,31.83333333333333,2.6666666666666665,0,9,1,1,4,1,2,2,0,1,0,0,7,14,1,1,0.2,まくり
20250815,22,3R,4,4,3,34,0.18,0.17,0,0,22.0,4.0,4.0,5.0,18.1,36.3,59.0,0.0199999999999999,-6,0,5,4,4,0.1633333333333333,31.83333333333333,2.6666666666666665,0,7,1,6,1,2,2,1,0,1,0,1,4,18,6,0,0.17,まくり
20250815,22,3R,5,5,3,31,0.18,0.16,0,0,15.0,1.0,1.0,1.0,6.6,13.3,20.0,0.0199999999999999,-9,0,6,3,5,0.1633333333333333,31.83333333333333,2.6666666666666665,0,7,0,1,0,2,1,3,0,1,0,0,1,14,5,0,0.22,まくり
20250815,22,3R,6,6,3,21,0.17,0.17,0,0,63.0,0.0,1.0,8.0,0.0,1.5,14.2,0.01,-19,0,4,1,6,0.1633333333333333,31.83333333333333,2.6666666666666665,0,38,0,8,0,9,0,4,0,4,0,0,0,63,4,0,0.18,まくり
20250815,22,4R,1,1,3,50,0.15,0.13,1,0,13.0,8.0,2.0,0.0,61.5,76.9,76.9,-0.01,10,0,3,6,4,0.15,37.5,2.333333333333333,7,0,0,3,0,1,0,0,1,0,0,1,8,5,1,1,0.2,逃げ
20250815,22,4R,2,2,3,35,0.17,0.17,0,0,16.0,2.0,6.0,2.0,12.5,50.0,62.5,0.01,-5,0,5,2,5,0.15,37.5,2.333333333333333,0,5,2,1,0,4,0,2,0,1,0,1,2,14,5,0,0.27,逃げ
20250815,22,4R,3,3,2,38,0.16,0.13,0,0,21.0,3.0,4.0,5.0,14.2,33.3,57.1,0.0,-2,-1,4,4,3,0.15,37.5,2.333333333333333,0,13,0,4,0,0,3,1,0,0,0,0,3,18,4,0,0.14,逃げ
20250815,22,4R,4,4,1,37,0.14,0.13,0,0,24.0,4.0,8.0,5.0,16.6,50.0,70.8,-0.0199999999999999,-3,-2,2,3,1,0.15,37.5,2.333333333333333,0,15,0,2,1,3,2,1,1,0,0,0,4,21,2,0,0.13,逃げ
20250815,22,4R,5,5,1,45,0.13,0.14,1,0,16.0,2.0,3.0,2.0,12.5,31.2,43.7,-0.03,5,-2,1,5,2,0.15,37.5,2.333333333333333,0,8,0,3,0,2,1,1,0,0,1,0,2,14,3,0,0.17,逃げ
20250815,22,4R,6,6,4,20,,0.18,1,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,1,6,1,6,0.15,37.5,2.333333333333333,0,20,0,0,0,7,0,2,0,3,0,0,0,32,6,0,0.19,逃げ
20250815,22,5R,1,1,2,43,0.15,0.12,1,0,25.0,19.0,1.0,2.0,76.0,80.0,88.0,-0.01,3,-1,2,5,3,0.1633333333333333,38.0,2.1666666666666665,19,0,0,1,0,3,0,2,0,0,0,0,19,6,2,0,0.15,抜き
20250815,22,5R,2,2,3,25,0.17,0.18,1,0,15.0,0.0,1.0,3.0,0.0,6.6,26.6,0.01,-15,0,3,1,4,0.1633333333333333,38.0,2.1666666666666665,0,8,0,1,0,2,0,3,0,1,0,0,0,15,3,0,0.13,抜き
20250815,22,5R,3,3,3,46,0.17,0.16,0,0,19.0,1.0,4.0,5.0,5.2,26.3,52.6,0.01,6,0,4,6,5,0.1633333333333333,38.0,2.1666666666666665,0,7,0,1,0,3,1,5,0,2,0,0,1,18,5,0,0.19,抜き
20250815,22,5R,4,4,3,36,0.19,0.16,0,0,16.0,4.0,2.0,4.0,25.0,37.5,62.5,0.03,-4,0,6,2,6,0.1633333333333333,38.0,2.1666666666666665,0,9,1,1,0,1,2,1,1,0,0,0,4,12,6,0,0.23,抜き
20250815,22,5R,5,5,1,41,0.13,0.13,0,0,23.0,5.0,6.0,5.0,21.7,47.8,69.5,-0.03,1,-2,1,4,1,0.1633333333333333,38.0,2.1666666666666665,0,8,0,4,0,2,3,3,2,1,0,0,5,18,4,0,0.17,抜き
20250815,22,5R,6,6,1,37,0.17,0.17,0,0,16.0,1.0,2.0,2.0,6.2,18.7,31.2,0.01,-3,-2,5,3,2,0.1633333333333333,38.0,2.1666666666666665,0,10,0,2,0,1,1,1,0,1,0,0,1,15,1,1,0.26,抜き
20250815,22,6R,1,1,2,36,0.18,0.15,0,0,26.0,13.0,3.0,5.0,50.0,61.5,80.7,0.0199999999999999,-4,-1,5,3,1,0.1666666666666666,35.666666666666664,2.5,12,0,0,4,0,5,0,3,1,2,0,0,13,14,1,1,0.13,逃げ
20250815,22,6R,2,2,3,35,0.15,0.16,1,0,18.0,1.0,6.0,1.0,5.5,38.8,44.4,-0.01,-5,0,2,2,4,0.1666666666666666,35.666666666666664,2.5,0,12,0,1,1,2,0,2,0,0,0,0,1,17,3,0,0.16,逃げ
20250815,22,6R,3,3,2,37,0.14,0.16,0,0,23.0,0.0,6.0,6.0,0.0,26.0,52.1,-0.0199999999999999,-3,-1,1,4,2,0.1666666666666666,35.666666666666664,2.5,0,9,0,5,0,3,0,3,0,3,0,0,0,23,2,0,0.15,逃げ
20250815,22,6R,4,4,3,39,0.2,0.22,0,0,17.0,1.0,1.0,4.0,5.8,11.7,35.2,0.04,-1,0,6,5,5,0.1666666666666666,35.666666666666664,2.5,0,13,0,1,0,1,1,0,0,1,0,0,1,16,5,0,0.16,逃げ
20250815,22,6R,5,5,2,48,0.16,0.13,0,0,17.0,6.0,3.0,5.0,35.2,52.9,82.3,0.0,8,-1,3,6,3,0.1666666666666666,35.666666666666664,2.5,0,8,0,0,5,0,1,2,0,1,0,0,6,11,4,0,0.14,逃げ
20250815,22,6R,6,6,3,19,0.17,0.16,0,0,38.0,1.0,2.0,4.0,2.6,7.8,18.4,0.01,-21,0,4,1,6,0.1666666666666666,35.666666666666664,2.5,0,21,0,1,0,9,0,4,1,3,0,0,1,38,6,0,0.26,逃げ
20250815,22,7R,1,1,2,28,0.12,0.1,0,0,17.0,10.0,2.0,2.0,58.8,70.5,82.3,-0.04,-12,-1,1,2,1,0.1583333333333333,41.833333333333336,2.5,7,0,0,3,0,3,0,0,3,0,0,1,10,7,1,1,0.06,逃げ
20250815,22,7R,2,2,3,26,0.16,0.16,0,0,22.0,2.0,6.0,5.0,9.0,36.3,59.0,0.0,-14,0,3,1,4,0.1583333333333333,41.833333333333336,2.5,0,12,2,1,0,3,0,3,0,1,0,0,2,20,2,0,0.14,逃げ
20250815,22,7R,3,3,3,47,0.17,0.16,0,0,22.0,0.0,5.0,4.0,0.0,22.7,40.9,0.01,7,0,5,5,5,0.1583333333333333,41.833333333333336,2.5,0,10,0,6,0,2,0,2,0,2,0,0,0,22,4,0,0.28,逃げ
20250815,22,7R,4,4,2,46,0.16,0.13,0,0,19.0,0.0,7.0,6.0,0.0,36.8,68.4,0.0,6,-1,4,3,2,0.1583333333333333,41.833333333333336,2.5,0,11,0,2,0,1,0,2,0,3,0,0,0,19,3,0,0.24,逃げ
20250815,22,7R,5,5,2,46,0.15,0.13,0,0,23.0,7.0,1.0,3.0,30.4,34.7,47.8,-0.01,6,-1,2,4,3,0.1583333333333333,41.833333333333336,2.5,0,10,2,1,2,2,2,2,1,1,0,0,7,16,5,0,0.21,逃げ
20250815,22,7R,6,6,3,58,0.19,,0,0,,,,,,,,0.03,18,0,6,6,6,0.1583333333333333,41.833333333333336,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.21,逃げ
20250815,22,8R,1,1,1,26,0.18,0.16,0,0,32.0,21.0,6.0,2.0,65.6,84.3,90.6,0.0199999999999999,-14,-2,3,2,1,0.175,31.0,2.0,21,0,0,2,0,2,0,5,0,2,0,0,21,11,1,1,0.14,逃げ
20250815,22,8R,2,2,3,23,0.18,0.17,1,0,17.0,2.0,4.0,1.0,11.7,35.2,41.1,0.0199999999999999,-17,0,4,1,5,0.175,31.0,2.0,0,11,2,0,0,3,0,1,0,1,0,0,2,16,3,0,0.16,逃げ
20250815,22,8R,3,3,3,36,0.2,0.2,1,0,19.0,1.0,3.0,5.0,5.2,21.0,47.3,0.04,-4,0,6,4,6,0.175,31.0,2.0,0,11,0,4,0,2,1,0,0,1,0,0,1,18,2,0,0.22,逃げ
20250815,22,8R,4,4,2,38,0.16,0.13,0,0,15.0,1.0,3.0,3.0,6.6,26.6,46.6,0.0,-2,-1,2,6,3,0.175,31.0,2.0,0,9,1,2,0,2,0,1,0,0,0,0,1,14,4,0,0.23,逃げ
20250815,22,8R,5,5,2,26,0.19,0.18,0,0,21.0,1.0,1.0,7.0,4.7,9.5,42.8,0.03,-14,-1,5,3,4,0.175,31.0,2.0,0,15,0,0,1,2,0,1,0,2,0,0,1,20,6,0,0.25,逃げ
20250815,22,8R,6,6,1,37,0.14,0.17,1,0,13.0,0.0,2.0,2.0,0.0,15.3,30.7,-0.0199999999999999,-3,-2,1,5,2,0.175,31.0,2.0,0,6,0,1,0,3,0,2,0,1,0,0,0,13,5,0,0.31,逃げ
20250815,22,9R,1,1,1,45,0.13,0.13,1,0,21.0,14.0,3.0,1.0,66.6,80.9,85.7,-0.03,5,-2,1,6,1,0.1566666666666666,41.0,2.0,14,0,0,0,0,5,0,1,0,1,0,0,14,7,1,1,0.27,逃げ
20250815,22,9R,2,2,2,43,0.18,0.19,0,0,17.0,3.0,8.0,2.0,17.6,64.7,76.4,0.0199999999999999,3,-1,6,4,3,0.1566666666666666,41.0,2.0,0,12,2,0,1,0,0,1,0,1,0,0,3,14,2,0,0.21,逃げ
20250815,22,9R,3,3,3,42,0.17,0.19,1,0,12.0,1.0,2.0,0.0,8.3,25.0,25.0,0.01,2,0,5,3,5,0.1566666666666666,41.0,2.0,0,4,0,2,0,4,1,0,0,1,0,0,1,11,6,0,0.21,逃げ
20250815,22,9R,4,4,3,43,0.15,0.17,1,0,22.0,1.0,2.0,5.0,4.5,13.6,36.3,-0.01,3,0,2,5,6,0.1566666666666666,41.0,2.0,0,13,1,1,0,3,0,3,0,1,0,0,1,21,3,0,0.2,逃げ
20250815,22,9R,5,5,2,34,0.16,0.18,0,0,15.0,5.0,2.0,3.0,33.3,46.6,66.6,0.0,-6,-1,4,1,4,0.1566666666666666,41.0,2.0,0,4,0,2,0,1,5,1,0,2,0,0,5,10,5,0,0.19,逃げ
20250815,22,9R,6,6,1,39,0.15,0.14,1,0,20.0,0.0,3.0,7.0,0.0,15.0,50.0,-0.01,-1,-2,3,2,2,0.1566666666666666,41.0,2.0,0,9,0,2,0,5,0,1,0,3,0,0,0,20,4,0,0.21,逃げ
20250815,22,10R,1,1,1,37,0.17,0.15,0,0,29.0,23.0,3.0,2.0,79.3,89.6,96.5,0.01,-3,-2,5,3,1,0.155,35.833333333333336,2.0,22,0,0,0,0,5,0,1,1,0,0,0,23,6,2,0,0.11,まくり
20250815,22,10R,2,2,2,36,0.18,0.17,0,0,15.0,3.0,3.0,2.0,20.0,40.0,53.3,0.0199999999999999,-4,-1,6,2,3,0.155,35.833333333333336,2.0,0,9,2,1,1,2,0,0,0,0,0,0,3,12,1,1,0.09,まくり
20250815,22,10R,3,3,1,37,0.14,0.17,0,0,23.0,3.0,8.0,7.0,13.0,47.8,78.2,-0.0199999999999999,-3,-2,1,4,2,0.155,35.833333333333336,2.0,0,12,0,3,1,2,2,2,0,1,0,0,3,20,6,0,0.13,まくり
20250815,22,10R,4,4,3,24,0.14,0.13,0,0,21.0,3.0,2.0,2.0,14.2,23.8,33.3,-0.0199999999999999,-16,0,2,1,5,0.155,35.833333333333336,2.0,0,12,1,2,2,3,0,0,0,0,0,1,3,18,4,0,0.09,まくり
20250815,22,10R,5,5,3,40,0.15,0.17,0,0,18.0,1.0,3.0,6.0,5.5,22.2,55.5,-0.01,0,0,3,5,6,0.155,35.833333333333336,2.0,0,13,0,0,0,3,0,0,1,1,0,0,1,17,3,0,0.12,まくり
20250815,22,10R,6,6,2,41,0.15,0.18,0,0,15.0,0.0,0.0,5.0,0.0,0.0,33.3,-0.01,1,-1,4,6,4,0.155,35.833333333333336,2.0,0,6,0,2,0,4,0,2,0,1,0,0,0,15,5,0,0.1,まくり
