date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250816,22,1R,1,1,1,41,0.13,0.11,0,0,36.0,31.0,3.0,0.0,86.1,94.4,94.4,31,1,-0.03,1,-2,1,5,1,0.16,30.83333333333333,2.6666666666666665,1,1,0.04,逃げ
20250816,22,1R,2,2,3,42,0.17,0.19,1,0,15.0,1.0,0.0,3.0,6.6,6.6,26.6,1,2,0.01,2,0,4,6,2,0.16,30.83333333333333,2.6666666666666665,5,0,0.06,逃げ
20250816,22,1R,3,3,3,26,0.15,0.17,0,0,17.0,3.0,4.0,1.0,17.6,41.1,47.0,3,0,-0.01,-14,0,2,2,3,0.16,30.83333333333333,2.6666666666666665,3,0,0.11,逃げ
20250816,22,1R,4,4,3,31,0.18,0.15,0,0,16.0,0.0,2.0,4.0,0.0,12.5,37.5,0,2,0.0199999999999999,-9,0,6,4,4,0.16,30.83333333333333,2.6666666666666665,6,0,0.07,逃げ
20250816,22,1R,5,5,3,19,0.17,0.17,0,0,27.0,0.0,3.0,0.0,0.0,11.1,11.1,0,4,0.01,-21,0,5,1,5,0.16,30.83333333333333,2.6666666666666665,2,0,0.06,逃げ
20250816,22,1R,6,6,3,26,0.16,0.16,0,0,14.0,0.0,1.0,3.0,0.0,7.1,28.5,0,2,0.0,-14,0,3,3,6,0.16,30.83333333333333,2.6666666666666665,4,0,0.07,逃げ
20250816,22,2R,1,1,3,24,0.14,0.13,0,0,14.0,6.0,5.0,0.0,42.8,78.5,78.5,6,4,-0.0199999999999999,-16,0,1,2,1,0.176,28.33333333333333,3.1666666666666665,1,1,0.09,逃げ
20250816,22,2R,2,2,3,25,0.18,0.16,0,0,19.0,1.0,5.0,2.0,5.2,31.5,42.1,1,2,0.0199999999999999,-15,0,3,3,2,0.176,28.33333333333333,3.1666666666666665,3,0,0.06,逃げ
20250816,22,2R,3,3,3,39,0.2,0.14,0,0,22.0,2.0,5.0,5.0,9.0,31.8,54.5,2,2,0.04,-1,0,5,6,3,0.176,28.33333333333333,3.1666666666666665,2,0,0.08,逃げ
20250816,22,2R,4,4,3,36,0.19,0.16,0,0,16.0,4.0,2.0,4.0,25.0,37.5,62.5,4,1,0.03,-4,0,4,5,4,0.176,28.33333333333333,3.1666666666666665,5,0,0.07,逃げ
